""	CD74	NCL	APLP2	LRP1	ITGB2	PLXNB2	SDC3	CXCR4	SORL1	SDC2	ENG	LAMP1	TSPAN15	LRP10	ITGA4	ITGB1	TLR2	SIRPA	NRP1	RPSA	PILRA	ACTR2	NCSTN	MERTK	CD44	TREM1	ADCY7	TLR4	CD93	ITGA5	ITGA6	FPR1	ITGAM	ITGB5	AXL	LY96	TLR1	CD81	BMPR2	KCNQ3	NRP2	KCNN4	FPR3	PLAUR	CSF2RA	STAB1	IGF2R	CSF3R	TFRC	TLR7	ASGR1	ITGAV	VSIR	TNFRSF21	ABCA1	DIP2A	NOTCH2	CD33	CADM1	LILRB3	AMFR	CD63	STX4	CD163	HAVCR2	THBD	LILRB2	PECAM1	GPR84	ACKR3	CD47	NECTIN2	PTPRA	UNC5B	MCFD2	SIGLEC9	CD46	C5AR1	TREM2	GPNMB	RYK	CLEC2D	ANTXR1	RHBDF2	ERAP1	PLXDC2	TNFRSF14	CD69	TSPAN14	PTPRC	RACK1	ADORA3	C5AR2	CCR1	PTPRJ	ST14	LILRB1	SCARB1	ALOX5	JAML	IL6R	TMIGD3	TNFRSF1B	C3AR1	CD4	TRADD	ITGAX	TNFRSF1A	PTGER4	JMJD6	RXRA	HLA.DPB1	SMAP1	ATP5F1B	SORT1	TNFRSF12A	CD68	SIGIRR	C1QBP	SLC1A5	MRC2	IL2RG	CANX	LPP
LILRB3	0.691032419776698	0.576640537322789	0.719370162628292	0.696196699754787	0.685405241972185	0.559302554514609	0.463782600073728	0.663380003910237	0.738632677983646	0.607287665140569	0.6202584396395	0.740032568519462	0.585191847147382	0.760496180981765	0.534396744348772	0.747700881899836	0.711874553304155	0.682559606322107	0.571575996920439	0.583093853836459	0.809443135783113	0.600211370638087	0.632054604404125	0.633020752022156	0.711534021423916	0.502416142049614	0.663027981071277	0.749797231003002	0.474587002297325	0.423353381704778	0.618196006386684	0.640500522869473	0.57830176024913	0.54160017842622	0.712747196078359	0.791157881389637	0.694622455725775	0.611121247803143	0.713409171271661	0.667946910137843	0.660346919286957	0.347544412425888	0.516338871379669	0.733430060439533	0.757308074957588	0.4169187160466	0.542041059232674	0.777449501651664	0.659246544352644	0.695878105809833	0.362326321891628	0.697191183431908	0.68058140415081	0.402385363010607	0.500262034616468	0.641472805715609	0.703434567318866	0.667468427767564	0.795450458450808	1	0.699747872613194	0.677676747981275	0.783997187451526	0.683435014752329	0.765208117258479	0.557841828423096	0.667618524852962	0.741186077891878	0.685639474459193	0.366748372252944	0.651595301852581	0.673381728437078	0.725700936518808	0.632267126628609	0.68572252998861	0.581978408625518	0.768942801823402	0.812805309221183	0.689871643655352	0.479566175797979	0.647995548584707	0.689150743860134	0.488263990661983	0.735883331809287	0.548501624482039	0.717740857394546	0.804505076601901	0.676004146057694	0.743446249468362	0.729892367229256	0.6983689342119	0.684263812780329	0.473999183303691	0.700864204995995	0.575009000201155	0.567206734876703	0.689968502529646	0.608005224253955	0.620677708272256	0.565327112357832	0.65501573272365	0.570317138385349	0.828925678346991	0.705404234909067	0.626820431188356	0.725952206352626	0.639454103961349	0.768965636553817	0.680578718296419	0.742778445670791	0.515974740582545	0.682878768965922	0.724786905225447	0.543112558986954	0.707779363395903	0.482001275155273	0.780183080652081	0.72943680940735	0.484400280629373	0.571946154026441	0.575981149240178	0.672779815017934	0.696654567055065	0.692920017475266
AMFR	0.52573091288799	0.612264944058594	0.7999112185113	0.819539859813425	0.659672630746062	0.716187391987009	0.675677390698914	0.438774139194294	0.713008931374917	0.651535055025107	0.745475695658981	0.762875667564829	0.675355010938615	0.741521355569994	0.556771449697378	0.798011392134135	0.692090932343831	0.757661407690458	0.741804425056092	0.597101790263006	0.617373057965091	0.697480291489963	0.720451933875752	0.739166979513289	0.770597286939048	0.665786153542828	0.674029424897963	0.795055440659861	0.640155227716295	0.660792707262148	0.701888069564558	0.517403100036003	0.74832104988386	0.763995744145244	0.544405224039058	0.688032077589344	0.593920858830201	0.786899540044018	0.7448660962215	0.737584306408901	0.794748525819553	0.45178079008622	0.685435237317403	0.774426873193877	0.608481934246093	0.670196248912932	0.670946271925576	0.671601941578264	0.680642769014881	0.723811225218226	0.452919581891238	0.72746135707291	0.465513295503264	0.529909666593338	0.706249821069669	0.730732163370281	0.725520183555248	0.602163604995528	0.742942845677339	0.699747872613194	1	0.711616583087885	0.791341029956688	0.76191180094686	0.690305226290618	0.682200149171348	0.603629006318946	0.766203120296973	0.671231169208439	0.586073407114126	0.662745602703844	0.671737132874989	0.740939915515045	0.670241935052424	0.725988659507111	0.543731931309816	0.713060298909381	0.754862984234648	0.643324739493493	0.583917718366124	0.727532934700852	0.786216289052213	0.493274720094845	0.666886086973806	0.697308769089886	0.701654886010914	0.753787612266868	0.600429677137312	0.830698552427189	0.638947860536351	0.662087762716513	0.622318118938389	0.609996951827657	0.782524076762581	0.772768155014632	0.665003723247631	0.661467224932384	0.753561245227617	0.595528399543746	0.391340290993823	0.721721843750536	0.677196560271599	0.775276883464809	0.577631215724292	0.784055107104729	0.684239020588875	0.748150936964478	0.707843498598428	0.658133434878866	0.728115368974531	0.744229329357783	0.462090525198793	0.736770136005684	0.528871675384285	0.71966437062265	0.590000682425307	0.770122130784667	0.720791737955842	0.503750925260339	0.515180233316732	0.67746125298111	0.717568374986649	0.756851100293412	0.778184150415196
CD63	0.726531301115635	0.891041669943621	0.947022495041236	0.732326400285167	0.943289591802175	0.737291132037339	0.498201515795412	0.464780153661868	0.850170118921365	0.591523499277693	0.89621180567307	0.937694921435362	0.897784207741296	0.87246023977178	0.847110649249714	0.930906305320721	0.801266265089977	0.866406520790323	0.841315823895614	0.883915270758813	0.66886371460414	0.908873687057156	0.874288289033397	0.658119366089546	0.777881160192089	0.72582875980223	0.815463351078858	0.696691714043203	0.781210223028899	0.693475373389795	0.8110646540594	0.857782627106358	0.835458268414048	0.696157966221235	0.721540153265934	0.862771328561802	0.841924103918321	0.854231050383727	0.80409858112289	0.699012580841343	0.620170110626332	0.790547497497108	0.698295500768476	0.940682854703413	0.651950441469935	0.673570368822272	0.557944321217936	0.655245093565833	0.582422376676691	0.727489098242382	0.704705590002087	0.83450352475588	0.733712073384255	0.399265491752602	0.439183994054982	0.662662796850696	0.658274324001898	0.884942480474536	0.804865579180105	0.677676747981275	0.711616583087885	1	0.795978063132391	0.833594553627479	0.898129519512666	0.74723930663314	0.80404538183832	0.786412832802375	0.820263912312005	0.308874377263071	0.927418792468684	0.892967711583466	0.846627330467845	0.835673989234919	0.913995280290632	0.89725631883894	0.861504212136617	0.609325372142207	0.917426076490189	0.44555103497327	0.663437291719746	0.714348748641637	0.684700623956114	0.864789831075069	0.725182173821015	0.807617656056248	0.775060123951108	0.699157097284844	0.750455677917775	0.864993598719901	0.888246405323411	0.885692823564675	0.346208452449796	0.892474533925843	0.77693512272664	0.849395427679803	0.838803459072125	0.734730187340396	0.824305512105003	0.512464311075302	0.807452638844173	0.848723115690991	0.813808932915651	0.853989656258379	0.856093824693731	0.89247746150566	0.604374144036164	0.894891138584498	0.65901475117167	0.787931824803173	0.720340371296389	0.616527440327145	0.858330695933928	0.891959414856793	0.768137321643642	0.855371255983953	0.909087163446088	0.85554564646273	0.865080845550914	0.833355735449392	0.772069415533442	0.744236793348973	0.944562641448419	0.807466375041816
STX4	0.766457034404702	0.742765654180175	0.888218828409345	0.853487189016453	0.80002917153198	0.756018563042925	0.697223944971393	0.609727908689705	0.869914140685389	0.672232881407344	0.844181243841235	0.861173646230531	0.818042550128131	0.892441119907061	0.716946916436517	0.901414064846937	0.851212043733711	0.873401568289147	0.771490300724586	0.715218882155423	0.763633768021182	0.807944718057714	0.807735956292809	0.823970270911845	0.795295549926576	0.586581175831821	0.847530203785475	0.856271104629763	0.736247343652291	0.604627012524249	0.833123583578495	0.73206558161612	0.755484748699949	0.76320668505605	0.789570862262753	0.823713892094714	0.799590518237018	0.851259041597425	0.859956860497592	0.799334746745437	0.699598778807518	0.525928917103722	0.771086457986527	0.873580005740915	0.824755088138805	0.714712696644637	0.626875495275418	0.87631366244999	0.810746335532639	0.83594789050785	0.472642420146565	0.876187043444385	0.723904832714116	0.576739334895805	0.51200855253475	0.770654124040637	0.743368331271384	0.785530493369924	0.866788553899182	0.783997187451526	0.791341029956688	0.795978063132391	1	0.876541873528807	0.849087934394852	0.75517662161352	0.799897631575627	0.897563242144321	0.833593812627042	0.531702979278306	0.800677587704103	0.828419211437872	0.86593052208502	0.827226126980795	0.795212926212978	0.723063501734553	0.849067691765025	0.850523335405123	0.833480748555435	0.381534844014691	0.779526643572356	0.81328098854499	0.632211041402509	0.875817638425899	0.761825981213634	0.877542998152201	0.808404442067449	0.808507502939903	0.892163008109221	0.822701263101964	0.804979763748058	0.835004716273779	0.562461577961613	0.828401285882833	0.790351170261525	0.770940664022108	0.85327595701224	0.765227766845231	0.76220144982398	0.459725092008017	0.741359949281984	0.765652466818542	0.905312597664369	0.773364870470993	0.858302723615709	0.836420037039959	0.72947728198868	0.882381520292811	0.841456902710342	0.808634949692816	0.679902768456703	0.713549141152623	0.764852669924845	0.67523401503038	0.817300541704104	0.644202588771927	0.86009490032528	0.822098927198529	0.64014206673763	0.692265553379707	0.791952921188855	0.764809801751487	0.836941739918373	0.877744131392417
CD163	0.744206762177683	0.743994858140517	0.927259014237383	0.906248736976748	0.790941411421213	0.810085774119726	0.797592758291416	0.478210839982488	0.86436356960198	0.651769885618367	0.906178843087372	0.891903060857536	0.858406475209761	0.881524802805019	0.714373847439154	0.899650429071513	0.864815037683597	0.891656190295277	0.869107265448154	0.665255759518586	0.70537924793058	0.832257878329227	0.851578499920084	0.887285924198216	0.688474197364077	0.588034295046105	0.865605149912837	0.837490269883709	0.808746324589533	0.590977118282497	0.84976744417402	0.74733832493582	0.797442914106559	0.827823210941453	0.742527414303046	0.80682601413092	0.788010015324943	0.944696242974169	0.855453970915261	0.75319505919586	0.631131447140249	0.569262974758725	0.877151135060613	0.872162519203462	0.732492725502016	0.858241781484901	0.661498822202464	0.811088576287227	0.809558556191711	0.837361993360947	0.462661100892442	0.900677594288438	0.659025345088585	0.537195118843214	0.497456061527114	0.750089712467466	0.663377075099015	0.776336555788924	0.796710743681346	0.683435014752329	0.76191180094686	0.833594553627479	0.876541873528807	1	0.831292705180753	0.829986176848848	0.795751618727651	0.918107954341936	0.806828106379074	0.519277351297809	0.800802215060447	0.802961218529011	0.832557795091193	0.846114817439512	0.789369217781442	0.723223023875287	0.843429175732986	0.783018180704378	0.86606617635709	0.301484654011131	0.740487150238408	0.778694902789848	0.578718146757249	0.873230563751542	0.816186953470667	0.848651750447608	0.719268423506067	0.71603812034287	0.890215588319398	0.776533762147274	0.72191347517282	0.86914308408946	0.5246805401465	0.836306663291745	0.861176895993265	0.815932588134098	0.863661410480993	0.785281239670091	0.750121820505714	0.348494634569311	0.707591026512037	0.84524005832857	0.832563858234968	0.784558430432449	0.909420619768403	0.778724658969221	0.694897219149629	0.880539058620079	0.770720946258809	0.703921007061794	0.698037042659524	0.654912970664386	0.67850715400385	0.664520204107336	0.756514660624312	0.634575582767347	0.854952859747357	0.732357828419912	0.632771559360227	0.665716472687566	0.784639151930696	0.675570034602052	0.841165667432177	0.881099297068822
HAVCR2	0.903341990859584	0.869931373446097	0.889782300452386	0.712445667254205	0.926936700352799	0.713735666589476	0.462362103698483	0.679868501958583	0.936081566251402	0.519726359986364	0.830364710203925	0.890525029337456	0.853709069458586	0.923130583114588	0.846007879468772	0.922003182348255	0.878084121381136	0.858858016932425	0.703895894388056	0.843318877497388	0.799389564487276	0.853042505564297	0.841556666413112	0.655445810330049	0.742022250329066	0.528980563508696	0.859121189340399	0.752357299629064	0.734662404353566	0.529222213385787	0.811632365907662	0.918839980633417	0.753759562998932	0.578665497217602	0.895119071220553	0.928554878156237	0.921114882284764	0.791830440722579	0.847435424292664	0.785350607017086	0.573913797561514	0.667023334081391	0.645514037976831	0.89469279007056	0.841554415508895	0.592799559702924	0.457805030344829	0.81623783047313	0.704696020218374	0.831175060412112	0.566560890071604	0.883731733301675	0.883724220767829	0.334157238852358	0.30760006822058	0.715595380938617	0.686213085590156	0.919491370798649	0.828115147578588	0.765208117258479	0.690305226290618	0.898129519512666	0.849087934394852	0.831292705180753	1	0.708878087073649	0.872441731222124	0.847188264815912	0.874658631147377	0.255710152721366	0.909913217785601	0.913043978553368	0.877521659285199	0.878796411545837	0.861336330350082	0.860009506103238	0.906417893659513	0.738262143545339	0.950586604403013	0.270674619983152	0.647500851789105	0.721289252583946	0.725390739654554	0.937616655933338	0.748915639939469	0.900911595121142	0.792171449006463	0.830307407460871	0.767453996619652	0.949319426160782	0.89873905509351	0.938290671514522	0.348151388069255	0.8621361627504	0.711056554829262	0.788287182101013	0.916238303951758	0.689442178296999	0.871234742887876	0.627962721149065	0.745145075519483	0.77040810947065	0.913525226742033	0.935101667965395	0.823175300310555	0.922445382105629	0.580446081569998	0.953798289185988	0.799303884405759	0.818752913553142	0.589384177071771	0.830649418259348	0.837376361146113	0.854936313668486	0.84316740671233	0.735044705429067	0.868567228877899	0.877350400714317	0.804804109195809	0.851959594964267	0.781368636575193	0.769697736721168	0.902361747572358	0.844400431848024
THBD	0.592323218594169	0.770525817420273	0.846814719558271	0.76879244997456	0.75634718065897	0.825659375800014	0.652739260635162	0.365868219949677	0.760812220571092	0.502383487440986	0.858429819443426	0.723690016597098	0.808368627210102	0.778520239555792	0.7244716108387	0.810242394342775	0.748249755256611	0.844883152735325	0.816436201549896	0.713526533653027	0.479075047775502	0.841197219088921	0.803354908593824	0.757943613696489	0.727515789495585	0.595030496956233	0.806489135452867	0.731886666784487	0.830637135816884	0.684341168442804	0.782356581314278	0.665600360674284	0.827690113883193	0.748036043935971	0.595094242944758	0.674253450023455	0.696632014189476	0.857539222917222	0.805446197788324	0.724551924724394	0.59116379329333	0.613050394567408	0.785599572167033	0.808133296189806	0.590034453329081	0.807916823129096	0.519719759120538	0.681707171856488	0.710392864003589	0.730864313679622	0.519318926023937	0.831464910661686	0.562869897690218	0.471185105993377	0.468487571119553	0.743900584450387	0.627230321517759	0.719357196708788	0.723699152134105	0.557841828423096	0.682200149171348	0.74723930663314	0.75517662161352	0.829986176848848	0.708878087073649	1	0.708619830062407	0.800192558052388	0.761419431639364	0.571205829296341	0.774819567817827	0.767609992986552	0.789827432997915	0.805416069996336	0.782071566086289	0.694089637510519	0.750753426104546	0.642471814211767	0.736531052857792	0.253524181416489	0.685912512803204	0.710357064126991	0.654551262670864	0.780968107501901	0.76296997314778	0.772669925791615	0.644684960324806	0.691682893855802	0.779651023275791	0.717437148097968	0.722858757754716	0.763747110104075	0.544059456748519	0.827143213743741	0.782536020980884	0.835886838863141	0.795163250850827	0.733462895929766	0.734591704665929	0.305376062795322	0.752450429202587	0.721093745748111	0.729232316174583	0.657824380776475	0.890131578067049	0.730036915665581	0.51316173387786	0.792666605000686	0.740925208185803	0.660461028870794	0.754952185095142	0.487311922787607	0.65517089678987	0.688314572378594	0.721077304886852	0.667068675527519	0.699176713938882	0.697492239952196	0.684202250310922	0.644970973591743	0.771048854159907	0.660254145920311	0.82511564992872	0.789175177319389
LILRB2	0.853454644311757	0.843366907035114	0.831459884376884	0.670438849183076	0.838594975292415	0.723730884005756	0.474767679338551	0.653870305254698	0.895964246444613	0.468270104808517	0.798506859003544	0.78882467489801	0.833764140269484	0.877411391027302	0.823226270227143	0.861056708379149	0.862877369647299	0.855261355199828	0.677982372697901	0.804461755170122	0.667690499048954	0.839160288306116	0.765724912378531	0.672268193905297	0.722651324158686	0.434056052804443	0.850970512127686	0.745147720348027	0.756708055818568	0.527847609479425	0.838709870292488	0.855294966737517	0.729554254443584	0.564975341721259	0.843589347750127	0.825089066891993	0.864882975619065	0.771403757233007	0.834944379070057	0.760027914479507	0.477694648166088	0.636347854490347	0.67262811526749	0.828135880863966	0.831124388149887	0.619955980965891	0.379837603880255	0.812938130471288	0.696151816885414	0.844137595165991	0.535712691832437	0.877637817107659	0.840881393333241	0.384552796367888	0.207684106561677	0.689813059872391	0.636541473486376	0.848916636782247	0.801771692357102	0.667618524852962	0.603629006318946	0.80404538183832	0.799897631575627	0.795751618727651	0.872441731222124	0.708619830062407	1	0.809296774153672	0.847882778270035	0.32931252698879	0.858596972708264	0.857795065702647	0.853742312884848	0.860243207920503	0.786391796374771	0.81129262291971	0.832661948620098	0.685124210419224	0.868910906850948	0.115184066933221	0.636481252942314	0.693034079015922	0.762518617476559	0.878280709581453	0.750105363187692	0.896737941297173	0.692326746466301	0.840245847104314	0.751566383137592	0.890558348978254	0.843671094384444	0.892327586796764	0.368155658895638	0.787889911834536	0.688553274280285	0.788924449999583	0.884206196394402	0.683851780617907	0.875468155390766	0.578184605754464	0.70787890160787	0.673318717011592	0.828964143382277	0.844092138133649	0.803127591807461	0.81934302158781	0.472917680788091	0.884969868330621	0.817131025833405	0.778136461951891	0.558899377780974	0.793309746214899	0.761961656459357	0.80395780950344	0.809664749616651	0.658685011937741	0.762617575568473	0.825113777985733	0.775406209391094	0.822749138801886	0.757234510098866	0.706603641330981	0.84080346958717	0.829630854199173
PECAM1	0.801996484563522	0.740826246457163	0.891111597889597	0.874129843048723	0.781961814039381	0.797620079105836	0.728672279510315	0.597383441134252	0.891280198421149	0.603793842549571	0.840466838514932	0.844973871676678	0.833089026337557	0.891181619076151	0.723219226071742	0.89029445506075	0.872087943705043	0.891812003850266	0.776575346032803	0.693155894413006	0.753576103407699	0.808061913326327	0.82515427869532	0.866154212938019	0.765247644774162	0.523492323398886	0.87239172819767	0.884518558320096	0.781323271598939	0.578934436340389	0.864993795662908	0.746393613033582	0.775185102488139	0.771035259537729	0.80673532132414	0.844566986666608	0.818249702443834	0.880918817754932	0.855971239467447	0.820871911221167	0.659291049134948	0.494702793779739	0.815724927534705	0.856849768048055	0.833242938573	0.769351505972451	0.595829898309518	0.88027490777745	0.841496256262733	0.878750890226038	0.456720377641874	0.91353682407457	0.729987257197887	0.584419528358062	0.483360726912419	0.809332169104198	0.740956574427648	0.784427492793634	0.855945806618428	0.741186077891878	0.766203120296973	0.786412832802375	0.897563242144321	0.918107954341936	0.847188264815912	0.800192558052388	0.809296774153672	1	0.793879503700224	0.5601172128512	0.798160289381945	0.812082882326864	0.859212327277853	0.845793488141881	0.790340103152511	0.706972996264552	0.853764204383081	0.845788140800585	0.843392731470688	0.297758854046385	0.79547507422655	0.808135548503195	0.639438176159125	0.890545251944404	0.819581585809033	0.904445232473532	0.784208713377408	0.775742316098274	0.895909722415507	0.813696737418258	0.782922753771158	0.862432229605744	0.566613166038503	0.815174527225009	0.813991334364577	0.806018762938848	0.877345318175441	0.793723006220697	0.788686218454975	0.444372325862537	0.732624292765336	0.781982822074217	0.873342000514658	0.773407895089866	0.871664614899661	0.817439036191857	0.660121516180816	0.891896021115454	0.856497725859311	0.765202080779308	0.674811749432952	0.743844600483459	0.744506862320045	0.656356302485958	0.784436151410742	0.583711786028691	0.857139556601318	0.785197688225678	0.625467536608063	0.677010010772314	0.800313963422298	0.70515697367909	0.829478850515624	0.890604185193257
GPR84	0.817122493818894	0.856618443424715	0.838905333355504	0.68366890909865	0.882858975114615	0.709802264865047	0.495230636305585	0.594478396651311	0.874696987393408	0.452000332654957	0.856440420332978	0.813403054374914	0.859635413964085	0.863187838767191	0.811087276361496	0.872608626409281	0.860223683285063	0.848786978645691	0.705547589949023	0.802208197985888	0.689850417578123	0.848878775002426	0.802483176616444	0.650937760219612	0.707641451999095	0.4962940439259	0.837702606009728	0.715447255129832	0.771845866243747	0.532257304951667	0.792814608748095	0.857191629181056	0.738450201694695	0.57262442122899	0.820019338064488	0.826058117643296	0.837325131883388	0.783008231093415	0.840990509036167	0.744402085465441	0.513434212075333	0.71513355057035	0.665534546208079	0.879463348104102	0.760451236681176	0.626931942680801	0.42986472303102	0.793606530315015	0.718549929938325	0.804073424813447	0.565116990711023	0.883418950542743	0.821973223542367	0.335223575542441	0.271308941838638	0.668184308731794	0.621160376348945	0.871362286938751	0.757296068752116	0.685639474459193	0.671231169208439	0.820263912312005	0.833593812627042	0.806828106379074	0.874658631147377	0.761419431639364	0.847882778270035	0.793879503700224	1	0.329721907083448	0.880527743967114	0.864663591728082	0.838115770177894	0.861072017656709	0.819724481132214	0.835917999820548	0.804795655686426	0.691177256140494	0.893218024750399	0.165394765816241	0.621482728091673	0.698557768446992	0.715530793162331	0.889859776196235	0.755042081292605	0.867001151426928	0.669824074441902	0.852560108046191	0.757381003300879	0.89627980604522	0.83870105602874	0.893489925228397	0.330810454946584	0.827574357256363	0.683179473618729	0.790203640225702	0.893088512448234	0.660799791265048	0.841949626446598	0.495698091955023	0.705129600382062	0.727284061562802	0.86266196780234	0.868929619981672	0.812929895915728	0.841260192924044	0.522074484949284	0.890882193337263	0.804960476134379	0.810356853516472	0.601170000183683	0.739048453806371	0.756925132259369	0.822820358155377	0.845971801749157	0.734914729292772	0.765518170294507	0.822957494898942	0.798266196040267	0.828924552817047	0.770822578909763	0.740747189846006	0.864784450080489	0.834950062344344
ACKR3	0.171499788073241	0.276074176192102	0.484645210617237	0.645339270590597	0.275561291611219	0.564360933626816	0.674618351237277	0.222791957012379	0.356064468786395	0.529175392626802	0.481213514921191	0.36594558819728	0.406732440525271	0.426296767515391	0.263240456962579	0.457923716630589	0.414432924358308	0.536368456504586	0.532313197031303	0.269943425516293	0.22065512068186	0.418705506074088	0.464994444625548	0.684963165369729	0.565317242491283	0.46926654307418	0.426289312779407	0.605369243952718	0.469600346357686	0.523533574647805	0.520879608594465	0.124758241818881	0.525771291215716	0.698126792118637	0.199149875990233	0.283925489968527	0.241206273126788	0.576147887070977	0.495898227561912	0.500666167304753	0.542993843129496	0.12151258460267	0.646284314241923	0.452547968180079	0.355855892546671	0.586692933104314	0.524161316232554	0.478619379973911	0.557418648303643	0.473395100374	0.223705249081671	0.476796773105454	0.120128437024464	0.670277020768285	0.63736976783918	0.581063032451804	0.530062151375613	0.216143340070265	0.54267690767362	0.366748372252944	0.586073407114126	0.308874377263071	0.531702979278306	0.519277351297809	0.255710152721366	0.571205829296341	0.32931252698879	0.5601172128512	0.329721907083448	1	0.315228813320805	0.314988487543914	0.443271570249662	0.372385487282087	0.395039136459407	0.181164764129624	0.405539299985969	0.52421475921012	0.245449307753821	0.397462159469567	0.581883943597429	0.579726899552407	0.340672156731851	0.344009729033463	0.48585677918316	0.456884789143842	0.460489765423263	0.338802771140252	0.633393120781823	0.251494467613576	0.325417204296285	0.273987286803421	0.737055054544143	0.447598066383116	0.594990293654369	0.506139523767828	0.359109604844217	0.618449526871758	0.314435694784715	0.12653184053675	0.464018744687453	0.365103604539481	0.403756719551406	0.173702927179429	0.552566186823052	0.304483230288193	0.517501001469276	0.354503337342076	0.495810971420931	0.419275261697908	0.600717881236646	0.152475924618209	0.364283299417513	0.151561676313092	0.368139331994337	0.235942167032216	0.420412499546768	0.391834818644516	0.177939695286676	0.156655777996511	0.493432321632952	0.387539713564038	0.40525095809992	0.519600759672863
CD47	0.808387759846285	0.954817470822587	0.90493549657126	0.665872625476923	0.945288864232783	0.754468500455932	0.453174124002118	0.578104557895781	0.886837126497165	0.465943917953	0.880340181971499	0.849085875089735	0.908113806570272	0.888813029790097	0.921362800504238	0.918620492036148	0.858482245357349	0.883656308519801	0.757879319393994	0.932706175480532	0.615641741224351	0.938308815885117	0.858835380364912	0.6236344403824	0.79133981599608	0.574560219706147	0.860374551050422	0.70405619477136	0.823657521839737	0.640179496636091	0.845633880779241	0.903583568639103	0.813947790871722	0.619817665019065	0.806227773510716	0.860635438329614	0.881034043257028	0.81222761389657	0.851118642538978	0.768164220503916	0.548439925057028	0.785939605551902	0.688244996444607	0.904254610338744	0.737384445881676	0.647238485066723	0.440209290337918	0.728901012877812	0.618317210218613	0.783532188883087	0.712281718151003	0.891399710141318	0.828631417818577	0.373800602670725	0.283444922941345	0.703860369863526	0.661182908919993	0.910698624330159	0.822627939372223	0.651595301852581	0.662745602703844	0.927418792468684	0.800677587704103	0.800802215060447	0.909913217785601	0.774819567817827	0.858596972708264	0.798160289381945	0.880527743967114	0.315228813320805	1	0.921874942460659	0.876796003964343	0.892996237169245	0.907439201487567	0.913603030921911	0.861498787573981	0.610016829221563	0.920015979678897	0.236236349728111	0.640800172675545	0.709166754662268	0.806238194043503	0.903906954169514	0.786047101015336	0.884307246919723	0.730261821540957	0.820247813790189	0.736874562178598	0.936517932701281	0.934158627768706	0.911206023814877	0.350557988474363	0.886403031168517	0.720258771900685	0.883153255175313	0.899379912964109	0.728525626563938	0.891461360071045	0.577291303893648	0.796019534594001	0.742673911310385	0.824036973013854	0.881207783535648	0.858480434398313	0.907054400166968	0.491261158154331	0.914925101626891	0.765135559471644	0.829194239764411	0.661110361832738	0.714178879033644	0.854283620250068	0.941574824940138	0.855595951899195	0.816185727252844	0.819843406657314	0.883500204776828	0.924590432577734	0.890400021992696	0.836591445232081	0.755095902472243	0.945626742292509	0.829795530780165
NECTIN2	0.799779781241985	0.921028861046767	0.896186067401281	0.704126239979073	0.941714253921564	0.77690135513705	0.463904141584655	0.550604009016782	0.911436358266096	0.479136574744828	0.885332655452589	0.844880612262766	0.873558320331516	0.891786046631032	0.902728590049618	0.923274357826631	0.855919733460635	0.893948332367053	0.769391557280715	0.89439700015951	0.632820294690783	0.921569099456497	0.832588071566518	0.632588500647952	0.775226741602782	0.606934848057086	0.861203431107002	0.707051812472056	0.816588292816252	0.620421357195821	0.842438678129962	0.880936639086821	0.829616231787174	0.60839722580356	0.797621173825781	0.82230743893308	0.876669266172453	0.812822499176083	0.861118064545519	0.796036492940908	0.540856049155404	0.76712131792409	0.66846931564204	0.899196269174215	0.751004010072057	0.654903952671734	0.439078936879588	0.760173392208002	0.646813377148017	0.784264302427245	0.67430359879597	0.874194589744657	0.816212187132299	0.36636005035462	0.312974556671147	0.704898064564859	0.633500233928446	0.920261537790314	0.794492371400707	0.673381728437078	0.671737132874989	0.892967711583466	0.828419211437872	0.802961218529011	0.913043978553368	0.767609992986552	0.857795065702647	0.812082882326864	0.864663591728082	0.314988487543914	0.921874942460659	1	0.882435204189348	0.904310890871483	0.87806059922761	0.895994102281849	0.85404461407299	0.63724377861328	0.913389625291266	0.237536344834203	0.654353132182759	0.72941852465139	0.818570413308414	0.909382410890272	0.756705267544787	0.888723347276321	0.724113557991228	0.812057749985978	0.763522021633689	0.928520836653544	0.911615335799147	0.902315333975838	0.374243133686191	0.859453088034297	0.749135019804954	0.83468368576919	0.896363677862638	0.692069683861974	0.907659877048433	0.580415559120032	0.79472956681884	0.753930290072812	0.856283144975062	0.860802495883082	0.866131550947668	0.896235522347389	0.54408476838299	0.910016816053716	0.755339832974433	0.826759230439237	0.671168653672652	0.701903994068906	0.824019645317797	0.898988817391939	0.849233382675523	0.824994062241897	0.798300651758675	0.880611321097151	0.876125943161122	0.856283456840289	0.831212177596248	0.780082210762515	0.918202001824562	0.833074829601969
