""	SIGLEC10	CCR1	TNFRSF1A	CD40	CCRL2	LILRB2	LILRB1	PILRA	SIRPA	CXADR	CD4	HAVCR2	C5AR1	THBD	KCNQ3	CD163	TLR2	KCNN4	CD53	TLR4	APLP2	VSIR	ADRB2	CD81	TNFRSF1B	ADGRE2	SMAP1	TREM1	NECTIN2	PLXNB2	CANX	TFRC	CD74	PECAM1	FPR1	IGF2R	CD47	ITGB2	LTBR	TNFRSF14	TREM2	PTPRC	ITGAL	ENG	TNFRSF10B	CD72	PTPRA	TRAF3	ITGAM	PLD2	ADORA3	AXL	GPNMB	ADCY7	TRPM2	SIGLEC5	TLR7	ITGB5	TMIGD3	CD9	CLEC12A	UNC5B	TSPAN15	RXRA	P2RY6	SCARB1	TLR1	STAB1	ASGR1	IL6R	TRADD	ITGB1	CD33	NOTCH2	PTGER4	LRP1	CD93	SORL1	PLAUR	ADGRE5	TNFRSF12A	LPP	CD68	MCFD2	CXCR4	TSPAN14	NCSTN	RACK1	ITGAV	SLC1A5	ABCA1	ERAP1	JMJD6	TSPAN17	CD44	MRC2	AMFR	CD69	HLA.DPB1	CD63	SDC3	CADM1	C1QBP	ITGA6	ITGA4	SORT1	PILRB	SLC16A1
ADCY7	0.861970675445783	0.785870477949554	0.871103345163401	0.734282709983453	0.712261256667021	0.81202714694072	0.917732329245249	0.44091513371269	0.818986795911176	0.747351614863312	0.905477081101062	0.760535178635604	0.577594490814991	0.763637152108903	0.772169198071379	0.877786651151779	0.83568328682925	0.544766782290319	0.771266241314955	0.771456736023415	0.73823866178047	0.857364871803395	0.797271742454655	0.891249925290373	0.68754305292715	0.873230315863043	0.645773929863867	0.0423408039655922	0.823358177227519	0.796869379185687	0.752436052125953	0.701006443094352	0.845985541043583	0.85067554657693	0.773951518039288	0.343642223643321	0.784226852013001	0.778198753500698	0.863633774611419	0.302368108648899	0.826265413763664	0.859655007181356	0.856154266428106	0.801713095959508	0.738415183702598	0.573860646073978	0.818857623719845	0.436274211354924	0.798706983767343	0.782784501762836	0.886748043773107	0.862490796192823	-0.086319806485934	1	0.854011622474703	0.668621612305368	0.872984218033033	0.780866709545259	0.681553108114824	0.281399129014104	0.669315660686413	0.860626903811537	0.824998795102978	0.449627153171513	0.706389040105132	0.799035187238039	0.783012817287826	0.870197358566631	0.138858843909704	0.489215228334653	0.812423984829471	0.782992831611413	0.820866110124267	0.54672006164363	0.778548063160689	0.832812156529814	0.694167026457878	0.877622972197584	0.694677078880704	0.8141803140159	0.457850784489921	0.869487238261672	0.681968644341194	0.784854739328959	0.325344544719118	0.835119893287604	0.742398370639631	0.817650930110075	0.899765146185697	0.789222889103615	0.0997169367526428	0.760820939489871	0.74588948772263	0.840287688500371	0.226736445920712	0.775303340791403	0.50326844604317	0.787685321654905	0.793488836522459	0.670498071185687	0.823077744952176	0.646770042954277	0.743457867855827	0.859512912467289	0.833609542269111	0.785206981068291	0.847588030500008	0.705146147323785
TRPM2	0.792018432519129	0.781880015119988	0.858561164260645	0.749533433063829	0.714157637687362	0.713572747741901	0.875839849698221	0.307376246161404	0.8687054906857	0.776173056781317	0.911016220549022	0.791251869632583	0.469620565072844	0.783958195090667	0.690842851333581	0.891615693341441	0.809106631286039	0.726612314988023	0.817616155155685	0.661110007544031	0.81069110752144	0.782779976378373	0.723780921731032	0.90196647795706	0.649140321939822	0.825925509975828	0.639324842610368	0.210552049668911	0.845768070893864	0.850906202833801	0.821654945581605	0.609572816304813	0.739841946205726	0.706923829891581	0.825688277260012	0.360197889648039	0.838226678690211	0.831098522228687	0.878112577760241	0.229151245610515	0.843783108569624	0.855273905257736	0.826834220468253	0.883846637901012	0.768587706377423	0.472786666928831	0.824440998352387	0.391087148577509	0.822500581329397	0.739084264576482	0.862834371159784	0.77692301213518	-0.0708761717936322	0.854011622474703	1	0.774513518791073	0.784891055032281	0.784599110794834	0.814725580979379	0.317509474674267	0.536297118844048	0.836921118524312	0.873222411848951	0.489430388406224	0.801950533782799	0.777431712572132	0.777821148294612	0.913151972254205	0.247244042093727	0.473676059538016	0.783322383071955	0.817236987280493	0.855385182627801	0.473853465491109	0.675028362502186	0.8208928081557	0.834298080129685	0.864224715348424	0.743272039199944	0.705352567257546	0.620896807215264	0.86778757412931	0.663676797262263	0.79613679260467	0.207583621492656	0.76233323865192	0.823718519097021	0.818622237293599	0.890510188524004	0.850943156982842	0.0668130399620266	0.791386757610605	0.728001216450963	0.847457996725779	0.240763176027133	0.767046594876616	0.453450387063921	0.711720557609006	0.64947365792518	0.73577817148829	0.774880358394803	0.642258572353427	0.837436298592874	0.830639065728474	0.883887953944863	0.726219161751297	0.753239864242002	0.809021563647881
SIGLEC5	0.599477471321984	0.771670229996243	0.820339231526046	0.742682787931246	0.699299858523526	0.590028762780596	0.738665814255958	0.328382375849911	0.794394495821818	0.807564311834795	0.793465881301791	0.83098863408366	0.31972452601914	0.674675115215657	0.562491241325413	0.837743930264311	0.737634830025653	0.860293327922094	0.860749142149129	0.519746723209381	0.904203680107474	0.685344755301197	0.542891925751067	0.741809574584612	0.606074084178979	0.573051868296235	0.65838348223984	0.434280087037322	0.851567335864629	0.808818406432289	0.873999700635016	0.274147644578526	0.599635606395137	0.474351807299529	0.83297724032212	0.48492282449525	0.890040247285015	0.881051348422766	0.839289286090077	0.275116012379409	0.835987446148123	0.806064205369284	0.694223001356113	0.877322048740702	0.663515824072408	0.388689718775748	0.718301221980181	0.416568670487346	0.798873932317324	0.618663830193449	0.800580278565325	0.618077897842236	0.15075821419526	0.668621612305368	0.774513518791073	1	0.576378481538599	0.665089328291888	0.875337659215012	0.511616407070097	0.421555294110693	0.641770840982486	0.872470740360482	0.541073351659706	0.881567825311324	0.700914934383521	0.775980340455347	0.788979852722835	0.376907744784154	0.52707187739836	0.750367316220595	0.835766611264583	0.851916868429997	0.446997604246009	0.429761253210226	0.746341973273181	0.792410602781425	0.791881718772509	0.779918379497856	0.499326360475053	0.807029421995822	0.76268724121377	0.713082142071479	0.798874975205003	0.203851256336395	0.665683409106572	0.852796101292681	0.753493441892241	0.718903345686937	0.837197441285537	0.169922513003805	0.811221781075271	0.668879641663394	0.823104543648507	0.29571806241823	0.608639574740028	0.497885391139261	0.460607942168327	0.449721739173381	0.880952138863872	0.539078151269669	0.654039776773507	0.892079039724345	0.743550378100552	0.858320943134307	0.678417685408585	0.550546629288175	0.817958797923335
TLR7	0.903104242188093	0.740261098413134	0.83977093543884	0.698621126480807	0.711861101602582	0.764030144109066	0.897729358351044	0.534502819422816	0.756807550357557	0.749375255118228	0.863496469305627	0.739045641571127	0.648243745989865	0.629548979934836	0.791698941401597	0.817333374832096	0.787992706399146	0.438901187605279	0.715160197189155	0.781847396575535	0.662088794009817	0.886289827211562	0.803733792215	0.860883457881653	0.708397852440589	0.874886083808727	0.630484295246936	-0.0680213826573584	0.775891241038683	0.72353375512395	0.682421788050713	0.755204244597807	0.888562024892952	0.884173278335435	0.741375230302202	0.28514662174091	0.704190288364215	0.733339158127903	0.818338210721655	0.347462319161339	0.814185010760463	0.826053065249251	0.822121935530866	0.75093506615167	0.661581030042172	0.645223272917732	0.769874330403194	0.456252770481969	0.723548280369073	0.829599980139085	0.867005417158525	0.909961097051407	-0.0814645160162815	0.872984218033033	0.784891055032281	0.576378481538599	1	0.758917137516379	0.638182504318197	0.278651691996705	0.636008680331328	0.866870683654648	0.78373186886189	0.366593759472226	0.633374061309606	0.733395443110447	0.791701354175937	0.803657950793252	-0.0574761785947089	0.447876847689942	0.792694430158387	0.761503228701607	0.766430103213276	0.530451392797376	0.803205546170401	0.804879521783621	0.571377335514228	0.851398101962672	0.665744073552722	0.762880152572256	0.376911064303619	0.825133322328653	0.679731296822465	0.687868504646665	0.331650472821727	0.832513203612967	0.683573600053558	0.776940719742632	0.868704646825455	0.721202998442197	0.148456622397945	0.699277951929186	0.734780788894154	0.785234461174144	0.111897746370772	0.80433287017103	0.473270099222571	0.808727050748386	0.850654731329183	0.606932157928253	0.851847821696883	0.657324177199608	0.621205480214436	0.802430840872776	0.742458409743933	0.741006813972949	0.864834049543225	0.608747705137988
ITGB5	0.712958394562802	0.795627387355904	0.807515808432632	0.672618320810552	0.708166419876038	0.647228610471973	0.803181928095056	0.452021292721307	0.851381608818318	0.79201806214079	0.883387467569599	0.750029932895903	0.638803328238398	0.646486991776248	0.800230031360294	0.810610260752724	0.765404009333696	0.532327897906155	0.690844075962674	0.732531467054978	0.753375952879263	0.679140177080181	0.641390415733317	0.883301820157243	0.731038546045804	0.798123494553765	0.732794824994887	0.182130431503595	0.783363977528808	0.821429966873607	0.795715158894567	0.637243446411208	0.66456333645514	0.73657564869073	0.670793998092879	0.55109642979237	0.744019519638188	0.738838159907528	0.838856604131883	0.41396782466072	0.743270191722978	0.811476232671864	0.841259853150799	0.757493644411497	0.665834788235257	0.546264097409648	0.855169989506599	0.550014719054924	0.770351349271468	0.728594410612866	0.79876313103541	0.751533400686025	0.154678295469568	0.780866709545259	0.784599110794834	0.665089328291888	0.758917137516379	1	0.780265072415835	0.392557068919406	0.380384092279267	0.812241549629921	0.785148171784913	0.591215426142653	0.658988410184237	0.792500585424806	0.76351514681182	0.829065994450241	0.11038277290823	0.590424711320065	0.748428944908124	0.793358803719242	0.699330017001185	0.570157047134053	0.724399610167869	0.856367574286301	0.702941261091319	0.846592538271178	0.74999402941661	0.71112004829817	0.570910050764377	0.857391969303184	0.749439735826511	0.833865752567667	0.262673957771628	0.803638278056428	0.751891960718817	0.819740012003478	0.870871623871877	0.718980239341737	0.332160267562064	0.720734271248926	0.686820179780885	0.806940456206584	0.303384055181697	0.651142005278372	0.6062792592908	0.708487983262189	0.599584244259295	0.704648377340716	0.789298925244494	0.733517157408914	0.670049913270951	0.798264218470949	0.787436297399733	0.80353107702587	0.753148543429817	0.691470768629905
TMIGD3	0.615461785203856	0.84206261162069	0.863455518330459	0.817518861260416	0.788538705124959	0.548810423783756	0.773576944353268	0.475569449767736	0.882011955439713	0.898351143885367	0.860303397687064	0.902819515442726	0.506433617595473	0.683460551320796	0.69485583452971	0.861142896199567	0.766986254527047	0.821363358360661	0.866570567275062	0.585568909225943	0.933801477576188	0.704192661770491	0.571581372205947	0.827740533407345	0.742792240077012	0.65407538796959	0.794833165836764	0.456785239604734	0.879367865934517	0.817663616322911	0.922574461299229	0.383625152208023	0.623798518930968	0.562566376154184	0.834256773409362	0.545895412053589	0.869795342540403	0.913380521653571	0.861272149950536	0.422044316473168	0.866333154752503	0.870260039952088	0.751276661047402	0.916656746453965	0.706438873072926	0.512861299496595	0.783387813263592	0.534711229766137	0.836911405466221	0.736255977126618	0.82063224199781	0.688384854384015	0.285338581482898	0.681553108114824	0.814725580979379	0.875337659215012	0.638182504318197	0.780265072415835	1	0.593920496439736	0.318118588553512	0.697164691799241	0.902519432827372	0.595270223947022	0.87338388030175	0.778308752006657	0.85627481893442	0.805085805168136	0.260146856495555	0.610855810328522	0.813270738705955	0.906690404481766	0.82349504896141	0.472549454544947	0.54714221799024	0.800140277884909	0.772718827847294	0.835491280397296	0.885406510387101	0.532041581929817	0.846639491918561	0.827716409935324	0.824074282043744	0.856020251827393	0.266841231056423	0.728126874476373	0.875977713407065	0.835919226446542	0.794039917771448	0.832660509733447	0.337163020053949	0.778661961955996	0.745222827475957	0.812066976495153	0.333001418349642	0.640781530644485	0.564331606421185	0.531548962279321	0.481273606862757	0.914485228888135	0.623592812470042	0.740582797412747	0.845518556944432	0.725897346417615	0.851974620328757	0.753960434070491	0.574794273095416	0.786445919703301
CD9	0.182621304398638	0.573945678158448	0.498934561801931	0.652583302085874	0.716519561354836	0.174485335490071	0.330461172223919	0.717143564610333	0.566870211695536	0.678097824513874	0.431118576239841	0.702342248338541	0.611252388609811	0.300276291076586	0.455201649800312	0.483901896960105	0.50984716796065	0.559789639049372	0.575825263747421	0.446965659987311	0.653931735639806	0.387289895313424	0.233061468457595	0.414813812082435	0.714724452172293	0.268277834634668	0.687720086737464	0.679866433743525	0.598463667447119	0.486514182692698	0.647462187832851	0.146352156863853	0.36123722067474	0.30738210973711	0.478790671442152	0.690782749368547	0.515737769515391	0.623866784878755	0.465923028292047	0.701179228978234	0.519544096812478	0.591028028823958	0.382348930157293	0.513084814055177	0.405666505837932	0.659691088036227	0.46783517517321	0.625018143013751	0.571240274608806	0.497371964649583	0.383883946002453	0.369350911134484	0.774541160219069	0.281399129014104	0.317509474674267	0.511616407070097	0.278651691996705	0.392557068919406	0.593920496439736	1	0.0692312367591414	0.190373739941638	0.442124443237641	0.542523269314906	0.491998649116203	0.423091869467922	0.602168047283693	0.239383082837507	0.255553681590734	0.651749241128451	0.589028498255109	0.697820531432919	0.439554148101163	0.479783224719718	0.340727597425544	0.51487141825913	0.285158550576771	0.507860374016272	0.763995101681328	0.329853408859901	0.697448565641878	0.4452257590175	0.715643635946559	0.558367134035818	0.688762812018647	0.564276130151061	0.541159691931793	0.554906460241111	0.315884705484892	0.447677074641887	0.71258482702669	0.422354496625951	0.566232394930293	0.39786728876164	0.52224801703871	0.234962893506251	0.629301122165813	0.269182301356242	0.263733536734974	0.732803223666434	0.246301220844537	0.746723265578405	0.432696944158977	0.288375225073527	0.449081515551766	0.559390663420105	0.256171175761443	0.419539785568393
CLEC12A	0.746237007770735	0.437837825250568	0.608645875756919	0.468259807545748	0.402033347248156	0.746668920219357	0.694627421353282	0.214188475939854	0.460688103353504	0.381791947816671	0.587361553355267	0.47507053910717	0.272858249140177	0.569791508933133	0.465602799717281	0.613661907617375	0.622239184667084	0.291254083090101	0.576215350578877	0.527516703700258	0.43095856712155	0.752845798630933	0.653588814588882	0.53716261870135	0.331229945042476	0.635129045719069	0.265610044846169	-0.148740098307456	0.55710728053786	0.475344712687588	0.385335784178214	0.523342598532921	0.772233021676403	0.699044240934967	0.607814147337208	-0.0371677691671898	0.520129279438536	0.517218128894233	0.542888772565571	0.0203340548516807	0.604075988778188	0.594802171138213	0.561153323134885	0.525866813901868	0.558619597592817	0.409489766845195	0.458255533713802	0.0910721209587907	0.503600118885859	0.527435268449435	0.660142066925015	0.689012568152167	-0.360780157794863	0.669315660686413	0.536297118844048	0.421555294110693	0.636008680331328	0.380384092279267	0.318118588553512	0.0692312367591414	1	0.615846318829901	0.537445066092647	0.0714081088812304	0.452131187934597	0.457581280475429	0.473450812517248	0.5629452122346	0.0735951693598425	0.145940384680721	0.565986599331419	0.452204390880503	0.674085040297729	0.334652434970668	0.560863501485206	0.474819695644067	0.429386607908432	0.592729131944066	0.352665151517396	0.626017347254363	0.103370714586269	0.564701006120579	0.332459354150848	0.417567515164384	0.338216961453626	0.534077337975862	0.458628849003539	0.499312398209827	0.599229231206453	0.536069255165799	-0.27222975167092	0.570989102840333	0.542254313366967	0.566907674117737	0.0067078515369964	0.519252656839073	0.167940136247559	0.589434028638292	0.789830304510771	0.359495554716433	0.538345681838501	0.341286934956362	0.507595721143876	0.610421479828345	0.542098360551899	0.434298477198537	0.665303995724614	0.414980932657629
UNC5B	0.888245504903534	0.731556459793933	0.851747501347767	0.648062075887891	0.662683064023724	0.745378734773972	0.911562622392213	0.352738740876336	0.789775528411663	0.739512923992026	0.884855420267851	0.719638212028989	0.563418040627902	0.66208499658387	0.774096454584138	0.8424729085149	0.774972728996159	0.464894198873996	0.70876627651176	0.754631663267857	0.690362201016467	0.822325335502002	0.803820484947527	0.892741931967825	0.641280661198891	0.894014747707687	0.57668060996084	-0.0923202585390304	0.778777254363164	0.774141794008452	0.688139368885049	0.728579351327324	0.809827205834048	0.835240112139194	0.741391207680729	0.285430349698595	0.709617945242336	0.721399675049358	0.839542011056766	0.200176714549777	0.800397096945946	0.817814997002955	0.841059503312934	0.773335435309084	0.70375364872055	0.520844234594704	0.80259920630491	0.361974751231354	0.721279102515602	0.775614061281372	0.883195929865083	0.882793517072235	-0.169631526395718	0.860626903811537	0.836921118524312	0.641770840982486	0.866870683654648	0.812241549629921	0.697164691799241	0.190373739941638	0.615846318829901	1	0.816569170453882	0.35609822722567	0.64562578257913	0.762480720657278	0.741894532713805	0.884792236242329	-0.0351349348596899	0.382127338564225	0.747256692483223	0.733234864875085	0.774018013675902	0.484904384751029	0.770221577923963	0.820310613373553	0.660749234998964	0.856734042176213	0.646833556472866	0.756119791229026	0.434931926322785	0.869829708982741	0.626733990256843	0.740557812181689	0.15853640548779	0.786125397703317	0.708065653223945	0.747313891083573	0.912685633736599	0.711641467873844	0.0341520375990369	0.702713311225721	0.688777422021932	0.849113843242849	0.0274688895989468	0.829300441987952	0.429785851806615	0.786385601758027	0.749896837962384	0.607162288551492	0.880597067720199	0.618967160536135	0.658983973506881	0.86194908472919	0.780260538975641	0.728157680127132	0.838572337399688	0.659587104808311
TSPAN15	0.780484866705981	0.847923892815933	0.930059024598432	0.807177685104194	0.762908209602459	0.699304767040668	0.88465944940271	0.435343836561283	0.884863144388655	0.876692853614336	0.919721901626943	0.894823458721802	0.462147131976126	0.731103310855341	0.739873232573417	0.931996811153259	0.83555000540822	0.783410844941513	0.903152842583669	0.659549306999356	0.911145963208024	0.849296619225481	0.697427589243842	0.883325898958734	0.696836694215782	0.755540641038187	0.717895106732979	0.262527791379904	0.906212964815384	0.846708763830342	0.887543981297869	0.477545330308441	0.779483720383488	0.693320709775681	0.897263300264399	0.418856277372573	0.901966575793121	0.931472342525179	0.918675472036681	0.307137866732271	0.932639397772028	0.910100580759213	0.812431894763199	0.947121188254105	0.734056785738807	0.514646010481533	0.800921423128639	0.463784210749982	0.862817366423726	0.773652329955343	0.924332894963323	0.81886209688847	0.0547437979256245	0.824998795102978	0.873222411848951	0.872470740360482	0.78373186886189	0.785148171784913	0.902519432827372	0.442124443237641	0.537445066092647	0.816569170453882	1	0.502568390419195	0.887458698124012	0.818360239351822	0.879954656430379	0.896370348340015	0.214871083157454	0.527684437782964	0.853543847251186	0.889738099482572	0.906726656077497	0.477126157636488	0.621777293603943	0.83825651557427	0.797271139411578	0.896981424212963	0.815499018883082	0.629649486849456	0.733420559945311	0.882813447884447	0.778100118289068	0.855463411554787	0.229505332226737	0.777495834635243	0.884552720646006	0.850588128365967	0.877124482548206	0.869792016233456	0.15982785193445	0.858331252753939	0.763711086429859	0.870306378349877	0.212295806536045	0.761155307382417	0.495211230394028	0.625955066194095	0.650426228317406	0.8686032577705	0.722315421646689	0.714847878840727	0.883531910690146	0.846853510856335	0.911618268511365	0.752260030615176	0.698829546953769	0.81209265233996
RXRA	0.26509999056407	0.681579975501866	0.548934323127424	0.523688246685332	0.570741012739485	0.372086047936525	0.420837977724913	0.495053680131488	0.66084147958565	0.623349217640122	0.533368667509642	0.535953834716774	0.563452871107365	0.49490863989498	0.504790218281801	0.482947614446565	0.558234207591075	0.555263194683031	0.460837318159176	0.560251589405368	0.61500028874533	0.382828610057839	0.320091544421665	0.478597963779161	0.692347500969902	0.422556248710906	0.724063795208999	0.545513481955648	0.570535176538428	0.661370636417323	0.700145732114246	0.308849447790166	0.26268953991077	0.35273625935694	0.383487983183325	0.706836902415119	0.572785703560609	0.556444534438219	0.608279787209397	0.622565580511099	0.405257496025907	0.5656839314097	0.503474695089773	0.51102459459447	0.386830497871847	0.424704831579712	0.589763883964578	0.636329811928381	0.688459200575794	0.452702858861491	0.433037767347784	0.326659167279671	0.513652446465389	0.449627153171513	0.489430388406224	0.541073351659706	0.366593759472226	0.591215426142653	0.595270223947022	0.542523269314906	0.0714081088812304	0.35609822722567	0.502568390419195	1	0.513409241336963	0.566182018077764	0.560899830012464	0.443661147618576	0.358455146928787	0.765311976484726	0.581442214474902	0.623154026451873	0.4457816247628	0.566055817180273	0.431202550860093	0.615649596779211	0.551404407238905	0.553287826691457	0.689012076805386	0.467895881705426	0.626353340479147	0.552733666945562	0.648998141493927	0.645226998340011	0.349779115089556	0.550140245030847	0.507631766530342	0.693980294296106	0.454829298938296	0.530974184812503	0.624757754257949	0.476582403973708	0.538897467828841	0.549274893910437	0.683404758559456	0.313189361503257	0.674400170666824	0.354601849464341	0.203679996177389	0.623605859266347	0.274821350396343	0.594332974893657	0.545202242682965	0.458305900844082	0.571218540302131	0.645801657708361	0.428240988609735	0.483872175772902
P2RY6	0.644815210877328	0.785962240472736	0.841586424455711	0.781681137954533	0.705196997346519	0.605489073521684	0.752363157338813	0.386743693829051	0.812615215991556	0.798621622525727	0.798699131253945	0.864371220931462	0.324055525853711	0.649853531956505	0.583025666520133	0.85755835900229	0.765790481964574	0.84869040938903	0.901536740663909	0.512862838597809	0.904883609442517	0.752499935838407	0.516826869378154	0.751011569132479	0.597863468832898	0.575658750244272	0.672353300545172	0.37625002301557	0.865070908371439	0.769894077379852	0.87855008078148	0.255263164781006	0.673485481816981	0.532021574614335	0.875318274123271	0.416598685496422	0.921983082922048	0.913908619543089	0.846802237041951	0.309930028833818	0.866541530263259	0.846126409007447	0.688372074893759	0.910304286039754	0.675435532672416	0.460507803793951	0.718256089470697	0.424753143869713	0.818118821294582	0.672890196751201	0.815593393491205	0.669322211167541	0.13260466909579	0.706389040105132	0.801950533782799	0.881567825311324	0.633374061309606	0.658988410184237	0.87338388030175	0.491998649116203	0.452131187934597	0.64562578257913	0.887458698124012	0.513409241336963	1	0.741004752578446	0.81254204583497	0.771822698787264	0.335276592726346	0.517333039433806	0.804557011661824	0.855925308389448	0.873889580438045	0.416383943665976	0.428575604136538	0.701480000423112	0.744930077612512	0.812440333694761	0.762965531831453	0.524494180038925	0.758872376166999	0.761194539354046	0.729000820620586	0.794145106936464	0.254607525758252	0.660940684356232	0.893100786781562	0.779055582019308	0.743489505758745	0.873939145325573	0.16025199086641	0.841108606206985	0.677680690134918	0.791970093712443	0.283874986805886	0.631120087297427	0.451220295881653	0.435385126178331	0.54529306024272	0.886656318639762	0.553007519488116	0.667959281925742	0.919280014208928	0.741946973783881	0.871161104101419	0.685031622883563	0.574856385660325	0.814363145695087
SCARB1	0.734280348765895	0.846946907765501	0.845741883913364	0.762732193369317	0.720279247543775	0.671018616496176	0.809617988895788	0.536903419821947	0.850647806759862	0.789394882789387	0.842391040862826	0.79566020598672	0.550637551654504	0.659739267257548	0.750474573821231	0.827724220820483	0.779654420027386	0.57357620064302	0.767275782321393	0.72899192573662	0.793873595334884	0.760842099514647	0.620204055556626	0.813500268828871	0.710571795819127	0.741237734320998	0.737863720998272	0.181786412690685	0.803834677019056	0.791420726108445	0.837417695426981	0.493560050620513	0.717387370702109	0.745302814172143	0.72653920063246	0.515197697844922	0.79252250723041	0.794988595297393	0.871286000319638	0.462194534573102	0.786497406502045	0.847123393967801	0.764644512284988	0.788299812008949	0.665914044659061	0.584955317609716	0.853508125888471	0.592404547502292	0.808622650124617	0.702586339304686	0.826719309742931	0.758821632416983	0.190695810113689	0.799035187238039	0.777431712572132	0.700914934383521	0.733395443110447	0.792500585424806	0.778308752006657	0.423091869467922	0.457581280475429	0.762480720657278	0.818360239351822	0.566182018077764	0.741004752578446	1	0.806971320471464	0.790417801804299	0.161859916551615	0.633529684584911	0.820055397773148	0.811544200726297	0.756168129446959	0.566093949554549	0.668623836623664	0.779291682437931	0.663449273743642	0.838090482529474	0.735557693940466	0.679480293892371	0.56214533290417	0.818260629931695	0.811627964823067	0.858825143526322	0.338056625684706	0.781156994870906	0.767215081324763	0.841560862732837	0.843740095100522	0.780243725029738	0.310464441994665	0.753950905754059	0.708078299604474	0.798537423104744	0.356135171630589	0.615475808502942	0.61654681370509	0.635585244836369	0.651117346427474	0.785992112770914	0.694245721959774	0.729840588034876	0.750303053133925	0.830492684834982	0.800251579033086	0.787497824267533	0.736208763890965	0.684048707106508
TLR1	0.756376844515759	0.909194381003052	0.92208185846832	0.882052020245432	0.831743302374558	0.641048061814275	0.83877148280706	0.695802182239027	0.850280218001725	0.926881686672291	0.869309136459477	0.927983053908511	0.641116564420801	0.647616420108872	0.80529294317997	0.884855279707437	0.84948695003306	0.676528195817433	0.886818975749676	0.742304957393928	0.901940346995592	0.862795275622664	0.681535959244888	0.84710634881361	0.839441692269105	0.72144543294421	0.829097691833219	0.256141104468683	0.907755595985194	0.799501988926769	0.899825407774357	0.490062704286841	0.815180236424819	0.750052613910486	0.869214971652593	0.554971961141473	0.856874436344939	0.917746375403586	0.891817188268641	0.545315436677415	0.901622295454658	0.930841731243942	0.791342919036331	0.871295168302463	0.707397204616296	0.693433219577914	0.809352284080657	0.63194746211135	0.843470586806181	0.838192905703226	0.890483683899821	0.835996888091977	0.285060721892386	0.783012817287826	0.777821148294612	0.775980340455347	0.791701354175937	0.76351514681182	0.85627481893442	0.602168047283693	0.473450812517248	0.741894532713805	0.879954656430379	0.560899830012464	0.81254204583497	0.806971320471464	1	0.772663979543778	0.0687792845033178	0.661146266907123	0.924012420707831	0.935265910254097	0.852262915053072	0.595455149242422	0.685561061126645	0.80127209725763	0.631966584582123	0.892717502422907	0.854964673130238	0.628226687078275	0.693959069360941	0.836055140128118	0.876468466108048	0.847301060031432	0.419933115494788	0.849198458032515	0.844305196824043	0.863540509172724	0.825170565426151	0.841541819058536	0.415173951954259	0.791312666472153	0.789043681839687	0.814815412384116	0.307374098564241	0.698420328518159	0.633567062764164	0.647398111933843	0.703224620207906	0.890381648927651	0.716258838887998	0.828725200428245	0.779262168088678	0.786346097127993	0.826331286497133	0.829868961710961	0.695321806923858	0.727976483238646
STAB1	0.820275473408489	0.781348131109064	0.878254247563507	0.703150684913487	0.663636060153074	0.740292023266355	0.89523463121058	0.261928147108959	0.841875203300898	0.778278910827914	0.934737899322806	0.765495228173722	0.422071301847457	0.767884065451489	0.728545923867339	0.903121645325051	0.809677951073008	0.683853663246991	0.806813278719364	0.675201873085241	0.807440245649179	0.791590833685611	0.73057233682558	0.928547960726297	0.620383102330337	0.839355148269476	0.59841645413098	0.111217753888778	0.845808116295808	0.846028519292766	0.804344188322639	0.595792655365651	0.750170260289256	0.72006270742555	0.820109048669968	0.378213923392571	0.829523585076329	0.822492174412138	0.891017736531782	0.164859639905909	0.857224433071652	0.843276183070165	0.852648745092992	0.887416175741464	0.742165947957691	0.425174384897084	0.809540380852997	0.351919930210253	0.80859512573319	0.735280293317382	0.896592727951594	0.801682537381865	-0.143219355198392	0.870197358566631	0.913151972254205	0.788979852722835	0.803657950793252	0.829065994450241	0.805085805168136	0.239383082837507	0.5629452122346	0.884792236242329	0.896370348340015	0.443661147618576	0.771822698787264	0.790417801804299	0.772663979543778	1	0.184976685149737	0.436967610392729	0.757444263332733	0.798232905990627	0.849606501888795	0.464274060169433	0.660517850856765	0.838342986514621	0.849831836877473	0.878120306434355	0.697840974487875	0.695134117579817	0.586908448603316	0.897191969603213	0.644894709645264	0.808140774956558	0.107493407992644	0.763745937153985	0.795321927635633	0.788192919744991	0.911729294400405	0.820166962371017	0.0191848066171565	0.826758743204601	0.689256593824335	0.876779340803367	0.136818288554761	0.78806395134962	0.43808888817918	0.708343488188233	0.642903308146895	0.724205872115535	0.812716266056705	0.613393848595195	0.821542374873348	0.868442306629432	0.881140972637158	0.723145565102403	0.774798970757689	0.800313480292242
