""	CD44	CD69	SIGIRR	IFITM1	ITGAL	PTGER4	ITGB2	CD3D	PTPRC	CD7	ITGA4	ITGB1	CD8A	CD8B	CD47	CD3G	CD28	KLRD1	CXCR4	IL2RG	ADGRE5	CD4	CD2	CD247	KLRC1	LAIR1	CD226	TNFRSF1B	C1QBP	SORL1	CD46	F2R	CD68	SPN	TREM2	KLRB1	ICOS	CCR6	CAP1	CXCR3	CD27	S1PR4	CXCR6	FAS	CD81	CD96	HLA.DPB1	TRADD	SDC3	TNFRSF1A	CD74	TNFRSF25	NOTCH1	CD6	TIGIT	PLXND1	NOTCH2	TNFRSF14	ATP5F1B	TSPAN14	TSPAN17	SLC16A7	RACK1	ERAP1	GPR171	LPP	SMAP1	JAML	CLEC2D	VSIR	CD9	CANX	RXRA	CD163	PTPRA	PTGER2	CD63	NCL	LAMP1	RPSA	APLP2	PTPRZ1
SDC3	-0.792479433771914	-0.874925319620728	-0.795907593814768	-0.733024441142104	-0.823642270970508	-0.86028837738845	-0.636052892391266	-0.801246088300702	-0.770655248842671	-0.716472865876955	-0.647267495798914	0.914309860823252	-0.812195421523275	-0.313688645682888	0.944348266929536	-0.794124189459143	-0.819823104108678	-0.707799139680587	-0.880223530812551	-0.832266075318692	-0.524601593484421	-0.36982382218079	-0.790791065029874	-0.691555190528808	-0.715993531185499	-0.363705944847493	-0.507013664702115	-0.588592346344305	0.827447705365306	-0.475266297424616	0.881626760302539	0.284842024254754	-0.0783012396984157	-0.809315490437184	-0.262818988016821	-0.802221317222602	-0.704015428895354	-0.68693631419425	0.264332532181662	-0.730792970294017	-0.773675483251332	-0.792649485566847	-0.720570249309362	-0.141546854985345	0.853638787298383	-0.759457986390207	-0.166020331760113	-0.598235516364798	1	0.877385121076566	-0.248992450197001	-0.364007520442646	0.924034292193008	-0.815275285111196	-0.490457884826624	-0.225233003331847	0.909896777336393	-0.658080390828161	0.940552239978767	-0.14369399689206	0.340109130096169	0.259671280478052	0.851376905467089	0.275041205917664	-0.731899642785676	0.984273333556371	0.970784343421467	-0.679098120238706	-0.681947477015704	-0.356893051721604	0.960932384912463	0.894541382582399	0.929899411143191	-0.103813485359919	0.970665908081907	-0.802801117304421	0.935631286266786	0.943003474858913	0.780186323535104	-0.037652012337	0.953822671640335	0.970103107255751
TNFRSF1A	-0.890694534507422	-0.919816144928354	-0.87210883710329	-0.862195425725435	-0.748391482550756	-0.929430120273438	-0.354049725110954	-0.942780488993295	-0.881812139847299	-0.884288999655089	-0.736663042221699	0.810742795255449	-0.792591025275965	-0.29195339496482	0.767071581456247	-0.923227847639536	-0.773240487883718	-0.852302649141738	-0.913192047648575	-0.884868673040248	-0.664566230926523	-0.0376129090826777	-0.938529051907814	-0.673488414588015	-0.843542454148964	-0.0333349474008813	-0.283354973092918	-0.391301032230066	0.645861376914327	-0.277005703828226	0.939108080597729	0.117821706842305	0.301158408407488	-0.855273277410169	0.0755955820908979	-0.930322212399532	-0.692176752907916	-0.840272995339346	0.347640715640251	-0.699183193219583	-0.928157075361537	-0.913501418085848	-0.889632166747275	0.00596811684392359	0.94643397455115	-0.857980893371851	0.121526271850594	-0.739217237240352	0.877385121076566	1	0.0886423525336264	-0.629352664855355	0.774412350095309	-0.960900433025209	-0.507625286245053	0.0259631938627906	0.730384529078759	-0.872551432080388	0.823989492562787	-0.248129450399164	0.0584356281874409	0.102515984469439	0.667170717744155	0.152411994202904	-0.86440673830684	0.899860884362145	0.862748996115911	-0.638228355451675	-0.88887964870407	-0.0236819702929773	0.896133215613721	0.816209811800851	0.865665954833416	0.278706656380984	0.819380013675877	-0.93855003520744	0.94970007316876	0.725351941694907	0.877874881393865	-0.383213630340701	0.938299274883972	0.810286322242055
CD74	0.1326630501992	0.206207657186657	0.148303072154415	0.00440679211696267	0.307580999229997	0.0873345278346367	0.820661914526774	-0.105856947252686	0.0123288463560366	-0.142147538401517	0.18466438554462	-0.266024323561767	0.415655685396727	0.104049713218679	-0.444739101756781	-0.053340299931595	0.459678635109595	-0.184140451448718	0.258863806071781	0.0807948412474497	-0.174688464443526	0.952797995083181	-0.109951769241427	0.351273258882995	-0.184648941361497	0.933163568358581	0.760767165316365	0.558585652354086	-0.0994685582963157	0.85743113294781	-0.018447686679055	-0.233291294517376	0.950942521962998	0.130406904163832	0.985669176807115	0.00677880808878523	0.438034480487641	-0.0429768313233353	0.720826578613684	0.123876713620385	-0.147218121931516	-0.153538336057731	-0.155830529095888	0.691379589982525	0.272337543073142	-0.0591113854400998	0.977485319941953	0.102708857936214	-0.248992450197001	0.0886423525336264	1	-0.419170793167567	-0.258929656950353	-0.0566469929219519	0.326710993239298	0.806022255664281	-0.47575061227309	-0.243444960389033	-0.0804948473819011	-0.0701236338381456	-0.557318718540193	-0.267777585778637	-0.350784750881391	0.236128003785716	-0.143422645457136	-0.207048419303387	-0.274668791230571	0.428809109435727	-0.205598341123912	0.877412386413385	-0.289850742800754	-0.277159359062305	-0.280310504292958	0.960399154833752	-0.368802410223444	-0.0231158652673783	-0.0400731753789184	-0.383725930272094	0.286049169185852	-0.25651719953738	-0.0645122553791248	-0.29698203656334
TNFRSF25	0.531652237712777	0.456581023349936	0.678615190005217	0.704952800736538	0.291344326123722	0.604656764864608	-0.16173663082668	0.585977964565137	0.709279326645794	0.532041162746122	0.594067277883388	-0.159733441460759	0.224683370804657	0.362746867261643	-0.326390254247617	0.631472506840846	0.290116032038206	0.502889406682026	0.509851085661653	0.471850231645804	0.685097894287818	-0.275803033585537	0.70499666172741	0.445393637535011	0.509822130047592	-0.440721453992475	-0.270970933515671	0.0912250280752303	-0.137118685115744	0.0537832958071654	-0.555392494649048	0.492777380367323	-0.59984939029531	0.399475971360339	-0.395906580261125	0.715865614701556	0.282147704593401	0.575021592255088	-0.309946705179281	0.0827399231981571	0.71816672541439	0.551072945280112	0.537730614282434	0.0144869081924828	-0.613474343945992	0.377752194163411	-0.389659593689599	0.562456272298496	-0.364007520442646	-0.629352664855355	-0.419170793167567	1	-0.454849266662711	0.685908179628111	0.520918857997718	-0.474716358542217	-0.253361064788527	0.825687314327853	-0.417652514333995	0.0490063106722072	0.0586841786530656	0.310866337673291	-0.050322976010333	-0.0972101263787108	0.614803876251986	-0.352767032020311	-0.338267895280665	0.102202317738999	0.761929457835921	-0.579432834464877	-0.368788616801048	-0.306311076294451	-0.314057548617984	-0.585990686775976	-0.192123334706763	0.553918598759761	-0.511919968061172	-0.189459181203026	-0.733398880936345	0.717164619294801	-0.532207688402413	-0.298128607845256
NOTCH1	-0.723609505145955	-0.749033025437148	-0.756181834895607	-0.718658987046219	-0.754997688907124	-0.771628561600504	-0.585622342144244	-0.673871346401435	-0.774298578820496	-0.533560000042243	-0.681448200667986	0.742503205223279	-0.67533930227632	-0.448003004991358	0.94186987721779	-0.715278002476556	-0.740371346619099	-0.574091342390601	-0.80833249730456	-0.749571799703713	-0.567365104332897	-0.410118055545292	-0.72386471529339	-0.727282949805829	-0.587498664651213	-0.289220779852437	-0.406416130722061	-0.636108060500355	0.804452098864379	-0.530662895924931	0.816305311606966	0.0266644562655853	-0.12600941943814	-0.700364853563519	-0.27980820053907	-0.750470881854854	-0.575841948627993	-0.547578267055699	0.236678171497389	-0.504397999872596	-0.721342818061418	-0.632301384239843	-0.54083300107384	-0.232132317896543	0.767303330131266	-0.553100916774532	-0.190276079805741	-0.55144517003578	0.924034292193008	0.774412350095309	-0.258929656950353	-0.454849266662711	1	-0.716247416690143	-0.621515993409662	-0.0766490363470691	0.930845926384208	-0.661455145188277	0.932109749574649	0.0375433431841926	0.533353471040759	0.0150341963381608	0.681093408912538	0.323978836791242	-0.68071824975825	0.893417966774526	0.86517708502256	-0.558867994049166	-0.626076736717394	-0.240156911970568	0.839754546012019	0.750441617229643	0.799384333452486	-0.104279398709563	0.842130201521129	-0.657933484344519	0.817782671923983	0.928321365750713	0.801897112657603	-0.0714530759801894	0.876611626602174	0.942945778452641
CD6	0.920840300880006	0.944351219654483	0.910537226446543	0.869642811750491	0.725501257372988	0.959795146237701	0.357247582097408	0.950029921086787	0.874442709105183	0.932153888671988	0.712046381158577	-0.705953859492149	0.778661186228061	0.236294210752035	-0.701181449013315	0.916136026572681	0.817822525935438	0.85112680995608	0.923534653055747	0.884454913187248	0.649272758252713	0.0630121082549518	0.938407479145776	0.656557042919526	0.849300436108293	0.0799208682124077	0.358202942307057	0.354566322330114	-0.548552129757036	0.333065056633189	-0.865480885762642	-0.0988449081104716	-0.296354874443426	0.834647555729934	-0.0363583853863888	0.966466585672837	0.760848607810033	0.912917450692778	-0.226879014309009	0.696391067060089	0.915685036056329	0.928505874717112	0.93629066065749	0.0244788687570168	-0.870994729712891	0.890958135605833	-0.078760327380978	0.844882563393485	-0.815275285111196	-0.960900433025209	-0.0566469929219519	0.685908179628111	-0.716247416690143	1	0.497387675362336	0.0393713325831153	-0.66794548850691	0.885375149966422	-0.730962558070154	0.389272292930603	0.0514833313751577	0.00599693909628814	-0.545944918218242	0.0470257537650063	0.823671975298449	-0.825383685684958	-0.803794320582508	0.620800625964168	0.900792416300883	0.0350273894626896	-0.836597720719705	-0.725558902392634	-0.80412689397795	-0.25951486287878	-0.760639942274866	0.974563636379719	-0.876153046641205	-0.640817535819576	-0.786811330601692	0.516769779331154	-0.862074586160243	-0.757416547227797
TIGIT	0.628954304136219	0.491167734587776	0.741826712652013	0.761460652206953	0.677713078475794	0.581592879406513	0.500273311351576	0.463247238024222	0.783157358543744	0.201724075729518	0.908882040465108	-0.330768233362559	0.585523955630225	0.791453221610558	-0.681610386649589	0.626412185085338	0.560571904107186	0.410556386240704	0.65227357771764	0.596424569075304	0.767375255720585	0.518266275102634	0.621657245503904	0.904516594062971	0.364776767612159	0.166782695038313	0.172158784196352	0.756699448785339	-0.188690111037785	0.654500793162734	-0.623454496739352	0.571545387759623	0.193373542910721	0.598941066520812	0.310467364143376	0.620666006037488	0.431555034762395	0.236209208669402	0.31902969649635	0.0895093601581458	0.626764276452016	0.299867029288978	0.213166485904223	0.57727568502204	-0.335137698769814	0.114425424860642	0.365413197687338	0.383813493032136	-0.490457884826624	-0.507625286245053	0.326710993239298	0.520918857997718	-0.621515993409662	0.497387675362336	1	-0.0574020148123909	-0.627559834782346	0.580853796840029	-0.429625817703679	-0.345362192583753	-0.596313399661771	0.186714108690747	-0.327590718614941	-0.0996368309918329	0.629767833362358	-0.482770145063221	-0.431142031107024	0.596096536353611	0.612228462855859	0.0349658670045518	-0.56305881892443	-0.522737915094813	-0.564632342076388	0.163136155925029	-0.411473433524527	0.367706306094869	-0.490630625269223	-0.451707469356746	-0.469536183466536	0.506231063121048	-0.538243368727852	-0.43698692162655
PLXND1	0.079390688275885	0.275384858428595	0.0803185373826294	-0.113712057998043	0.18716686770146	0.119919117953089	0.673612235109659	-0.0139472404703965	-0.135598559151645	0.139500740153317	-0.0905636117185172	-0.358701955486304	0.3781405766474	-0.316245011142138	-0.267890350010663	-0.0926516465744917	0.416427697622513	-0.0581503738915621	0.197816008690505	0.0578182978978244	-0.394947772800938	0.671976901874376	-0.124479223023538	0.0446152274125391	-0.010948792851596	0.925759436088756	0.804613146848799	0.224300068286811	-0.124041987128474	0.649945360223315	0.0573070576357732	-0.653071471208379	0.714939348579682	0.120433754173263	0.792202235928312	-0.0139312280550655	0.496384563659268	0.19705914868044	0.517779387130699	0.333194749216518	-0.187952785618888	0.0258982628803974	0.102005965360843	0.332085024602724	0.170079398577261	0.239251513844207	0.755470649707481	0.162010381931183	-0.225233003331847	0.0259631938627906	0.806022255664281	-0.474716358542217	-0.0766490363470691	0.0393713325831153	-0.0574020148123909	1	-0.286623006425327	-0.265818897015943	-0.0537122186497386	0.313437271446478	-0.0338077781404189	-0.471254743314677	-0.396046631170638	0.350521713027015	-0.23625462866926	-0.212236776491419	-0.334319107558343	0.303211855107153	-0.206692471475506	0.910450916162543	-0.293577821869983	-0.29588384698471	-0.264356004604752	0.787254231315274	-0.404097126470462	0.137044614811576	-0.0987927377910671	-0.292074568438539	0.332388816834647	-0.33847522924555	-0.067070253196344	-0.269041747793014
NOTCH2	-0.746543732827144	-0.784573133076835	-0.719619732342706	-0.640885757277575	-0.75446458682519	-0.722070136983159	-0.721683623135939	-0.618086153257611	-0.701400271883586	-0.507158833519114	-0.675300386806852	0.811617513344255	-0.805176374292672	-0.34173960597168	0.952361556972529	-0.653243700173267	-0.835659483403235	-0.486049813603087	-0.853283050138961	-0.717730929863585	-0.430190923370406	-0.577607713243556	-0.638010874572251	-0.732590416139705	-0.508559681715811	-0.495887177059943	-0.603519529178319	-0.668920962859346	0.72712203316198	-0.686417612778527	0.821017662210596	0.147399925006966	-0.346768028384887	-0.686916032608603	-0.504949724905548	-0.711329037861394	-0.715522091223835	-0.555484436423207	0.0201648433810354	-0.519046876791212	-0.618474697201486	-0.547760152919718	-0.500830911022349	-0.412398758510888	0.655063019663475	-0.553922512336398	-0.430569349901218	-0.600661737890846	0.909896777336393	0.730384529078759	-0.47575061227309	-0.253361064788527	0.930845926384208	-0.66794548850691	-0.627559834782346	-0.286623006425327	1	-0.547615021632989	0.832949565859085	-0.0210891617413767	0.605374959809916	0.108618388773057	0.735785444928209	0.171565812165394	-0.584592659513023	0.88968606535913	0.876508942595741	-0.709711785590741	-0.520751725109999	-0.472950317193228	0.861730066444714	0.771142524160217	0.823867548148707	-0.302042701664586	0.887268610307198	-0.6580856257295	0.772317678367754	0.942876821999931	0.645964429430033	-0.0102604154944901	0.816423651291929	0.933991373028615
TNFRSF14	0.81337666290385	0.774566404903815	0.82682425504875	0.880938303808656	0.608934036722607	0.863790879787695	0.196246759643201	0.891195039288977	0.909380242991197	0.767149832178727	0.739635759274205	-0.490502594060951	0.574919856237699	0.397916164808154	-0.573171174997987	0.89536719092567	0.590943504927599	0.787201926590275	0.787819507515269	0.812108087866711	0.774651031025114	-0.0648951496925504	0.932842804903838	0.6255048520697	0.740494435705221	-0.196273814943348	0.0747429300606974	0.327692571886477	-0.441888611043815	0.184099737605254	-0.792964998037447	0.226538665584557	-0.451771354976968	0.762742872588708	-0.23462142042643	0.923143132613755	0.470254548995646	0.752182506048153	-0.296722470139899	0.534733436621161	0.930156694807167	0.813697143125837	0.797509541569258	-0.101344447962676	-0.812456438912976	0.684137926513747	-0.25996865149964	0.719742201426558	-0.658080390828161	-0.872551432080388	-0.243444960389033	0.825687314327853	-0.661455145188277	0.885375149966422	0.580853796840029	-0.265818897015943	-0.547615021632989	1	-0.638665956609036	0.253977344697981	-0.00588985241455595	0.21245184223027	-0.32960895012325	-0.0553259265017564	0.863388511876526	-0.693498547689402	-0.622379152263998	0.494749183493035	0.906558880052275	-0.253877202263852	-0.667686920256744	-0.565378952847046	-0.659067142773485	-0.42854325948404	-0.544490562166661	0.830325863702169	-0.748455560686904	-0.497604190196311	-0.817472161204416	0.651875381845516	-0.771101706027924	-0.610418985381245
ATP5F1B	-0.645370722917508	-0.746728397747365	-0.686014650627492	-0.657051410984935	-0.729288533218458	-0.755573725632688	-0.462969524756046	-0.716965041373465	-0.705366336269377	-0.627350163503408	-0.563189267679638	0.840421900017926	-0.654168583640004	-0.321961499419175	0.876181586746554	-0.71322532654227	-0.649327229305475	-0.651435645922739	-0.746382758058277	-0.741557364553867	-0.503791580316835	-0.205015939450615	-0.72564623573296	-0.592598284874482	-0.671873433188091	-0.187831423230742	-0.322840759303731	-0.460502765226305	0.914930306485098	-0.331276722036309	0.817276342597036	0.210738616406393	0.060488760271401	-0.693803140746584	-0.0989963763527086	-0.697911591206442	-0.523829196565629	-0.589274181375382	0.468889938421142	-0.597560757949378	-0.726923152644759	-0.708534580607747	-0.631832079594784	-0.0110168927658429	0.878664331414542	-0.659296614398083	0.0133430866954897	-0.478372154504094	0.940552239978767	0.823989492562787	-0.0804948473819011	-0.417652514333995	0.932109749574649	-0.730962558070154	-0.429625817703679	-0.0537122186497386	0.832949565859085	-0.638665956609036	1	-0.0279144766990546	0.337080369132053	0.167649567496783	0.79154402569629	0.466267138470408	-0.677755677619857	0.922123883500981	0.918868748253325	-0.463238904641682	-0.667751918639796	-0.183224038829892	0.868616729371465	0.80634581348586	0.808414150788411	0.0420384059560699	0.866071660666838	-0.68973866745731	0.904185235591716	0.931209972556833	0.855983905431513	0.0774765976500624	0.921303441387481	0.938157458149828
TSPAN14	0.307886843074276	0.413993493822896	0.17602900889369	0.0230903108404718	0.0494465183539669	0.32488861997809	0.00620764366378126	0.38725322303602	0.0233783528143401	0.617351652100279	-0.217783893792245	-0.137115213986993	0.214973339240943	-0.605024929148657	0.0768668439519012	0.179041642975063	0.314741276917125	0.304229227339946	0.273857865435385	0.266629207682794	-0.203037894223085	-0.143641874660309	0.219801682553144	-0.237031428054579	0.34133816184021	0.191803122382914	0.481985211338228	-0.274524384444915	-0.111389039453655	-0.00611965639093906	-0.0351235727044077	-0.529704076745226	-0.1914810404995	0.188562913387594	-0.0220718110299267	0.335499007622914	0.444721412340142	0.641314556116132	-0.0175973259589461	0.519933211257894	0.125679033127093	0.451506626314977	0.60367198711415	-0.293528235649474	-0.206301061809941	0.650770094171027	-0.0693101819846423	0.576622135238636	-0.14369399689206	-0.248129450399164	-0.0701236338381456	0.0490063106722072	0.0375433431841926	0.389272292930603	-0.345362192583753	0.313437271446478	-0.0210891617413767	0.253977344697981	-0.0279144766990546	1	0.618185865333861	0.0494846936658589	0.0288664383503004	0.638209518365252	0.0474515067501223	-0.136971178862025	-0.219553719549021	0.157881086540898	0.138299680517902	0.221402587891908	-0.11930974430873	0.00977669629374608	-0.0831848994534632	-0.141087514321257	-0.217268644490863	0.533301234709676	-0.122862937706995	-0.0531370200878328	0.0277278737277171	0.182415063788735	-0.0713249790500688	-0.192069769229462
TSPAN17	-0.14983913628322	-0.0829207405000028	-0.167158845362138	-0.187431697549856	-0.331799419321972	-0.0616503138970762	-0.509414009847344	0.0691740568878152	-0.255903319658376	0.336612771909519	-0.458106644655387	0.255609033625188	-0.279212835124229	-0.560311489502543	0.573802443908101	-0.110242515724926	-0.258927525711134	0.167144538874336	-0.253657369480491	-0.118457893350866	-0.235370037606879	-0.64982039350766	-0.0579785498286381	-0.533904751678338	0.214684178766256	-0.332208717859787	-0.18243204542661	-0.642285690896491	0.275511476770503	-0.54930396044432	0.307930266258223	-0.306661748093416	-0.595061381329535	-0.136124740061724	-0.559729891387844	-0.0846382346390209	-0.121241811174121	0.235351593611868	-0.241207659264401	0.142811488773778	-0.0864851341294826	0.187684937385767	0.300788425855339	-0.63382763159479	0.0192705860446434	0.289869492751034	-0.549151130349292	0.0526294604927658	0.340109130096169	0.0584356281874409	-0.557318718540193	0.0586841786530656	0.533353471040759	0.0514833313751577	-0.596313399661771	-0.0338077781404189	0.605374959809916	-0.00588985241455595	0.337080369132053	0.618185865333861	1	0.00187129470340239	0.332545632740879	0.379798151503478	-0.153600493681516	0.302260605221107	0.260720947354926	-0.327702490058411	-0.00307760908528957	-0.29628865265381	0.293758216883535	0.296189828077995	0.288243309135255	-0.508854303428273	0.295711624496654	0.124747784329922	0.173190665615042	0.504141581262076	0.193008972078423	0.200129166214816	0.252595178055228	0.368770655857204
SLC16A7	0.0592877462989332	-0.10645304457617	-0.00815975564422979	0.0489986921782178	-0.0611304147372322	-0.0561633858948087	-0.285099945324605	-0.0277244531689585	0.0903757145031695	-0.0811340487602408	0.0602261195960338	0.485127755430956	-0.183781302407671	0.135424864565377	0.240048337856517	0.00591382640735841	-0.087016439203722	-0.0160934560381395	-0.0448524331412653	0.0415120904301537	0.214423452060947	-0.183936158976045	0.0324197832483432	0.0464670174852605	0.0072654586540316	-0.360997498818742	-0.128014195494537	-0.130181203390341	0.088036850739739	-0.0841947997971577	0.0859819155073453	0.588143740931408	-0.207505830562847	-0.137604051422676	-0.219781234420696	0.060801540949865	-0.146479546394629	-0.0489303554657927	0.051768304348285	-0.306329752797708	0.052518165981721	-0.131701358797757	-0.0840427245641564	-0.0594489607497681	0.124505709075684	-0.16094660194048	-0.19324538634913	0.231741345671708	0.259671280478052	0.102515984469439	-0.267777585778637	0.310866337673291	0.0150341963381608	0.00599693909628814	0.186714108690747	-0.471254743314677	0.108618388773057	0.21245184223027	0.167649567496783	0.0494846936658589	0.00187129470340239	1	0.663036552437937	0.307932281350841	0.0111353190991864	0.256995909299334	0.353495376557405	-0.14265070958978	0.100514347710227	-0.415282631931346	0.359492250814202	0.550873336328832	0.365149736298882	-0.323311439322675	0.392477935315749	-0.0534737615674442	0.307288059685156	0.200501018726528	0.00873597863741558	0.452330902727521	0.281950337544003	0.136516254437685
RACK1	-0.509578080986304	-0.665909108736607	-0.555872245774736	-0.497798134666029	-0.679107669245383	-0.612249776302221	-0.635593407021011	-0.563476500354675	-0.509857686147997	-0.497580410887824	-0.481062825914726	0.935555450314451	-0.725214327291949	-0.234673586137657	0.824123441638387	-0.561949980261373	-0.621613854361279	-0.510095754176752	-0.647042647179448	-0.585613304447218	-0.295885664903624	-0.404437221357942	-0.533652133268739	-0.53170604343185	-0.502647625816055	-0.457163573925201	-0.431566941993175	-0.515905884635498	0.699412617721185	-0.420588586737771	0.698892522852152	0.460313115413986	-0.207072031745945	-0.651322836247601	-0.338779275723	-0.499283625597214	-0.562944159389734	-0.450508192819202	0.200981425797838	-0.636153609536191	-0.520355820609314	-0.568726389970172	-0.502218500668839	-0.178506433955148	0.65793644311579	-0.571129710215411	-0.253801713661259	-0.258884603959593	0.851376905467089	0.667170717744155	-0.350784750881391	-0.050322976010333	0.681093408912538	-0.545944918218242	-0.327590718614941	-0.396046631170638	0.735785444928209	-0.32960895012325	0.79154402569629	0.0288664383503004	0.332545632740879	0.663036552437937	1	0.446229841541517	-0.515768305998521	0.845955300292134	0.886542354901	-0.579690027791188	-0.467443960441509	-0.489931305850651	0.888975319000113	0.939553478284145	0.860318073517388	-0.279340789394359	0.892891963632329	-0.553045659455635	0.838729920479738	0.825039602440086	0.550405276684155	0.280285575408483	0.824447231405997	0.771734909453032
ERAP1	0.15426471824573	0.104043569692516	0.0295543568292227	-0.0932104913856766	-0.116990994462922	0.0100436489519121	0.0455076660533273	-0.0185640839856156	-0.138762348582809	0.1625320670761	-0.150561841153645	0.324044401588596	0.0699797656660836	-0.39800583086646	0.284539732691566	-0.104395821886257	0.23644117091015	-0.0744737315606716	0.0732407689892113	-0.0150982418372267	-0.259879302222586	0.146437458431269	-0.0961753901181734	-0.11236570342851	-0.0570776334209873	0.286513611725103	0.468681429228466	-0.143906343325098	0.429108077286293	0.231998525937876	0.261723988546114	-0.101591814170893	0.187492855627636	-0.0687410560804109	0.270098288357248	0.0658390800215029	0.35085954869579	0.235017584850139	0.603706943168206	0.0514069465874682	-0.165919281235951	-0.0179860380251106	0.125046858209199	0.189867431599123	0.356899074675357	0.143309272698521	0.325380596838467	0.42675535584829	0.275041205917664	0.152411994202904	0.236128003785716	-0.0972101263787108	0.323978836791242	0.0470257537650063	-0.0996368309918329	0.350521713027015	0.171565812165394	-0.0553259265017564	0.466267138470408	0.638209518365252	0.379798151503478	0.307932281350841	0.446229841541517	1	-0.224872627283934	0.289688242462719	0.245616865040943	0.0965425347648309	-0.138738033318623	0.246494685411263	0.235375118350999	0.358742460444595	0.223670655703781	0.163621283892465	0.181306674499889	0.147453863729782	0.341162608813758	0.323474496280438	0.461129673828588	0.413282158036772	0.369489480297637	0.21890335079611
GPR171	0.848125866075178	0.76615454753671	0.837749168225665	0.924788184139252	0.81102483633691	0.886034463494336	0.361211710361248	0.913991300040026	0.942171369777479	0.671421025638124	0.842928276670627	-0.597033967174931	0.681362499215409	0.637610666449151	-0.681071260958177	0.969197098251012	0.629983392028202	0.889979786993149	0.796043690093938	0.908563523234176	0.899454663401615	0.0822911147592557	0.959095702222732	0.784264450700245	0.778227639867331	-0.0970669032289218	0.0961180846036751	0.605043093219974	-0.498323395065099	0.174976622381985	-0.819215574445573	0.181756356535745	-0.321093597358697	0.916142156394031	-0.179958593195576	0.868095132762249	0.426985287265456	0.567557912886308	-0.231430977920764	0.657458409611508	0.965980635495228	0.850430372130926	0.731592993022301	-0.0645674242535886	-0.803731099108731	0.634634403444643	-0.176998656909046	0.49767949252491	-0.731899642785676	-0.86440673830684	-0.143422645457136	0.614803876251986	-0.68071824975825	0.823671975298449	0.629767833362358	-0.23625462866926	-0.584592659513023	0.863388511876526	-0.677755677619857	0.0474515067501223	-0.153600493681516	0.0111353190991864	-0.515768305998521	-0.224872627283934	1	-0.763508461154984	-0.646160418536136	0.684418906447433	0.888511157256456	-0.113828611977665	-0.769018268681002	-0.718229305530229	-0.814517046761521	-0.274722504879196	-0.65848340324742	0.761201223595438	-0.809893214104891	-0.547114479384404	-0.78190570798145	0.534510684481696	-0.833268726509032	-0.626573787768648
LPP	-0.801096799118242	-0.884943149934684	-0.780259469369202	-0.75453985061752	-0.81747250077639	-0.866839447137359	-0.63364925343318	-0.832598392640487	-0.79059937411088	-0.737719041119208	-0.663174904467858	0.929725475253326	-0.823221030409289	-0.318408636756144	0.916541058455811	-0.820019560262371	-0.805427402126884	-0.746114651929728	-0.876934289231456	-0.849635277643082	-0.544323028341302	-0.329350873332582	-0.810943192402585	-0.68972778921062	-0.742394498810095	-0.323295644020061	-0.476153204576893	-0.57074690866425	0.81936689466832	-0.432919215371078	0.902843062536703	0.289171999852287	-0.0385928455047781	-0.843566816875165	-0.213402263672792	-0.804182258552269	-0.666339541074432	-0.69139091060966	0.289702557773327	-0.764963746244085	-0.802279177136978	-0.810808129066251	-0.746589044311958	-0.0597779673019372	0.869070554226397	-0.780809506627938	-0.117952006014446	-0.587212189299449	0.984273333556371	0.899860884362145	-0.207048419303387	-0.352767032020311	0.893417966774526	-0.825383685684958	-0.482770145063221	-0.212236776491419	0.88968606535913	-0.693498547689402	0.922123883500981	-0.136971178862025	0.302260605221107	0.256995909299334	0.845955300292134	0.289688242462719	-0.763508461154984	1	0.957962500507779	-0.698625416764411	-0.709212822604134	-0.335146158369536	0.963256367039357	0.902021944506219	0.950518735223489	-0.0640336403553395	0.961684310665941	-0.82114367939634	0.943222912197889	0.920829758979625	0.781336654855784	-0.0626483882163435	0.959670835329182	0.952479558707205
SMAP1	-0.737290356736358	-0.875645530991272	-0.761172719792184	-0.663677317883623	-0.754282388795932	-0.827845082215878	-0.607756314136278	-0.769625755281367	-0.699806576596427	-0.742067154159647	-0.583335745809547	0.947329901680433	-0.813466105198362	-0.178828466849542	0.905648626450726	-0.734653593429088	-0.800078777481242	-0.65839748961574	-0.858010070224966	-0.769013791274792	-0.407120181097235	-0.349014582902147	-0.741345957013423	-0.602849030595757	-0.680235858713587	-0.417616457027085	-0.539977630484858	-0.488315493965029	0.8031149237546	-0.513217454526237	0.838889471867017	0.382963886836423	-0.0766076489592939	-0.758814226151979	-0.293377512940556	-0.769395002845964	-0.749666758234434	-0.744579259675739	0.246495645783682	-0.709320817478499	-0.709284753427359	-0.761223614503061	-0.737991238395313	-0.154948848498369	0.834407695254762	-0.784305177769526	-0.197656318754457	-0.613234948633558	0.970784343421467	0.862748996115911	-0.274668791230571	-0.338267895280665	0.86517708502256	-0.803794320582508	-0.431142031107024	-0.334319107558343	0.876508942595741	-0.622379152263998	0.918868748253325	-0.219553719549021	0.260720947354926	0.353495376557405	0.886542354901	0.245616865040943	-0.646160418536136	0.957962500507779	1	-0.625100128843873	-0.656851978103607	-0.408146551850711	0.962780242698592	0.91189171567418	0.89718709856177	-0.118988759631839	0.965160530246366	-0.807179753947992	0.941418646151797	0.926423147723752	0.739455838576181	0.026989648939691	0.93729535937371	0.945444723023125
