""	PARD3	EGFR	TNFRSF1A	CD9	SDC4	THY1	CD47	LRP6	ITGB8	INSR	AR	PTPRA	CANX	DPP4	NRCAM	HMMR	SLC16A1	ADGRV1	ADCY1	TFRC	TSPAN12	ADORA1	APLP2	CADM1	PILRB	LPP	TSPAN5	CD99L2	SMAP1	SORT1	TLR4	PODXL	SDC2	MADCAM1	TNFRSF21	NECTIN2	ITGAV	SLC16A7	ROBO3	KCND2	TRAF3	CELSR2	SMAD3	TRAF2	PTPRS	NOTCH1	LTBR	NOTCH2	ITGA3	CXADR	PTPRK	TSPAN10	LRP4	TNFRSF12A	EDNRB	FGFR2	GPR37L1	SCARB1	GPR37	JMJD6	NCSTN	LRP1	MRC2	NT5E	TSPAN17	ITGA2	TNFRSF14	RACK1	ITGB1	MCFD2	IL17RC	CD44	CD81	ABCA1	AMFR	CD63	ERAP1	TRADD	ADGRE5	SDC3	ITGA6	C1QBP	SLC1A5	TSPAN14	SORL1	VSIR	ADORA3	CD74	GPNMB	CXCR4	ITGB2	TREM2	PLAUR	CD68	HLA.DPB1
CD99L2	0.575189507518698	0.831842297686463	0.928234262261951	0.760308495234115	0.842843781581745	0.862941865675353	0.848684743736155	0.909854668806811	0.842333705417103	0.890083487200756	0.870347206323637	0.90938801994111	0.861694832546285	0.677874721854101	0.878061503593863	0.853615190398096	0.765478273125238	0.474476339416626	0.832811921454562	0.670507828324399	0.775747849150115	0.864746222522104	0.874985520439513	0.846866790486258	0.86625059092674	0.91617741317025	0.840313644298058	1	0.788745717908708	0.879845900732849	0.688880711551336	0.90426956912288	0.817065862045695	0.819923886766851	0.737715451843668	0.878339434640676	0.917323066646614	0.5988408301817	0.84631949076041	0.870268163981801	0.787374729324713	0.824799029980827	0.882673103763625	0.760806766048599	0.905615315518697	0.828213833923587	0.918271583395453	0.941971532204771	0.719028516485627	0.854556452856581	0.708001529663087	0.315101265917345	0.418743690982963	0.921712674226984	0.612546686758336	0.676368506744967	0.810263340624358	0.60702269533434	0.867288982338215	0.839160025827629	0.806619491787484	0.857451669350916	0.883944447582634	0.904027045263625	0.952707616417883	0.776391467839038	0.839814029414333	0.815384157423285	0.931809057334816	0.785845740023105	0.622822516782072	0.782417789960265	0.798995432577264	0.88892683814713	0.873161648919147	0.893539254043177	0.928140949694344	0.662575543928993	0.565493544298423	0.922847320154958	0.930043812895423	0.889614752105798	0.447054613040771	0.874060173013035	0.878701440907392	0.454891563005612	0.295071622292045	0.25315921482649	0.113018258958777	-0.152378692240909	0.204993721061574	0.24874873887597	0.407639285728941	0.283363768528959	0.269593492570593
SMAP1	0.728278042352687	0.803684272344515	0.838163031739896	0.727010165082329	0.58056128185214	0.869532315309036	0.903579086982705	0.820447452840379	0.814450345992877	0.625195487674739	0.82702537233312	0.842981516789047	0.85717456509693	0.847303014852172	0.803229489165194	0.805117017937391	0.740678085431142	0.775043896189197	0.84462403808456	0.48108543088235	0.856111512637785	0.821907265416354	0.909876414109263	0.850774917898265	0.852261076527382	0.790050380467667	0.883266863871492	0.788745717908708	1	0.863366651744411	0.91340610396949	0.61243621362629	0.765063718278873	0.85219116950011	0.854062245646483	0.89594680891104	0.853338892148569	0.818256728141624	0.797879175023902	0.812973928071011	0.773500458393949	0.827573143297384	0.87112781053695	0.845139887537372	0.662049645483124	0.839638393090722	0.85256845550769	0.786364424516707	0.664207346518243	0.83804676539375	0.414619850137798	0.672940143099668	0.643345606878621	0.687486076911434	0.871387511988786	0.855660030261811	0.846002664573475	0.583421587734037	0.830540972578934	0.768134157736149	0.908321734117323	0.796163613409101	0.771475453327048	0.825112318333538	0.831853094437655	0.855251540190373	0.562369680853135	0.747929837962294	0.853667573068962	0.894240065420588	0.863781155164195	0.858169191327266	0.724253909079777	0.72778490674012	0.69196089239761	0.858913895416597	0.813142282875426	0.575994032694572	0.429512539332339	0.801288395748928	0.853918638203544	0.904697388369693	0.672546869016072	0.617971631188779	0.815920933416528	0.423976396699226	0.364436792010302	0.273169078869565	0.166467239885967	-0.211668857014567	0.217352786980173	0.279792387449573	0.396450558624851	0.261543648363371	0.273865515653029
SORT1	0.768281508116666	0.975564796105041	0.960651882347862	0.897826064681507	0.826090161683438	0.974723554582339	0.987191880231938	0.941586153425235	0.9756770232676	0.824271493936165	0.986461087617	0.988616402758988	0.970169098516868	0.829420682575257	0.978564736970043	0.913725804481684	0.903953786307812	0.779028785114435	0.979493274756992	0.561814070827734	0.970078666177901	0.97725209823748	0.98356093329834	0.989854429429909	0.9853703780487	0.932351367961189	0.976988159501501	0.879845900732849	0.863366651744411	1	0.769962932523482	0.783883662855206	0.92943697973108	0.935010281415114	0.945255645251897	0.875637005535411	0.976896046106074	0.874468536163499	0.961890149585192	0.979587031448886	0.786533457710707	0.981459378944159	0.987545345509867	0.915460135851774	0.869036509893716	0.956641911289184	0.875495394907498	0.932951113124792	0.832603490916386	0.797645982089287	0.575228838673261	0.628408553442532	0.727992125056756	0.890597394787636	0.873146837581385	0.887953936239983	0.966545317428933	0.722442510114145	0.914661331782841	0.855407081778053	0.946703350594886	0.931777527267811	0.954180970610412	0.974874870849301	0.928551125266425	0.898409077966333	0.664222359742624	0.824598168499049	0.874715695042251	0.822070219975603	0.883945243730269	0.870826095149258	0.63707139223021	0.844008357551021	0.709141910960076	0.98259451837714	0.947916666204925	0.463281104009071	0.350958241746952	0.921076848755856	0.956828943068988	0.973482175721743	0.504971158772065	0.666560777947586	0.796385671515862	0.203372920553798	0.0827008961648614	-0.00741829649971475	-0.0466979077648338	-0.37995997078193	-0.0659531675920051	0.0100773625950238	0.15177327088465	0.0212360285004098	0.000612601110882728
TLR4	0.731799784728977	0.697743947992771	0.767515283078375	0.605144624586508	0.443865756578825	0.815663794271354	0.809132416749213	0.776250365241803	0.746764929226563	0.476773412432604	0.729626053763116	0.751715519442368	0.752417161205502	0.78925780009227	0.717684915409262	0.657740153038833	0.595398902999944	0.811463955113884	0.758596648206312	0.409225550571055	0.765585833850563	0.748886428828907	0.839059396303151	0.77065889021662	0.763777541929057	0.714816778207674	0.812449463538328	0.688880711551336	0.91340610396949	0.769962932523482	1	0.589894951815229	0.663314254455585	0.71354121716063	0.800614615281022	0.854084130525469	0.801923856028998	0.740037657998059	0.733577902363719	0.732522372657523	0.693720659662069	0.756592194372355	0.793826367417184	0.709366984924488	0.537422174408074	0.827162524611224	0.828287407675477	0.673443652188824	0.579852357961422	0.853642977443011	0.354228327960435	0.630003742887471	0.616707574732473	0.563089584371339	0.822801877595356	0.809009153211886	0.795378824677561	0.46486172536793	0.784066093869961	0.64545274768351	0.867493677917038	0.740976344536334	0.706841021428486	0.736375168732593	0.779731037070247	0.882167972238502	0.456177939801274	0.602185062044545	0.823570196525775	0.840467907857647	0.811277613406724	0.715964479099844	0.770309328817335	0.638228036002284	0.636197431126367	0.799900814201122	0.73614826147971	0.543206804954504	0.376241302119651	0.779271706753319	0.8106207900738	0.863879344718151	0.684284616418367	0.586745929411736	0.803162859120148	0.493083946157602	0.474289137614339	0.378741842151382	0.120372316720819	-0.225402265132314	0.304397298276562	0.397991843568312	0.464171810498497	0.343388833355643	0.370729182847403
PODXL	0.485815289556181	0.767584077278824	0.891378840626722	0.718452141045629	0.872409228519797	0.755380526630075	0.7322535688296	0.847790719855862	0.77745841684961	0.902146169631248	0.794790134841218	0.837455619013262	0.783305243199782	0.445927240955239	0.833000407607356	0.69321623847302	0.711971530405164	0.363447069848521	0.747398676936032	0.788269428357324	0.656147846367598	0.823835349581469	0.779274658677144	0.775957191927263	0.77128609402094	0.888511513237942	0.705859042822027	0.90426956912288	0.61243621362629	0.783883662855206	0.589894951815229	1	0.718583399986627	0.637683792411365	0.634261605285109	0.820396158382596	0.865504576447585	0.471290680149053	0.82740402710472	0.797092825608963	0.761521953761448	0.751214103780262	0.786062911442107	0.654207098196741	0.893033036950253	0.801757126988342	0.877208850665608	0.886637320364434	0.726433942133523	0.837407450852915	0.793811193539806	0.211809248577749	0.362199136011319	0.927177942555334	0.445234073503632	0.495454461572234	0.728580481213156	0.618739107708511	0.714198741742438	0.819661627988985	0.704716775013307	0.837967736630272	0.87354644331494	0.84175722402609	0.913823378863863	0.669293747177993	0.864663120293708	0.820821693249728	0.887652103028132	0.685280792400957	0.48886635967592	0.71815274387668	0.810855102795052	0.902142868280816	0.776578054426241	0.832411385369101	0.886609836167474	0.662751716619081	0.440506060224975	0.923568204793748	0.87925555175945	0.815291368918957	0.351738697075488	0.895477870784279	0.868599765427548	0.509889503777275	0.33237728813994	0.317975568322239	0.210918646567648	-0.095908789188886	0.275879557458749	0.32143056980372	0.45618383397597	0.385854523538043	0.337850316206733
SDC2	0.818498312589164	0.961592994074877	0.912392074086151	0.959981157067422	0.869487148175751	0.86862852281113	0.909747531198194	0.89052772328563	0.951743367593939	0.771021929399008	0.877484665285314	0.925267902076267	0.958137895981127	0.729442093068502	0.935742263716063	0.864148474141743	0.950859811135934	0.735057595079214	0.870857609312882	0.633161643246968	0.931764706053283	0.914545739227801	0.918333659691776	0.927579357194049	0.960407244268672	0.932240711701665	0.93921262583799	0.817065862045695	0.765063718278873	0.92943697973108	0.663314254455585	0.718583399986627	1	0.870063299790684	0.879787450243713	0.755223545430245	0.918263574093488	0.862718124878094	0.951233842469635	0.916185987293658	0.797744813977961	0.935996881382181	0.948514217470738	0.813762789121355	0.747230118853359	0.871905793488053	0.82642365642087	0.867874334096434	0.919395133912377	0.750782698775854	0.649579825991655	0.645445932698234	0.792863236241456	0.851335152194783	0.838441414785263	0.803353923687908	0.853100351353457	0.826173970963116	0.857271160078854	0.865326394734196	0.897556702627436	0.942300950658467	0.905630395261497	0.921760363373544	0.876521006436921	0.806523713474285	0.541583254907618	0.842553649478687	0.814504035591175	0.840610639145728	0.851788560687352	0.79435153182025	0.567696730778588	0.833937927062473	0.633363315085729	0.911497124632755	0.841030149492555	0.378781912203449	0.298481084851895	0.816082972063797	0.907450371235406	0.899436859931813	0.636482948557496	0.565874845889734	0.677758953821785	0.126379815358038	0.0193331696285591	-0.0838514320093915	-0.122172277276232	-0.369584328899347	-0.149622644616096	-0.0739290679398182	0.0673058677131955	-0.0522784034458508	-0.0720167051560493
MADCAM1	0.685397080220037	0.904700491971639	0.862527318507897	0.827321334574203	0.725542968454072	0.925295894897282	0.943396492819968	0.864178499111378	0.894529499560673	0.737231388166279	0.905600547336798	0.908110282223243	0.903494248027525	0.867629123472652	0.8964182407626	0.861530156550457	0.832858130194112	0.755751329539798	0.906591112951816	0.425497289640495	0.924645687563688	0.890585322405909	0.921966777111281	0.925720042013644	0.930217896032643	0.83382422842669	0.941317362260658	0.819923886766851	0.85219116950011	0.935010281415114	0.71354121716063	0.637683792411365	0.870063299790684	1	0.892875348938529	0.78708827640979	0.896486644638992	0.87014292343541	0.858064146375969	0.918844308619168	0.702230474548456	0.898285543794619	0.919679362827439	0.909590110357018	0.791968101462542	0.861568597613076	0.774112622918556	0.83532784223178	0.74660556045351	0.689675970228639	0.428553269059238	0.655689287089633	0.69238107551044	0.780631619506693	0.867204518234877	0.905855219572796	0.901673057008535	0.656169387347342	0.91308479257963	0.737947900253488	0.887349036046074	0.824681458722936	0.868572206606698	0.886267169505967	0.825022586877869	0.845879490639769	0.552994471895106	0.718736611510837	0.78690993823979	0.771716929812049	0.865166441199652	0.81880299304958	0.535761281250431	0.724983770220391	0.690154263991831	0.89169797916796	0.854205749720822	0.388711864540426	0.361611361247689	0.813565087869919	0.866792934483771	0.881330885817298	0.494811176481967	0.560688391607412	0.694032878068031	0.105358212330195	0.00203815649876154	-0.0864049838335271	-0.115381643162933	-0.394918020707329	-0.142441107454434	-0.0752841917550077	0.0657852546767962	-0.0806184630673908	-0.0821602426571312
TNFRSF21	0.858262495136102	0.9370220491396	0.884008339300082	0.850593424008667	0.698454714853809	0.949538875601148	0.957295385376313	0.891033588638663	0.957237896065573	0.654688973123472	0.928039052875332	0.922562345737469	0.918294371854425	0.864337149405918	0.931293288191722	0.810366252556167	0.844025559952854	0.906430602749364	0.957133620821714	0.40614034049202	0.980004064270889	0.941741601740853	0.93671920771444	0.958238125570248	0.944908395000345	0.852726805210263	0.96119372921081	0.737715451843668	0.854062245646483	0.945255645251897	0.800614615281022	0.634261605285109	0.879787450243713	0.892875348938529	1	0.771783354374241	0.918710119511024	0.92838122950892	0.920751745398064	0.946641297780618	0.686432441584936	0.956471888325268	0.939330081942726	0.856053292500203	0.730984274486745	0.9505172479581	0.786910727029896	0.807284693065421	0.819200770063094	0.709001349550268	0.451732398595594	0.730737238565139	0.851541696672891	0.753256228516114	0.942100213532382	0.927201503984517	0.961767414715748	0.66576533439364	0.882861278923691	0.771584508374082	0.960431302311364	0.886009399668663	0.887864226323767	0.901870219583823	0.827452017070102	0.911619983414557	0.462201885614742	0.720939168339732	0.764044507724401	0.78419902478804	0.949067844886508	0.798558971241031	0.510700847662756	0.708301795406601	0.533931764887692	0.938704218346583	0.848689201117719	0.304205396719958	0.198856488074046	0.841639728172089	0.891739044549474	0.936338820463898	0.541535753023499	0.464087795056089	0.669569223650134	0.0689021685999918	-0.00997431487187716	-0.119905009389523	-0.149646553699498	-0.482706311932942	-0.189348022006725	-0.0996224116648099	0.0235159301601329	-0.112170439276214	-0.114237990737428
NECTIN2	0.600877261086812	0.815225193546562	0.906610301539596	0.754694651010068	0.718004206844029	0.847899636315143	0.873537583185669	0.829661679103404	0.810353986490703	0.767249940734108	0.856955068788919	0.872214930756952	0.869943569190833	0.681887452753054	0.836285837235485	0.822472993224551	0.752774065096193	0.615051641905467	0.831353942111932	0.696273501930882	0.798537816098289	0.863388149182435	0.921642784680668	0.860672173053307	0.847756629504343	0.862883797295654	0.834592025074253	0.878339434640676	0.89594680891104	0.875637005535411	0.854084130525469	0.820396158382596	0.755223545430245	0.78708827640979	0.771783354374241	1	0.896991963678235	0.710354800224308	0.841134742809883	0.820906342093739	0.846695104938942	0.820809256277279	0.873445569364931	0.834028898040919	0.782765777395103	0.860780823372507	0.929213396188573	0.865690462690611	0.677889161640497	0.936850786178544	0.509808589616491	0.522478849758814	0.530042872918052	0.808419650788321	0.729117500088185	0.730786512755517	0.824614208915305	0.671074902195043	0.769191093329068	0.796783799501512	0.864430195065785	0.854511977332683	0.85197188810272	0.866838769113303	0.908510821377179	0.787471567546638	0.753629792201771	0.820993301788081	0.957017408445912	0.880469296998703	0.745385621016481	0.846459160920638	0.890005943313043	0.857892916194167	0.769459336438688	0.875998962328424	0.918512252860864	0.718577591563847	0.471453074304626	0.904517892282645	0.903362184408335	0.913978837911869	0.593853298885706	0.84160113026307	0.957836525523218	0.614417021203121	0.523828825862207	0.453765033489635	0.287723306237087	-0.106460809319858	0.403964732988888	0.473456046451322	0.569699803028983	0.473352956923525	0.453996144532442
ITGAV	0.770502215876935	0.959616189127613	0.989338722598658	0.88996955728257	0.86134971025876	0.964838089354994	0.963764149413139	0.973940178089692	0.973895582821203	0.848033476769742	0.961742341159468	0.986765013200759	0.966109912710639	0.776555475341322	0.983536748899923	0.873795400136578	0.886094017288325	0.740907977205738	0.951790553936157	0.645814842321154	0.931205955584658	0.978772626231387	0.976777746544357	0.975309190179372	0.975646985018042	0.968951354013078	0.958770605973172	0.917323066646614	0.853338892148569	0.976896046106074	0.801923856028998	0.865504576447585	0.918263574093488	0.896486644638992	0.918710119511024	0.896991963678235	1	0.817399489858966	0.974096306678679	0.976925294211726	0.823129877394428	0.962304251179861	0.980206779067874	0.860893152457141	0.883008397305464	0.971028470442848	0.937196019570681	0.947231466207996	0.856701979173429	0.867366805794767	0.656830889586356	0.56674880044567	0.695985955334843	0.920966695501098	0.821106983420515	0.830362000986915	0.949790525334377	0.725426504889896	0.921496802047958	0.872000228290147	0.945249203615375	0.964576748397091	0.979100315996718	0.977079352358543	0.970874741561603	0.904549347435705	0.710782442447961	0.852433299540615	0.924926792422776	0.851055507243696	0.836501786177071	0.857335417323674	0.738105318563243	0.894998926850264	0.762403300396872	0.991118540416443	0.960227924873882	0.533149124708187	0.377204007621717	0.969791788927349	0.991706992610238	0.984948281517332	0.549978895696209	0.744735820251197	0.856610565302435	0.308655347530343	0.181355999751203	0.102155552646201	0.00714934971883874	-0.345313388284706	0.0363757088753027	0.114962572718735	0.26189049974325	0.131050734753838	0.114041952547621
SLC16A7	0.793866949168995	0.894515483441729	0.77908109223734	0.869101700463325	0.627152786505439	0.842997979241583	0.906418395060889	0.748007432100785	0.871516875899587	0.530355679712579	0.82733494097319	0.818055483895761	0.887612833531415	0.816325440377283	0.840503687399065	0.756509330345162	0.858138232704871	0.915134833077277	0.859822428929847	0.39637691387121	0.949823225398208	0.859676845457746	0.890216237064063	0.903226195096618	0.887999645199054	0.757258007564972	0.911180735576164	0.5988408301817	0.818256728141624	0.874468536163499	0.740037657998059	0.471290680149053	0.862718124878094	0.87014292343541	0.92838122950892	0.710354800224308	0.817399489858966	1	0.858419777238951	0.847534983355273	0.692225317967264	0.884514021894013	0.875569731838212	0.886749966181603	0.569990225443852	0.855981761810124	0.669232401856558	0.676095101098685	0.804410631922986	0.623476262857143	0.295102180593428	0.893996795332417	0.918047211313065	0.625922367738115	0.970382053436217	0.906628983386896	0.863842813363617	0.759963777690914	0.756143799854315	0.688051253624244	0.90251622476277	0.8202101096775	0.792232041361138	0.801704981642306	0.698925020880972	0.812923830857107	0.3091317718961	0.704729185435265	0.68202651602736	0.786172999253158	0.985004831181997	0.795328483440628	0.422426383048109	0.604805125226621	0.405453997324801	0.829193243636252	0.742642804946437	0.251204329442576	0.122890724242599	0.692899737522297	0.78121565232939	0.843173532861275	0.641242743869304	0.333467471289494	0.5697945838717	0.0271214195155655	-0.00849229928804545	-0.136471841663915	-0.181966782886811	-0.423555879783376	-0.210003362775153	-0.110394458584041	-0.0295727935667337	-0.13720988293159	-0.13649901124764
ROBO3	0.810972844734951	0.986254196718885	0.972780286982644	0.955206668881852	0.897454067480874	0.91975501611434	0.94597157974667	0.935998297738734	0.983500680090847	0.829160349124397	0.941666433658587	0.96773852356568	0.981288629555818	0.711343023033274	0.98547981331753	0.85812373902478	0.94961499922444	0.756137256381646	0.932359885353698	0.689586801925515	0.944586005746674	0.976753707153509	0.960102812971559	0.973494409414853	0.977739100934097	0.969420947927146	0.944470696010085	0.84631949076041	0.797879175023902	0.961890149585192	0.733577902363719	0.82740402710472	0.951233842469635	0.858064146375969	0.920751745398064	0.841134742809883	0.974096306678679	0.858419777238951	1	0.96138623285479	0.831552362570407	0.972641126628511	0.971095093649948	0.850867416747727	0.831539221175832	0.95648682936592	0.893907515414227	0.917396730788503	0.931113166100983	0.820409360773248	0.672707202367796	0.633183980227422	0.785222782863452	0.909640243708767	0.833333521894535	0.795876789843167	0.920506374576005	0.823246748850218	0.854475957122976	0.890941404218717	0.934517240229477	0.985203988159286	0.974410490612331	0.96741871802264	0.933105619114151	0.853367511465484	0.640117930719259	0.889079467490878	0.872514117626117	0.848979307084355	0.858772742244844	0.851796041861734	0.659103061509251	0.889497532727495	0.655585143903532	0.969208698747489	0.922396065017682	0.452441888371658	0.259709399813272	0.920859682700752	0.959961363126022	0.956956956798355	0.581179814359986	0.66023916865644	0.78648181310572	0.225650811020137	0.105084070526142	0.017046992471735	-0.0155793543597425	-0.363423852114218	-0.0500751237108636	0.0324121094203245	0.171671930350593	0.0613361973816276	0.0307084919703743
KCND2	0.766076605338369	0.970475152197159	0.957161655373991	0.884578581765762	0.844196509700984	0.972937603658773	0.967777083147739	0.962124979318986	0.981075222038278	0.810082865909769	0.977843298292924	0.97975993602051	0.951022952580786	0.81031952036259	0.988077888777542	0.876143567845578	0.882798496389548	0.76784234295391	0.975988163560659	0.535874971101928	0.95635460272239	0.984465476372373	0.955920590238608	0.984178208943035	0.973353498304046	0.933110582928782	0.964935288838588	0.870268163981801	0.812973928071011	0.979587031448886	0.732522372657523	0.797092825608963	0.916185987293658	0.918844308619168	0.946641297780618	0.820906342093739	0.976925294211726	0.847534983355273	0.96138623285479	1	0.740044208644499	0.967610758909748	0.971136388287405	0.880386708397324	0.890745387861232	0.969263519774929	0.859720437023915	0.917764909412705	0.855397127259914	0.758967189075822	0.587585148243243	0.59920385348327	0.727432515922746	0.89855337912478	0.840813516006728	0.86362799130355	0.972588087204074	0.69753536888471	0.922599151332694	0.822883296199032	0.93609535605129	0.932634422248084	0.971656393621904	0.960278363706683	0.918498705440129	0.902845070513889	0.638483183958836	0.799816734306736	0.841236620277586	0.774505119414882	0.855411255820011	0.826286916320899	0.598863772094152	0.825121907604101	0.67285690992552	0.98107682263455	0.93675781472858	0.397157593368383	0.285360118148807	0.936215910855869	0.956932427664916	0.958771299869312	0.450704596164861	0.637778156065497	0.759206332218419	0.137471192237828	0.0111768378882824	-0.0743324232159238	-0.107737562042232	-0.447958847492631	-0.139260466473126	-0.0592816263400516	0.0906234416215886	-0.0442637129574917	-0.0613157427080737
TRAF3	0.576675599910575	0.793486710820971	0.834936930152252	0.815883933252666	0.79847265044867	0.723242256967101	0.77509728896936	0.754382749959562	0.764015731018333	0.746989385424575	0.735739242718037	0.788874495859541	0.850207283386079	0.563250079116752	0.787826797001357	0.747313168888569	0.824019008843948	0.560822684784331	0.708684941599334	0.802314080948941	0.726296529253843	0.783905464780634	0.835041697831457	0.795643297305632	0.809144499787191	0.861543278750112	0.772394838857708	0.787374729324713	0.773500458393949	0.786533457710707	0.693720659662069	0.761521953761448	0.797744813977961	0.702230474548456	0.686432441584936	0.846695104938942	0.823129877394428	0.692225317967264	0.831552362570407	0.740044208644499	1	0.76472262623681	0.821701565583821	0.739374761206643	0.664915112387646	0.770371137708572	0.847356895241197	0.79846452107584	0.752175063711975	0.840377342388988	0.631902260282788	0.552816094114234	0.588069031205384	0.803239390540754	0.663111610469772	0.585073688189514	0.701189474092709	0.800971882727806	0.652192197728198	0.832038100447953	0.761375147125714	0.860194944163337	0.817909335206025	0.787345000591597	0.834731598895568	0.678501961588777	0.695856085604926	0.900124068319237	0.887625670067882	0.877884319033731	0.69577997206293	0.85064422545681	0.793889323970787	0.846879698527657	0.715734757090583	0.788666159411741	0.799582509523549	0.68348746679788	0.447826185244843	0.782748390483319	0.825819367182412	0.816384522019256	0.6796937084816	0.730235269906403	0.812602482429543	0.518047924476526	0.390582589756969	0.34310774306837	0.288134452950512	0.0310725234377917	0.301282883285904	0.332710524737402	0.469709999263764	0.385530585955917	0.35325815696815
CELSR2	0.836799783795835	0.979122872323144	0.945566535150925	0.912551880799386	0.8207441585939	0.955208499005733	0.969220365538153	0.934087929048821	0.985636487474322	0.797331382799691	0.968109653689173	0.973661287804856	0.9648487984212	0.801441882909492	0.975155671729911	0.889549577434528	0.917572078187316	0.812721392529572	0.969470778675278	0.549757826917586	0.970873057829136	0.966057375576407	0.964343148193542	0.978980888902642	0.984168990753017	0.926973155943945	0.970084537241566	0.824799029980827	0.827573143297384	0.981459378944159	0.756592194372355	0.751214103780262	0.935996881382181	0.898285543794619	0.956471888325268	0.820809256277279	0.962304251179861	0.884514021894013	0.972641126628511	0.967610758909748	0.76472262623681	1	0.981128052229229	0.867401093593343	0.823590777998158	0.952068468951275	0.857037362709219	0.909497018564621	0.867770714522432	0.770569995785253	0.599153863692164	0.652943899813419	0.781995681732848	0.866155403587744	0.885373342599008	0.866062477023112	0.952223094312001	0.734527949409707	0.898008177184748	0.852104784828964	0.944810344638424	0.939392163054401	0.943830895280288	0.968497374728662	0.909573184868686	0.899513227535715	0.595293246054489	0.811726381402459	0.830840350601265	0.814126650292898	0.893011795249516	0.834305935298171	0.583146422832281	0.82835239136516	0.656844649986634	0.973235632548101	0.909747844877915	0.388742151896716	0.26017975445854	0.891688660308696	0.937522756914718	0.960716158197089	0.51954960019713	0.602914954287954	0.739583467552897	0.134390101604171	0.0224436149313891	-0.0724560632759117	-0.0861230760554331	-0.422203593274236	-0.136125027216763	-0.0542316780393716	0.0853687822286936	-0.0427844976030173	-0.063182509822311
SMAD3	0.80284134261461	0.975065480774287	0.966171939188986	0.913845107518082	0.839962720136889	0.964615851512594	0.979064054431981	0.952286488269201	0.978747961858316	0.801888942755237	0.963777520323649	0.98062464766787	0.97888223317578	0.812012124366841	0.975541835114183	0.925070499781367	0.914748501512157	0.79135143293755	0.960208747696446	0.598153575184342	0.963504169822486	0.970269925929254	0.983876614433848	0.984801293021247	0.992219567757506	0.951298875269472	0.984485288461055	0.882673103763625	0.87112781053695	0.987545345509867	0.793826367417184	0.786062911442107	0.948514217470738	0.919679362827439	0.939330081942726	0.873445569364931	0.980206779067874	0.875569731838212	0.971095093649948	0.971136388287405	0.821701565583821	0.981128052229229	1	0.887126595254948	0.841993867648334	0.955148732863547	0.899692168956394	0.92881651128036	0.859604504198529	0.823978328641985	0.604561700217928	0.655454113701628	0.748479544638946	0.887252143401966	0.88042105180864	0.864601743738838	0.947655963561532	0.750404039725611	0.914135694538651	0.861009979116585	0.955871214402076	0.954683767129779	0.957209085642066	0.971446684176427	0.939988665485056	0.908531369281974	0.63670938788652	0.837372250566792	0.89227826694807	0.871322278781977	0.889961689756716	0.855209191505795	0.668514817187881	0.856665793865315	0.721269555316873	0.980570538483333	0.926763811520123	0.456132540163682	0.33082500151426	0.916215657313083	0.964380851915059	0.976672840975944	0.562827973880666	0.667227072828459	0.795977407363556	0.224654302959366	0.115396149595617	0.0227775301036495	-0.0405689703313882	-0.36989454739136	-0.0451699390429174	0.037187564161365	0.173107778930231	0.0445681407423227	0.0299580255598809
TRAF2	0.589466595985761	0.889868584057111	0.837022678370144	0.824119002957794	0.706859951914386	0.884354839335263	0.929390424310042	0.798720254241367	0.847484728437136	0.707850540345939	0.903164340420392	0.870556613307237	0.891292885391561	0.796406187016808	0.866793917185071	0.830799852994827	0.834761627509759	0.736294739032676	0.89895193972656	0.487135726822718	0.90495422106691	0.888682609522256	0.913114418369227	0.91974514934473	0.881734520074291	0.790811187288104	0.888970040329552	0.760806766048599	0.845139887537372	0.915460135851774	0.709366984924488	0.654207098196741	0.813762789121355	0.909590110357018	0.856053292500203	0.834028898040919	0.860893152457141	0.886749966181603	0.850867416747727	0.880386708397324	0.739374761206643	0.867401093593343	0.887126595254948	1	0.784378393872878	0.869797350965943	0.734496540413668	0.796122388326224	0.746886303238719	0.68232946705684	0.368038751304566	0.742820881318908	0.680196336900529	0.766350764719933	0.843699457829972	0.862225653643303	0.888869911982498	0.700618854597305	0.775991147218028	0.738825848867703	0.85855431106522	0.801575837466805	0.845012973746939	0.851037468532091	0.790697970572781	0.796506951311509	0.56513976673093	0.778367622787746	0.779903814120312	0.755919869676094	0.87311077390233	0.880892805317409	0.55324870478851	0.68867584231784	0.5731988450412	0.866779677008256	0.862158550371584	0.431437405692721	0.284350497525933	0.80386990787305	0.8287739706303	0.870343158265455	0.449191748884543	0.566257224018563	0.721444703972597	0.197937635300339	0.103987197772901	0.0157343329339016	-0.0502968404207755	-0.31763119660703	-0.0459514126911415	0.039649029680338	0.130614120694889	0.0375422608796343	0.019298784210551
