""	EGFR	CHRM3	F2R	CD9	THY1	KLRC2	ITGB8	TNFRSF1A	ERBB3	NOTCH4	SDC2	SMAP1	CD99L2	CANX	CD47	LDLR	PTPRZ1	TNFRSF21	APLP2	TFRC	PODXL	RACK1	LPP	PTPRS	CELSR2	CD81	NECTIN2	ITGA5	IGF2R	NOTCH1	KCNJ10	TRAF3	PILRB	KCND2	PTPRA	PLXNB1	ITGA3	INSR	TRAF2	ADCY1	CNR1	ADORA1	CDH10	ITGB1	LIFR	EDNRB	NOTCH2	ACKR3	IGF1R	AMFR	LRP8	LRP6	SLC16A1	FGFR1	SDC3	AR	PLXNB2	ITGAV	TNFRSF19	NGFR	LRP1	LINGO1	RIPK1	NRCAM	SEMA4C	RXRA	SIRPA	TNFRSF12A	MCFD2	TSPAN12	DCC	LRP4	S1PR2	ADGRE5	GPC1	SLC16A7	APLP1	GPR37	GPR37L1	NCL	CD63	SORT1	TRADD	NRP1	TLR4	LAMP1	ERAP1	SCARB1	ABCA1	NCSTN	LRP10	CD44	RPSA	C1QBP	SORL1
ITGA5	0.827254337701661	0.889307500357788	0.39972729652373	0.666520651201945	0.81707844546692	0.659284086722951	0.868477306102224	0.686919951087157	0.595019942642256	0.558257805328787	0.446383448865004	0.739896348286576	0.749233077845118	0.77939170200054	0.727937216228841	0.799705861452082	0.701830003163185	0.724757342995696	0.754900640852414	0.871502570462878	0.730532589537035	0.728866473343003	0.838942299715349	0.783159980998358	0.791139054749592	0.567805972304855	0.612164293602426	1	0.714383533355782	0.697578969409791	0.446773838502479	0.719622445799149	0.747941983185816	0.668697813322489	0.689789439189365	0.4714464986179	0.736765025898828	0.812401663555662	0.703944339136312	0.817309166470853	0.391294977503444	0.368761669871946	0.798818732639917	0.828008486059476	0.582915226862201	0.287136378786411	0.688789214977715	0.684557533196647	0.766837451160747	0.68327049654513	0.791120493484901	0.794271291755647	0.743030508827743	0.861837758228351	0.523866609005495	0.605136307711713	0.722565172856705	0.546263766186136	0.832978340672645	0.330179233656031	0.775414956215137	0.781713229517117	0.769602862107071	0.619604367235982	0.59259790155816	0.770146069684251	0.231609428368215	0.642877797602055	0.766444126661106	0.678881537309739	0.801997714121909	0.778256501636719	0.797918505956464	0.829005484393793	0.592976155316844	0.809003682704696	0.773405889604676	0.588085871975231	0.560640749467599	0.833979316575383	0.702135746221522	0.740651166184123	0.649284500420829	0.731332392100577	0.558574899160326	0.657969840680508	0.82893178020835	0.637684302687916	0.311934063270113	0.752454525970146	0.516289909909676	0.297643035307667	0.680398288604169	0.680942924262951	0.28290902163045
IGF2R	0.777028551554882	0.82948072167269	0.807038346816222	0.741329313498099	0.713521519048253	0.404061815576425	0.894712707119813	0.887458954810251	0.781705745577926	0.840561692919778	0.796858968785177	0.887767540891166	0.890026628624644	0.933841169955276	0.913146641959804	0.856105874366686	0.881651789874468	0.895957040464068	0.938905234072393	0.859026997856235	0.798309014953833	0.798553162389043	0.922891913721194	0.813076062094872	0.91339480148226	0.840127121233086	0.859590253803487	0.714383533355782	1	0.91205075292667	0.766540931138284	0.877998347486339	0.876318153916076	0.81835010772267	0.909294965497367	0.815245381659909	0.869948295168495	0.843351201733125	0.758374631971866	0.710349904660588	0.766452768449463	0.742439138480883	0.818471920424367	0.864408891186544	0.8806734756204	0.73871363551496	0.91326764682646	0.748744487580975	0.749968673794611	0.896979671517105	0.856409032529755	0.914913390720457	0.734812533367242	0.882056123702141	0.864126977321828	0.900504434270579	0.906117459170199	0.888855330817724	0.855682937706883	0.756097034069299	0.869181114865554	0.573111851682883	0.890255668161084	0.906396059076506	0.829245347763227	0.904361211666355	0.710730957505913	0.650727501978248	0.931792413280957	0.710464565380325	0.627194477337281	0.840644383165169	0.808717613015495	0.676888951429448	0.82247467860489	0.724153803959533	0.847026104227712	0.86952948783392	0.778761571852553	0.870525098732006	0.829023475141178	0.902361094373039	0.710661353572806	0.666029340466829	0.83992194789088	0.887701477681603	0.882578231126077	0.793204489164279	0.741048605390836	0.896560562082108	0.86926243073829	0.62777622554506	0.772908134831352	0.815294417185579	0.679636334169082
NOTCH1	0.753726774188666	0.8230644298389	0.842184731672808	0.717498046593321	0.732843040853938	0.499282290553829	0.90195567275488	0.888035468673282	0.875621339579585	0.84314504502182	0.810995467193883	0.922631254437901	0.898146289276931	0.92277873432366	0.919066801153455	0.862743604052385	0.940600487290281	0.902026395086834	0.913850502169695	0.838662005354725	0.804122907505422	0.755745404229103	0.896190011596709	0.838459732265284	0.931248092854393	0.882462155576622	0.890162751756662	0.697578969409791	0.91205075292667	1	0.856247108707007	0.848287043539267	0.882853537992816	0.872983266795818	0.947572681600556	0.877261728682819	0.864302007742565	0.846198720795584	0.741315317980795	0.712828155445902	0.786465683595048	0.789868989246871	0.830591889096153	0.820003573817706	0.930880349243662	0.788710824552442	0.948888800718282	0.788508299777464	0.693372472120557	0.891081788798203	0.878720281394162	0.922135124032532	0.633747698104647	0.881339290323565	0.926161377939691	0.929125383850004	0.863573490157297	0.911603826419123	0.811774077479763	0.770419508819596	0.919034607566728	0.624880381059694	0.870550994130187	0.940579988281675	0.855434752596932	0.881757386206998	0.753248959492123	0.569746771644966	0.911382241543292	0.736614327348929	0.666368528258006	0.901294340383612	0.836076119117126	0.696925752375944	0.82439550784958	0.723739402155271	0.870497781359329	0.901984478317604	0.871372794892217	0.849399773481698	0.827775746612405	0.908155949739572	0.631981961263532	0.560181033745015	0.838534542122788	0.90051007753686	0.857397149754353	0.720208383693731	0.769649887438781	0.889602049298498	0.893033639955396	0.549691807863357	0.733819500319862	0.809227439945735	0.648871410078703
KCNJ10	0.516403844516204	0.59375324057096	0.859378442368834	0.60287256751682	0.522029294513233	0.398906747098287	0.714669377754558	0.747661005750604	0.885019063360219	0.729133837233927	0.790008863061284	0.803820766165081	0.752181263588888	0.760471118059523	0.758614395207804	0.60088814297472	0.909507869477802	0.761879219832033	0.745752125372467	0.594294750732441	0.610910739566223	0.514004224789689	0.706602001749191	0.689403635310232	0.79565526524595	0.866114003503646	0.792799887827843	0.446773838502479	0.766540931138284	0.856247108707007	1	0.691847126683503	0.660074192960067	0.829938810722663	0.893905184776245	0.900802979704263	0.693078119760707	0.668243345716877	0.496841328527965	0.490376710879323	0.847977703949389	0.901014709412418	0.698576578697641	0.558046750941394	0.931308170394936	0.895730817003387	0.845606349277447	0.635199553862552	0.505890009879433	0.810382899789471	0.712294494462588	0.775002473560693	0.390390218482506	0.656534743305737	0.944311439762749	0.847850807951525	0.677707504492652	0.914422797421315	0.607758056506846	0.8481542443219	0.83780026161488	0.440957698270549	0.692909361118871	0.91616794630584	0.766116388000129	0.753148258289218	0.877659350218601	0.341667713607384	0.757543220899111	0.59562745069528	0.458676290095415	0.807104736708212	0.695114076952965	0.508605307796706	0.691383302794065	0.516742070809636	0.685970375924931	0.895165141904587	0.93782002335236	0.602211521048593	0.657288591702116	0.719538417454449	0.430016400363785	0.249278719315025	0.797227123534736	0.814808332034157	0.657968829321747	0.590883674564181	0.859820190558568	0.696901325841385	0.900842435731153	0.522411350818655	0.478662899010084	0.641981603979761	0.701156719172785
TRAF3	0.792885144481657	0.836363175431096	0.75461082384059	0.753675014848878	0.767408113736705	0.419657629361853	0.877271088229958	0.866331569807998	0.718324184291273	0.814981280162917	0.794384702780896	0.87540478067079	0.880567711149392	0.922199457591517	0.902309770144053	0.853462863339102	0.8365522248084	0.882793485793357	0.913304129178615	0.868816198063684	0.727175910250105	0.856128780547964	0.89850096412002	0.787174279274823	0.849826781528967	0.801236918912382	0.851005066340728	0.719622445799149	0.877998347486339	0.848287043539267	0.691847126683503	1	0.861354619169503	0.758908489857972	0.86850899909545	0.698880511411876	0.839400178239956	0.759067958595671	0.80441302141014	0.684039233076022	0.717080798077285	0.691041128087298	0.769289148588907	0.889894964542659	0.796366849600348	0.653709270445325	0.858095224146996	0.766603403989654	0.706946633623831	0.87240668009556	0.827306501560126	0.862552535823249	0.764527334167996	0.891731826476588	0.768834047102016	0.849164246923914	0.888786259836691	0.838738419107418	0.855181072911918	0.69259159974419	0.802873360173374	0.568041592064215	0.881768988331942	0.855598831070383	0.801285436595767	0.852607598322945	0.609462050158164	0.750631327282372	0.924801056267328	0.697408586257799	0.621408585658971	0.783099711006653	0.777631891463994	0.709104723301364	0.811918111118506	0.671441385641688	0.87590208300363	0.777409724290725	0.711540784892417	0.889462692715573	0.867717599685842	0.91337290403571	0.720410135507154	0.700946778794448	0.790272343351749	0.859496669186836	0.853204960610373	0.730527192990595	0.636233670977116	0.874050493180172	0.791666908892293	0.582217731077162	0.816568728666115	0.842993980850739	0.590330868702306
PILRB	0.795605509304821	0.85346768970552	0.700614542751949	0.639120061106702	0.769348478342865	0.483932069827733	0.908367699045251	0.811161318959436	0.715123982362658	0.786133591280729	0.703360600136996	0.864920279358578	0.85903033733941	0.902053515928456	0.913679862935461	0.90378354931904	0.840519827295873	0.861190038173976	0.893096978782041	0.859918499251696	0.80836528729299	0.791638860303022	0.906136191637217	0.881881614119561	0.8695498332131	0.745355231137501	0.82133970752426	0.747941983185816	0.876318153916076	0.882853537992816	0.660074192960067	0.861354619169503	1	0.797070650715601	0.842408804438432	0.725141987983334	0.799464118895237	0.848422985696318	0.832664346346007	0.745125771363787	0.620438661639805	0.606490486959804	0.82508238175167	0.872268613517538	0.784917337135015	0.588330058410244	0.883086490905309	0.796943684275221	0.692102462401784	0.818103660844735	0.875880828991095	0.90819142075454	0.673811262242672	0.910048786970865	0.753121871025794	0.864486601851733	0.843542344811144	0.781137502089946	0.825611213998319	0.626658316774981	0.838631941381245	0.641586434660133	0.875635136913332	0.821974292176189	0.790517621561957	0.859091372474844	0.542689676944663	0.622583459275462	0.881386403438172	0.738065553453458	0.702369863400966	0.84076562685251	0.762126823782317	0.723192200414832	0.746938109271341	0.75439204356933	0.872574793849397	0.746799509544001	0.704210812685843	0.889421449335056	0.803544025798336	0.927152512425173	0.596299952440098	0.641289994976359	0.749624585541461	0.826604843906412	0.871952641031854	0.658100047406332	0.575219129577804	0.872709701800645	0.750821696424557	0.449526862685278	0.777403987347984	0.793547232390465	0.554127384173771
KCND2	0.658513671339037	0.808448397673788	0.707625778241755	0.645863866208594	0.79228301875329	0.676530865464728	0.879113456834254	0.786058224574833	0.871405719440406	0.693448426819964	0.688620667151033	0.892531201379704	0.817060861067576	0.858440856850817	0.847934181060736	0.785692849932677	0.918305763973031	0.863629710338899	0.843443149027861	0.78367694347958	0.770347594246569	0.690707032504318	0.806989765646948	0.839011363921148	0.9078403362683	0.822989969477727	0.776927321746364	0.668697813322489	0.81835010772267	0.872983266795818	0.829938810722663	0.758908489857972	0.797070650715601	1	0.895424938654066	0.824923540846887	0.754268179821083	0.81182858212889	0.698808311089978	0.770991357665379	0.676043645853621	0.732646551165287	0.790648711568772	0.756700887648719	0.863258410049407	0.678700135883149	0.858274619144685	0.787339805530031	0.651354400740986	0.829947122248366	0.852072015343958	0.89369754205837	0.522755440475557	0.824526800182834	0.852495620133874	0.844319958337774	0.760541212703149	0.827588669258127	0.755675461078644	0.711596277593332	0.925834192451153	0.741938102974103	0.843032854303939	0.853192810863098	0.728913845333158	0.806839657759133	0.636631213881446	0.489271476514951	0.866099689532721	0.794341763748028	0.722814736765883	0.916596928180681	0.822728071841457	0.756614428763481	0.7023138501078	0.766950642844086	0.838787564318167	0.849628507277621	0.892910223054369	0.808674808949436	0.769808148780573	0.813267088940559	0.533176372493657	0.405925454079909	0.723536664813395	0.840569570734443	0.788565305540446	0.604318822345138	0.642040440771174	0.810387349269973	0.795453275049366	0.362738313512246	0.680179116533079	0.773852788931833	0.525492422055292
PTPRA	0.741546897671982	0.831128271535165	0.872564175961894	0.799671084075853	0.772460732408513	0.501360761254898	0.909841949787698	0.918496894914534	0.886038207643321	0.845233421517153	0.869960321064074	0.962574931009859	0.915664528866857	0.949222507506467	0.940809787645155	0.813766925481325	0.975652068981078	0.932200672957635	0.936290190871561	0.83689859556579	0.75697397468575	0.799275416334518	0.89483099855442	0.818777847858709	0.940146005253192	0.946239280076636	0.911277779343031	0.689789439189365	0.909294965497367	0.947572681600556	0.893905184776245	0.86850899909545	0.842408804438432	0.895424938654066	1	0.862916149281061	0.868402062489707	0.810280694912658	0.7576954990417	0.692401700678055	0.829388741001366	0.864385693250916	0.827560570738577	0.824661985777118	0.955322091477435	0.837761259254226	0.953370994500706	0.799070013098545	0.691784579749847	0.939519791495152	0.867193035041452	0.916644476083345	0.683068767654748	0.876308241868498	0.943115652780957	0.936043575678185	0.888420366147174	0.953684426004038	0.839786276673148	0.842270559514521	0.927963243797331	0.614899836336161	0.897190021087383	0.972623443791429	0.862168715516062	0.894126734797181	0.790199252841094	0.630634831139494	0.944004973329614	0.803067278504419	0.625677635494386	0.895288736356875	0.839673500655704	0.705096419034957	0.851301961484885	0.718585647952193	0.888781173369496	0.92454900174858	0.915566375880024	0.858382706214744	0.88208887903137	0.907717025038491	0.688906313711661	0.557410290612394	0.862182632050983	0.954719274281984	0.866362788354775	0.766856740347648	0.805034110143962	0.89782586059511	0.933932120496083	0.586676436067543	0.761718600049391	0.866660778045237	0.657970210654877
PLXNB1	0.570457300494621	0.618241416337811	0.833352052427921	0.551994917951972	0.5116691701676	0.388296898641861	0.732315339534197	0.753735220197335	0.871306256317686	0.745937833714819	0.752378516705291	0.79545255668591	0.773827798443134	0.772902401454265	0.774231218155455	0.676804452157113	0.863712231946124	0.759814317697743	0.778786528029525	0.630911179190922	0.675137687380365	0.535625243556221	0.730788063463128	0.721784680444259	0.811430443612679	0.828414159017146	0.795460747178659	0.4714464986179	0.815245381659909	0.877261728682819	0.900802979704263	0.698880511411876	0.725141987983334	0.824923540846887	0.862916149281061	1	0.730302596292041	0.713484839690914	0.510768738720748	0.547122538685612	0.800211227950605	0.818655522779152	0.698603609764173	0.598664334530266	0.901877770921364	0.849243893539822	0.840713472537477	0.650862376482462	0.53782966790637	0.789648169336106	0.730991839494261	0.79848399399947	0.403602829620051	0.690737586339577	0.932943918385807	0.863874452661626	0.711369245738643	0.879551538235383	0.611815901357148	0.792256372002456	0.829405233060456	0.447767059522557	0.710055493854468	0.888757036671295	0.7978588983137	0.750684050132988	0.83541376810018	0.344913242009408	0.773998889727949	0.59013291008955	0.503183960831174	0.810750307559045	0.682403905018434	0.546314687357784	0.699285330757053	0.557234103747188	0.682229427846141	0.896585881234902	0.87528735811997	0.645508926514549	0.651323694700395	0.733476760758829	0.42880322782163	0.299682946792293	0.782347786515158	0.794835047246525	0.681348449206777	0.606521308842397	0.826517919773337	0.724408007264225	0.871122216286787	0.535789639324083	0.525654232713428	0.636596748310521	0.704901933188814
ITGA3	0.707799465699556	0.833275091904547	0.787720409417766	0.816323042513218	0.735376873485269	0.418559809183385	0.856246878445218	0.899849721431808	0.768186482622776	0.805237360252137	0.805459394963913	0.856771106355439	0.862480268384225	0.902742458193642	0.875740804041107	0.818215190697339	0.834573443681963	0.87436571432844	0.914152677342185	0.833536568704938	0.762481788890314	0.818199086250907	0.857695648122417	0.712835781153889	0.860641656858639	0.827417467205246	0.869340211566896	0.736765025898828	0.869948295168495	0.864302007742565	0.693078119760707	0.839400178239956	0.799464118895237	0.754268179821083	0.868402062489707	0.730302596292041	1	0.778154646852826	0.727289603043158	0.632388744858707	0.76278426559071	0.730178197314916	0.768803537141085	0.851402687028416	0.829737293845509	0.694929165700149	0.878213915387119	0.745138831407026	0.737600805571323	0.885460075453414	0.78231102677551	0.831562225548136	0.813632168461912	0.870527134569162	0.806199991910153	0.829199300378788	0.914853212063396	0.844310845402746	0.877584145472273	0.726552275156139	0.801389510700718	0.557196030846295	0.828336075142888	0.867481229927209	0.828185621051916	0.873332416762777	0.653822984582403	0.720105336016684	0.90079468735059	0.711500018708504	0.582515520105923	0.77783669527376	0.8014728769093	0.662387202879646	0.860023613346755	0.68151137155638	0.854372764737711	0.837428919902924	0.714229546227262	0.822899313462988	0.852063115708618	0.861423934004224	0.797901424480086	0.730671153122695	0.830966398205094	0.874576176630901	0.842902861987717	0.825480551805159	0.715502375038044	0.897412588594201	0.828529743116696	0.661593224493874	0.761402263419966	0.813184683005319	0.59087861598728
INSR	0.77799342205071	0.864477192227412	0.582465973686936	0.637352778766767	0.755182435689496	0.63794464407396	0.90088226449942	0.745660130852564	0.772889833808564	0.685615874049031	0.572603392794275	0.820088999233942	0.824121693845498	0.843695010932067	0.800516560035674	0.83739054874122	0.83048169416259	0.804247877644765	0.823559484557977	0.85693990451749	0.860278521606004	0.687178985779041	0.879436134195499	0.865034931032491	0.890682923061756	0.681043052313812	0.706654816359886	0.812401663555662	0.843351201733125	0.846198720795584	0.668243345716877	0.759067958595671	0.848422985696318	0.81182858212889	0.810280694912658	0.713484839690914	0.778154646852826	1	0.703778294152531	0.826987806492726	0.582479218912813	0.543263713076949	0.844554271589407	0.81599268040636	0.756253934574731	0.505755926190566	0.817914169693764	0.710137889728614	0.798278068702715	0.761200338468879	0.866982451667625	0.903898882821122	0.648486584278482	0.883277783090243	0.729531344889938	0.778251733039156	0.755398304760873	0.717710881032996	0.818102805738637	0.543001644674028	0.889730965818063	0.751665918175529	0.833362012945242	0.764289594874685	0.724698284906142	0.849673579518718	0.472064973097966	0.527764799264438	0.850454339830093	0.703309869516786	0.777934951463731	0.89088289003106	0.837642796743333	0.778009260849012	0.657639713648993	0.820744544047691	0.794919103673145	0.752277851678819	0.727872700647263	0.842490458250164	0.705623904781266	0.808893272140278	0.566982708342486	0.590110936141331	0.670449541223715	0.741946592289638	0.825052510080285	0.666375492879683	0.529653910971279	0.817237270258703	0.701952664462202	0.37926426972325	0.657068334036634	0.698769075591596	0.478202790248839
TRAF2	0.759477364584408	0.812163308107706	0.586877845050175	0.683953097868705	0.839162935710527	0.508007386680878	0.831755048869605	0.789574499310235	0.581943997963197	0.720720299961544	0.665657291043036	0.846344025607505	0.812052015836617	0.848086477157996	0.868993202269377	0.842177094350986	0.727139731291146	0.828106703592071	0.830827564361509	0.832362778776058	0.679424685043415	0.896922180051887	0.806626605000887	0.726397160774642	0.785153033432555	0.71113482866994	0.771548389703126	0.703944339136312	0.758374631971866	0.741315317980795	0.496841328527965	0.80441302141014	0.832664346346007	0.698808311089978	0.7576954990417	0.510768738720748	0.727289603043158	0.703778294152531	1	0.707056814134593	0.463438038496022	0.518453673331443	0.690449741892851	0.888953982802376	0.633199218202479	0.447169070718386	0.763856811622513	0.782866183955517	0.580385215660423	0.757268618692493	0.791130603988998	0.771264147554741	0.710678666696165	0.852151350082662	0.612599471681504	0.726737155127899	0.810996106181691	0.658169372403886	0.771075798187255	0.548718954261632	0.714972135644245	0.653779596985204	0.863548734012226	0.693576594858265	0.666550569974746	0.727817491958999	0.379380445439316	0.789360461774059	0.837413742080657	0.809526897034839	0.662507356680807	0.712752146766657	0.720190709756882	0.713222212441658	0.751225760746199	0.725927330559952	0.880046605142745	0.623455275948106	0.596216060095724	0.894779707947886	0.878210934891629	0.859310909489255	0.722516124379421	0.676004316530729	0.610145268549817	0.794352628569297	0.794765379348636	0.576170172238074	0.397698177285636	0.831020134388099	0.621427639214595	0.352444317676832	0.893310359937613	0.882994877948578	0.329304079314367
ADCY1	0.838573799174762	0.882145362530144	0.36129390701736	0.543890889872854	0.84731424663696	0.774533928636421	0.871116966070604	0.627342244214917	0.640981930277935	0.534732001931324	0.392386187210993	0.76129682215876	0.747635562056821	0.764708185768705	0.721452662422717	0.828828135732199	0.736261830125028	0.766517133029605	0.730214220526034	0.836452707539346	0.763234564254227	0.687155761451144	0.81709946029571	0.828729227972074	0.838853903096451	0.551085642626912	0.555689005321187	0.817309166470853	0.710349904660588	0.712828155445902	0.490376710879323	0.684039233076022	0.745125771363787	0.770991357665379	0.692401700678055	0.547122538685612	0.632388744858707	0.826987806492726	0.707056814134593	1	0.32766115250942	0.359594483550619	0.817622020647698	0.787448301846367	0.579482199452696	0.273299685233543	0.673997826282159	0.70409034884328	0.690727361432665	0.631173422810583	0.855130924690333	0.820901526099403	0.570393342135075	0.835195585805702	0.554457298942906	0.620106470941942	0.64294344824714	0.546595255926386	0.755844427064722	0.359184373213045	0.837929204232243	0.887449537066113	0.814237760076777	0.607422166197241	0.529443752382361	0.716620493942013	0.210978758595188	0.510738734200124	0.760958199835437	0.73515789200376	0.869613740579319	0.850061181077471	0.804319608891479	0.878609226820042	0.519131238644379	0.863119731177452	0.770148296638203	0.609216353534746	0.646438450041276	0.861110680939571	0.68167154088511	0.69823119397868	0.514365573847934	0.585079253362672	0.465492451005271	0.644811619948032	0.800417486724394	0.508515948023102	0.242036283804245	0.717819838578217	0.481548519254003	0.102920985509315	0.707473242889657	0.701350022616568	0.209285175693738
CNR1	0.427013596155812	0.539874670086666	0.90333030054524	0.677371016705813	0.423908510316204	0.117959975192699	0.636569495095018	0.78558002531765	0.766152825439272	0.746352796579368	0.878423430795551	0.716903778103078	0.707368549072429	0.755578126079053	0.732428613248722	0.547891619073337	0.786639317207723	0.740362983233625	0.772260543234575	0.57419546673523	0.570874935454772	0.570116947299717	0.649256560815842	0.541353812068058	0.698901037633712	0.817146429529009	0.800698237612918	0.391294977503444	0.766452768449463	0.786465683595048	0.847977703949389	0.717080798077285	0.620438661639805	0.676043645853621	0.829388741001366	0.800211227950605	0.76278426559071	0.582479218912813	0.463438038496022	0.32766115250942	1	0.889186015208502	0.572156268435654	0.563023595923037	0.873315000683745	0.893243309580372	0.804753368172155	0.524928436568615	0.579407778908723	0.810312618871782	0.5816188414513	0.695379308050418	0.572021287453357	0.622490713574016	0.860384364921688	0.829380764210597	0.761882879780516	0.913161445428818	0.646246356582261	0.866636163942425	0.667290446661677	0.212615517928067	0.646741954085659	0.88116763484281	0.780273630820654	0.763325986260339	0.891530037417547	0.470858938248959	0.751280482139197	0.506070320664889	0.27364535642126	0.636762494746691	0.619694668576838	0.337280449878318	0.742116933564755	0.359107412681066	0.647669699937716	0.839875703244676	0.747294372229812	0.563998193969567	0.669053533609442	0.727324036044473	0.545060386612427	0.389996497658638	0.825838171741861	0.799817162761784	0.618245896755787	0.7561435457394	0.921096434857506	0.717356171758039	0.902393910643374	0.7646517822562	0.505932932142893	0.627140254078671	0.776313389054667
ADORA1	0.431427079152185	0.541438953729012	0.912251709752216	0.69627005592238	0.501738623482441	0.223727449158484	0.640001043742837	0.811253882324022	0.804485987939072	0.779688827762767	0.911406163422944	0.779389629192988	0.738639222180171	0.761818112401611	0.774047563791734	0.536322976815939	0.846451146300212	0.775589835446043	0.759901270370671	0.559460742497425	0.55222224854477	0.605532190560376	0.636110874050493	0.529486637873817	0.720488286108273	0.918654938104657	0.839949563311857	0.368761669871946	0.742439138480883	0.789868989246871	0.901014709412418	0.691041128087298	0.606490486959804	0.732646551165287	0.864385693250916	0.818655522779152	0.730178197314916	0.543263713076949	0.518453673331443	0.359594483550619	0.889186015208502	1	0.599629760459592	0.563086417380625	0.896099246555037	0.943681920828641	0.828550381098934	0.587489043116026	0.422333390329843	0.832708592108129	0.634231612480998	0.680520922774158	0.482531521054445	0.607017427208235	0.911319077863716	0.822954954126412	0.745253513197976	0.932100193162221	0.603243779173326	0.933425030811014	0.714769772645474	0.292437206225899	0.679570298446329	0.906615670645447	0.785421939062815	0.706264037454051	0.912697857148546	0.482414286585959	0.747716085869699	0.61628608725926	0.285827701958512	0.670871874532885	0.631585100229148	0.3738243554346	0.767628997997395	0.388817082700823	0.700106436936015	0.873414402356835	0.861631334710311	0.576169485050048	0.743387237427802	0.708636382682096	0.554382272097404	0.332354336181529	0.824999797731322	0.869273400812568	0.608009864692742	0.661873887397536	0.898540802456844	0.710850369863203	0.919133906825364	0.63533307361367	0.559916246242909	0.723839969074861	0.727203213490046
CDH10	0.828086431193086	0.86989101709725	0.589256357985326	0.635533976214279	0.783754071715224	0.6191906758222	0.904343110486931	0.735197114990573	0.753171296323698	0.674169975887532	0.588240218612928	0.818595013651508	0.792999776217182	0.839141517400656	0.803561416667853	0.825475634625168	0.860637235815465	0.824944729362142	0.803561809288033	0.820898432384692	0.753435614866855	0.683089042995007	0.876536361125862	0.854554070431862	0.882591831224493	0.713403257759754	0.702663198443833	0.798818732639917	0.818471920424367	0.830591889096153	0.698576578697641	0.769289148588907	0.82508238175167	0.790648711568772	0.827560570738577	0.698603609764173	0.768803537141085	0.844554271589407	0.690449741892851	0.817622020647698	0.572156268435654	0.599629760459592	1	0.784000279763844	0.765613509310474	0.532087809263954	0.814016599500753	0.774883071971653	0.669661553351977	0.757742378750257	0.870877500445306	0.872121735650484	0.614019617769472	0.86208267669493	0.735358893210647	0.770010210915703	0.75018183220308	0.736074111447782	0.803469129581451	0.568543541839798	0.898100301066732	0.748276557026427	0.831084304358234	0.790400992530877	0.707904744058738	0.834062075575272	0.479669545244833	0.506408223063039	0.823253519508252	0.738792018989109	0.751462710729236	0.880535924288246	0.783184875423194	0.793693069697287	0.640855481345349	0.782466470071229	0.814001488261066	0.764084374530099	0.775593193150461	0.830903583664318	0.733315697015588	0.783571737143587	0.570926221910171	0.596054833955475	0.655463152164481	0.771814804574387	0.858679588372244	0.613329414465165	0.511457632839458	0.777393561116278	0.698238244588374	0.325340389448676	0.662913376880235	0.732640536384244	0.455259417386426
ITGB1	0.856338482798259	0.917224258693272	0.640735815460843	0.782406430973496	0.866472813604916	0.514451186142137	0.920973473429694	0.876039434291366	0.651280232690467	0.787199965327292	0.716576308144038	0.891927715077252	0.891367709293906	0.936741112635617	0.90670586209837	0.923040711851707	0.79074921495139	0.896142866710569	0.93031973535757	0.94220127412607	0.80159959673368	0.935769983864815	0.927104435795741	0.789611666050872	0.876693499400257	0.760335476512418	0.822171956524305	0.828008486059476	0.864408891186544	0.820003573817706	0.558046750941394	0.889894964542659	0.872268613517538	0.756700887648719	0.824661985777118	0.598664334530266	0.851402687028416	0.81599268040636	0.888953982802376	0.787448301846367	0.563023595923037	0.563086417380625	0.784000279763844	1	0.718301636182688	0.503782716803302	0.838107755405163	0.793170671676734	0.74489977910914	0.850728841675158	0.848766478294336	0.868495436515167	0.847976114297559	0.943325916511511	0.688226672544674	0.770922405640181	0.91672394855669	0.743409437130519	0.900725197695489	0.585503336376238	0.800142633535323	0.699737911176	0.919457061959823	0.777191580701653	0.768575935091025	0.849876011120302	0.452754401955427	0.830968359683435	0.923769202566829	0.788625489039332	0.713707699084995	0.795517144714792	0.833958947129279	0.804542852677629	0.813095336693459	0.791417756856774	0.91289170023837	0.723505067775046	0.635466894689114	0.960390189948485	0.912415386592207	0.910791397877361	0.825301025686415	0.829216086541394	0.746845756944035	0.856558985099836	0.895093849649472	0.730558953210152	0.49211556577812	0.91556535388464	0.708985375681611	0.483887748788035	0.911513054270497	0.891601229903819	0.483845200629458
