""	PTPRZ1	EGFR	NRCAM	SDC3	PTPRA	TSPAN12	PTPRS	LIFR	CDH10	DDR1	NLGN1	NRXN1	LRP1	NOTCH2	SLC16A1	LRP6	TNFRSF21	GPC1	PTPRD	ROBO1	NLGN3	NOTCH1	ADCYAP1R1	CDH2	CNTN1	PDE1C	FGFR1	APLP2	NCL	NCAM2	NCSTN	LRP10	PDGFRA	NOTCH4	NRXN2	PLXNB2	CD63	RPSA	APP	NOTCH3	ITGA7	LRP4	TNFRSF19	PTK7	LAMP1	DAG1	PTPRF	F3	ADCY1	ITGAV	SMO	CD47	BMPR1B	THY1	ADORA1	DCC	APLP1	HMMR	LINGO1	CHL1	CD46	ROBO2	NLGN2	ERBB2	EPHB4	FGFR3	PTPRK	FGFRL1	BMPR2	NEO1	TSPAN5	NT5E	MCFD2	CD99L2	AR	PILRB	GPC2	EPHB2	PLXNA3	RXRA	EPHB3	ITGA2	LRRTM2	EPHA4	LDLR	PLXNA2	LRRC4C	CHRM3	PLSCR4	RGMB	ANTXR1	ITGB1	GP1BB	EDNRB	TMEM67	ABCA1	LRP8	PLXNA1	ACVR1B	FAP	CADM1	AMFR	INSR	RACK1	SORT1	CD44	STX4	TYRO3	BMPR1A	ITGA6	ACTR2	PRTG	SMAD3	ERBB4	MCAM	CNR1	S1PR3	DIP2A	LRP5	GPR37	GPR37L1	NRP1	IGF1R	ATP5F1B	F2R	TSPAN17	SIRPA	CD81	SMAP1	TFRC	ERAP1	IGF2R	CANX	CLEC2D	CD74	MERTK	SORL1	JMJD6	TNFRSF1A	TSPAN14	C1QBP
S1PR3	0.568492993370647	0.532616035158057	0.688443720336229	0.63525975585501	0.708890527538153	0.657960916264562	0.557359012002586	0.80167703894942	0.489418353057282	0.763696977479428	0.68201046556017	0.566933230124931	0.650474172773069	0.715293804058629	0.715655829506455	0.68456568738403	0.700027037299855	0.701811265461307	0.62361123733084	0.627176175566035	0.608421115378617	0.681144825979796	0.564171013723378	0.67666428653192	0.57819994739058	0.665245660611235	0.716724354200939	0.73308454677189	0.656511676738474	0.609504603014046	0.730695349243064	0.862741950214194	0.091758677758792	0.802963308815938	0.639012099651172	0.764967341915345	0.630984121082389	0.647069454415674	0.7345632970521	0.819681410676966	0.677668345078097	0.604691608911156	0.654859151995129	0.668756859679968	0.818124870926846	0.674314397172139	0.804266546170365	0.746074275408298	0.607826409735199	0.721550512830573	0.681300561640944	0.754811116432648	0.687614808158379	0.616035219790533	0.609062550722307	0.547224590076177	0.750744669781595	0.562438195745447	0.446112884613341	0.71994840102214	0.773483235197173	0.624829828031613	0.618397894986751	0.777381958194552	0.672858725040888	0.541516689572228	0.733345935121461	0.65663064836096	0.785160109375575	0.636672747762026	0.66987587174085	0.628761314404684	0.723920340977037	0.709406631056679	0.784880077689297	0.768142457578732	0.451165400952521	0.637868036188241	0.669704819168781	0.747372862199775	0.55067711564053	0.827457586603514	0.623833922804984	0.693280069851984	0.83372269082284	0.665924178747182	0.590422717207319	0.549550304856729	0.628301770171294	0.52659734289606	0.742296540396194	0.834419720088083	0.789136753434346	0.784036911761455	0.77150224931685	0.757409202453787	0.721932323586694	0.660203630031735	0.663029198869021	0.59060302372186	0.713058172358282	0.727223823019527	0.694400993290819	0.640010397442704	0.803657190949359	0.531842548734475	0.712506518178929	0.671487261944606	0.741372917634726	0.781320990280213	0.769278000854499	0.611398646283196	0.691889699914802	0.577676275992688	0.735863703039179	0.626102321998395	1	0.743376115372527	0.639599872656972	0.698305170037826	0.528038669579019	0.804000689010567	0.721464440196444	0.667791470036597	0.896531341613023	0.65475746308655	0.865074714764508	0.790365806206954	0.733790766784177	0.667181162541176	0.768138561912076	0.814009271772348	0.737968500595207	0.702659649970873	0.73054397328579	0.731677822210754	0.835789701485506	0.69545512811969	0.808838991812665	0.738604503149171	0.64731409532964
DIP2A	0.878555845217668	0.857788299974072	0.85187140862007	0.815486124463618	0.91616954970632	0.89941899167158	0.861171801717398	0.715154292035789	0.765906342593063	0.885601102889094	0.953023087834928	0.847215363140746	0.910111812146872	0.952726435996263	0.905634182753271	0.93892694219144	0.909176141535918	0.69114798247346	0.903698597427258	0.910264474425365	0.89104666539893	0.931676261811094	0.215340425314898	0.91287516798187	0.781939805999953	0.879575165534748	0.958034230494944	0.923302265751858	0.890760597830228	0.86684969844544	0.934448051978625	0.839380219875831	0.196236720222221	0.808111781388069	0.850233753432174	0.942973953342122	0.840520339192175	0.862753813959091	0.92954420629221	0.743872790513479	0.883036949085932	0.876359504325431	0.89867899245729	0.894212534274805	0.888058269270416	0.863775045812083	0.859769670752315	0.758191566799891	0.875966136067805	0.932592486668923	0.904135614882893	0.924941349262017	0.436001959279355	0.68648209081236	0.701209844013593	0.797874782273009	0.866844425482162	0.777646936969712	0.786858991371562	0.877589905779882	0.942923537298291	0.911470213849182	0.806322797596199	0.875299284616617	0.898537172099196	0.379445898702686	0.855867072262791	0.857309945117945	0.958167163747904	0.845988806935349	0.877340275955936	0.880299482041902	0.911925564750873	0.910578648383012	0.848271791572324	0.929029334315336	0.75613953432488	0.865681383126687	0.870001727350522	0.924807128909649	0.828078559842178	0.682552614052004	0.927888754877801	0.91926993119776	0.752698614594092	0.759750452501424	0.875472392003939	0.835221643825101	0.32186473738054	0.759330437929544	0.916156201820439	0.873073185196195	0.886859424136717	0.840773419275519	0.930582603261825	0.876122385003287	0.90654781191281	0.881088594893437	0.883647652485804	0.817848909691468	0.926657630799781	0.904603109072007	0.597110283725611	0.89754938701921	0.942116281821081	0.168008403922528	0.897340871280621	0.923911033195981	0.878243142354162	0.493085705603111	0.945705368330667	0.867864680314919	0.884195591999995	0.810213059593473	0.704364014349523	0.833235990087894	0.743376115372527	1	0.867201395638445	0.779034083994296	0.788994413059084	0.73461937420329	0.82436051918723	0.902443310499782	0.812104116536817	0.868695670583757	0.750399645474552	0.885494662696983	0.872186110798562	0.885126074648187	0.898616616847583	0.920040830142726	0.918442819428188	0.897824279399259	0.7100270441074	0.914890591044928	0.743569221430819	0.867892586746537	0.859203274102327	0.830157682678104	0.843552758938486
LRP5	0.874004989100199	0.819740060178035	0.763438955920231	0.7836121630678	0.882323826963465	0.879613196889821	0.794605690587033	0.601049985258633	0.834281847346026	0.788356803608368	0.889653866081704	0.874223780873897	0.904361188579443	0.906525480648403	0.881900734258941	0.840649003119372	0.915599543573093	0.599908524450898	0.862699259226579	0.880044980301696	0.89297504447493	0.856671396962511	0.102582032134389	0.880692331577808	0.771392751784779	0.853252714501239	0.891998922315512	0.899895869561319	0.884482432040462	0.813239700882537	0.900028683388558	0.738778786636393	0.169211778966903	0.731519279699329	0.853493789452365	0.88281023796257	0.853343690410702	0.8771518252932	0.907169293163334	0.671838658999147	0.858498307236412	0.859716746263714	0.864936152484397	0.868975913761057	0.840353510793599	0.872625520368846	0.775988432132219	0.737304893476696	0.845875823486048	0.884326921414863	0.843842929540872	0.862942658420891	0.356816245044261	0.601633095103826	0.694800979297285	0.822362812767057	0.789508235644277	0.650721283911446	0.821756859912534	0.877349162136474	0.868353279824139	0.886671990366108	0.769113623966293	0.773428673627138	0.843274825110681	0.304956120018613	0.769739551130448	0.866258328934812	0.876832118399551	0.861637142651805	0.867120979279938	0.904240433523013	0.88671167098716	0.837255936629537	0.772191812069424	0.819566200313475	0.722200493303128	0.839908024231991	0.812811971564075	0.830436955390488	0.785114931258231	0.53402762619003	0.878055651410929	0.865084957992637	0.613005480922294	0.743335801347897	0.863328644587635	0.838636417466189	0.192595986938483	0.724019984595612	0.882931542795564	0.810200669475421	0.787137707681637	0.801457299444214	0.816874699815951	0.791327752486168	0.865539707366341	0.844131554341043	0.836862616215585	0.7212839655277	0.865976861036151	0.873781738697919	0.526179966996414	0.887808497491994	0.850117733230617	-0.00111641550227347	0.897130271631158	0.86534134978527	0.828472436096207	0.388310351042056	0.899032264802609	0.82967156291165	0.820821617172896	0.723299071154982	0.621542054535156	0.843707307687706	0.639599872656972	0.867201395638445	1	0.749498224587806	0.850145740763604	0.667323627901057	0.678947963058186	0.904716643032662	0.697530324003332	0.832996388893661	0.619531776972471	0.855472326591302	0.858938183608253	0.901926636954808	0.821043763495004	0.86152261336116	0.892708058169851	0.757279690247405	0.670495658900704	0.837188483084148	0.666488186663986	0.80918682043054	0.806446084995934	0.782791851523151	0.859678761478826
GPR37	0.76366449605593	0.715401268536242	0.767942182643792	0.760509312026381	0.828274726511325	0.757052604450235	0.732094295895597	0.782288659645971	0.753960306906622	0.840415459485529	0.774726335281948	0.779654899205567	0.829000558197093	0.803419999416309	0.770412567003995	0.776508915173706	0.808231759517109	0.693651735003874	0.807933114755049	0.765449288508821	0.769604848556045	0.728985222701291	0.442225908738268	0.777450871987944	0.768193620024467	0.747753514869993	0.763890631698656	0.787060760360285	0.766514345621341	0.725960392710479	0.806958115051998	0.831677292822055	0.105768817366749	0.645574674830505	0.765238177777213	0.779792869899591	0.762199492091655	0.735569978888299	0.869529639206901	0.568529634127527	0.803099579131914	0.764986147586099	0.721538180870343	0.745933342030445	0.846232301754808	0.79915367526684	0.812518084580818	0.803287277354493	0.733921321523507	0.833550900295287	0.725454536180625	0.771014378830616	0.616983877868214	0.563099663370717	0.695803532045336	0.733652010681639	0.774994363714871	0.477875794024793	0.640680362266242	0.848688759818618	0.796092798016911	0.79392614827709	0.706329657877279	0.783366126237972	0.765250467129616	0.546176693758222	0.680751000811752	0.803544742392939	0.827158751402031	0.823200745232515	0.754933600263316	0.783648831357472	0.819737762070495	0.743328526645474	0.835340102712987	0.733743033383619	0.615185586941039	0.697171142320249	0.785790955910332	0.801352286111696	0.582374006461859	0.671675342927186	0.704919503187905	0.781245510990124	0.692287555880236	0.621674562228939	0.765323411734779	0.728130101347445	0.521073491863056	0.595195475909645	0.853130033733196	0.707478410323916	0.775371390059866	0.819756457652577	0.769502600663985	0.809061794163563	0.815701838041378	0.741394665869333	0.796385040879718	0.594960531502119	0.76066148007675	0.794793512123008	0.461597407582575	0.733476676835884	0.802420508647814	0.333406279756623	0.821657574254948	0.782728751270345	0.795274611534681	0.559385121820177	0.798056839588381	0.717926747593331	0.765230374871472	0.694279136190448	0.5211528811446	0.78491737348112	0.698305170037826	0.779034083994296	0.749498224587806	1	0.717828151564848	0.660492832057458	0.724144514712418	0.759488759066112	0.82027638722391	0.741687549568749	0.735501352111173	0.856173227687832	0.796880462980829	0.828327736532842	0.774506686563689	0.801367495398825	0.828016841842507	0.673203866231417	0.592174141497294	0.748787540521363	0.68656706342568	0.744219058968526	0.831562430723703	0.67083270964557	0.765786727280979
GPR37L1	0.958027477571044	0.869789571069225	0.755686185998402	0.922235568060146	0.912281219216264	0.884757477946245	0.786087648257438	0.590051777702958	0.879021220945653	0.810552926259005	0.85576792119879	0.91831597105223	0.928038004365897	0.864616928580759	0.879365936891155	0.769785491857038	0.904740413403726	0.714016562347041	0.857399794270997	0.812485609392306	0.924610310708632	0.816522445162787	0.149383183204877	0.899694927205741	0.751579269572159	0.864355123121438	0.828590997538608	0.892589982392089	0.888783272127657	0.887692489800884	0.861363018816671	0.68775711751972	0.175088766080838	0.624824687624862	0.922937808752977	0.797038545549627	0.884039999622013	0.853844068106836	0.868660018316056	0.59460901334416	0.893539964913625	0.892926789166818	0.793517164420012	0.812892349891579	0.844089901632683	0.948111360032259	0.768345248450711	0.804491351406798	0.860656174820112	0.907335187472708	0.789613331056831	0.840266985354425	0.344529419911416	0.56034823817196	0.83645240836295	0.744135985493424	0.774547845023458	0.4995171361424	0.794040402967747	0.890343856579439	0.775638552128698	0.87659701555228	0.83965744207652	0.74396948901065	0.805836448792224	0.450422206459868	0.65239329406281	0.877616805495437	0.840855521069995	0.874120324469497	0.872016993793001	0.92250340757232	0.879909083497129	0.84409639645997	0.753112897592126	0.680935888521149	0.682465813896297	0.844339366284056	0.808527763251457	0.769032792341483	0.75180459401108	0.447019494124201	0.783329814954375	0.807290437501968	0.579627821969061	0.713923543045531	0.916989381043123	0.849480313210006	0.222954040290423	0.701947699343249	0.813349609136846	0.681068669128663	0.692093941935501	0.813593822398241	0.727780621261856	0.725444520446048	0.819749278132412	0.836909063858513	0.826291191318531	0.586949179342162	0.872904005862688	0.866744772348883	0.356129556123763	0.845512575667938	0.789152919039607	-0.0495450936792321	0.871990176839248	0.895047810527371	0.792124841659764	0.340404184671679	0.847234371261827	0.773204294613696	0.789178952417603	0.78462110367195	0.456523497033188	0.792490764152471	0.528038669579019	0.788994413059084	0.850145740763604	0.717828151564848	1	0.525789293272993	0.601868168548464	0.891649129318071	0.617908123802586	0.827002459723655	0.581947939802988	0.871278451652177	0.881753018699603	0.912235042867472	0.786067544417507	0.77221794528392	0.900341736354849	0.648854534511874	0.489000693631867	0.729087178457123	0.525395723053047	0.737262540812035	0.813277706952824	0.609751121200521	0.91088149953698
NRP1	0.575240205979084	0.558759716254219	0.689437166021578	0.568652635633708	0.633250028537792	0.573541769508609	0.568665529910988	0.620069179165875	0.507534630163888	0.646750631908341	0.657692870441729	0.601305444813566	0.641355485849764	0.690318976605847	0.65046169984515	0.685583641446261	0.723446052029832	0.569761170396372	0.635449619383658	0.638781638593302	0.572469691591358	0.62789291970243	0.270410450095082	0.654307759298549	0.536020623007993	0.690426413171486	0.702980807795421	0.699174468770783	0.616743332338037	0.557573728602916	0.735518113948004	0.745290318382527	0.113032826532387	0.900355743333812	0.633827131127312	0.732820366315834	0.596293342488818	0.580286768102162	0.726697340459046	0.730838673763173	0.62377325051286	0.578710935261413	0.595743700498297	0.61788886642116	0.711625002490585	0.606054017169542	0.668935089738248	0.599507454031755	0.573045975255051	0.697194420141698	0.619338878663274	0.692506584637978	0.459138617745152	0.596306703451774	0.539842162943883	0.573679363436023	0.692574341808075	0.516336191333272	0.473885193944781	0.682830656926686	0.820598837051973	0.601512964004655	0.609527392928963	0.658364534354638	0.613817108485063	0.376459108323623	0.778849714503419	0.658417898682175	0.763705073417511	0.613776404258041	0.611713531806259	0.634946713825029	0.688332940683069	0.662227609644986	0.681451309029976	0.721655347526251	0.526403859540551	0.574668779347189	0.679621526536587	0.737044643709575	0.430295434043313	0.703009928615398	0.612670479281162	0.641681419112367	0.68976761494468	0.809171635534466	0.596271171264164	0.542856489323402	0.354022783527805	0.512640614116713	0.732604805973908	0.904318590325061	0.76017646290649	0.64043367458938	0.688002486966209	0.763393285472862	0.694844855434237	0.670320375423724	0.684037515374017	0.50847903602959	0.665270443291309	0.661092131016066	0.881141741778929	0.616995256925965	0.738063888336268	0.335159285306831	0.740996259695756	0.623686708632503	0.629422396754414	0.668700902490825	0.749392440248612	0.623918761925228	0.667688805686067	0.608092618445058	0.833639266701438	0.619551775269767	0.804000689010567	0.73461937420329	0.667323627901057	0.660492832057458	0.525789293272993	1	0.752247465745669	0.653378088631702	0.769226966519701	0.625543967469911	0.671148209655071	0.716208976730238	0.639641823311607	0.706848643619272	0.715812334218711	0.856842126599996	0.683828877076399	0.64716956181532	0.8388996367231	0.774212958544389	0.833846278076145	0.784974195968574	0.742942363363815	0.857257669266505	0.622504619201709
IGF1R	0.7161578363121	0.720646945718098	0.786106078861792	0.71342997014539	0.735710501760194	0.66713734695669	0.788993575283069	0.705116297676401	0.629082151566209	0.808917333029137	0.760361223239263	0.721465096184411	0.736033873705114	0.78605215845061	0.700043535132305	0.840811307347948	0.742324056164329	0.617651064822777	0.815081627531391	0.721172313280183	0.659612712770948	0.774154518446372	0.330462599569756	0.719063488141623	0.674768976624714	0.728450936198512	0.768949213159953	0.715487898779448	0.670134558119471	0.732054717189037	0.753823431398868	0.788613299043772	0.156318182055238	0.777782400938973	0.736604010369104	0.739668402880712	0.608792380280969	0.622717520364016	0.784214180456619	0.670819432812207	0.700049042636922	0.736159818127668	0.646656114227858	0.696926232243325	0.760671543428381	0.67321996098745	0.726188074748332	0.677385229812196	0.715731307984382	0.792696171109095	0.697459670454752	0.732139220920301	0.504293692252807	0.671680954756546	0.58805906222719	0.623697789074452	0.739957526325075	0.554083200892844	0.602034265546307	0.697077561958524	0.872688902705455	0.719696966521628	0.698549711830752	0.758521363699245	0.697372280150862	0.498557995820548	0.858581536233432	0.708830519709776	0.84146023063102	0.666742378217925	0.643685978456619	0.651065791937199	0.7595131831933	0.740150715206878	0.799066913952483	0.801969830807379	0.684488707194753	0.61420936251988	0.782688963741707	0.832872768493495	0.589859328212641	0.729524846196053	0.6753526949292	0.705970027073931	0.704735693590398	0.772922218821519	0.737943381005874	0.625620325615872	0.446158626529149	0.67759333002356	0.820530422964948	0.793879098515915	0.788099940585667	0.687564564935204	0.788494947116359	0.866889041918723	0.752249418247441	0.697494215690538	0.764275267839877	0.575228388325665	0.719292610287607	0.742333339612013	0.68217527254986	0.674820858874375	0.779301425542117	0.322643825947846	0.759634547368092	0.741542815442718	0.73553532354929	0.589487485982127	0.76262554761245	0.716389943055997	0.780501997835203	0.776185448407777	0.714931605601713	0.617421542678178	0.721464440196444	0.82436051918723	0.678947963058186	0.724144514712418	0.601868168548464	0.752247465745669	1	0.66809164580013	0.785677290989205	0.675443747252651	0.683137476761138	0.75396759589885	0.712621638929946	0.738007590476019	0.73035749707932	0.832927178933499	0.735820578002052	0.75199185144819	0.667078591028908	0.786668257809835	0.717923405502127	0.789306038415968	0.737096064076995	0.770292100711651	0.624276663392456
ATP5F1B	0.920612757756697	0.842496312153275	0.828945900304156	0.834536825038217	0.958150618684717	0.960354094687666	0.821324453836439	0.642517088406089	0.831643990668063	0.834104340698001	0.952830018897455	0.869584445468268	0.945128713009576	0.949089109465387	0.97392406667368	0.868188661335982	0.953594225325765	0.74165537734446	0.845753275056232	0.9357179214883	0.963305053437598	0.908381739209414	0.143518400102425	0.963124417843246	0.782185540162888	0.889074345298711	0.936425916870877	0.978624930414252	0.98189921190847	0.864217105460534	0.956802289318665	0.780219053057473	0.141106419972625	0.740834140007612	0.881025304995028	0.935293233289655	0.966229347967618	0.975183497815681	0.948281322585931	0.693488505692632	0.935454520087307	0.894306439034684	0.941659802848056	0.929711327478242	0.901300504618846	0.945418398310476	0.848323111527214	0.787143722531316	0.892393107279619	0.931452454330295	0.930329918392803	0.947325324560853	0.366663035786736	0.617020636762961	0.756118799580835	0.824312154172191	0.853444540869037	0.724445108777035	0.819348181017202	0.937404075541153	0.862821394518411	0.93355704676422	0.819599669472689	0.849447675402607	0.920107463671152	0.309342928446426	0.735965658638391	0.89592060166451	0.924776446273364	0.922902298673259	0.971861422921086	0.967513099377532	0.955021182836922	0.920805158190325	0.814326981325269	0.830844903792161	0.688750164668824	0.929780750445247	0.855031956491723	0.867985662349658	0.844137923089123	0.56001387858982	0.932597398404874	0.936781014408704	0.675584734356935	0.732839187943184	0.900513846573564	0.899276353759087	0.235946603636818	0.764366294418679	0.894212005139317	0.823041217817904	0.805826452098041	0.856272243213841	0.876995232488516	0.8013455253242	0.913315578690352	0.918728323956747	0.874528065180942	0.792097393275909	0.954603330491605	0.945267778606765	0.470902695365185	0.978184140991215	0.918358858182725	0.0397107804165829	0.933574785004078	0.92750390497837	0.880433676675301	0.385430904493577	0.96410667216096	0.862257457793944	0.865638514757751	0.748002757845697	0.592209365662666	0.912065082992469	0.667791470036597	0.902443310499782	0.904716643032662	0.759488759066112	0.891649129318071	0.653378088631702	0.66809164580013	1	0.736498772721978	0.931272716282875	0.692522873782731	0.917076212786626	0.935823266192256	0.951297050726214	0.89603528872598	0.880168841046725	0.970420679849751	0.795963086146434	0.623724909593358	0.841638264162793	0.634983354270168	0.862248840186252	0.877723023561856	0.743330532088723	0.972487120075023
F2R	0.694602455682006	0.666794870625353	0.821861224155472	0.756078620627251	0.807892610704275	0.723797125636686	0.706768642140715	0.89313449460999	0.60827447243979	0.887215140330957	0.768199641232853	0.675177594400994	0.741151170736332	0.794433249816122	0.784959439197172	0.790656619438544	0.768238158615914	0.796790912482833	0.731815312611391	0.707081701364883	0.692945087471793	0.762490596110665	0.593014252080291	0.776046322773402	0.676844118192689	0.741334177702583	0.782157154421921	0.79806370800759	0.742402280009432	0.728121170888028	0.803600004787914	0.925931520192121	0.083929092328889	0.748344795284802	0.73086553115347	0.808299870829857	0.720380417347191	0.714027701898505	0.821542190767119	0.723858646521274	0.757796631652827	0.696002667429456	0.705933206291516	0.727990748282875	0.891105643648687	0.74976428502326	0.868689162130091	0.840847873298223	0.695853985239927	0.82018437225672	0.739193730678715	0.812249695916901	0.752548037660725	0.677356018383542	0.713722085095792	0.611772863562529	0.816045314994264	0.581607684290299	0.570822061743074	0.80401109738561	0.822481642118762	0.721951122161154	0.71266648164304	0.840242730501341	0.725230445458194	0.600826482751656	0.756170311706604	0.750168653856142	0.853496310824577	0.714919103152902	0.717107459109028	0.698292647765511	0.827519958650336	0.773704094756848	0.88926455992007	0.800633366024831	0.57339854816323	0.685537839544409	0.755222283635485	0.847848897582894	0.606214037072249	0.865098829462063	0.694963708453958	0.753840795494417	0.866162116197138	0.664131341932283	0.701575262747327	0.674049612496505	0.67733322537273	0.612189626004634	0.848834529695734	0.819276003071588	0.827228607080257	0.858163251932447	0.827123558895176	0.831720805563502	0.783664799708391	0.734588201500533	0.755777459936754	0.604022920988546	0.780192602733906	0.816825734409851	0.604749876644223	0.726424638935145	0.864010080261108	0.556762050941738	0.800699960239371	0.762898321872302	0.831799120189546	0.778569641900281	0.832274183459832	0.689748593088258	0.763234954437958	0.70785750664463	0.671681803695223	0.701234582588539	0.896531341613023	0.812104116536817	0.697530324003332	0.82027638722391	0.617908123802586	0.769226966519701	0.785677290989205	0.736498772721978	1	0.730998823335192	0.896164966925788	0.878903483647741	0.820503082344929	0.754857194862568	0.823341338591566	0.840726735721975	0.826500712441049	0.750850661269773	0.699699060593712	0.767634505367546	0.80441846524681	0.762539144340664	0.88444241791116	0.74269564470518	0.717987560781189
TSPAN17	0.873604435154036	0.826176889653075	0.81380929467827	0.806871909247431	0.909855413499276	0.892765700807212	0.823370838342467	0.619746050386376	0.770771505318145	0.809509820207956	0.902989108235436	0.82853437895487	0.895867518808457	0.901414096240346	0.917657666548508	0.847495250033298	0.895096315514761	0.730593663639352	0.823558153674315	0.878161157703085	0.896728357416311	0.881371508647844	0.14825359889164	0.915971336042448	0.746423576799427	0.836772160800694	0.884431732938525	0.926954214518792	0.913431251873278	0.836357004654919	0.906064617815579	0.758814387460632	0.147476868928144	0.707629459228769	0.842105560014067	0.886502158692478	0.900429135198919	0.898256103184023	0.903462315324333	0.652959054523023	0.885241739632548	0.842906094872607	0.876583511328776	0.873674646192075	0.858447966116712	0.883723059503937	0.7965161719688	0.744476644819303	0.853009154505744	0.891512147122294	0.870895112024514	0.898294543562139	0.355672172528044	0.625920006567112	0.744151701009899	0.764475418087608	0.807152554091697	0.683204047894172	0.789253789016106	0.877486263231783	0.842965027225953	0.87801681479724	0.808695586146355	0.83142082393512	0.860767666065505	0.304040782876092	0.727497867066538	0.865775255773019	0.89505885588949	0.864872291098338	0.898864766871044	0.914078060708747	0.905143575832816	0.867392265404691	0.770229507657664	0.797126458666881	0.684593953097197	0.863047758158655	0.850730692949196	0.8280807442723	0.793592813643322	0.551253299887566	0.885514560745219	0.896880259862885	0.674530420290089	0.703641548714248	0.860842847797855	0.858725658786233	0.234011804055004	0.725276159580598	0.863239690406486	0.79971683996534	0.776694663020379	0.805011373444687	0.844401658716508	0.789256192272196	0.879912029141731	0.884256287771423	0.854714046171477	0.740681817901229	0.902298128196941	0.904032520642148	0.47434580051521	0.912780963567803	0.886387661410785	0.0779347088480516	0.871745420751371	0.876600562555121	0.829583588897722	0.381069894097204	0.914489449545581	0.84170233477277	0.830944069748158	0.742777187397109	0.58614646723584	0.851880841474894	0.65475746308655	0.868695670583757	0.832996388893661	0.741687549568749	0.827002459723655	0.625543967469911	0.675443747252651	0.931272716282875	0.730998823335192	1	0.653358307290085	0.862734709101261	0.872682685734024	0.899092337246729	0.861207134848864	0.846345994275491	0.914438137053751	0.773333242217103	0.586223536806953	0.812043466377921	0.597650533796243	0.829011927305484	0.834978782946963	0.698830473589339	0.901689575334616
SIRPA	0.624971571515762	0.604394367903601	0.739556227563759	0.717574325141	0.77847451029168	0.727994164988361	0.59502857494153	0.914313062632991	0.532306204637729	0.864873316083367	0.721321827564779	0.59768876470051	0.676559818578386	0.728618771973529	0.767011794320434	0.690733775983296	0.701102401279149	0.789869796394358	0.644596306519815	0.642763703202753	0.652857380901697	0.709438350506793	0.707113784536787	0.722253188703545	0.620340587958686	0.699968125984444	0.736554320725225	0.765574517968867	0.704791238270215	0.686848633493641	0.744541619541757	0.919017033561584	0.075782030922122	0.669197706818873	0.688263428285201	0.768312575683502	0.6806539267546	0.706714858532525	0.745940444721662	0.662246056625716	0.721732929381635	0.629911273675252	0.691157053602599	0.685325984530934	0.887363067297236	0.73500695389599	0.884123726544459	0.843335605074789	0.634420912831566	0.768345577238977	0.712569744365715	0.799665898204766	0.817624283220083	0.591809921148661	0.694024286104002	0.532738020317022	0.831466312990193	0.582714448861877	0.460399729782271	0.777619589193117	0.725427588819528	0.676428771533376	0.64573861656061	0.821062832865015	0.695832279509523	0.668926426263656	0.643497664949844	0.672494974718652	0.79139245336652	0.679348145476	0.715964932132035	0.641044902933518	0.77202364120868	0.771783137697149	0.887743946004758	0.768244711461022	0.431803880985245	0.68406428501609	0.653304635639779	0.783106399732465	0.585115444291685	0.864756915994899	0.647383103295176	0.712884799507854	0.867336492477768	0.535699123180861	0.617824733696126	0.577674962342211	0.770606693600761	0.551409842084278	0.757979648421206	0.70605777044936	0.760580834013747	0.882600183740107	0.799569231981159	0.769273475818474	0.73112731340164	0.664230363320395	0.665694263646396	0.618394131831416	0.767996091730905	0.780470795056713	0.477901963620086	0.677851192033229	0.843353365747599	0.618189773403086	0.722806449965274	0.715855621617931	0.812139813440845	0.812837707370856	0.791530684265667	0.600731638295846	0.719436263384464	0.618663654213423	0.516633169479903	0.654399577258301	0.865074714764508	0.750399645474552	0.619531776972471	0.735501352111173	0.581947939802988	0.671148209655071	0.683137476761138	0.692522873782731	0.896164966925788	0.653358307290085	1	0.864931179866823	0.815670360853829	0.66502313381319	0.813249577288462	0.76181910414053	0.798299034809859	0.733420745392552	0.675168133223999	0.706217453006839	0.817882237591236	0.657668533645444	0.872579622869703	0.662770813999195	0.688211396226405
