""	CD4	C3AR1	CD68	ITGB2	HLA.DPB1	PLXDC2	CD93	TREM2	CD33	TNFRSF1B	TLR1	CD163	ITGAX	SORL1	CD81	TLR4	ITGAM	ITGB1	LAIR1	FPR1	TLR6	STAB1	ITGA4	CCR1	C5AR1	LILRB2	LRP1	NRP1	TMIGD3	HAVCR2	SCARB1	PTGER4	PTPRC	CD180	TNFRSF1A	LILRB1	AXL	CD46	SDC2	TLR2	ABCA1	MERTK	CD74	MRC2	CXCR4	TNFRSF14	TFRC	ITGAV	C1QBP	VSIR	ADORA3	CD44	PLAUR	SORT1	ENG	CD226	P2RY12	UNC5B	ITGB5	GPNMB	ADRB2	RHBDF2	ADCY7	SIGIRR	SLC1A5	ST14	RIPK1	TSPAN14	TLR7	LPP	CADM1	KCNQ3	CD47	SDC3	ITGA9	CD69	IL18BP	PECAM1	KCNQ1	PLXDC1	INSR	SIRPA	CD40	CD9	ALOX5	IL2RA	PTPRJ	ITGA6	ADGRE2	ASGR1	APLP2	CANX	PLXND1	PLD2	GPR84	IGF2R	IL6R	CD300LF	CLEC12A	FPR3	SEMA4C	FZD2	CD72	TNFRSF10B	SPN	CD82	TRPM2	ITGA5	TRADD	STX4	PLXNB2	TSPAN15	THBD	PILRA	TREM1	RYK	NOTCH2	TNFRSF21	CD7	NCSTN	ATP5F1B	JMJD6	NOTCH1	STX3	RXRA	RACK1	ERAP1	SMAP1	MCFD2	AMFR	EPHB2	TNFRSF12A	EDNRB	CD63	LAMP1	LRP10	NRP2	EGFR	PTPRA	RPSA	SLC16A1	RAMP1	NCL	PTPRZ1
CD47	0.805577164452678	0.758234813094221	0.695667498786102	0.763463076405975	0.434267375174099	0.683163310884861	0.473096288021978	0.794603037016138	0.707264733618032	0.735080511338572	0.69449755025935	0.619328512180923	0.59697487106629	0.680869332595389	0.829581133291298	0.587113564326597	0.657095972082944	0.820732671599351	0.825989568387064	0.790395836350814	0.621883983784618	0.648090940810614	0.589008062630015	0.700232288686752	0.654124767453748	0.525033501262668	0.714420680779356	0.568481317884799	0.630695942718931	0.770368641189104	0.640657843082602	0.511249286174328	0.713973509813381	0.539913978046857	0.83481936957543	0.635834783617599	0.487310319633167	0.74413476257261	0.379548401505664	0.679600872311035	0.659615678142503	0.660047757813798	0.65749756233997	0.576699577388713	0.358687646088589	0.706434264126721	0.642854688137787	0.755271645768347	0.756068039288458	0.468136280453013	0.800722589538848	0.602958486416858	0.777110809165349	0.772993428846312	0.729395422665191	0.630311767714766	0.400921104624406	0.567027601348974	0.441911936297706	0.329775931509982	0.573802212128605	0.675543276495386	0.639683822653916	0.502305094345507	0.678266095925238	0.710813320314292	0.724761508459065	0.748082396976979	0.562152247179083	0.720499341887163	0.623483414282529	0.547428025455644	1	0.693420639845451	0.533512666096391	0.480505202162236	0.622504285744234	0.502960432191986	0.740846316917364	0.161519203221508	0.122744136773439	0.789245974521579	0.739873013466727	0.652055114220835	0.737301064085101	0.372464439563165	0.724788848280714	0.717982270537964	0.621519069601311	0.518790301430007	0.788042126442708	0.864125083702757	0.672870267705438	0.659256424407462	0.604131581983297	0.647135812563863	0.633945765314494	0.664938901478497	0.331371452078292	0.393232043044623	0.427038624692258	0.548133347770129	0.471398916086814	0.706545087627196	0.607903397269158	0.665824031446473	0.764979343136683	0.589949366164656	0.786945071936687	0.707763897216596	0.765558256374659	0.599504446391516	0.466289425253919	0.559477916882581	0.609562408933599	0.744000537422252	0.64774449754599	0.661677034522671	0.605992886461426	0.737744181494651	0.818952594861115	0.774720939297268	0.720864622296575	0.66706420398674	0.697363533135111	0.786231111575695	0.617978792771641	0.838009156412342	0.852108595959063	0.671047301962522	0.556152624842585	0.708660253581878	0.734233227183445	0.802558218891921	0.749596989744998	0.835989951600764	0.668723665408978	0.487924309742379	0.86476627276326	0.762884815790255	0.663338870080567	0.661343206099755	0.775666835282554	0.497706822894669
SDC3	0.756166124618272	0.636114287299192	0.719946640582831	0.562300511835446	0.0104533175979601	0.593548286096405	0.410427338131662	0.617211760398476	0.389210277934807	0.579626105622758	0.474178526466289	0.836738311826341	0.708440028572285	0.740998181716717	0.676505414892598	0.490922481751255	0.635694840829082	0.713410025010017	0.686800067606841	0.647727333162523	0.375688867942662	0.77318301129705	0.271558584423815	0.631785823328441	0.830701133948422	0.38208544718543	0.923519489177307	0.763029323229459	0.562151097215126	0.543616076008371	0.81146144942261	0.309736468395446	0.566075760655346	0.604181381310782	0.660287320806155	0.367686553889787	0.23418145772561	0.76089242286175	0.765242194221531	0.551723524661221	0.856961555288733	0.61832418139488	0.287780644073118	0.225798204071386	0.355095024179538	0.694629518471542	0.854451685710751	0.862282951132364	0.379340319424804	-0.0817615337758577	0.497187360785561	0.725876047929741	0.693022457234755	0.689167338356453	0.826977907840078	0.650658193139283	0.121485766330657	0.241209526121904	0.656445052460509	0.653784461924127	0.551471338560302	0.331362493073793	0.449335144033973	0.242847800762582	0.240844957236017	0.62337635328371	0.737717218970463	0.684997224150257	0.527349218816658	0.803790919190028	0.549932647940237	0.33992522751955	0.693420639845451	1	0.387061896053787	0.0583339340696857	0.469230221718043	0.456340644539635	0.728164059303653	-0.0120317521604919	0.0722652924043465	0.759655214939517	0.513463339247927	0.58276253693095	0.500536655328872	0.304217957043009	0.668550278615735	0.613730632619764	0.309032444205903	0.158212783209765	0.879593105685165	0.778017171377097	0.766550711679402	0.561676970505125	0.385474454137429	0.835600340055356	0.594363506505843	0.650377871658798	0.180073788488811	0.626478895962813	0.163083473138786	0.330878258806225	0.587248230982471	0.682209598536342	0.219514623627644	0.818347480742228	0.604128691335452	0.61342505591287	0.64391602268675	0.419588966815761	0.780922018077889	0.714087616180016	0.604309843798822	0.777813766976347	0.679558976961935	0.694380426008103	0.75054782573963	0.723104994989822	0.168830231210558	0.756918751477584	0.516787226820682	0.54317532676726	0.695251435336289	0.624671309506395	0.689814150667638	0.433292234846353	0.617031272787816	0.612707393096153	0.693180352985389	0.624374840462628	0.490348907305991	0.587768681413442	0.844632636900264	0.782437813636975	0.886727632528332	0.70780880817628	0.892646379039537	0.491553951208737	0.785112315298274	0.380113242789311	0.461168932412888	0.740938437701178	0.455656019214609	0.506877884322624
ITGA9	0.612082362527772	0.595145443869868	0.314193962965515	0.480646001526708	0.407336517142349	0.751278901775273	0.553602238117159	0.463830375491599	0.446321728296129	0.691094996627834	0.693056521383356	0.505432969753751	0.370540699828428	0.551053332167513	0.425333336286142	0.62862258376193	0.542131992358259	0.609856166928138	0.626825447803818	0.560494758980645	0.624810681842466	0.452611624096361	0.7271514609095	0.45313879660078	0.488208790770084	0.696253682539155	0.442051612930518	0.348844261805527	0.284578603763296	0.570829863932804	0.399215845845777	0.709542255052113	0.712265905854948	0.254429411607796	0.587898474167151	0.738156821557237	0.549824131429699	0.656030914123726	0.0613772466562599	0.714837949988213	0.458609698212619	0.728127676847915	0.65127470506732	0.645589656438723	0.294520596020262	0.395963590795828	0.389729572783287	0.525384594719629	0.393988310349885	0.347972758243678	0.590570916430458	0.364243670942108	0.515870878277889	0.533425370343151	0.461460428776445	0.589498149317716	0.38296969248137	0.669378627981629	0.244703859331009	0.00745048321173073	0.497802007102468	0.658216421223059	0.648401489796053	0.255921053091425	0.54522029150957	0.462197246682073	0.488612512520466	0.656891266367778	0.484402451744466	0.591569336683195	0.483118355088562	0.748036316479132	0.533512666096391	0.387061896053787	1	0.514669334299339	0.481562733992272	0.517297645982165	0.534578447219854	0.427674772922594	0.238564330509536	0.609502252415055	0.369014277003242	0.291469675959744	0.558925837486681	0.555183367065922	0.700974743619683	0.591137450858349	0.689891603538136	0.377115905510769	0.534973972622861	0.662194842023061	0.572214568224075	0.522218676759204	0.392662281107048	0.446788035768678	0.627151724547099	0.366098423826461	0.576427415872308	0.332053715724936	0.589391106871945	0.343434485071417	0.300167699932053	0.40625692304757	0.448363076366441	0.240598195612983	0.732385735955748	0.347933954250511	0.423826491964483	0.594428662387927	0.476890930649462	0.36035462897973	0.292649434350209	0.239101267211168	0.376942168128398	0.490330776578345	0.460488785711394	0.576898958547831	0.435538645169963	0.493377592666573	0.441087121342691	0.404023355937549	0.504653137647916	0.444906420509352	0.447377411275897	0.390674159851353	0.622142807589957	0.561200458733906	0.48234271421546	0.620239873448624	0.643732615194666	0.326459249490075	0.383521519241059	0.35146301153688	0.418659338079974	0.53621017887102	0.354666252225686	0.158426202032525	0.542951015396141	0.411276072922421	0.497687810980762	0.22730232893866	0.635403993975985	0.189659934647566
CD69	0.44288184788199	0.553664646359921	0.112538683566317	0.529174265238362	0.407357116904693	0.580807327220271	0.457935388117836	0.470911968208903	0.582255009434715	0.682437615302489	0.70896843168288	0.0838048658884636	0.346840529742131	0.381291959891877	0.371280735918363	0.414097341195393	0.484658203328824	0.575089254858481	0.501025261114136	0.555222591187175	0.723124736523446	0.0709490385560713	0.738549853311733	0.451701401485897	0.234150808842138	0.494094514944927	0.131310086246076	0.115666536181921	0.467516414538513	0.70109740538519	0.102560623614514	0.718828135981886	0.712222545448642	0.102265270158055	0.576678774207056	0.756785113985801	0.394972950610494	0.404591448622868	-0.16470580538951	0.594816106419088	0.203009915858677	0.519795717970267	0.531966696735074	0.777894137044252	0.131746493304004	0.241614922307775	0.13931145449197	0.305583820385153	0.58067742541579	0.688152791470117	0.652251293475099	0.163676906746714	0.483635976117718	0.522872213418918	0.247094905207634	0.502746711888531	0.764345603296872	0.694752892379282	-0.0127599799556813	-0.229343670014976	0.468877011775599	0.771892587470747	0.667079475698625	0.515457457785719	0.720801637654507	0.267921771437681	0.422179561952834	0.55090358656586	0.302929214811698	0.387938163381687	0.144245205733988	0.63400370177964	0.480505202162236	0.0583339340696857	0.514669334299339	1	0.437277616723988	0.167050583922854	0.401918576705128	0.160517846776325	0.128480425150532	0.3813568770435	0.494430971018395	0.158231749511553	0.637582514411366	0.137543870018804	0.53306994186458	0.500457883064871	0.742867994552006	0.478956319781043	0.319850502794004	0.50203768170235	0.251856166324242	0.471367759463211	0.648289558057646	0.132813635270744	0.550897733135787	0.0663854277175442	0.258432984986466	-0.205204829772943	0.70288166270338	0.300005172185922	-0.000557858052832998	0.407747451445896	0.631251725504135	0.0810754054468511	0.627644008720598	0.336786450758587	0.439954054324844	0.779425774749337	0.34967158599367	0.220882162191628	0.148159672895689	-0.00862918777846117	0.415280388380331	0.413674088652359	0.241052348427013	0.363931580458912	0.753178788173781	0.258667383397532	0.592257732089881	0.601447428821698	0.382176570066992	0.306460602951121	0.420605067194809	0.661502696598079	0.323344421291106	0.638217989758996	0.494355175769051	0.33459937619293	0.452343207289957	0.370079947645771	0.14744323157157	0.226924338084143	0.17342110143643	0.459589483858561	0.129437980299096	0.132585524085348	0.432864162723025	0.660566479900881	0.570454477660234	0.191465585629883	0.80394767717116	0.166503609193217
IL18BP	0.632351796718243	0.709774088326725	0.560169723970374	0.626381261123979	0.346683573773845	0.667837485445856	0.226497346494539	0.716824432059736	0.509788270923358	0.647041904941227	0.57273215965256	0.456608531948924	0.583175807296375	0.651262755693604	0.657674802907543	0.600274248083961	0.489599252832587	0.723351086068551	0.60990447198813	0.645587641302177	0.628931121046946	0.435565058001727	0.510781874531012	0.536285225857743	0.5427376819588	0.431883935963356	0.578777391286152	0.440335017025286	0.542827412992352	0.723332571083437	0.572033487735323	0.550020862360372	0.634724968573139	0.493089847164764	0.651654752014281	0.550728980331751	0.513153574710095	0.617450551450772	0.342814576297848	0.64098665435649	0.607701041663776	0.673561132724604	0.516199772934502	0.463436036872293	0.354998170682369	0.56532899644339	0.582361185315118	0.634324509072672	0.499551321716186	0.326906758113272	0.685161023223465	0.390813179635036	0.66669644565323	0.624486763154447	0.565877504360571	0.58743751232324	0.432349120128449	0.514338863534892	0.350253366989782	0.315813004985625	0.572792374562785	0.623648897313009	0.534295203226382	0.321868716366519	0.527209571409515	0.500621608591022	0.5900583498016	0.718383540019583	0.575273550374318	0.615547810480328	0.547326406556684	0.57082389583344	0.622504285744234	0.469230221718043	0.481562733992272	0.437277616723988	1	0.47924449869854	0.618122977619734	0.167914821394605	0.170343647511793	0.630869149981965	0.622961394309649	0.545164967417048	0.548087446645321	0.273190094010303	0.658750828075544	0.484324486275517	0.562055929682197	0.345428820187042	0.621538696248686	0.671592639131934	0.593078091520233	0.599036205244779	0.49377048552777	0.603398682137359	0.631122152144724	0.555377787751497	0.179769148486919	0.366831758043668	0.402354738365758	0.246435590564002	0.451105329067229	0.627530251533284	0.553137122335997	0.421358804571661	0.687864339535845	0.461024288879799	0.585463376087193	0.603421035200104	0.553806051613352	0.492221269508726	0.261399834172487	0.538834937422341	0.507183719789179	0.499898656150064	0.59135151316934	0.577533202126229	0.504866371141247	0.57157298851094	0.547715275717796	0.602233536428237	0.47798038269922	0.551325142021763	0.48676328293657	0.569954444567375	0.466965099887934	0.599125249298823	0.658739944028967	0.533566337333053	0.432175858876833	0.413207849245003	0.45744523328988	0.594654685985551	0.599348602876312	0.550302111946581	0.509081191552206	0.160498884865203	0.57475805321964	0.564852493755656	0.44800418700587	0.441307343632384	0.621656487885786	0.195859117937189
PECAM1	0.504273250089959	0.508885377629762	0.468336892745553	0.325572888831052	0.658241932778226	0.701885274009119	0.159346085468176	0.464856791394653	0.288498137214947	0.450610124069096	0.472666020017817	0.547378209607155	0.232123804995023	0.579310976641899	0.49646363783852	0.675598114142995	0.247803395031193	0.476930659502723	0.54271940220212	0.416279116302739	0.322353063698659	0.419312276332552	0.3651503087137	0.195026884065614	0.505216256234615	0.565905393569328	0.49324391348334	0.237007735151504	0.0601740342569133	0.423696004128142	0.542848269537547	0.502985890772354	0.434849806726444	0.292685417868749	0.486202292352047	0.483713797052075	0.768473647018451	0.626310005618031	0.221145472645274	0.628722488368404	0.527058781224182	0.687143483750061	0.703009457997243	0.388846163846288	0.754188766303109	0.400603175194139	0.478799643211614	0.494575105573242	0.217897036553524	0.207605095942576	0.506359340619315	0.351357885222986	0.420951420755845	0.442805785513182	0.370230069143772	0.414831782059752	-0.049582800275351	0.404802944448502	0.40322918760896	0.188716693317224	0.467778598574726	0.433675289532529	0.400312151176008	0.259596096379894	0.307093550066595	0.468095414232382	0.492163225088387	0.572266214280283	0.716082208075595	0.529178016741733	0.792599503248114	0.550247368303928	0.502960432191986	0.456340644539635	0.517297645982165	0.167050583922854	0.47924449869854	1	0.498260327638625	0.631549203817385	0.409237073931548	0.635130537984631	0.247132969091843	0.529198787804734	0.392042807425078	0.624161141520503	0.534080792207204	0.447392630750875	0.362249820935616	0.162963499700413	0.475555101269808	0.515100332021984	0.650940310284812	0.434358124278434	0.101359785317939	0.511403342822337	0.421292720694742	0.63738194373045	0.628828418564873	0.684266872178451	0.461741692413305	0.286136950396682	0.576507857822526	0.443747635918682	0.37673553122288	0.179894187300767	0.57101992988041	0.255285861318456	0.429450422306078	0.418365402697958	0.363376893285381	0.404673926816214	0.142309527740846	0.498303488282128	0.210983346960934	0.345245795097456	0.577936027669126	0.539200541945174	0.24822988123417	0.457319730934126	0.268093458945816	0.299653040579983	0.347728069821043	0.532058024168936	0.268626022692329	0.245638591792286	0.424241724771799	0.38006539189896	0.435986796463233	0.536205865528288	0.605493650655082	0.129211267329588	0.353596965179498	0.399295994621046	0.458652563621267	0.541905653537817	0.393352273126605	0.0420871869974065	0.454232280768111	0.22028223399063	0.2144553229379	0.173188152514291	0.321012293748139	0.0637690384147898
KCNQ1	0.863992193807824	0.816570015325116	0.721299259518074	0.762541676051842	0.276331613034121	0.773070195213363	0.487668653696433	0.810886373914971	0.683765207844711	0.781751096550967	0.725170473129653	0.746331952345311	0.707694433821891	0.815956014152605	0.800269236998561	0.611347051029816	0.73830033674458	0.840194979799273	0.840419983140158	0.857368047785179	0.625196457442602	0.714139952618859	0.522708318626686	0.758726924878753	0.797111247348409	0.617013425846458	0.791366125939038	0.680363002928072	0.733919562582378	0.796469278717776	0.773490312849598	0.5281132018047	0.77293469121594	0.639132518188791	0.82051508255826	0.670919514710612	0.466571111345419	0.777022311220746	0.561922068116381	0.734032327196505	0.750992678522308	0.739827365710712	0.550957450808422	0.420946485984364	0.397441884883125	0.67466216260636	0.80241463640788	0.865258932915825	0.566951774906644	0.3521928180301	0.793977745587972	0.605431481507729	0.809400464352374	0.740246120982257	0.800945294574358	0.776064156190774	0.419347250139509	0.525449927727069	0.562293573201138	0.42742024401341	0.716067091897504	0.665316331151016	0.670222778467358	0.569534191113945	0.545470810413295	0.68841174794404	0.815089653954989	0.808688865560082	0.656236747007611	0.803050813219885	0.539799694541709	0.570182753460538	0.740846316917364	0.728164059303653	0.534578447219854	0.401918576705128	0.618122977619734	0.498260327638625	1	0.15046770243052	0.00996176308204223	0.845516408838023	0.71255143970882	0.501444085356509	0.789755601282817	0.38287322678304	0.786306934696742	0.684702304747424	0.520584414637425	0.381482388629185	0.8383702738112	0.824444628120846	0.802874314940102	0.712209177438308	0.606851957691684	0.70786476319173	0.753207469350548	0.643983416948582	0.22985594620496	0.519373242248003	0.410172216996357	0.466838739545019	0.583762192207784	0.773809629329504	0.512819808226345	0.595979156884777	0.778445274161286	0.589547406593011	0.82357487897109	0.649967440018429	0.774396624105563	0.767574006136357	0.499413485912622	0.706448218213993	0.705013521340377	0.645992450544105	0.646887861648819	0.675966541282758	0.511409076439311	0.723314388544194	0.647876232806324	0.747057162037704	0.579122351237114	0.722233296332062	0.744163007864155	0.647644974464724	0.682161750545407	0.781854801280182	0.769458801220809	0.548917893930991	0.597467720049567	0.463940723828519	0.597674778942926	0.756676368630818	0.826081822781085	0.798124976357057	0.72507092964794	0.20271608154727	0.688352120611159	0.624139878009793	0.448902647292527	0.534257698423795	0.663232454226438	0.217673362343022
PLXDC1	0.136140628573119	0.153893098046987	0.0415234870519609	0.00367679786022595	0.713651841846874	0.429774371674393	0.0255929030136919	0.0829412726334418	0.040595545004722	0.20365736810925	0.265777733206862	0.150780992200782	-0.175531407875855	0.13750629263595	0.106662753212869	0.469684659518262	-0.0755841377377748	0.0805129625150472	0.233700090894013	0.0814410990253659	0.113266603255131	0.0672455097319872	0.314420061382487	-0.131965522114585	0.116086382129869	0.507670911136938	-0.00899823548841643	-0.181731383972203	-0.288339219489285	0.105561765331549	0.0733233037706091	0.426802437651036	0.195209354973768	-0.0761836881163169	0.120650172308554	0.348366735708016	0.668196171945807	0.304401321899823	-0.2255705203253	0.400358096244361	0.0944634021939461	0.386219137580437	0.650580732305272	0.348096422676687	0.515041300553046	0.0504355090917311	0.00738731168233487	0.0347252624821958	0.0367665297963094	0.266383054036049	0.249989610754073	-0.0296511516082201	0.0395138184854895	0.071408223649889	-0.0865590405017163	0.100682038981557	-0.0936109551022239	0.268230970758141	0.0142859225947416	-0.218690044403461	0.190183048920424	0.245733054747776	0.241387381204557	0.104299602293148	0.153630961612041	0.153427902664836	0.0590691275949098	0.252685322474549	0.351092789780411	0.119186537359012	0.50984016577343	0.400489155807367	0.161519203221508	-0.0120317521604919	0.427674772922594	0.160517846776325	0.167914821394605	0.631549203817385	0.15046770243052	1	0.272603401256579	0.221045533035447	-0.0581950815991074	0.201455870398921	0.111105259906126	0.68927948553911	0.216736145929453	0.212255829403345	0.207504575439605	0.107575829780583	0.026421100632933	0.153731304852804	0.236380707062363	0.11605383729879	-0.0969033066306042	0.0849376968282761	0.107738959282718	0.212458715917863	0.576774635581252	0.415689015293428	0.362481634096174	0.128468479645533	0.315140015970976	0.00642562089510255	0.220999339645053	-0.201055349476238	0.284724506417329	-0.0766825560599218	0.076761533293947	0.210823998594213	-0.0449631906011517	0.0180934746524932	-0.162124073045991	0.0168613066418189	-0.152227071134504	-0.0164250140641321	0.176716877699657	0.224274040467508	0.125736364494946	0.0401135715141478	0.00157629756857794	0.00601388353389611	0.0475386715045354	0.189791830833345	-0.110113764877497	0.00890144249270133	0.15609303299608	0.0763960091896446	0.0842366060801383	0.304416245547375	0.443755247761926	-0.100302557670447	-0.0418311183772931	-0.0409178884243402	-0.00763630913591782	0.219215108505369	-0.0817147935423818	-0.0957651280206313	0.12096667431251	-0.0039170697083745	0.0719022760106415	-0.196699428366513	0.114382884737639	-0.105972579636545
INSR	-0.0313168538340957	-0.0274494562018518	-0.121492600048303	-0.175068139030946	0.228173049776548	0.289152700160053	-0.0248833365900639	-0.0806264967585212	-0.156913314741907	0.0546104403436551	0.118326455237374	0.0222959706018421	-0.0141766378214666	0.133911224772944	-0.100918061137031	0.263621171959663	-0.152963625846742	0.105935694484318	0.00935539290845538	-0.0833130069064687	0.148208489283771	-0.136954642831079	0.17670210492407	-0.174095033143214	0.0602260671741851	0.123547624449525	0.0351771331489829	-0.102337615220318	-0.243791832828425	0.0185824942948816	-0.00660679813442697	0.397630054716546	0.120786615404411	-0.110983673847798	-0.0086918739336205	0.169608367535919	0.230913855678067	0.238240586039425	-0.121826347625044	0.255083824283983	0.159767530467835	0.300890061144247	0.14563126366758	0.396325174809047	0.335743264667756	-0.0353313046606096	0.0348488204272429	0.0417588429396016	-0.110134500536322	-0.0566260823635769	0.0140756478174194	0.031054798355243	0.00467631453426382	0.254362963709274	-0.0540647823789963	0.106833069812677	0.00232238386687089	0.166091716377854	0.00851553410570708	-0.124994312789036	0.14156385075808	0.138427632155115	0.022660295006007	-0.0562176873469797	0.0359184104473517	-0.119006767486773	0.106240505364579	0.171911173963304	0.0830962778220732	0.264981153908916	0.237421280598964	0.328863792166637	0.122744136773439	0.0722652924043465	0.238564330509536	0.128480425150532	0.170343647511793	0.409237073931548	0.00996176308204223	0.272603401256579	1	0.126910628042066	-0.160321800064373	0.155142848717088	-0.0354376726829483	0.190095368310663	0.130581801089034	0.150347355254662	0.186821880052485	-0.152482558833993	0.0357497501937385	0.0957961190710962	0.121079632587896	0.0433919653784624	-0.142329085135181	0.124637706781497	0.125014277216851	0.0235525674731874	0.364228454635041	0.0251728388404523	0.305527919238395	-0.13304666999346	0.0187237572729007	0.0690602947215997	0.123523093228993	-0.0730127704169841	0.162170856043473	0.0363071463205532	-0.0981009319904213	0.159529518892128	-0.0889280635114043	-0.124354535772203	-0.0973568226180939	-0.0460474281023537	-0.0465958881965423	0.215211557235135	0.222753087948089	0.326501653515676	-0.0340042493459173	0.0764729496394537	-0.0567090084640387	-0.00637167208089343	0.301816237540404	0.0885439368320528	-0.0890341390505552	-0.0700238594310503	0.0862462414512926	0.0183423398003076	0.016994648338554	0.308060972912991	0.192570873777262	0.0351564528583042	0.183590991576595	-0.122385288147516	-0.0512851728342805	0.0915187972165831	0.127865718405083	0.234882491992425	0.226544868583826	-0.105446186511862	0.260015295181482	0.0275414609250813	0.130142785596736	0.337145564432636
SIRPA	0.891337872585152	0.84302094362721	0.771234488897676	0.757708653296008	0.372205074950014	0.843343310671146	0.551789070870019	0.803459554242411	0.659455070842694	0.800637737570809	0.753091214280872	0.843429826254239	0.725170885127505	0.820257763185338	0.80211544680231	0.707801783554061	0.762712230830297	0.889887422284373	0.878389802457367	0.834641684758556	0.622807260866886	0.76317793047063	0.600036105568164	0.75948125073274	0.876377454301028	0.672960356319309	0.851118417190281	0.709014838374272	0.626143017957996	0.791732923830623	0.787494058158465	0.568641490281321	0.795162843481421	0.67204885386442	0.841258814607983	0.693690322509655	0.552272186733866	0.853147479664847	0.603349348791121	0.816265178947019	0.844932657485854	0.831593227815091	0.633679262380161	0.499061623294882	0.501000449193995	0.739629981259759	0.785862143651725	0.868956842145807	0.564485030515132	0.333372963089644	0.780868049517662	0.740975656618208	0.847147201732899	0.783850110418958	0.825313896371309	0.759442239171122	0.309659816370576	0.541581931918595	0.629577212765958	0.501843320727731	0.705644725222699	0.677994400457027	0.67000600273473	0.564243045831578	0.544445765563139	0.75005814711136	0.836764130874036	0.832179972880283	0.711496283578487	0.850225632314367	0.727257560145675	0.629309108498555	0.789245974521579	0.759655214939517	0.609502252415055	0.3813568770435	0.630869149981965	0.635130537984631	0.845516408838023	0.221045533035447	0.126910628042066	1	0.672850244880672	0.637259199485616	0.788464885815377	0.456203499796492	0.839263227236152	0.718297869269998	0.616770994632844	0.398117723711354	0.902089637655717	0.900583740973511	0.872690981424611	0.725145365886974	0.521780592968374	0.787648279599036	0.772226344384812	0.733658861984174	0.396192837151378	0.615844012700167	0.456834488474633	0.489605109982934	0.651059823384558	0.737877488030437	0.506164031725104	0.616110343650237	0.824213008136109	0.662832790722551	0.80403510132031	0.700021194564012	0.789620520003813	0.735528797095564	0.592601064683179	0.728512505994247	0.737984166307961	0.691626721034467	0.736123407496704	0.770783427702243	0.52207958238667	0.769261726908334	0.669154904094916	0.726079286186388	0.63843148383078	0.76433123516701	0.794515614882135	0.634452836041242	0.725407857212007	0.794918228650144	0.789948470372083	0.668190753059441	0.644652519588682	0.52427516248101	0.668668201052338	0.7819213260566	0.851223943728022	0.857466958839627	0.782948872148038	0.24945286687006	0.764658976514555	0.610241764991744	0.482749444048613	0.541156245071737	0.67929833134129	0.2733763170813
CD40	0.759409771302859	0.813572402551425	0.760210639447728	0.901471099341541	0.262359647984739	0.528431675053127	0.458854267343072	0.899226558760497	0.844550295409841	0.708145562692446	0.671011561574891	0.516979455166346	0.662459395481126	0.574446068113376	0.877773415350932	0.41302765887905	0.736738372611522	0.814496409695363	0.801237955102793	0.868801930278248	0.587613761167272	0.629883702120184	0.520344759088712	0.777623799321379	0.57356521489178	0.428709867161525	0.649331912456116	0.61541921038178	0.870471062220851	0.844387601265033	0.604004699410121	0.348709443027774	0.663996750727908	0.611579273711506	0.819497801492215	0.568027249944557	0.310609826776063	0.534642856392818	0.438432524291964	0.520350728698591	0.561640151877701	0.506756932295987	0.512522459162411	0.388950874842557	0.119963910397813	0.719365792589905	0.576590355433988	0.68430100198498	0.782431027613847	0.552314478687023	0.82008255036768	0.548995531597752	0.825493193112964	0.646467535110848	0.780629081355108	0.663613456671014	0.52735461928372	0.447095438323572	0.46646700093287	0.398360805306824	0.553238771041643	0.664952784744754	0.587268973949063	0.569389306220722	0.659940223993302	0.705290360105634	0.662304132664071	0.677944065369173	0.482499751026055	0.590123968406502	0.443236970208933	0.431384093035164	0.739873013466727	0.513463339247927	0.369014277003242	0.494430971018395	0.622961394309649	0.247132969091843	0.71255143970882	-0.0581950815991074	-0.160321800064373	0.672850244880672	1	0.503769198165088	0.77229330010715	0.148303014846447	0.660557448181186	0.52265361996289	0.522236721684533	0.641527434444415	0.7296039621791	0.758784977226747	0.601569091848229	0.67026856781102	0.7890932794162	0.558170889834168	0.614451053180454	0.592432084686702	0.0354274657150093	0.248783586776207	0.301549297599717	0.522889232998018	0.425175486471968	0.655538701074841	0.564313870878753	0.594816597978213	0.702462128113154	0.645738075058463	0.801773338910286	0.676933190415994	0.731612432181305	0.641826838064994	0.508966170873144	0.597898983588677	0.692598679679446	0.543525013908208	0.476763228109685	0.489381009188042	0.696457660460369	0.638490924508663	0.803648264440364	0.849393919669455	0.441375114745031	0.588239572364962	0.743615153906272	0.835899475319259	0.557172842414322	0.814564891226601	0.814242523264251	0.439178983118293	0.378011377564788	0.522182676951217	0.50948926082721	0.821393135707055	0.713843997466319	0.685313046135068	0.572719090011668	0.177916146047488	0.630404257016844	0.85156527194194	0.440700343159186	0.52746881510478	0.727519626904363	0.192530172150727
