""	PARD3	EGFR	CD9	TNFRSF1A	SDC4	MYLK	ADCYAP1R1	AQP1	F2R	PODXL	ERBB2	NRCAM	LDLR	CAV1	ITGB8	CACNA1C	AR	SDC1	LRP6	HMMR	THY1	F2RL1	CANX	PVR	GRIN2A	PTPRA	FAS	CD47	KCNJ10	MET	CD44	CXADR	PLXNB1	TSPAN5	CD40	CADM1	KCND1	CD99L2	PLXNB2	NOTCH4	HFE	NECTIN2	INSR	APLP2	SORT1	RIPK1	SMAP1	CCR1	TFRC	LPP	NOTCH2	SDC2	ITGA3	VASN	ADCY8	NOTCH3	ADORA1	EDNRA	CNR1	S1PR3	ACKR3	ADCY9	TNFRSF10B	VLDLR	MTTP	RXRA	IGF1R	GPR37L1	GPR37	TSPAN17	EDNRB	SMAD3	TNFRSF14	BOC	FGFR2	IGDCC4	PILRB	ITGB1	MCFD2	P2RY6	SLC16A1	TNFRSF19	CELSR1	SELL	SIRPA	GPNMB	CNTNAP1	ITGB5	CD81	C1QBP	TNFRSF11B	PLD2	LRP11	AMFR	ADGRE5	STX3	ERAP1	NOTCH1	ABCA1	S1PR1	LRP1	LTBR	TSPAN14	UNC5B	STX4	ITGAV	CD63	C5AR1	CD74	IL6R	TLR4	TRAF2	SORL1	AXL	NRP1	ENG	CD4	CXCR4	SCARB1	BTN3A3	ITGB2	CD163	CD46	IFITM1	BTN3A2	TREM2	PTPRC	STAB1
IL6R	0.665961313721249	0.639342513085493	0.560095579461407	0.649799938543795	0.680601143079544	0.538180530773042	0.140908378288959	0.268065484831599	0.543921681405846	0.402573286973409	0.483649144043427	0.664622247691149	0.526146126892376	0.624226870040226	0.633461611411361	0.622940448688874	0.398543481785403	0.646155387641342	0.535403718629763	0.647293327613996	0.542846555774359	0.588370512643912	0.730358714605996	0.711833619454347	0.324419698868409	0.640119296518833	0.527952653538737	0.64928286801531	0.282218765479658	0.607464261549428	0.622880428370589	0.687371791087404	0.568101875785282	0.614670282873888	0.676393449630367	0.617059504115317	0.436438380144932	0.61082808925456	0.757244040843056	0.461424417681558	0.585512092840725	0.742461605692325	0.620978886964171	0.763080693162544	0.638013081454078	0.706178653111566	0.7236662186519	0.795117788094207	0.789229796944093	0.689669081371854	0.724991468680661	0.683709666849693	0.661450941977957	0.553604890251833	0.387888571612126	0.557501589395987	0.426736845351839	0.275460987594236	0.408519542454553	0.612817152917577	0.250806643534306	0.539788979185735	0.762093918548597	0.635866019289565	0.603098856747897	0.683330394105639	0.670415016955662	0.422263043770408	0.347297248139846	0.708058939794083	0.481895851496798	0.657291778336407	0.813140535859215	0.396127770030258	0.545569763656705	0.580349968469452	0.751327448411769	0.710971044130144	0.689981309683682	0.595301188122829	0.696111394036716	0.579438244850637	0.59320505854696	0.620498397831532	0.796569624999199	0.488658370172889	0.291927531697184	0.688676363509179	0.742500128146577	0.675002800088145	0.710013135883672	0.575351050422297	0.68743227577443	0.733803546479181	0.763363970662156	0.704401193137476	0.805089181071788	0.749548731387747	0.698270743349842	0.426806198756862	0.711611008769424	0.722173633007697	0.842992533437604	0.706649460705793	0.767693801868346	0.775445781702749	0.648350620207494	0.630156711722111	0.776484601073612	1	0.864888852834543	0.704009402726585	0.696935948772476	0.877236294906481	0.744439433622698	0.853999624759187	0.675055405205453	0.709392814507698	0.663205870868977	0.624226093111342	0.610693564791244	0.594476183661737	0.806128230385053	0.398760724430875	0.762036566262148	0.580953655074158	0.466294210638078	0.60140394880278
TLR4	0.632446933381798	0.607027853400983	0.510954890859756	0.618819635142956	0.599761638952743	0.54155830213905	0.181693400957585	0.276754722442725	0.513234665476909	0.415248748550478	0.490060843722903	0.616252970514644	0.521766384879091	0.545094982374071	0.602634316885177	0.628604420444311	0.413981541562629	0.566531416204381	0.52149995376365	0.543076759870394	0.474473058820212	0.567881082432041	0.689285736071502	0.68459399621331	0.327829591060281	0.555154835865431	0.529633391432109	0.56724909074284	0.260131219496611	0.542780176721164	0.596741123386191	0.613525103530521	0.531562445595153	0.558308479601677	0.610694057603823	0.607808585896831	0.419970626769581	0.557191796968772	0.708870777440437	0.477663711720421	0.566391612958685	0.699712568100113	0.629129404354231	0.740596671128604	0.602639197231997	0.690455119747665	0.68079245230555	0.864741546088969	0.811415709988127	0.659918879189791	0.700933624739411	0.698462580051999	0.603649603190287	0.491094547737804	0.428839796768781	0.423074134202203	0.40265319056205	0.308632682559888	0.439551749527666	0.568320262166119	0.246306879644989	0.509608820902528	0.730374289477398	0.541083997146838	0.533547149186621	0.65589805555706	0.623851081011974	0.384402099893656	0.332874448106521	0.604226915247811	0.54725568488877	0.6143482662301	0.75452828702712	0.377303906639623	0.488268967537675	0.558369849124499	0.729469263791631	0.686744395588209	0.624970486588122	0.515032065844892	0.611965161615414	0.519834667581153	0.634952098890278	0.614360436827947	0.763136465731896	0.451599177419981	0.330564841400139	0.667202556057674	0.751715995091659	0.594894787514547	0.816808458146042	0.654632530256239	0.630754658169928	0.689284518930392	0.672058605422675	0.680392774918601	0.747802315182781	0.753464320967509	0.718531418597999	0.477149558318453	0.721901259488476	0.679247076383288	0.848871799071645	0.723616635725384	0.728388658988759	0.756856148190125	0.594854779035018	0.828908882352238	0.854488248488322	0.864888852834543	1	0.678697711404958	0.744711373331146	0.899366760448295	0.728741048644789	0.899956084654116	0.763085876613685	0.697535489560908	0.628219028168333	0.607172369385143	0.65344658209411	0.73804725310259	0.765003677336295	0.226033656684343	0.644860396205844	0.687640581213294	0.44603555202256	0.757695250039692
TRAF2	0.845339274658442	0.857128370631919	0.74987872185	0.765435408037048	0.893331599923709	0.654456241113264	0.190302663939758	0.342172156000501	0.599347451396697	0.476570424919237	0.568744348189827	0.82127706141534	0.713987152891846	0.843929203330946	0.774242624870959	0.747774252708583	0.410226367398617	0.776872589098129	0.695788662696587	0.794372023315849	0.872616582240318	0.693174268371403	0.898123901716741	0.838636331643019	0.299885242695039	0.852324749971072	0.737770224469701	0.905842800566077	0.300659094679861	0.769138679300523	0.805519493649336	0.894043873377396	0.698104834467311	0.698933431888642	0.879151730124131	0.710968729295763	0.456222425486399	0.755033429731147	0.809008305914185	0.596494544501848	0.829964422926158	0.89188008982038	0.608028683745909	0.862450200556901	0.749536812346968	0.856727186050446	0.908620441532911	0.535589933403295	0.869818429890666	0.852904680943517	0.815593179005378	0.892362329160578	0.822962567423474	0.740981049784022	0.530463322976439	0.731854300431742	0.650284803415138	0.298403677800244	0.386902116748477	0.839686816767262	0.285564370713233	0.689624400097296	0.83196555158887	0.887496448122358	0.815747172923789	0.678873974189919	0.849116696463998	0.580267767029123	0.297383659590828	0.900072578483038	0.554183637400894	0.752099228621297	0.904290867719165	0.430173259253707	0.495740852920741	0.776463598821806	0.818704443022647	0.856636531030555	0.932096199143621	0.533238923205515	0.903850622667488	0.785470585482234	0.761724864744787	0.796117907880533	0.858999653309586	0.784664349283527	0.370212052821027	0.705983336764716	0.728210201201983	0.900699973798105	0.495815099078645	0.54756561061708	0.863259129731843	0.836237824811493	0.821592152113336	0.907621518912347	0.806570268094191	0.866256424390427	0.737561363260424	0.432553523249734	0.69534239818481	0.710999707946999	0.844334860898858	0.634294540459363	0.907827446534262	0.825938469578629	0.904118662410997	0.37840696867613	0.491691404341809	0.704009402726585	0.678697711404958	1	0.52727690200892	0.690521005323652	0.848988567287522	0.669618732444593	0.2635183425064	0.794671925679414	0.816254818293167	0.723798579322208	0.18550983998908	0.176508103317832	0.923080486451283	0.590888012178357	0.852405883701542	0.178445922335088	0.139868080533432	0.181490250274752
SORL1	0.76902490040492	0.719471137879404	0.777856246352054	0.852924507612379	0.590671174661915	0.849767963695129	0.714536550772211	0.756154881600021	0.858524423282274	0.825422845607202	0.850573159593248	0.745832253576889	0.714552019146172	0.490614149283707	0.799237396081011	0.772483273024464	0.868544187149094	0.669953520844514	0.799182076446534	0.506803134148494	0.257202397557632	0.838260566496318	0.755939534761641	0.622641099917507	0.841766187631419	0.703259803309405	0.788673615318446	0.333852100048699	0.754968164650971	0.358297670321611	0.79229784584702	0.641718345507229	0.795139748122685	0.849358870977814	0.44348114579853	0.85182109684278	0.841926211482176	0.806188143464955	0.808641544657672	0.736533398795968	0.533043460825993	0.536003980667156	0.766961499906215	0.748898807113678	0.860943644937997	0.77633618553426	0.691723235799323	0.720238869633271	0.5561269047083	0.593129581117221	0.772186502981466	0.701714224854003	0.47007341133254	0.716192073147105	0.776404910233302	0.350496538306996	0.720667909533383	0.780319285163526	0.846312474945229	0.716851214796466	0.741208201524067	0.746045467191169	0.760306476822028	0.388193947384792	0.667861060353899	0.894998869587112	0.376001521501453	0.767229672555569	0.812664875125988	0.54807966140317	0.886761797933866	0.815000011986124	0.577884342723749	0.805581140796124	0.842781894203904	0.7433782761038	0.804931589320471	0.624074949426289	0.603352233579883	0.749397257895374	0.534180233095708	0.689185343987703	0.822448847061035	0.732303902948679	0.686184732826537	0.151511843951153	0.77748112836917	0.702710528415375	0.919028405116043	0.594097732634126	0.815442922035976	0.864461024365357	0.721061054265522	0.800036239419577	0.643433819801337	0.468727164460546	0.848660641551449	0.651988282089359	0.837150935998696	0.853443152196504	0.884835425067366	0.257131494480039	0.831752306278276	0.91381492731973	0.511445616153633	0.79163630913252	0.522345038807162	0.626371616653754	0.729571064364129	0.696935948772476	0.744711373331146	0.52727690200892	1	0.754825403192767	0.639134737252241	0.701251403050726	0.445695018015422	0.345961470104188	0.280971431233142	0.772857549255015	0.332252865722793	0.395242896274311	0.715326245718506	0.18775495482542	0.595847935056081	0.383405879220631	0.140117959726245	0.424550448696757
AXL	0.673642259023243	0.627632333058097	0.564954143226723	0.670930985581651	0.649675787096169	0.585104623709135	0.237749145663671	0.342250660666451	0.581797508386447	0.449309015602214	0.546632836792485	0.653842454866877	0.583253215800048	0.610387316770572	0.639119683393468	0.637001700081202	0.462705174643571	0.615438332424966	0.553747250012246	0.541108481645081	0.47975939415433	0.575574804543054	0.710924930081253	0.730952667305271	0.377880761975209	0.595959672877814	0.561125572066232	0.559912669759236	0.315548188767922	0.600005732032311	0.626911877261537	0.627306622043064	0.521963329333748	0.600307147286932	0.645257054060482	0.639516082121848	0.462292368392488	0.618751379280245	0.747938079046339	0.482211645986764	0.588250570300389	0.728883229073593	0.625501121318902	0.772585133364124	0.637976899246686	0.709044537661781	0.705532975348505	0.831093705478047	0.782964107318882	0.682390955558639	0.720560910653308	0.692433784761266	0.63338936855576	0.494801812419015	0.465606347772476	0.462339087296224	0.433478064223129	0.355713519050702	0.458244796918857	0.58705568385855	0.289170637980409	0.551162542529028	0.761257271767589	0.538191274925725	0.52643254685001	0.675699832570528	0.609046364294474	0.423617326940289	0.395978022866796	0.641719736775149	0.554486389702757	0.657003532603075	0.738213682575764	0.42169762886147	0.504854078795364	0.578672827371744	0.720853587642882	0.724143248381407	0.660033540440718	0.61730286733119	0.645923747545348	0.535890597500051	0.62603291528643	0.622135442054275	0.769798294239495	0.393472943731045	0.381675976885495	0.624920132377295	0.803051619754794	0.628554863540587	0.80111030150325	0.65516235676418	0.644922171004611	0.690703491536973	0.689042119002573	0.632413045213403	0.774243255427495	0.751551446942522	0.729985243895443	0.49167755256521	0.777766551191149	0.634725773638743	0.831068910012161	0.769248847742032	0.733168421660381	0.784105642076282	0.638405805328373	0.734084214601561	0.85379528330544	0.877236294906481	0.899366760448295	0.690521005323652	0.754825403192767	1	0.756695841620994	0.875608633289066	0.720706403163181	0.676462761737443	0.613797510273183	0.602733378769225	0.641555645030846	0.656719538208082	0.778763958831715	0.256241109471765	0.67585856185004	0.653692977889652	0.447561947443059	0.656733154059857
NRP1	0.894370680020667	0.846208751111085	0.754520738543773	0.811031088913168	0.921115127017303	0.7484016898826	0.255729840806921	0.410288910790379	0.70887897284526	0.57515808347193	0.68272619660081	0.920756688300746	0.765630754082814	0.930685381846054	0.873341452187691	0.845958687967093	0.542218549885508	0.842597150227972	0.759643966900165	0.653228166350112	0.76585851129404	0.651570611603564	0.884023059555267	0.847559539336364	0.399530069893295	0.773327614877861	0.754682542540965	0.785950947393681	0.327997918880316	0.925841951558902	0.825356107832044	0.839177967709459	0.665367256283444	0.760980846167398	0.824183517941927	0.806064839962893	0.544475795105968	0.776214637017403	0.914433713085275	0.539860719685307	0.729768611944731	0.956718950306442	0.677407634170603	0.963532996288716	0.796361882992873	0.897749003892261	0.88413094832065	0.57499795543322	0.849458564491309	0.956772578283126	0.934256888616293	0.884988484600749	0.956168765255896	0.668975766700239	0.582270584880906	0.69459258193572	0.574275257321575	0.418468291940602	0.535458987784927	0.822708756963974	0.279763946542724	0.648949770094857	0.934239720499638	0.795711151210361	0.714825928647275	0.756857449252317	0.90189248816072	0.517984882804543	0.428903548401191	0.839585005051368	0.574802844833225	0.837226918999984	0.826025645823209	0.54323458240607	0.571921038628849	0.822273004934424	0.888354001628588	0.983664013394577	0.900486135957446	0.699949551063125	0.905767748927861	0.773021708117475	0.751658914083358	0.761412834117497	0.773979207629156	0.562958869140394	0.442425055697395	0.623259857220368	0.795321970692801	0.806484037992763	0.602852043613082	0.609253096155399	0.830929301984296	0.840751100207806	0.901822360703437	0.800497286039498	0.850291346095403	0.806126007212438	0.902151021831445	0.416912514733733	0.874866874485423	0.570046547044078	0.884550944945172	0.727865414268114	0.900138900275106	0.956015634657662	0.914754291121997	0.459882776848654	0.500071767260699	0.744439433622698	0.728741048644789	0.848988567287522	0.639134737252241	0.756695841620994	1	0.723498598491031	0.308101150953787	0.780594512942323	0.860234158726868	0.696685907817448	0.197698248003658	0.223342456532255	0.920364300280104	0.3525601320789	0.765758386454362	0.202857827085416	0.0711323464614931	0.231458166523989
ENG	0.608389560343602	0.57966611078808	0.533967651697452	0.620992620070326	0.61793522480786	0.509293597386998	0.170956551401704	0.252837192852618	0.482702106309083	0.38428278850198	0.452543438714	0.60036356382075	0.518579243217116	0.592113805189737	0.567717634180971	0.568204147425691	0.373234685698913	0.558037246360283	0.480143695069813	0.551326854610338	0.533815754836824	0.509011104123031	0.700398215279412	0.679213970339174	0.296316855723699	0.567427919902191	0.520818856609626	0.605456606399137	0.22364229251345	0.568747965547457	0.596372431945763	0.623290548424141	0.489528265415299	0.536324218718283	0.664253604983595	0.546255655902831	0.378917201878907	0.573532243276224	0.687224572937664	0.418158590249664	0.606726974633701	0.715865127575798	0.54389751163452	0.75012535023552	0.571395547974745	0.673636243456331	0.699437343916093	0.873155663372423	0.834295538270829	0.641111462083788	0.663194366341668	0.699717818897773	0.592716538522589	0.479612707714076	0.399409745293345	0.416376448295281	0.394169127242747	0.287758982519496	0.382121186322901	0.559922149885221	0.197808780940194	0.504998629021811	0.727013237916069	0.547557350441085	0.507037161098889	0.629849865797278	0.593069673019753	0.350112661372327	0.32731863939504	0.658995427441868	0.510457848566785	0.598273596657914	0.76441695802052	0.341132509140581	0.436951835107953	0.525493675072287	0.663322383031201	0.68941078295536	0.652865618878356	0.553937224385073	0.622941832828039	0.516849443679879	0.579762746829008	0.601240321287951	0.82555445733034	0.488949210995224	0.312232545813459	0.620943361955148	0.77968966403673	0.663966226993566	0.827160365670604	0.634844659321939	0.637692969080257	0.663861867161772	0.675759618181909	0.672786865818216	0.724480195096109	0.724519505969285	0.662319299413886	0.463302444584556	0.698204681886278	0.73198363589693	0.803738499402413	0.710119711435955	0.758384442460948	0.737843754081929	0.643747901487283	0.792193957917738	0.841845621477066	0.853999624759187	0.899956084654116	0.669618732444593	0.701251403050726	0.875608633289066	0.723498598491031	1	0.795021502297677	0.676783573745951	0.647100165134346	0.566291111851504	0.734803175685232	0.749943528702387	0.76031137060477	0.278522074815596	0.653432294130162	0.750309835158514	0.502753841513412	0.739645250491082
CD4	0.125069774494325	0.0977185966018461	0.0418575858695092	0.16479582868501	0.123407447271985	0.0690408215513662	-0.123292840587389	-0.0871791386600095	0.0734891585664835	0.00493181341212714	0.0239277528488174	0.111800602760761	0.0628193540904266	0.112893000592444	0.0885586770044795	0.143192801692596	0.0234600653065411	0.106211793512665	0.0133232281574464	0.220661559882894	0.107655892899107	0.095897556338148	0.226605831899981	0.282860227290506	-0.0082010899773081	0.0937763616619226	0.0558898167117812	0.217667407369457	-0.0749998034540701	0.169932811567677	0.105589094819199	0.151584347731444	0.0650072200730885	0.0989603603038275	0.264619472799125	0.12766285410629	0.0400353743061126	0.0928214842307168	0.249748816278438	0.0116217354344176	0.189394573468343	0.305375629541365	0.195819922181943	0.311219718492202	0.119931262944051	0.240652646783976	0.260169720492538	0.822405905518926	0.531003807254903	0.209630938781184	0.229000603452725	0.251013942180361	0.169400013047574	0.0407692842453716	0.000314213335103726	0.0550571677519322	-0.0550920067585043	-0.0329223410856194	0.0727187121281157	0.064751501434734	-0.10320241062911	0.0445897745949119	0.296166812109413	0.13323319456922	0.0627577127719666	0.238473788736163	0.205977035588154	-0.0617751577231823	0.00124486162832135	0.209681392171059	0.151890869509481	0.141480652556401	0.42543486856771	-0.0167200819023492	0.100813035180353	0.062892804926341	0.245190585535215	0.258154873685918	0.163148510699794	0.2148276754454	0.155388907530357	0.034169082047063	0.155286865996809	0.212859757675114	0.469579651226084	0.185928102884107	-0.0278361900736798	0.33772205644802	0.429616995876548	0.197897373625856	0.722551594727694	0.37375299142075	0.14948278819774	0.234609681344905	0.287039838239153	0.292702484730079	0.347660201446253	0.377168590773266	0.251153239943381	0.176851952480599	0.312204196853651	0.600385112084094	0.454880492166979	0.380869603879356	0.392924084067147	0.314092314569092	0.166606209835641	0.833889599312579	0.864006490120393	0.675055405205453	0.763085876613685	0.2635183425064	0.445695018015422	0.720706403163181	0.308101150953787	0.795021502297677	1	0.491963297430564	0.325945380982163	0.216296586201469	0.954709481001302	0.97412407375864	0.352807975582196	0.0543386256680828	0.329031233806931	0.963127088542856	0.785401487877583	0.936628454469638
CXCR4	0.598214214340161	0.603079218684264	0.421140955484988	0.473135577699219	0.725328975479775	0.359466329468898	-0.187850243501693	-0.0254591509438709	0.344506554964344	0.132756563538635	0.267460379707113	0.618503353158722	0.431514156058406	0.740837533749134	0.531922314232972	0.552596220589702	0.101967770185703	0.579933682827971	0.372440722384632	0.615092869676266	0.759590224058039	0.374583557940034	0.655623201070429	0.705421809325569	-0.022732310249614	0.543335145296568	0.426322138421764	0.816206606106962	-0.083657675130813	0.791908562951298	0.519948062404885	0.677442480412962	0.364262388057454	0.435622600759163	0.785398246097542	0.441726745072749	0.143613779985602	0.453266132272027	0.612574715884474	0.257824790383532	0.623875534206812	0.822359067896992	0.391607944596732	0.72140851368164	0.452928270969238	0.645876347814132	0.701720101744514	0.538893867209897	0.85640168587973	0.757749833131237	0.650362483767331	0.693417696225272	0.784707800070765	0.401562275633123	0.185166929242041	0.602257124634589	0.23630071913264	-0.017198977837062	0.124292813307837	0.549167363272454	-0.0837810444637372	0.362214722543075	0.695912748425229	0.767426281966866	0.528161787962274	0.417277317728139	0.8392504068751	0.162989876347297	0.0285123662458572	0.731310722948817	0.211012436761539	0.539139653193846	0.848279640800306	0.099344727030448	0.248053608738024	0.496141306326843	0.647166786338557	0.778018224224681	0.73015749093139	0.339200855990909	0.76744082325364	0.489168781658949	0.459812935647206	0.582744208334989	0.678066632871771	0.708355195192143	0.0346200129066488	0.484406009913484	0.51557129611608	0.648631942097799	0.492086012733965	0.312297630104881	0.603079145329527	0.601674523217155	0.76035847342544	0.798175420688159	0.64535727879496	0.694202400385248	0.588698233011216	0.136597272098044	0.540514918973062	0.771794229036573	0.721427010781261	0.454061014334675	0.863801149282559	0.697195227993668	0.742909090440266	0.504018350459928	0.512856141100341	0.709392814507698	0.697535489560908	0.794671925679414	0.345961470104188	0.676462761737443	0.780594512942323	0.676783573745951	0.491963297430564	1	0.878350738808863	0.469844718706937	0.378939468072136	0.39471672275441	0.793080294920853	0.447637056336316	0.765039786657575	0.36379124863136	0.479850164800476	0.383238824387394
SCARB1	0.653913902233548	0.660494511018659	0.495046356382808	0.522032200877523	0.831987705374785	0.383870613271858	-0.174711609996682	-0.000936579808952402	0.336723492219264	0.152858071253456	0.302994335661558	0.702841869728164	0.509912386260832	0.875708260137162	0.606198454293266	0.590040340214352	0.102850055514076	0.644277477484668	0.439578867547913	0.614526477707847	0.892554976000321	0.350620166464873	0.715113719803888	0.761595228101858	-0.0383528333286406	0.595516532415791	0.46555692848282	0.89336830573172	-0.0896251754067571	0.922080044784939	0.577013288154454	0.747863308905943	0.380209200116648	0.438868295808835	0.855362582690477	0.468131510876135	0.134945219977491	0.51383186226532	0.661411137967476	0.260905982630667	0.70933328389723	0.929652180951481	0.379363587504598	0.790223363077925	0.486296343197356	0.67376402761223	0.751023860545221	0.420669155685856	0.873020806960046	0.845783710594424	0.703901875314116	0.756622468530313	0.891922779011116	0.443047388767892	0.204687541760951	0.68936829770326	0.28335301904016	-0.00914455665886729	0.108389833138872	0.622510257436812	-0.108120645109497	0.388488764157798	0.74676298079468	0.851443089502433	0.555240206606375	0.424837813783156	0.934438443817532	0.196509782678245	0.0296430334916481	0.800715475185328	0.193079700898547	0.563734911570618	0.81279099115638	0.12004614493766	0.230408403591431	0.561712962100938	0.657348828416135	0.860455951444379	0.818908519712526	0.403473180422607	0.854606064596034	0.565452447942075	0.463855120518186	0.561341028555964	0.703628673506288	0.782281702712054	0.0465661541787442	0.482793931564247	0.510527132126155	0.73916185456163	0.409492586445068	0.286598482526881	0.660788178926807	0.63369560981592	0.778810025257236	0.858316749395485	0.624888412033275	0.67369014237202	0.629949475109004	0.079627129678048	0.57192220539718	0.778510996652292	0.690305288929848	0.422469416949761	0.918370736119572	0.749564298823725	0.871191829891103	0.380966744749483	0.364762784537714	0.663205870868977	0.628219028168333	0.816254818293167	0.280971431233142	0.613797510273183	0.860234158726868	0.647100165134346	0.325945380982163	0.878350738808863	1	0.420152557813171	0.238840987588646	0.255295400773406	0.795349006028067	0.411968236903878	0.6919964303846	0.236708190972809	0.167383667045132	0.248822544715248
BTN3A3	0.852552413410216	0.811577877910669	0.844309638062076	0.867603733557078	0.714219124645131	0.846932321048629	0.583882312100698	0.67025823934182	0.807560945255873	0.840042013383075	0.731767079620642	0.800277241709291	0.754040741777918	0.631894338198664	0.808412657520197	0.742240871435148	0.753546091177707	0.796979421968553	0.847292687517148	0.64774223371436	0.527018529516001	0.831033129638299	0.838798131747426	0.603424671244633	0.685715314887692	0.858084467351031	0.85533820965573	0.582220859566652	0.708607837263216	0.476560140656893	0.856121910623341	0.786534872677791	0.881355177439377	0.873219589194999	0.591239616127852	0.847861916243145	0.763836198867509	0.824218797163147	0.827605346646103	0.715433643010332	0.620557065631296	0.618106882675827	0.780980333311643	0.774766451865799	0.880139734736243	0.855830128114087	0.829254508224154	0.619461621960507	0.640307522301268	0.672613659271697	0.812631536396444	0.763871862239696	0.608047213200189	0.878975256354462	0.725151926623983	0.511128962450782	0.794454393125059	0.696591490524232	0.746928077931719	0.85063730396184	0.613736188829095	0.832578448751783	0.799015615881123	0.598740420091612	0.824648671407633	0.884884778097535	0.536913319454043	0.803167929691035	0.649305175920679	0.731483672074191	0.832916443292296	0.824511590040664	0.726213090705242	0.831673449256958	0.774779940813963	0.88613637622485	0.833437071510697	0.694489095807375	0.755190288133093	0.700720078208824	0.679334213976404	0.831859841868064	0.837785754775555	0.841788836937101	0.740935280149275	0.406898102808959	0.726767347415751	0.726451405685333	0.837643675401578	0.765107391019908	0.623474916865838	0.73334498046727	0.842988948848831	0.859895595128743	0.74552818192243	0.644082383503534	0.827978860664096	0.791283075459099	0.778052150565641	0.687575634049448	0.742061950163667	0.327306014857136	0.836983104666143	0.768034479996092	0.644175807795597	0.797084568444848	0.694295372041962	0.407229380510903	0.570872279744547	0.624226093111342	0.607172369385143	0.723798579322208	0.772857549255015	0.602733378769225	0.696685907817448	0.566291111851504	0.216296586201469	0.469844718706937	0.420152557813171	1	0.0972338561869014	0.122314105208741	0.821855900848135	0.495151394058811	0.776378682572564	0.113879052732195	0.061783785719137	0.134805286974006
ITGB2	0.0128381453857843	-0.0123280516259133	-0.0591781934712894	0.0634993047660576	0.0225820645899093	-0.0345194367005582	-0.17111676855945	-0.149221205831336	-0.0304385918374507	-0.0894445651291056	-0.0691950326914724	-0.00354107660032234	-0.0351777548413598	0.0207291117616454	-0.0237603282392817	0.0225699101119166	-0.0671621509220208	0.0153330798078168	-0.0904137869207753	0.15512148629295	0.0333550388181711	-0.000476594371541307	0.126814632296312	0.206601124696528	-0.0890938945807368	0.00252306619770668	-0.0449040775990447	0.136547099893598	-0.145774996499594	0.0830805012821853	-0.000335776563783083	0.0419098981850743	-0.0378165502764404	-0.0125969197763819	0.167633252258428	0.01498177885866	-0.0575960053761029	-0.0042164175086174	0.146278415176146	-0.058679576880006	0.111729588313417	0.21415887651237	0.110484463015393	0.208520379385453	0.00730606542478282	0.123891422261392	0.161386608878749	0.76376279186761	0.406383765576931	0.100218236286613	0.116301046232332	0.141144834013805	0.0728018107920399	-0.0588550240955696	-0.0812253280136064	-0.00664781565792049	-0.139830344047897	-0.0956002942185588	-0.0365476310807883	-0.0365272035182513	-0.15189291402777	-0.0304927838698862	0.186307526797181	0.0442315120711467	-0.0312723052143038	0.144198450493322	0.109064899562194	-0.142507030839686	-0.0691590407555259	0.120439789873809	0.0468985162726873	0.0284430054052038	0.315616376239484	-0.108091469379633	-0.0113014025935104	-0.0426678189259595	0.116189475839952	0.152586418769199	0.0681825913980255	0.167357571414008	0.0685919217966721	-0.0705108602355105	0.0420966735251637	0.103502837926003	0.400525365297872	0.122773409790071	-0.101535715384811	0.246899121100131	0.329043677329597	0.132597274298779	0.58836025290431	0.277080356830027	0.048759032369581	0.119241233175466	0.181335906305879	0.18935948696826	0.247887893346065	0.290915011367594	0.119452822353395	0.106418766564754	0.196805081636848	0.573633162999822	0.328384832180896	0.281176875561177	0.291151428192886	0.197058951089022	0.076756506974649	0.690068912568446	0.795665381067919	0.610693564791244	0.65344658209411	0.18550983998908	0.332252865722793	0.641555645030846	0.197698248003658	0.734803175685232	0.954709481001302	0.378939468072136	0.238840987588646	0.0972338561869014	1	0.938912481326968	0.234094687889004	0.0146717310858641	0.232838977210525	0.96016196826598	0.807073006400833	0.882133293366951
