""	SIGLEC10	CCRL2	CCR1	FPR1	CCR5	CD40	CD86	LILRB1	ITGB2	LILRB2	CD53	TNFRSF1A	C5AR1	AXL	TREM2	CD163	LILRA1	TLR2	PILRA	SIRPA	PLAUR	CD4	ITGAM	ITGB1	HAVCR2	CD9	PLXNB2	KCNQ3	APLP2	GPNMB	CD74	TSPAN14	ADGRE2	CANX	CXCR4	KCNQ1	IGF2R	CD81	ADRB2	SORL1	TLR4	ENG	P2RY12	TLR1	IL6R	INSR	ITGA4	FAS	TFRC	C3AR1	ITGAX	SMAP1	NECTIN2	ITGA5	TLR7	TLR6	CD300LF	TREM1	ITGAL	TRAF3	TNFRSF10B	TSPAN15	ITGB5	ADCY7	RYR1	LILRA4	PLD2	UNC5B	ITGA6	RIPK1	SELL	RXRA	ERAP1	TNFRSF14	CD33	PTPRC	LPP	CD99L2	SORT1	LRP1	NRP1	ITGAV	CD226	PTGER4	SCARB1	ADGRG5	CD93	ABCA1	CD69	CADM1	MCFD2	LRP8	TNFRSF12A	NCL	PTPRA	CD44	CD46	AMFR	NOTCH2	CD63	LRP10	NCSTN	LAMP1	ADGRE5	C1QBP	SIGIRR	NOTCH1	RPSA	EGFR	TNFRSF21	PTPRZ1	CLEC2D	SLC16A1	SDC3	ITGB8
TREM1	0.624315882182467	0.821728833530186	0.80029783213945	0.783407014834765	0.645680446253283	0.673495807992	0.722976714167741	0.673485567991487	0.816559847598946	0.769619716829631	0.747621041186335	0.678635451874762	0.900922174238364	0.555951813428279	0.687491582821373	0.807491876606033	0.590542256924725	0.829382418067018	0.786875054757714	0.800804980702545	0.905322623474976	0.749567259498026	0.759276686679267	0.84094884259239	0.742732604027301	0.802280032166726	0.668230353411396	0.674830553879706	0.85317070779071	0.564735725628351	0.653227889470521	0.652161736067231	0.759473394488137	0.810236673156001	0.543752855991427	0.725228185004791	0.837504284775331	0.687139489429996	0.674569788445339	0.583251846938195	0.705132071107534	0.780509005751789	0.346918630313904	0.680946312285067	0.81213136180519	0.487038977483391	0.813011902874809	0.73707012385544	0.851412152809153	0.737385810197617	0.842922290925405	0.789792007491596	0.789080351799445	0.88382035304202	0.608047491894618	0.547836276970354	0.575998337316689	1	0.754142502201667	0.696248909670228	0.690392187602858	0.688574213666847	0.774378935075009	0.614059988459311	0.460009442039465	0.293584784674508	0.70292606545792	0.631511753638493	0.695018280706749	0.688878792178411	0.402631918730232	0.800220712535119	0.637056205574794	0.738529263551797	0.595961690919786	0.735700788730337	0.731657437036584	0.619646115958088	0.692257826363844	0.777729751032725	0.782664310017106	0.741312232617032	0.709541874067924	0.884270279450169	0.665937788306598	0.128093925192341	0.835130712247576	0.743639084742153	0.641389405910765	0.775262368183585	0.769655018813621	0.583761872318344	0.696813179080185	0.768955223765733	0.711174221386709	0.687993448830771	0.721747226227665	0.707880913527564	0.698879892327708	0.834603968363698	0.723137123418582	0.766570940323807	0.839440034750479	0.74313845844882	0.699296964025167	0.72893154730019	0.578933212136038	0.749334239841629	0.55941609733964	0.714647426873225	0.57395741626569	0.417399200409323	0.654352432444471	0.689731269803792	0.54847343805458
ITGAL	0.808844096719868	0.681912178433895	0.745195766461632	0.863664788142944	0.695305272591926	0.756362305877891	0.821926407080007	0.799813853205059	0.863472836675575	0.800896916848582	0.80872534219213	0.851215420466543	0.7906078167828	0.743722495071131	0.790084867451368	0.768505044306596	0.752467998929936	0.863714921217614	0.796562431090232	0.854281645715784	0.655797263953499	0.881256208653974	0.852677064374042	0.791425234610599	0.867960229286861	0.775193696342952	0.805984070572358	0.852249730305912	0.830461903983977	0.275868985861272	0.826159017603931	0.833069152567834	0.843832444575575	0.818559297039008	0.620282583568451	0.811834584201586	0.791311469941261	0.835774201920438	0.83789720028342	0.8180794938659	0.817334622759192	0.816513000524104	0.606018299745393	0.825408912224256	0.760956297876878	0.587112394464165	0.781796480249399	0.761968854424429	0.840885030248555	0.857520726472519	0.850270111370188	0.768409729764251	0.755511391043768	0.819223260544557	0.813987449034329	0.77658355061469	0.698483532378831	0.754142502201667	1	0.662442257393712	0.812659383176102	0.802068692883811	0.754740426623499	0.824589158979279	0.67101712763509	0.449876915814702	0.779328288364026	0.816348972868033	0.808580626648783	0.796067353323639	0.6158984797292	0.759391678572172	0.806226305693242	0.68450452270312	0.802469810371294	0.875089033596358	0.829362383675898	0.797368833921896	0.82507640554802	0.851201043013258	0.707307275225474	0.842359712819743	0.85196565544274	0.829962650221158	0.71183090335362	0.39989632449732	0.799569791485179	0.572569779217575	0.686358295877293	0.768512667077372	0.78846951245138	0.730738409571051	0.682232538015842	0.865036104564237	0.796947823871475	0.390003400954828	0.818454027568728	0.78108061872028	0.732764102145498	0.777737482460025	0.814961989322745	0.808359693075303	0.810685332070048	0.742447045237653	0.852614017205651	0.741053838702869	0.671853926788923	0.844526112105503	0.593693656330274	0.681939211123	0.578875408238648	0.642726096560402	0.719271670702235	0.667905891851422	0.574865355325364
TRAF3	0.543796992568665	0.559549590043297	0.760730650749313	0.645031074919456	0.53226169714724	0.615475727128836	0.604113174494277	0.561798071278979	0.770213423239733	0.673424045312316	0.670154963153405	0.701699249436229	0.655447862493463	0.434602915546276	0.553517833069017	0.75178468213157	0.503820728609619	0.680810556012773	0.76309844387799	0.693350475281699	0.672911449415174	0.672181346674808	0.719030885560005	0.859335837637571	0.668613365742381	0.724653415328242	0.71867806386382	0.655811039323321	0.842700858751844	0.693943187517528	0.539318672353683	0.616770656418682	0.643620808624724	0.853795933512692	0.266370957109919	0.687524486027643	0.832984709328675	0.615748441942158	0.712154384207041	0.508680815214567	0.650597925607501	0.759533027290631	0.307254700840747	0.65370109474261	0.893475493020522	0.585394392630708	0.770189800633711	0.600783189392606	0.77893195840594	0.619214011398897	0.713680981314077	0.864998142542996	0.850525183378802	0.833108863493592	0.529764380134096	0.470500929234514	0.48806822461817	0.696248909670228	0.662442257393712	1	0.651621714495238	0.607437447024704	0.766002863817292	0.585207489295161	0.492741715221786	0.336622642942652	0.649903410407412	0.600950259579605	0.761697897730919	0.669859131621619	0.348661061781575	0.833086551393789	0.667936436826209	0.851257736341383	0.546618254462972	0.649660876907275	0.752469134364716	0.726304381735694	0.638740219923251	0.827346800363677	0.855707903020261	0.694258415432415	0.653193953894123	0.702606769317887	0.615034791981867	0.13810460797389	0.784257253757752	0.832589925608098	0.313070114942497	0.767099457287738	0.800189892290683	0.634944949804258	0.841004342638221	0.727625724798259	0.787795143991919	0.772496289415923	0.730999649149528	0.770570549215591	0.760159573315684	0.860945758687565	0.769090427849782	0.72847448928332	0.839365683688215	0.612330256814843	0.673183356237186	0.622466008955629	0.586653754163608	0.743138299912603	0.682838710432832	0.817250178779735	0.722592058096854	0.557352745567163	0.742365078429412	0.767511313391245	0.686150980809174
TNFRSF10B	0.81550549110618	0.72947066930475	0.692623011761222	0.81433642766524	0.536391031669144	0.743688344494976	0.816917497123032	0.740398041315102	0.812852854760509	0.755814393206968	0.777988895577259	0.869446909000732	0.777395199924398	0.770291594023569	0.761630023273441	0.643527850552896	0.759142745908637	0.806612032897336	0.767765754276372	0.823883459123949	0.606456879331082	0.864814915335056	0.823774873305837	0.794894240868547	0.833517015399576	0.767924463450602	0.895137701754203	0.856662570451321	0.769062566916533	0.215754557112138	0.799668415440178	0.893603914715184	0.812165357385107	0.80277081541731	0.644169963094013	0.840008345458039	0.818745271281902	0.839341446717957	0.760568041565645	0.872643603626052	0.803219180901005	0.796241375830373	0.692255217764031	0.743760275973588	0.758312620577334	0.751656811886358	0.642255973214474	0.761782902932401	0.838731725999015	0.826950558444404	0.856195226299078	0.800314258779953	0.795746478543786	0.756100196725667	0.834524874626588	0.807862673595138	0.661000026306783	0.690392187602858	0.812659383176102	0.651621714495238	1	0.716226167767009	0.740437458131667	0.861228670981855	0.785659354235738	0.553692179017887	0.785079190501753	0.869709417524896	0.840323728008299	0.85544332184825	0.671688510029399	0.749179054982201	0.847238730001787	0.654650613753122	0.792235721258536	0.841219095434455	0.878622195238736	0.814526333603537	0.891724770842158	0.883182678442372	0.630215060766657	0.868494828944014	0.803921671623808	0.749685612275471	0.776650372510244	0.425237180677468	0.741278860969561	0.542337552030239	0.70402500786835	0.775847038344798	0.806340107258386	0.850117709996071	0.794208773734288	0.835553031802109	0.857871323871202	0.32831418940807	0.858400434980859	0.79926243411261	0.815019910232648	0.756553386819193	0.876872289067002	0.8625332124601	0.794521608453638	0.716433218615433	0.814253935686567	0.758070806755757	0.829333409810293	0.812797878543424	0.737612793280984	0.763484742197917	0.717910954576909	0.789012066429272	0.81083055942404	0.774386615766158	0.723245612048333
TSPAN15	0.828989549935698	0.560006109415091	0.731351158639717	0.886241326744283	0.582571473700616	0.767191618499593	0.818030892512554	0.871017907608256	0.870199378142182	0.79203745339271	0.870469106411981	0.846491664716801	0.668915627549665	0.710339754347169	0.865284200908097	0.773523734394409	0.723296656999426	0.844534677010164	0.754630575032213	0.86521576427847	0.558036691246853	0.869657123549931	0.847576200603238	0.766316674505456	0.879355084604093	0.738551459848254	0.747937589049429	0.840015020286011	0.817482686065906	0.223293478459987	0.812072195337163	0.795814102698921	0.813417389843854	0.81709551356362	0.418771995974725	0.812746087691171	0.749483747953217	0.869635280832957	0.782569739009232	0.773503834245927	0.800179890338829	0.842231845342179	0.716217208127454	0.868760323742137	0.70741436976275	0.513678569973673	0.804843748973038	0.816558304416091	0.805401591959993	0.843321035683446	0.787975183246087	0.762750769324376	0.740421563591869	0.782511114885709	0.836247509945592	0.771269555429053	0.813550347346649	0.688574213666847	0.802068692883811	0.607437447024704	0.716226167767009	1	0.770197232877976	0.784140638722929	0.656125334194742	0.567098002710691	0.701185485108467	0.791403965964755	0.80161485515222	0.780394761546331	0.602870734274975	0.719815830806212	0.779935632046578	0.601120582501064	0.811444020745356	0.873920418692729	0.825903522482714	0.806050979048989	0.82328694144699	0.834936270895711	0.721925347293492	0.860780447127161	0.82671047478497	0.753526752813936	0.72369465393858	0.285330779434555	0.811180415222826	0.490209044716964	0.562696741233896	0.756383806565729	0.796084077890759	0.70881962753373	0.668921595437994	0.869458436901304	0.78041791226949	0.302303408911897	0.813516067635181	0.782224154417267	0.683524825774523	0.784589673421586	0.773758224486086	0.826550871990857	0.817518531576409	0.649031470358406	0.867888763402208	0.778634611176662	0.647626692976689	0.858682837208387	0.56506992398096	0.65633862054222	0.547299664877686	0.577601768078622	0.685637868166804	0.657996008883122	0.538669526899852
ITGB5	0.75942845159987	0.68862029060965	0.835126802281767	0.844215184342402	0.645689245272887	0.795645960754779	0.787382003333452	0.787783232791204	0.901230775803367	0.81362515730317	0.857829730805741	0.815800422840952	0.760049547783118	0.642341386581871	0.794957944950458	0.825442798634852	0.669138829462439	0.854106806880095	0.811384599171232	0.855066873275332	0.695826374914395	0.837743472589266	0.849030108193152	0.895197005725805	0.84960496659612	0.825501047973052	0.808950469325424	0.804949075832717	0.89301748845834	0.489570898461851	0.764585887889922	0.75594842979036	0.833946173289405	0.911049538937809	0.451573251167126	0.843738378265089	0.843150494906359	0.828093943247764	0.746506135951934	0.687002352473559	0.795824861501528	0.879431106280295	0.528857996906479	0.82833808935864	0.834061446478435	0.631666341969694	0.858451127482988	0.762276513651191	0.86494091283954	0.817008308588843	0.819855961422945	0.883827391462896	0.853679591134658	0.86447363646574	0.749530352680595	0.644906276548712	0.700636983082764	0.774378935075009	0.754740426623499	0.766002863817292	0.740437458131667	0.770197232877976	1	0.746373710618741	0.582640548773752	0.463790192750854	0.743344948579171	0.761242071298254	0.843744548230939	0.820037694415232	0.553984392374786	0.830886259971966	0.768533530439091	0.780225987073928	0.742817269724577	0.839437699243952	0.854707649249502	0.820496243601477	0.796305786294492	0.87704468491735	0.845236798232833	0.843601658114643	0.795575051824496	0.835776407185059	0.722730201244479	0.268036042406815	0.852630801869495	0.70915271709278	0.560148252062908	0.846280484722036	0.866165621771665	0.721662043983661	0.785736226320684	0.882500965809078	0.830312372459166	0.554754388909413	0.864298592981302	0.826985019345464	0.785104172572802	0.889641667048694	0.850451534474088	0.856156960979365	0.882889122422845	0.682890148014913	0.859367125185821	0.782919633011305	0.66194906271932	0.881353749281244	0.649664901273948	0.775865744249487	0.656302669155283	0.590976363298619	0.763446848127438	0.762341397907639	0.640089846633716
ADCY7	0.908308001781883	0.680378883045064	0.705584277773298	0.871194133530428	0.615905811668307	0.760675204238148	0.894567804918312	0.81952697247787	0.826048068124224	0.795346167148053	0.828394279505204	0.91485324538377	0.737984777400388	0.901273184053259	0.822996207806369	0.63485837375047	0.863166490910988	0.84993498783172	0.776705692304902	0.861850786691006	0.490772437731857	0.924285185336957	0.870032000978189	0.752521978655391	0.887483819802944	0.755922252256684	0.904557034193911	0.928352905871915	0.746389504438052	0.0752924631344746	0.920233548185409	0.93862529154691	0.871899571170763	0.791439547558832	0.709561405430522	0.86140228923513	0.741992859691464	0.914395782316284	0.795606865210575	0.949664394285758	0.832043072830858	0.766377838331687	0.795346723729155	0.837012023538478	0.715428310500186	0.713546134966635	0.663459192152549	0.768858086841097	0.784968919282817	0.891618399528856	0.832614249729075	0.758451431205169	0.734819848467035	0.69820856880056	0.926473893765075	0.901071516993767	0.773195940782704	0.614059988459311	0.824589158979279	0.585207489295161	0.861228670981855	0.784140638722929	0.746373710618741	1	0.856535081099983	0.554031173225252	0.78524571250856	0.926723775280144	0.831836786187054	0.898741412832823	0.776881275303372	0.717745627705395	0.877676476680892	0.627005445304623	0.886521101809099	0.916074951479631	0.866924690784603	0.833748347180639	0.921224578727932	0.84740439970686	0.563888103781135	0.868902751731734	0.84274891101468	0.761121717570883	0.78262745894624	0.570286095147163	0.720809639287217	0.443269510167275	0.740640211860857	0.781164758320576	0.809440396902447	0.833236410467881	0.718358240360686	0.883181437994494	0.823104715957622	0.186855830284351	0.888402903815826	0.804358771337204	0.789366049597081	0.700112586269324	0.85712822058716	0.870284978104032	0.763989539181164	0.719182347860325	0.879789948146437	0.782459009485002	0.802062506359421	0.857376139946075	0.640595459835624	0.674452563402801	0.608372715243981	0.794498110383053	0.72126037168664	0.695925666351814	0.620497497290898
RYR1	0.763080241139097	0.547563666725127	0.512515371464848	0.687327418596412	0.365639019092295	0.679448913682761	0.720281952751142	0.618148365327209	0.649499313862407	0.613422258425124	0.649661404233728	0.794850654481015	0.585188449721173	0.78428056605678	0.646938947905247	0.433861413419181	0.770579165167379	0.666115404347416	0.613351482027469	0.691650946750981	0.357981917659024	0.775682327879665	0.728012535464485	0.618016140928521	0.70798046703578	0.626580185907668	0.82708031280891	0.817229170702609	0.575393426217953	-0.0174221144463023	0.747638367451726	0.885487299970538	0.706463282635418	0.649025944579342	0.622428706533877	0.744058437309949	0.651908049363225	0.761778848270714	0.709517129518808	0.865412973135246	0.699224315217518	0.613233868759913	0.730518431211267	0.64280457650403	0.622601011522683	0.735779519501928	0.460823813609055	0.626105265251503	0.676210017530817	0.71766135184869	0.725711286306401	0.648451563583959	0.627040887439323	0.563912801916659	0.82259226497874	0.834302604892973	0.615497072194007	0.460009442039465	0.67101712763509	0.492741715221786	0.785659354235738	0.656125334194742	0.582640548773752	0.856535081099983	1	0.54005753941017	0.62229593460604	0.819854652016337	0.751500447312712	0.79403100428276	0.651961643570168	0.543742823310268	0.746643629847855	0.495006998136254	0.739973025646701	0.740150857425389	0.791768173132388	0.74636583972548	0.844233791622433	0.749513956468222	0.400238881905193	0.747522059998108	0.699982202064136	0.555077292577644	0.70325023057329	0.532586185404441	0.562861279563143	0.334022473547339	0.61158852177428	0.653495474850231	0.655943406908261	0.771739537246305	0.674344870613482	0.713099135735043	0.76186618810825	0.0777916107007736	0.769359352318612	0.701262600120139	0.758681261302378	0.567317161658303	0.761790108027434	0.76910371441503	0.635069745174552	0.579620733417422	0.721734398395974	0.658919747034032	0.830278177568457	0.679140529192285	0.694424009931139	0.647383412822714	0.659630718830732	0.829495463700616	0.707475875877598	0.677055420283419	0.679382150439552
LILRA4	0.608844633590437	0.34487413338481	0.465475972397912	0.571670945712807	0.213808797186194	0.579701458532566	0.542721871956505	0.540423656572495	0.579492038146504	0.438279887443023	0.630864126395544	0.619176828642908	0.314358331502721	0.484633974731072	0.702378084618339	0.355386764644336	0.424271189868276	0.495974801710853	0.51478015903676	0.587736047585685	0.188436193386835	0.584821642646932	0.592066052985527	0.4768565652595	0.611220434719337	0.529152963993514	0.575192716774818	0.563255396875249	0.469081783564204	0.146880370485319	0.481972478583694	0.592992548185323	0.491298753214563	0.530770695411594	0.206492247097664	0.635180069577975	0.526336938467448	0.63893419401896	0.469508790525068	0.586936555834729	0.546795380529117	0.55867235066316	0.71198593255637	0.525583943698293	0.417296257353608	0.342642090263316	0.359090841341123	0.556740993114915	0.483047744919099	0.600379600034788	0.536769219314283	0.509048728432502	0.477788442906224	0.376078423438644	0.607661717002056	0.524567101839331	0.631475873720747	0.293584784674508	0.449876915814702	0.336622642942652	0.553692179017887	0.567098002710691	0.463790192750854	0.554031173225252	0.54005753941017	1	0.419004776444003	0.538258353727811	0.567064683015951	0.519058163759047	0.450469886410558	0.42665637794257	0.549619994915671	0.338562481671805	0.635249131620055	0.568045636507179	0.599222421099545	0.54658641906955	0.601410835212335	0.592745692782764	0.416929076001667	0.640123720944624	0.554119344551294	0.372419890800487	0.525892713327642	0.154584174551732	0.409135642962874	0.300180132165092	0.295056316918571	0.451202207279356	0.53332943817217	0.576157342826176	0.525181322047615	0.561873923558876	0.539974594601372	0.0658229920079753	0.560700141692761	0.471231017075567	0.464993004455728	0.525042849570845	0.594045933582895	0.556015964941388	0.555622885993147	0.348188597917027	0.565011849935607	0.543332917391639	0.485140921731589	0.554364635275588	0.36786401785463	0.395907822959955	0.33588518959013	0.460510175057706	0.458422199578194	0.406033142086274	0.340406680892952
PLD2	0.774760723391641	0.689987378589603	0.722396897209065	0.803901857460034	0.682650520809451	0.712086814042193	0.830121966667303	0.751388423431608	0.802740475348746	0.752029470507141	0.782266494672384	0.798806879460376	0.78474888443337	0.754486550034821	0.750225609927389	0.710944370798933	0.727386386448363	0.839369188392744	0.819586664446813	0.813982589067593	0.658598742563851	0.822547016120703	0.781347239568761	0.791777739771496	0.814744405717897	0.775022847130714	0.788290662766144	0.823381440440695	0.772985493874497	0.296863636710314	0.804421726072648	0.811191089742593	0.826445577087698	0.787611808163136	0.596324745989916	0.771165610653663	0.759875200128773	0.804111789597205	0.770291170961471	0.798026547123809	0.743319638997192	0.75436827926418	0.577634922642714	0.786060696841847	0.782184307930821	0.610045317296084	0.716467671365743	0.730657217438144	0.786701444233502	0.811549749436199	0.829326946979089	0.769523093022956	0.7221550296897	0.779495552420187	0.78356369441761	0.754071012203415	0.666248248263088	0.70292606545792	0.779328288364026	0.649903410407412	0.785079190501753	0.701185485108467	0.743344948579171	0.78524571250856	0.62229593460604	0.419004776444003	1	0.795536631854214	0.762425351733931	0.810356583005433	0.585723344292938	0.757646935653551	0.769623867409249	0.696486439780008	0.740583367767206	0.837052894420818	0.791443678931099	0.764177170070878	0.804745726844426	0.809155071372905	0.63755029492078	0.791696772116713	0.752074620392384	0.797824256809987	0.726577731426318	0.45843751050208	0.743121556557342	0.576039585408091	0.668641688601984	0.783206937345847	0.795913479462447	0.67998635818864	0.703695185678727	0.813323049291765	0.767422383140317	0.391085916802	0.806565419156966	0.741889360743215	0.739252301758376	0.742408968455519	0.788346989548879	0.78295273842377	0.781747740023023	0.727781428961231	0.783797812075019	0.759749585694769	0.667768549634689	0.795475992232606	0.591900824014996	0.674751340087033	0.586546427386736	0.651672028489241	0.667574961159116	0.704750504554256	0.578392316115416
UNC5B	0.885228403028662	0.677743143065764	0.680121104903106	0.855259200931402	0.583160457804884	0.752446345191022	0.877027393462749	0.804563486146587	0.830748914643703	0.778406294729299	0.823539732128563	0.907758400890286	0.729526030218486	0.879385856023938	0.821963264415412	0.657235751693182	0.838596582856227	0.842504279207897	0.751315803242354	0.853310795789317	0.518897658922306	0.922084285323383	0.843246931962501	0.775195912654814	0.877032239052246	0.774990516692932	0.921218595353836	0.923097003974657	0.768371584083312	0.0789246963288083	0.90889584927167	0.934711282092573	0.876719731203244	0.800451076561536	0.665425963640923	0.852297872323959	0.758079329587754	0.917715181335661	0.787343670778021	0.935255140505673	0.819977613334164	0.791846749115202	0.745482059600408	0.832009592085132	0.722675534689607	0.774203865745633	0.690862521574323	0.766944817835305	0.815881136819227	0.85516547509167	0.840161130102655	0.77428713602203	0.778042724407958	0.729776220307191	0.909182478121941	0.868332158192073	0.77525904901342	0.631511753638493	0.816348972868033	0.600950259579605	0.869709417524896	0.791403965964755	0.761242071298254	0.926723775280144	0.819854652016337	0.538258353727811	0.795536631854214	1	0.86230775946486	0.897235604532574	0.760704832147887	0.702120159865406	0.903705802593457	0.618226314898818	0.85852642601318	0.900630661019894	0.887956908266613	0.863355587324283	0.932437135708614	0.866366304636003	0.590267785932358	0.881085467351609	0.850184568490308	0.748616279903812	0.792297860029724	0.569329471467479	0.757284488718206	0.427875741455518	0.71768912408448	0.824560844048384	0.812895667286072	0.865848575180382	0.745824159695671	0.888177967770078	0.863593841588774	0.192839572021576	0.891763511187762	0.82566785944467	0.820952721765341	0.733831544692619	0.866528250829597	0.898278966605561	0.77745692227431	0.708918678650263	0.898091157415785	0.775130978853173	0.820136990478551	0.861959515027529	0.713165302357558	0.713573064643769	0.685066136710129	0.805698983392859	0.78304707463723	0.752159220501204	0.696807815529117
ITGA6	0.849707401355302	0.638408639570799	0.811048942235103	0.853966907087795	0.587391370687968	0.785470143730886	0.80415005363626	0.812614577345613	0.906689058627368	0.833763105123417	0.84597721441319	0.913829256483848	0.707539019752358	0.692935430394786	0.801240404096769	0.808706925255283	0.735045473658106	0.816555926872296	0.785801350915946	0.868247613552514	0.588859634714478	0.8909361285455	0.850709268508898	0.904409512968777	0.870152324340258	0.781893538515673	0.908250517439111	0.850660661089026	0.904256207179652	0.36580028108013	0.80068024153046	0.877367506947199	0.863348977070359	0.928790877639145	0.428496609196005	0.877285789182613	0.907293315582725	0.874236989116725	0.782182765593399	0.785847071625124	0.833320968288177	0.913143366527849	0.60812258246758	0.855003809115276	0.83663983593389	0.800888501481037	0.816737014186228	0.778451308766053	0.926138548612608	0.849501323909378	0.827954708968676	0.899404801518478	0.919666834965537	0.821978206630821	0.828658385775513	0.728664118135038	0.720227807527248	0.695018280706749	0.808580626648783	0.761697897730919	0.840323728008299	0.80161485515222	0.843744548230939	0.831836786187054	0.751500447312712	0.567064683015951	0.762425351733931	0.86230775946486	1	0.881521655166491	0.652879362870011	0.819312127298311	0.905492186864128	0.751835165447776	0.791714304017711	0.863988932965261	0.941906550744511	0.896484431720704	0.895798807237157	0.952511364602697	0.802406568513041	0.942918877435059	0.87694863139441	0.769635679568422	0.851352911390833	0.310234933167051	0.884746313535663	0.638651972944375	0.525777839031026	0.887126518444015	0.899025356969681	0.85362141003773	0.85750576043843	0.908300653543791	0.941561743298814	0.459982164625339	0.929360218251919	0.904460714502586	0.894177347488296	0.902280122141325	0.956013086591819	0.931655066669885	0.899317564221522	0.705768468418406	0.892577468215217	0.81072023175564	0.858334028294277	0.902979001271009	0.810809008193931	0.868950744339114	0.803829740046173	0.768323500939472	0.895890989426586	0.886685857001158	0.802094453278509
RIPK1	0.898065879938997	0.736080723725987	0.799400744888398	0.885251486245348	0.682970741871349	0.761415617269162	0.891804404697926	0.837933009188811	0.876943694588749	0.83152192502315	0.863611229038949	0.927313741622682	0.789066499589798	0.837172146026094	0.837406711764689	0.735384567781524	0.815523716290491	0.872622968902388	0.831009000338615	0.880918786874397	0.603055685734412	0.924716204000283	0.866052661740621	0.851992885799011	0.898504676034001	0.801536111700327	0.913394475404807	0.912654082321191	0.834105554805352	0.231637235591319	0.90058791920887	0.908972958656362	0.888055194155791	0.877056057115695	0.639018431910665	0.885079922930085	0.840017233809828	0.916795418727099	0.799438433331065	0.887276466668631	0.83732658887013	0.846013992686648	0.714203475885585	0.860007398896358	0.796240574866253	0.747046913301413	0.74799084937975	0.788167418264614	0.863489267611404	0.896614970163111	0.855738570686829	0.861784208692999	0.827330741930354	0.782253545060863	0.896826336756381	0.839866765070075	0.745783679613861	0.688878792178411	0.796067353323639	0.669859131621619	0.85544332184825	0.780394761546331	0.820037694415232	0.898741412832823	0.79403100428276	0.519058163759047	0.810356583005433	0.897235604532574	0.881521655166491	1	0.745949403389179	0.797627218475467	0.885480384571982	0.733723567923775	0.849702734881875	0.916589399909374	0.911007081082883	0.86268130969835	0.919138446344168	0.894792914338114	0.688632615893116	0.915289157770803	0.866786959612218	0.820582459099548	0.84858238577952	0.486242677073126	0.805188445676183	0.577880649979475	0.722460307861417	0.866151424413025	0.884320964900278	0.826164370465368	0.802677973336716	0.924632263377089	0.892436804232528	0.340495150640447	0.939628301871287	0.864972800610138	0.85784508499204	0.812841187582104	0.910028732616787	0.918584730543543	0.85486780138215	0.712912086386841	0.894048674726143	0.829141356958702	0.84066699076568	0.907373959570318	0.720941435656033	0.797077975201366	0.705653873997573	0.778956969699205	0.798668323480545	0.80634995125884	0.712036158048242
SELL	0.814567908396722	0.503219871038217	0.548185660753855	0.728135708196778	0.552400547086267	0.525172273554983	0.781902329913409	0.776471905508983	0.650282758026103	0.718168716182545	0.725983220930217	0.785880490425777	0.532652819937262	0.769429624273276	0.72775033191096	0.481237856738289	0.763929751930748	0.676195283424897	0.604436328638262	0.690266917715616	0.284550989826509	0.784989731399052	0.707055956161605	0.54247153955433	0.749103785586341	0.517138285610042	0.732418757964025	0.755735821768341	0.560358520371393	-0.126059767637273	0.845217704542776	0.758272219801811	0.744687145613586	0.59935991279307	0.570645368724559	0.680254577568748	0.515526201229381	0.81470913344515	0.557235798881992	0.776598260212006	0.671032595094578	0.596545916001645	0.742870755505665	0.746912674413355	0.471447088747111	0.542272198642205	0.492268755800413	0.594426547648262	0.557501697761981	0.724583554991012	0.584500506822969	0.569410824975346	0.539195567792839	0.457121301152911	0.789865629591928	0.752657582908175	0.659936272227167	0.402631918730232	0.6158984797292	0.348661061781575	0.671688510029399	0.602870734274975	0.553984392374786	0.776881275303372	0.651961643570168	0.450469886410558	0.585723344292938	0.760704832147887	0.652879362870011	0.745949403389179	1	0.480986357607961	0.774728341505226	0.472678732091562	0.7933950025326	0.794706582751734	0.663445857367175	0.701683470237219	0.750848553692703	0.608206892305845	0.364308285094232	0.696918206478889	0.730584932633344	0.554577245817663	0.663905882425419	0.599056756405104	0.58484440961305	0.203046379217735	0.594349010018014	0.65038478059811	0.627379278698004	0.628270079435912	0.482946821647383	0.75693971519041	0.629916200408124	0.0134713431996048	0.722211739518297	0.664891516916203	0.61394382488392	0.499396188594729	0.685174402277265	0.661717016216185	0.559148429253953	0.503575702113833	0.756543232272366	0.700389816185092	0.626354194594345	0.745043989799204	0.431951352214339	0.429084238192866	0.394010600967492	0.620447143743395	0.49104360524845	0.476827491501703	0.419311119686034
