""	PTPRZ1	SDC3	FGFR1	NRCAM	SDC2	SDC4	F3	GPC1	PLXNB2	LRP1	NCL	SLC16A1	PTPRA	EGFR	APLP1	ADORA1	TNFRSF19	TSPAN12	NLGN3	TNFRSF21	ITGA3	CD63	NLGN2	SDC1	APLP2	EPHA4	DDR1	SLC16A7	PDGFRA	NCSTN	MET	NRXN1	LRP10	LIFR	NRXN2	ITGA7	NOTCH1	CAV1	CD99L2	NLGN1	NOTCH2	ITGAV	BCAM	LAMP1	BMPR1B	LRP6	RAMP1	NEO1	TNFRSF12A	ERBB2	APP	DAG1	BMPR2	RPSA	PTPRF	CD44	NCAM2	INSR	MCFD2	PVR	ITGA2	NRP2	MCAM	LDLR	ROBO1	PILRB	AR	CD81	HMMR	ROBO3	SIRPA	LRRN3	DCBLD2	CDH11	ROBO2	ITGB1	LRP4	BMPR1A	FGFRL1	TMEM67	GPC4	SORT1	EPHB2	RXRA	TYRO3	ITGA6	MTTP	EDNRB	CNR1	ITGA5	CD46	NT5E	CADM1	PTK7	ABCA1	PLXNA3	ITGB8	ACVR1B	SORL1	IL17RC	NECTIN2	AMFR	DDR2	SCARB1	CANX	ANTXR1	TREM1	CD47	RAMP2	CALCRL	IGF2R	CHRM3	GPR37	GPR37L1	IGF1R	DIP2A	NRP1	ACTR2	DPP4	F2R	TNFRSF1A	TRADD	STX4	TSPAN17	CD9	PLAUR	AXL	TSPAN5	LPP	JMJD6	RACK1	SMAP1	TFRC	CXCR4	CD74	TSPAN14	C1QBP	CD82	CD68
ROBO1	0.516539501989901	0.406146539684093	0.612049304475601	0.657560688240126	0.748400373661986	0.618921493533544	0.665924637538869	0.696585004680749	0.652731863032967	0.635100189850628	0.699117408160373	0.608079268610405	0.723005375743318	0.493462257804055	0.744913299550174	0.565648600178187	0.613180312878805	0.181387802853054	0.114433838076688	0.61849049413067	0.573396403521095	0.69006504748362	0.661261700846602	0.523680674340255	0.7229637309485	0.661689847138985	0.36173763407851	0.744240090964449	0.36127605061322	0.757557384081257	0.600388924467956	0.365255258937208	0.780972865288325	0.211465626193548	0.417278486475896	0.578458489288206	0.560061857646672	0.497300105000505	0.640890700123052	0.45616322316897	0.721726245681165	0.785124421359395	0.580037673434137	0.719156122765767	0.178533884080814	0.670107111745054	0.411105207852371	0.652919522457486	0.620623587449429	0.580024199401625	0.744606062545635	0.61872884374218	0.651916804686044	0.719938874160722	0.533365326462925	0.679092857024185	0.408684721476198	0.562824682404362	0.777830806856384	0.618301661549622	0.501570031187318	0.67699373870488	0.501620634772277	0.590390806446609	1	0.523542689163342	0.665223989293115	0.726301471154195	0.250851832262882	0.430290731165571	0.596352161896626	0.610427407190186	0.665870686821384	0.77498906403622	0.166735869261559	0.775776377379587	0.195338231409546	0.580206730253506	0.488188522258994	0.512210424721103	0.615159662276885	0.586354752366368	0.572507639806552	0.685478425534935	0.285365498060684	0.28172678059897	0.522842303493124	0.260251402271789	0.506480636129791	0.557511571601616	0.672612062645227	0.568913067961008	0.481268516778442	0.651094307256122	0.698764448308366	0.498659875117077	0.620026673002222	0.651760337901413	0.498309880407595	0.688888545303566	0.7752268700173	0.701576553069173	0.763858817633881	0.554952168675794	0.755591580212308	0.625288262242525	0.394450431705046	0.758151394019322	0.551593369382862	0.543233739074045	0.654016150411719	0.405208448366895	0.552433162472602	0.083677222361841	0.721039338455361	0.573672718439816	0.498860680795429	0.790560623189745	0.64997043170889	0.793989606925912	0.674875260477267	0.705674420219529	0.64236471770701	0.586495143012169	0.607902068836003	0.529836771835746	0.676311481372767	0.537211574149365	0.726591064897957	0.606299389195813	0.737233077399868	0.646611948226179	0.489796201704241	0.3026395890806	0.296066061428698	0.561468891829121	0.687711077651145	0.690723740427517	0.396556408841577
PILRB	0.732806138995414	0.481354330992795	0.575511971628752	0.684326880956684	0.502945906420299	0.317940095697234	0.538204471048061	0.564697522025421	0.629936117856223	0.724190671523323	0.434728917885572	0.398040121874577	0.700764065643012	0.357636821861776	0.683016577183883	0.660507510104303	0.620530693185592	-0.00115538608802037	0.100758722281174	0.463994207213857	0.389743239090179	0.46078689123958	0.553802055810236	0.695672764143619	0.550662816485306	0.64770115735466	0.351989926306331	0.54012452419482	0.116978054567006	0.730973834836282	0.596638631666517	0.505195349877781	0.543507731777821	0.265671230539184	0.48250827042767	0.719354145678042	0.635871778484203	0.154651925078234	0.688526023563187	0.500344437972059	0.584631020175359	0.591895577348309	0.732393967963626	0.559816381790783	0.1674988795913	0.740329665705532	0.232396439637231	0.538305220707486	0.305193429548232	0.606507395118681	0.714334322518268	0.610311429441063	0.603211233950836	0.303879704181791	0.441150258351099	0.453769549599624	0.295801203675078	0.714657025339633	0.506524316977759	0.688470025528408	0.28437710343929	0.593105116745023	0.462425887881336	0.675354346876361	0.523542689163342	1	0.453503346574331	0.661756362728232	0.297953358001739	0.41748689527797	0.728345723482458	0.433179171518267	0.574084383736529	0.555914666364941	0.268406264522755	0.476711819743472	0.346502696234834	0.350748162674894	0.412390794544498	0.773308628770382	0.506958197987547	0.757684453964405	0.459617849625624	0.770124862571855	0.457021726579056	0.279547052342578	0.102958347063594	0.136517134172451	0.69769443314679	0.20567078052687	0.673670778834829	0.151500850831894	0.383053238543578	0.581658974407849	0.610556450371737	0.722460571735657	0.591870397267658	0.604454336843498	0.693429002591416	0.526751620652521	0.576547607590716	0.532398017162076	0.524860868500641	0.620862338433031	0.607214273261541	0.490545413506706	0.0113234716166679	0.4429976925461	0.313952287174263	0.684977294530998	0.694848705535937	0.268701067681788	0.642650751675857	0.291011459422322	0.535247718763372	0.824768561226293	0.391300063986529	0.557153205529241	0.554768179278276	0.661932332995523	0.523760086792754	0.387389580617501	0.538962768836534	0.313785843418548	0.314688872200427	0.162864221302416	0.439106195909986	0.348086774179509	0.581657699538615	0.348706993956959	0.345805752836102	0.423543411369349	0.436284740331318	0.136997513007954	0.189586478606004	0.556084351629211	0.342997541481999	0.306234491295025	0.176432799836298
AR	0.61579296551605	0.658597510609485	0.757074762373831	0.588641009066327	0.671929173004414	0.434712041399183	0.657039380081789	0.635707729254318	0.484126781122566	0.566282887667842	0.779381902468577	0.508555857397975	0.745263412030238	0.540530755065375	0.743680199526177	0.547073050496415	0.744081302000272	0.425450654147732	0.42684423287995	0.747129720207796	0.525959381422601	0.741889735171347	0.51196350725121	0.441008582072008	0.799739704068582	0.439773931496923	0.592919986627885	0.675352287835958	0.474283033653497	0.705300231106516	0.379820400565379	0.414718049645358	0.719791423985424	0.307034238255719	0.600776054500545	0.649363226193951	0.649957824648733	0.294358719189355	0.671660423654967	0.646595849803296	0.636464592607905	0.753366199131763	0.602428428406065	0.773038562991629	0.456264282948667	0.654535669900749	0.710703212271835	0.616559036659764	0.720277725667536	0.49006196385708	0.696070381360062	0.744932727183457	0.654715915980293	0.73514896756104	0.495745842212433	0.645139906801047	0.302361372727103	0.556240314295687	0.758839156860262	0.585927960875167	0.437437134518062	0.710503221475841	0.378827242210178	0.549365826984668	0.665223989293115	0.453503346574331	1	0.675405465346398	0.23078208771535	0.518330212505533	0.492933447695269	0.747299120303791	0.567185923718929	0.499310570090059	0.365575715935592	0.53725474535201	0.330707849076482	0.757661435405741	0.703290122546634	0.387149478128448	0.611804828113326	0.616989694337808	0.664658906660953	0.606660177953175	0.48243858714425	0.540779341398505	0.684052192094555	0.581675609112823	0.513012136538559	0.283859281199642	0.595058593430297	0.494248105001644	0.705766964280425	0.439549036585588	0.555642009713314	0.323942625887781	0.76685096240342	0.52869952420211	0.493919223457038	0.723912726085534	0.727876029161085	0.574988931681779	0.533421172109166	0.459099510095054	0.734383970986484	0.622168950735896	0.218987965424879	0.755401755847821	0.67912344592836	0.555152941645464	0.526574927737577	0.667807339187848	0.408916693097463	0.153286376221742	0.626655834938107	0.483646737523629	0.326740941618728	0.718982118563378	0.485712304079605	0.607777649887648	0.715353775811636	0.70989402379423	0.63396556929756	0.698107863853742	0.720560521886265	0.344612249698892	0.625162275230627	0.68713361978114	0.637529040302893	0.533241409289018	0.729512671938122	0.734260561795498	0.411667961017288	0.215101997700059	0.242473183990075	0.624633658867858	0.752880377505088	0.473551676507985	0.258504293245688
CD81	0.733649405114344	0.472493334586987	0.696086539166826	0.896178462796081	0.795411214576696	0.667834278470884	0.844682974671048	0.900458419314905	0.851879411716859	0.916645722272703	0.666246791186184	0.689059846918221	0.842255907762917	0.238829077544619	0.856195746483526	0.820352729844965	0.667361614042528	-0.0425943530162659	0.0295533411225175	0.707269440199225	0.770341096071793	0.803204330697052	0.78299220387615	0.811201514060525	0.80126625363449	0.790250730300813	0.348879205149986	0.888369303929397	0.0511118054057485	0.903633698701453	0.771397714080125	0.347473202057348	0.909857761415256	0.484799383458732	0.472915165088514	0.821285140605204	0.689199310056135	0.531884066518094	0.893134391346659	0.473659031078342	0.688405406426494	0.927912104208542	0.764733921693839	0.81794251018482	0.270534263361851	0.801689659618637	0.436707374462356	0.792693334434662	0.711349665411078	0.787830318297366	0.949628571276079	0.755102651256949	0.819891190619219	0.655614005127357	0.757657773390157	0.864210258700999	0.231564201484235	0.793119199534284	0.827769028023904	0.820938618746449	0.640858444292304	0.866376822354303	0.505649283101669	0.85040655579962	0.726301471154195	0.661756362728232	0.675405465346398	1	0.00810954655027823	0.552421935794455	0.8364023161085	0.710658798645417	0.877113506339464	0.848161434745049	0.0478722166547851	0.790022928451125	0.292198733811098	0.586976207930486	0.689781389280876	0.684596011353172	0.732372955591169	0.773517096531422	0.73350542462466	0.879971993648267	0.383107476941662	0.379250173271624	0.46490605485661	0.210297800792115	0.81581450549547	0.560725221255604	0.862043666059393	0.559164317658965	0.503142314376794	0.736570567448289	0.887356564268355	0.718683223197179	0.667248270366547	0.865630378069767	0.81102991126782	0.800794306368251	0.861662633040014	0.865715535254192	0.747320958372687	0.789660550502939	0.888580741735993	0.693048531109334	0.36165734200195	0.772919952653653	0.611143588316534	0.78912698857121	0.852463097683177	0.512404586940583	0.754988856363079	0.00199175082028795	0.762037792921532	0.772519364916143	0.673900427051746	0.85597809881978	0.72917905393406	0.797479652805895	0.865642493738429	0.834042377118392	0.849274377905974	0.662941318035607	0.568117540075804	0.563600273343324	0.7947245464612	0.501140289949666	0.903159721807517	0.582006688738217	0.738580150342936	0.63937899010819	0.743283537825378	0.332064324300844	0.449484004918233	0.686094777275912	0.683502421108	0.560030019947503	0.521422320678508
HMMR	0.173250581297634	0.500085334763541	0.393418197667722	-0.0839650083808814	0.143049270242267	-0.0868103892058055	0.122054602584775	-0.0634409288073757	-0.103137636261708	-0.0531169521587838	0.401186440687413	0.037393921227686	0.289885640261558	0.702017009704151	0.261738717424474	-0.0771743669265608	0.464666189671377	0.619153462734453	0.570272022107391	0.112692487205035	-0.0835139293946014	0.0928087948442741	-0.0366776642467792	-0.0521246042506308	0.330673050813393	-0.0893351645587726	0.53015613978533	-0.0988092322807137	0.772243366228481	0.162619972631477	-0.156016295020797	0.44331436590527	0.0230696510881267	-0.0656117423627365	0.401408830578466	0.0835405411025717	0.319182352673877	-0.106156406717143	0.0628692626251142	0.652001665783972	0.546014866026787	0.124563881880064	0.192278308055834	0.288738844522974	0.1793013805159	0.181938477320084	0.345101507116003	0.0209504314493217	0.0161636831416007	-0.0383723129006563	0.0872629975968217	0.285071307254364	0.0296237972358131	0.271904415106387	-0.0642851994901943	-0.110721953706199	0.602430496046428	0.0521378700893225	0.184212903031041	-0.0551901615869326	-0.127514195682088	-0.0559638315517466	0.134244572005563	-0.108760347776289	0.250851832262882	0.297953358001739	0.23078208771535	0.00810954655027823	1	-0.0648784088672733	0.0466168275775081	0.145224615369326	-0.135611729346979	-0.0613788079999411	0.436155928743088	-0.0239286537480763	0.151475018155302	0.222751820996764	0.0875846278029335	0.204188689347361	0.254417371178246	0.273231722460807	0.123857789805984	0.120642612527571	0.171412033454139	0.139573919453911	0.095418273800235	0.359495680162884	-0.040094795918433	-0.146378474105863	-0.00268535902706086	-0.039948491107482	0.533972978187796	-0.00118242608916678	-0.0814371218514326	-0.0884019561595073	0.330765346286239	-0.0731208297944924	-0.00571688548974515	-0.0450633571644487	0.166881465259681	0.101002572815558	-0.061452408834709	-0.0798214339470325	0.215683175099926	0.289454397908608	-0.127520568123344	0.281098461434403	0.159899857766239	-0.00538070163509429	-0.0722548439006092	0.132944542782674	-0.130337923819825	0.535825509107612	0.250626899102587	0.119331528597147	-0.152094266933949	0.199164942238429	-0.0434414928920193	0.246488560413468	-0.00150446892061771	0.0358863923398453	0.070478270277456	0.0559683027004725	0.405272013877917	-0.0687560546110581	0.0165741671577996	0.533852294467879	-0.0715706745241373	0.269164433958587	0.165714899697847	0.435072968378084	-0.0934883735107989	-0.0437835063958814	-0.0230185180658697	0.199814971507485	0.229551357173231	0.173815001686089	-0.0916795451253836
ROBO3	0.6338586621338	0.436412644536309	0.494347708397763	0.50637542540347	0.408305882640432	0.245863295487459	0.505412020217856	0.50441137742203	0.397465332829976	0.583178987437703	0.402880129992244	0.306171640696083	0.586845782617243	0.309779438296512	0.508986087071675	0.474067918317429	0.431780912541512	0.123853613132327	0.213634628579953	0.464645516625846	0.423802688825726	0.477111078676713	0.497400929261172	0.407944951148399	0.505507351346197	0.413352690909588	0.491000090529232	0.525185360272052	0.0482317870194426	0.51648206991775	0.380833724058738	0.496732558481148	0.553778429643552	0.43919076213776	0.537644355530096	0.585027293118318	0.526934476007865	0.174677426869582	0.56495541446136	0.457389687125821	0.369990430281485	0.578424555264304	0.528044318096474	0.513303300891372	0.387152552580799	0.585351896265946	0.386167756320281	0.570855054398478	0.42676455791891	0.481648170116968	0.554530665342082	0.598122419829137	0.551620697416032	0.332893366917551	0.461642048216106	0.479765656840878	0.275480643304881	0.48918931384273	0.449424059249561	0.485910453820865	0.309078411298041	0.509105529141257	0.298047686327301	0.493063796152497	0.430290731165571	0.41748689527797	0.518330212505533	0.552421935794455	-0.0648784088672733	1	0.486110409150275	0.54769687577084	0.521881106402333	0.368794185711879	0.283655399739723	0.300166185186789	0.435309181552153	0.429503259622002	0.520333633804453	0.344453495498842	0.424154894736891	0.554944066012993	0.491437069827014	0.550165610536885	0.470825876771096	0.489321525400011	0.452276921342763	0.36604592925721	0.507097156900885	0.169016312406702	0.494972883229197	0.243844684266082	0.426582626228857	0.335015821165172	0.465511011288661	0.394068042217383	0.598481290051193	0.458449552383981	0.487951514014677	0.545671760880207	0.441356180104606	0.491920589179875	0.350469430544422	0.387448926392616	0.505129489015165	0.321381363625839	0.0487388000528425	0.405273360975841	0.410804163642787	0.529015542533367	0.451199890064913	0.424955523877575	0.450067874775965	0.210961444098212	0.424941944756642	0.489674395651991	0.295476733889341	0.448033263624189	0.324354583924913	0.384189840346484	0.537914972074544	0.485550848978256	0.513570420060565	0.348529596487912	0.382881705881358	0.127692380512694	0.416114433808889	0.345251040483105	0.51811976121239	0.229155386862	0.383111141440155	0.447056070257723	0.371764435877655	0.0312690841267879	0.0778345506351502	0.403547369351608	0.387366155474832	0.174430020636014	0.103271654773971
SIRPA	0.758109396927641	0.421682627627158	0.585011092798633	0.855975065560427	0.558057953710096	0.582413483663934	0.728137572880065	0.784191795972813	0.82967491916447	0.90710720216869	0.457229443724975	0.548274334851293	0.757793233392302	0.176140808013873	0.715791162642726	0.839379273945761	0.60779292892269	-0.16915545572418	-0.0405398625768894	0.533821703941978	0.675894584266414	0.630949807845386	0.752743052543518	0.798278567210564	0.625263611241926	0.79761398483469	0.290193767166737	0.766715950349602	-0.0799216162951161	0.82475465733087	0.816938486525546	0.389079262912563	0.739329382690897	0.453316870462833	0.378807683928868	0.770968612310407	0.633752364601516	0.371058879192057	0.778180438732805	0.40479350849284	0.523571622542687	0.757663701110563	0.680473316964453	0.638004118010069	0.110925019181461	0.713940559767729	0.249433079968597	0.770217360642154	0.479229175279562	0.803135876850163	0.828241815571735	0.665444278067721	0.669498568400207	0.396327242569344	0.692981288147728	0.681589489162404	0.259366581323532	0.707881840469868	0.618049461124933	0.740817439336779	0.488160402139302	0.720743128473884	0.339019086359611	0.849284347985056	0.596352161896626	0.728345723482458	0.492933447695269	0.8364023161085	0.0466168275775081	0.486110409150275	1	0.571000878390044	0.763433442547948	0.752432849315889	0.0127838864901497	0.58118390108708	0.228872097454174	0.429504878360265	0.556011721073869	0.689137412706527	0.626404204373576	0.721105696765037	0.612767267562975	0.818703808418838	0.386285808924655	0.279860512147589	0.244135263796233	0.0736155913289718	0.828202504374361	0.450171433797491	0.719176436968515	0.370397948241228	0.364269713709084	0.5635755597519	0.811413028126606	0.807631644530675	0.567709838691735	0.788132839243147	0.80616278324216	0.698328986277177	0.665519047195572	0.776367585185759	0.553662610229585	0.742602511992593	0.754924501573173	0.531644426653269	0.218623984431452	0.553392492835663	0.40090472376448	0.64601703069913	0.817252690090642	0.330731673335699	0.816166551892985	0.0594485948561647	0.612755947305896	0.793911616369682	0.544778714055914	0.662690070184599	0.726472428421021	0.696766861152953	0.719671847210047	0.625284951683065	0.698042543520888	0.449360228014492	0.410629908863965	0.380249148456938	0.601686019371548	0.296220651802515	0.774055889781362	0.37450438635475	0.488418926328891	0.461673421775562	0.61323763789964	0.181228746272245	0.28777132326064	0.520098583470518	0.441329738966887	0.363516026539117	0.391455697593233
LRRN3	0.808605479784516	0.72096058565568	0.816843667163338	0.650033364588023	0.658110109171459	0.314131308299127	0.768212959215002	0.731126838247744	0.543545806757541	0.606562150350354	0.828122039531923	0.433066490728529	0.863868545548202	0.454014472467384	0.803072371777611	0.716928608836131	0.804480773295522	0.474290252055538	0.481349050860514	0.835239169929583	0.556132288731332	0.866187181726868	0.669140199563455	0.614547633612185	0.86853200331533	0.489444800030328	0.68855671053334	0.671299729781388	0.403672038169332	0.74089486935145	0.416933584503039	0.551676822263772	0.775065592569329	0.424130594957863	0.606140742657035	0.774608001847551	0.756819257994149	0.142257891677963	0.762978855094473	0.692698894907552	0.601270343432256	0.816843460392246	0.675795313415709	0.886195712188503	0.629765665559223	0.702272011922465	0.836077582730117	0.724563625207125	0.749967367008038	0.610343780050143	0.758798496672327	0.875248965354787	0.580520699145275	0.732167370264751	0.452550156134831	0.655287422456554	0.492204844217948	0.573722663839993	0.78266265877642	0.625442263709293	0.371209968304083	0.739060045179681	0.341808553389041	0.669691105485026	0.610427407190186	0.433179171518267	0.747299120303791	0.710658798645417	0.145224615369326	0.54769687577084	0.571000878390044	1	0.612182737782021	0.520463245503288	0.466048368772235	0.456904890545419	0.435543769540319	0.83340287163207	0.82748913288141	0.422334484211686	0.674495688783638	0.77354493501677	0.696852668383765	0.655070866000579	0.644743734812084	0.61034839979651	0.701842376365222	0.690829804992139	0.716101505210552	0.153972938836937	0.583231213544056	0.303396410582417	0.798562576455807	0.377555066093285	0.631895472714376	0.372047088799291	0.879499638129281	0.537209968497342	0.59759128043123	0.799325782288326	0.701969274186428	0.645978425127585	0.380055119944685	0.419427567219142	0.798634677525508	0.623363394664166	-0.0208600370627299	0.774465650048868	0.789336732320639	0.611849626337725	0.483340068370716	0.685054017011128	0.586946877454302	0.250175790837412	0.615733646917076	0.488863041283296	0.214428339965335	0.6904349884325	0.551180391807514	0.538518164423598	0.827121659613936	0.723420823368235	0.745435724823049	0.809818526630443	0.811466992202609	0.178600025873719	0.601983128680076	0.739688590049336	0.65414653586678	0.466992641995551	0.727446099983786	0.814783232750588	0.370351368222128	0.0898076323533302	0.208053848820815	0.665179554848077	0.825403660150231	0.257929902200148	0.217799436645273
DCBLD2	0.586374048760546	0.32556458540112	0.565691744249795	0.92490410634827	0.714909895908244	0.730768974847379	0.686657569042301	0.930650857486662	0.851554916401987	0.835685666410697	0.61564521289256	0.793910100136268	0.757399917157982	0.104107188699425	0.787659934228312	0.768380055654174	0.529155591025569	-0.151879153465281	-0.160845245655742	0.553230390737129	0.878524811871577	0.822262497921063	0.763206206565069	0.812898250815346	0.750544819568946	0.848406348827981	0.140275613245558	0.888481783367956	-0.0654452990921034	0.83786353785029	0.841870539328119	0.159315397641476	0.883865814242755	0.23285084715976	0.280513094446951	0.824385387162798	0.601139489713627	0.647337207237646	0.80434513837483	0.280492090299368	0.615093898222612	0.850618486510972	0.709577559132907	0.717580601168862	0.0461934558916219	0.73897764260741	0.338809519092382	0.713104988304468	0.776569609920914	0.787750589023927	0.912267515963175	0.667856450729313	0.827667614105154	0.662918504457242	0.766142486893224	0.905462157590971	0.0866615916173885	0.744487487144153	0.78004414310306	0.854205107782622	0.748797234573403	0.915952359163462	0.523619187110602	0.871133011202262	0.665870686821384	0.574084383736529	0.567185923718929	0.877113506339464	-0.135611729346979	0.521881106402333	0.763433442547948	0.612182737782021	1	0.851796166974403	-0.0630564311184773	0.804780010625348	0.110342007904986	0.506009808113875	0.570609651346866	0.618547055232103	0.623607226461253	0.652214025562564	0.78487307454585	0.789867799706975	0.262810819456077	0.168711285823194	0.401682126001726	0.0212383859606106	0.796450100420456	0.664450883799035	0.888337702694509	0.64405798169751	0.381251746989399	0.658751064086133	0.924245663038677	0.746738042414923	0.537466049004497	0.877155873117406	0.748199164945326	0.779365012032606	0.850208104442587	0.801022499724849	0.751417968023804	0.844043004025974	0.865384046647255	0.53000103496482	0.458582933676553	0.747611608804695	0.634098662983324	0.74158618653227	0.882795060952865	0.56968295390212	0.75157443514003	-0.251095779905402	0.747830046233903	0.781457198405324	0.773906291800279	0.832678142480441	0.75773849347205	0.735923168967046	0.868975962376698	0.826199026442007	0.818768970314674	0.662037013673665	0.559605606628996	0.593377545944974	0.730569239005508	0.390603913196171	0.934623341160923	0.606948585139925	0.771266280501589	0.580615433663547	0.766134118493716	0.368737112946279	0.410216792331543	0.657576293412226	0.670949066383114	0.555781237209006	0.520035922293676
CDH11	0.504320994899166	0.225832789895809	0.466731298274361	0.834557663709897	0.787371658543049	0.743022237743389	0.713785701976697	0.857697252799706	0.895880150742056	0.803689253055372	0.549617647635809	0.716082232871052	0.664810614173631	0.118913401079601	0.695803109972298	0.747591076914784	0.504656423097604	-0.226086376512302	-0.229452962883655	0.553422006782602	0.738660221166439	0.709941390239477	0.768778554955014	0.745129053036252	0.625523992766935	0.848395921156141	0.0461545294467552	0.838242462078637	-0.0441631876027026	0.808103595937819	0.847819971118458	0.133419617184598	0.841399733875933	0.262107727550524	0.162961273730023	0.651458880393814	0.518509881981113	0.680312130308864	0.716290002970454	0.209029648867297	0.587239110247203	0.789912624795163	0.609617738213783	0.638104593464889	-0.0118217457500661	0.631054104381239	0.18721878670465	0.690006048168487	0.594062744733545	0.742911750233391	0.839651609178204	0.540919293391004	0.754061350913742	0.612389977194353	0.653434073535961	0.776303755028934	0.100399119920873	0.695485941291157	0.753188318559035	0.750727021909948	0.65493334122443	0.758213067947441	0.566728172650461	0.761296267578497	0.77498906403622	0.555914666364941	0.499310570090059	0.848161434745049	-0.0613788079999411	0.368794185711879	0.752432849315889	0.520463245503288	0.851796166974403	1	-0.167116799548049	0.919660646416895	0.029751750237103	0.428101917232714	0.437550681796851	0.608546561023883	0.573851340072281	0.602535063770939	0.569556107530886	0.753235392500639	0.162772265403993	0.112522640105753	0.322043529677484	-0.0676577359113167	0.704468689834045	0.753735983563557	0.80558421090322	0.600799722573108	0.233328702361166	0.770548300696688	0.8783154221009	0.728046949270276	0.445745712608759	0.851092501084495	0.659565095372157	0.722759179136237	0.819797485215098	0.800088786391791	0.815975012409421	0.77130575992346	0.781697105035432	0.597123136953511	0.470020403365906	0.679815449255153	0.547585854533858	0.655530070058022	0.845959909448183	0.362033222158993	0.770378628411203	-0.205701790345089	0.730064112303194	0.693871013120768	0.749213991612741	0.802064516480266	0.812337287479202	0.846554435228755	0.739886301275408	0.774189833412958	0.738832814304202	0.569806996950943	0.429989924783816	0.622463869630357	0.771335316708735	0.323428954345123	0.877373998491998	0.58275670449649	0.705116343212974	0.48126591924784	0.653758884918396	0.382324988941285	0.388715431436132	0.579248592029891	0.588820401151534	0.631015933316027	0.502359349642287
ROBO2	0.486667038634711	0.579122223900427	0.43861568416162	-0.0625842915772956	0.177776218924048	-0.365853419440937	0.188557556328738	-0.0186738095854446	-0.144431875039561	-0.00899019651021567	0.447535276719929	-0.186356212105777	0.414155936874332	0.602162713369339	0.272731608299269	0.0450530894583166	0.422566665338429	0.707811007899742	0.72356470096675	0.369681973882335	-0.179962832105659	0.236799398018753	0.0135629147138569	0.031142489550545	0.356147291631927	-0.165400793969706	0.7388093853228	-0.0536663263433749	0.583508377348184	0.135158156733158	-0.249037713295441	0.715303698865481	0.0825325386643229	0.15040681318274	0.611781342000729	0.305948200292215	0.467492640285356	-0.398856596923405	0.222242970081069	0.649891663826946	0.36220040045331	0.187677312430259	0.334765029437532	0.387005902198286	0.595989729855588	0.339803113912895	0.612162735644771	0.168023031267388	0.126698407095892	0.0412989190043011	0.134671399128614	0.504819218309413	0.145527508719704	0.231370125297701	-0.136613800208833	-0.105044644782195	0.603764140729033	0.217788458995569	0.168079492582901	0.0629691265877847	-0.197465201322611	0.100588886230338	0.184496223709773	-0.00260689709622305	0.166735869261559	0.268406264522755	0.365575715935592	0.0478722166547851	0.436155928743088	0.283655399739723	0.0127838864901497	0.466048368772235	-0.0630564311184773	-0.167116799548049	1	-0.14291236683398	0.566934557893045	0.426897231442382	0.336014073650982	0.00835510411601038	0.199700264675372	0.409478204322549	0.17265921555841	0.138148551915843	0.531729951304216	0.579053844633672	0.257566823770346	0.741802379115922	0.145182226711608	-0.413573834027561	0.0239779651438117	-0.268375263051116	0.603684526670307	-0.00820112074797054	-0.100898210143788	-0.0757300862611466	0.59706434933125	-0.168751746814227	0.141390615767932	0.135962450200362	0.0548125905712831	-0.0268606702779492	-0.133852665006734	-0.131044112094653	0.16251351637722	0.229448577132883	-0.480674619001025	0.223297338917166	0.353665318187109	0.223715031289274	-0.133586186937456	0.25460834300246	-0.0120126274149135	0.667219029788414	0.14677944419536	0.108702261788461	-0.341422073070604	0.151530952549457	-0.100403839383244	0.112888480915003	0.11862530631529	0.0152624260387259	0.133364263927809	0.231433921038068	0.389638908152638	-0.366133110532564	0.0864067288588865	0.522082842860014	-0.0448953415015133	0.0326867283287264	0.131575877408102	0.441818547915523	-0.17299110339471	-0.240157820160521	-0.116822129483952	0.333385228178569	0.290005088591621	-0.166149470760807	-0.252966868883622
