""	PTPRD	PTPRZ1	EGFR	NRCAM	CDH2	NLGN1	NRXN1	NLGN3	SDC3	APLP1	SDC2	NLGN2	FGFR1	THY1	PTPRS	ITGAV	ITGA5	NRXN2	DDR1	LRP1	TNFRSF21	RPSA	ADAM22	LIFR	LRP6	SLC16A1	APP	TSPAN12	PTPRA	LINGO1	NGFR	TYRO3	GPC1	NCL	CDH10	PTPRF	CHL1	NOTCH2	ROBO1	CNTN1	DAG1	DCC	ADORA1	ADCY1	ITGA7	NCSTN	APLP2	ADAM23	LRP10	NOTCH1	INSR	PLXNB2	PLXNA3	DCBLD2	ITGA3	PTPRK	ROBO2	EPHB3	EPHA4	CD151	CALCRL	LGR4	SLC16A7	ACKR3	PTK7	PDGFRA	NEO1	CD63	LRP8	CD46	NOTCH4	CD47	BMPR2	TNFRSF19	NRP2	RAMP1	CADM1	PLXNA1	AR	S1PR2	PLSCR4	CHRM3	NRP1	LDLR	RAMP2	MCFD2	GPC2	ABCA1	AMFR	BCAM	NT5E	LRRTM2	CSPG4	LAMP1	TMEM67	TRAF2	SIRPA	TSPAN5	ACTR2	ATP5F1B	ANTXR1	ITGA6	FZD3	IL17RC	EDNRB	SORT1	SMAP1	ITGB1	BMPR1A	DIP2A	VANGL2	CNR1	LRP4	GPR37	GPR37L1	SCARB1	IGF1R	KLRC2	F2R	ERAP1	RYK	CD99L2	TSPAN17	RXRA	STX4	TLR4	TNFRSF12A	CD44	CD81	JMJD6	PILRB	TFRC	RACK1	CANX	TNFRSF1A	SORL1	ITGB8	GPNMB	AXL	LPP
SLC16A7	0.707657093886491	0.751742269248692	0.757163436605567	0.629154210634899	0.779994785762277	0.84521707943786	0.776567749411336	0.861867534056893	0.596194344955021	0.773397847360031	0.424727413271128	0.830752316733692	0.83881731336637	0.841594481586447	0.838335403517943	0.562708102572833	0.809003682704696	0.85562142149279	0.520411302251091	0.841046464697539	0.745226460679462	0.681510842924455	0.854983092973575	0.622639457972815	0.816673582693218	0.591070074535695	0.871770464702621	0.72527676109569	0.718585647952193	0.850243886744195	0.404955208108238	0.908468866645801	0.576886452916434	0.834076337275502	0.782466470071229	0.631858076154168	0.55324868800122	0.696821367879718	0.702786002130133	0.870965094359065	0.766819502327688	0.807342179508325	0.388817082700823	0.863119731177452	0.809985701654684	0.730875821223892	0.739081615746351	0.78064788121761	0.531088552677817	0.723739402155271	0.820744544047691	0.676523988466254	0.753118718165133	0.824304542839742	0.68151137155638	0.807953976922788	0.733197759713381	0.703822851995162	0.832564355811943	0.687116118842407	0.328073303631843	0.746119321856863	1	0.722461959888334	0.689357862076537	0.774584532654368	0.733202847514863	0.688435424834199	0.840133365551312	0.818329078856414	0.56433815612686	0.737547057486174	0.748584483032048	0.753598330976076	0.258437681768996	0.507055133887542	0.726860692139903	0.713975141207942	0.608935798150706	0.766783556996631	0.30898796796925	0.862903076555334	0.562623058500311	0.80566480388574	0.788439007858999	0.763214034734174	0.784610526716238	0.302357952162816	0.682221180502631	0.513857068971542	0.476033990724147	0.88698741056751	0.850677224548968	0.663787639020982	0.741545933436927	0.725927330559952	0.27572257962085	0.727610727350205	0.79112872893691	0.684639131358003	0.796323319017359	0.36586593510401	0.731468237277951	0.646688618488906	0.325303815443728	0.721395759050246	0.779972384190139	0.791417756856774	0.671358394133535	0.816129406268388	0.845362594027686	0.359107412681066	0.846180336561958	0.621878255680739	0.661817335747128	0.509500213477924	0.662684144329241	0.743818259040079	0.412801317336581	0.793958687451712	0.857107936246415	0.739210832189591	0.768303821226755	0.709214536402547	0.728775533534972	0.526774750832713	0.526520311055769	0.164388441556319	0.587267817039966	0.749680992073081	0.75439204356933	0.809246013650539	0.689509832839155	0.771721004104674	0.65759518546853	0.251629979190051	0.87093048707699	0.493187748796515	0.416859388102111	0.803505052525319
ACKR3	0.583329760525859	0.783794448415275	0.751589203062092	0.753530016675555	0.835624911692595	0.823453381075323	0.794493634093176	0.828176677361091	0.717019798449367	0.867037052998124	0.631497504981595	0.791477038240533	0.823043835968006	0.830505594152238	0.766514140476922	0.687426454577473	0.684557533196647	0.769586956091643	0.687464600950256	0.806984655825415	0.811273555199748	0.754504965291554	0.757402642283962	0.709054464029569	0.769298383757853	0.597224813651131	0.840275042886276	0.813700113170508	0.799070013098545	0.714450509629031	0.578791611427965	0.799565240460802	0.7226338655458	0.810854311761814	0.774883071971653	0.69583200456631	0.687649098966329	0.78733051124036	0.810201100720253	0.753136305943634	0.806118804413038	0.681902139814541	0.587489043116026	0.70409034884328	0.835215801134778	0.812789843428786	0.790813218011846	0.715840168474025	0.682226580477632	0.788508299777464	0.710137889728614	0.761540757648091	0.697132362329969	0.790901633613505	0.745138831407026	0.731294714550344	0.771527374063606	0.817724061282348	0.79918759334462	0.773338269691188	0.502234679539463	0.814361559352328	0.722461959888334	1	0.788883359379044	0.629593902339508	0.806203218002215	0.807766166210165	0.76924933031593	0.76526578483143	0.691083856172285	0.842236094756681	0.775556300808885	0.732939561123342	0.441814624766841	0.709522341313916	0.816672535481097	0.717008747110481	0.747222172214176	0.726448816254798	0.475593649896462	0.780265048270035	0.576016062185909	0.798833762320767	0.810470638014974	0.810419397334098	0.758431135788129	0.49123688635784	0.765313773144	0.69638363440608	0.638977580925528	0.735926283104236	0.667342836589722	0.801150690382949	0.754148991029004	0.782866183955517	0.486184090999684	0.816414083127861	0.82788152902715	0.814420305764301	0.783495801460658	0.555286770691129	0.771033473004317	0.734452670395553	0.536020103732976	0.808498663023745	0.844985893515456	0.793170671676734	0.74303660028195	0.797265673135271	0.74009677559368	0.524928436568615	0.782728939012654	0.726062149297591	0.725475873995933	0.550479594702364	0.559483709239213	0.619900319459565	0.597290253338971	0.808827699409008	0.817334956169642	0.776977774867692	0.794646629105745	0.720715758075981	0.787054539179685	0.629483783859326	0.605560289475701	0.34168709612566	0.760556621593886	0.735544833163403	0.796943684275221	0.770154684594128	0.770985384860635	0.813134486173566	0.768522406475259	0.376297160766612	0.836417335329527	0.518020565517565	0.562837783527629	0.785400362400222
PTK7	0.765566904157082	0.805123322370836	0.807001876147493	0.83720069418391	0.92206994030327	0.86693174733459	0.778090071050714	0.805559697932249	0.76031050120177	0.897618131881809	0.805194482978994	0.8287707486729	0.90571729801985	0.793472804076728	0.744980125455023	0.805730705305679	0.749363395939492	0.757545877875126	0.747671782518525	0.78293723365771	0.896354006722617	0.863710977918733	0.740168533546936	0.778639607179967	0.843183191160077	0.838067493881648	0.882617898912701	0.75968715440216	0.843651470605537	0.602101465733337	0.672444944580581	0.794242850321322	0.869952520016243	0.893506142023476	0.75416085927021	0.85722122062931	0.826377702652076	0.872352778371466	0.908483722222564	0.682506627490322	0.866808301734382	0.61915512854967	0.658931102459461	0.698211160111227	0.905095641661817	0.928926237827252	0.92755049727133	0.642266344565469	0.791702471750587	0.847160757916464	0.777772493305108	0.93369136764191	0.854375907177566	0.86484967680278	0.868117246436018	0.70840915208358	0.829452756736929	0.88789612413997	0.891655996917097	0.896570073730342	0.576121054396836	0.859057466404551	0.689357862076537	0.788883359379044	1	0.445730993450413	0.881734842168178	0.905127001738624	0.812361824987953	0.824189987046933	0.838318241155336	0.912335041730874	0.856167952600544	0.874264891696083	0.573647013751491	0.745617542797538	0.934511591956675	0.872863842760264	0.805316681305703	0.808997520519082	0.51407700347463	0.849803092659486	0.805402942822093	0.881888920888428	0.776643265223504	0.910504071891967	0.660818823169559	0.618716931532143	0.883719362131201	0.717676682841274	0.677416609035251	0.745088273503269	0.60991077315235	0.87877326764491	0.867494219208487	0.829813004773726	0.573749171704419	0.921321590309106	0.913411445707463	0.894143246727601	0.840810681488381	0.659776067345865	0.877757495867198	0.819799475447409	0.622233032972684	0.898297143550298	0.883775638383428	0.9288621609039	0.799005077991224	0.842487426727231	0.727076654020894	0.664717187900648	0.776414455912106	0.77535363939108	0.678094814912438	0.777799853998628	0.714806188002417	0.421809383639631	0.73045713443866	0.86879359608993	0.890918510353306	0.903353115332907	0.750855946582542	0.858382257147786	0.86571810661998	0.789770423562654	0.808979530081091	0.603373206633487	0.813758132749647	0.858719107584741	0.854662291394563	0.886873288618794	0.896963530796744	0.932411180952306	0.912350845509323	0.526804828381121	0.881265940188532	0.640313528932117	0.721600741984701	0.900418187250804
PDGFRA	0.448983781691112	0.629000813001015	0.617274442191061	0.458634514224301	0.55014176700478	0.746007747492017	0.701646559605341	0.760788000748367	0.441445288310801	0.60360966996746	0.156921653697465	0.699339386985311	0.659773754747994	0.68549471928654	0.815885744237439	0.366614404732637	0.662131323924897	0.809281133607121	0.351972097338172	0.76266554151798	0.510864218992236	0.406313174378312	0.846085950770299	0.463428339042644	0.693990133015723	0.236273090858648	0.739271591427157	0.573864270332321	0.54966611129464	0.837350787963907	0.185312907483881	0.764219157727981	0.276186456850814	0.627766732335457	0.7041582580007	0.344523518723763	0.319556862232822	0.530257955423656	0.500864420543958	0.870231363401459	0.5615647420928	0.839924352203991	0.214254231115453	0.779998236542697	0.626339499709595	0.494867952751344	0.489881802172438	0.820952469370519	0.331161908644167	0.605668587010014	0.718177048586035	0.378398730983047	0.51095719805179	0.680278664466551	0.418795993425734	0.738296025750713	0.576494658832272	0.482252632877283	0.607819768024386	0.388310245503129	0.201865899450274	0.648234559985847	0.774584532654368	0.629593902339508	0.445730993450413	1	0.538142601567668	0.416297331060291	0.702869247702528	0.697600022315822	0.335189456764365	0.552713703924527	0.598777048203838	0.508763212216787	0.0585989838482248	0.333960301048744	0.53598649663451	0.46431659872389	0.500731368476468	0.596332771590187	0.238900792207713	0.669951329294628	0.219402534883231	0.662783223217824	0.609871618778966	0.555796686282594	0.789203862976128	0.119260791714887	0.446439572692105	0.302621879277504	0.358550448232866	0.801027563651584	0.841315647047175	0.430571880510811	0.535469167240724	0.554262669254099	0.108532132333097	0.490810532219503	0.60816532644216	0.443867094484312	0.638001842138007	0.195862251441874	0.570555364309328	0.416420346826418	0.151079320714119	0.555284914776879	0.589661134247573	0.543325107988748	0.543225994976673	0.683113037949997	0.819961792214894	0.186005779991025	0.790354317511892	0.449003422023723	0.601020232710659	0.178978186775882	0.499516639282784	0.828402260099688	0.206061453480774	0.59767403782014	0.628496942695491	0.534831357916585	0.613186242848955	0.528900361645721	0.506088965260626	0.291984495752944	0.207241747210176	-0.128546762445639	0.384520080595538	0.550416283170579	0.660446201005451	0.610010101361418	0.402008930765946	0.536113160018276	0.377709384462486	0.116163551713475	0.711133641287885	0.279165131380683	0.186728430791305	0.633029169403334
NEO1	0.680373956679577	0.899571805214062	0.776459837999045	0.902405483445294	0.931386083337052	0.888071177636648	0.883132321055801	0.850953797171239	0.847043465810161	0.899785742199672	0.811174112915888	0.83831282381793	0.918186806112378	0.802127662114759	0.80389238077675	0.860750883112837	0.738593293061721	0.822093932120266	0.809660331880571	0.870573593409759	0.900065659372765	0.793295919713246	0.807692162529366	0.856667756737368	0.880003999273654	0.727383407316135	0.903729503230725	0.777299444190255	0.907501281021376	0.640478402932671	0.744999405882098	0.823048823291487	0.848670682633148	0.879863515353022	0.82111454340369	0.848632064073592	0.862030598190285	0.918403981173376	0.92286010969327	0.78179706822405	0.915330591733664	0.671340441792511	0.753350037564462	0.716404004742743	0.897103857671964	0.904111201484393	0.910304286342013	0.74648757740662	0.846269584250117	0.901562736589874	0.816304235458862	0.876787663231268	0.828006478567711	0.855012098192885	0.865508351746917	0.78617241982532	0.892607433143401	0.911330123833763	0.897304612862114	0.837708224728926	0.677879909838086	0.912433868290022	0.733202847514863	0.806203218002215	0.881734842168178	0.538142601567668	1	0.876209809485696	0.856677123252137	0.878750743967003	0.841886005052798	0.917721267124096	0.90332646758731	0.863047804129149	0.647152779619728	0.816758991754093	0.92634090601757	0.823222234433255	0.847424606817741	0.841196420116009	0.637969277090843	0.859477049351009	0.670234903393697	0.862080030506626	0.772288686486859	0.913347025210964	0.714742078961399	0.697871255880107	0.904470935921659	0.795770467988659	0.774007363394441	0.807267169953507	0.632262746122606	0.902575547651486	0.880460604160079	0.789067925884269	0.665686294571795	0.910615283122186	0.909622198327132	0.864833511876805	0.889131836006258	0.717529564641215	0.904784176333096	0.853348990405846	0.704367847869524	0.900341604325088	0.926873516291945	0.868981750014739	0.887891912265415	0.897077520752176	0.815718176937318	0.72985768248599	0.870396129817445	0.843683629289482	0.792611486376028	0.745219208857645	0.706773910240411	0.520012714235057	0.782077792592972	0.859561579470206	0.894015739644549	0.893438029973426	0.753492970749936	0.868213667446766	0.854250377601846	0.823067027811693	0.714782394635218	0.561303037113921	0.859299587737975	0.827180813813034	0.872356180323557	0.864360427512828	0.831108417705231	0.926468086198992	0.896883351393166	0.586140420680026	0.902775084357009	0.669260294847468	0.747279074148682	0.898922383957022
CD63	0.689605375708068	0.836986780011957	0.757183010377784	0.842334080956605	0.942917027512342	0.833052583531863	0.777710376315894	0.845416495840558	0.772270097482577	0.948011112902234	0.863916495726331	0.792039681661816	0.883143309466435	0.871499013273248	0.701709857757285	0.828663941240591	0.702135746221522	0.725136900846909	0.764665842802511	0.785681950802822	0.942408696355297	0.94666158051574	0.711850124663734	0.774876790739661	0.809812422213875	0.794508851770841	0.870879870393006	0.843183904005438	0.88208887903137	0.623447059009863	0.754678723163723	0.791249903179331	0.88605704844221	0.914625307414109	0.733315697015588	0.831401077531966	0.85542031887766	0.862142418363461	0.921613061175623	0.676202648143417	0.900832183915113	0.595285027609745	0.743387237427802	0.68167154088511	0.912876697506907	0.913476695842506	0.925252607881648	0.616949353952326	0.800618405575229	0.827775746612405	0.705623904781266	0.921787499081633	0.814302691462613	0.820685015068905	0.852063115708618	0.677026741201667	0.825321054894804	0.923467726442102	0.870881478541244	0.966206138689193	0.59738982764925	0.862784612930883	0.688435424834199	0.807766166210165	0.905127001738624	0.416297331060291	0.876209809485696	1	0.817619065135257	0.776592357229175	0.852295044086107	0.9351723871817	0.822118990790914	0.839962509924584	0.577085637939836	0.848467988781101	0.913636675140106	0.873784456012636	0.813457285739223	0.807032661105544	0.504893065406779	0.846235529561596	0.733597675510714	0.85002213020206	0.880524151093511	0.925853541652092	0.707858627827738	0.602310099961095	0.889760782965616	0.797929696517628	0.72375697162866	0.726431691146821	0.573367247691186	0.941574231486526	0.833748426177862	0.878210934891629	0.589367920453234	0.94954203573619	0.922810001179039	0.988866688859237	0.854893280442878	0.67524869958565	0.841646723850582	0.861338897243545	0.653656169065973	0.883315461360781	0.934519159378483	0.912415386592207	0.766424869975591	0.819291005031125	0.680966455920963	0.669053533609442	0.763191566536213	0.799732363580244	0.738892632228434	0.724452170258788	0.615965093323896	0.475520224428983	0.749232204797516	0.833403803928374	0.888921254468435	0.89180621757893	0.805728255063866	0.797622569959529	0.925880134637441	0.756408027033501	0.854406901769634	0.529398114678559	0.894759749180701	0.863241079869275	0.803544025798336	0.855025753666787	0.969596483736406	0.939644004658957	0.935421617368102	0.484710584082797	0.86592312745617	0.619219164878463	0.741391178784715	0.843377455513178
LRP8	0.668449003598867	0.894928512787345	0.82072433402462	0.823550663286219	0.893776501801842	0.911553247378784	0.885454409365279	0.926676595253234	0.781835747035958	0.873582717137779	0.663129206279918	0.870885894148617	0.900223771598927	0.829469152623	0.88813329458754	0.789250431934664	0.791120493484901	0.90036281694081	0.724663691935717	0.91257631846927	0.886784092751768	0.780234205173781	0.89449799285086	0.801423816290274	0.916789961285444	0.619126378968462	0.93440072848021	0.764192439975101	0.867193035041452	0.756838083260862	0.641574422735383	0.899076814112344	0.725831114118228	0.901929280732714	0.870877500445306	0.75177710024731	0.780322405701817	0.859103293428216	0.866659355397895	0.880598169763917	0.899510789375473	0.792422188887221	0.634231612480998	0.855130924690333	0.90961278737156	0.829934409830151	0.865659125642694	0.819274974379463	0.733307550633169	0.878720281394162	0.866982451667625	0.795368323076183	0.847660743920922	0.864635098204709	0.78231102677551	0.834406454587838	0.880377759029376	0.846799474314915	0.89074884439176	0.768692419528242	0.570574415006729	0.906207682723528	0.840133365551312	0.76924933031593	0.812361824987953	0.702869247702528	0.856677123252137	0.817619065135257	1	0.891397514660985	0.759639156172877	0.880666430732718	0.88362195788594	0.822023501614624	0.50298441903347	0.725395660204951	0.875958719740827	0.802835405829895	0.81885189711685	0.834120204202385	0.541884127163186	0.891102721678425	0.599879557853108	0.889883645220472	0.788728998007706	0.878697286796531	0.794550096750585	0.534458719880336	0.809021823888255	0.691987861438585	0.703944743630255	0.875007924808304	0.778622511860656	0.828554152894605	0.822787505210153	0.791130603988998	0.5171030094281	0.861116239882217	0.901843394350854	0.824437719192177	0.912373736457529	0.629641226048939	0.866260980265024	0.774223191062651	0.579287994115666	0.849133094535057	0.887220983794925	0.848766478294336	0.81829663888381	0.895768708576351	0.892745102159597	0.5816188414513	0.9111476411693	0.795266801409667	0.810755014981096	0.610959734878998	0.662289499251222	0.637960680812771	0.659001040120847	0.860542524543082	0.897929942272976	0.870234219870245	0.758019107270526	0.84474867951565	0.803850070910063	0.69586996086626	0.596771508783894	0.34137861603009	0.767964889030331	0.811336274934708	0.875880828991095	0.869748464330724	0.775675750482017	0.896550502751769	0.802500230934645	0.475554116049792	0.92787402095197	0.532034913973975	0.618156650901623	0.905128047018057
CD46	0.764413339105222	0.912681435400836	0.8053915950897	0.85858589473334	0.90031511764914	0.911703379865074	0.935338388058263	0.869595269497397	0.796889961041272	0.847135427659086	0.670496206598988	0.8897248340747	0.911021666359016	0.796231350650482	0.894021041797841	0.801391043202096	0.84503933687339	0.891088888354251	0.761405765102055	0.930098517599649	0.850339899655217	0.681456690321053	0.922560790296019	0.847681698509475	0.932182365705259	0.699316168789002	0.938424139296233	0.759776387818314	0.89010765841702	0.730212162350858	0.615947476743356	0.905465589288081	0.722907405382216	0.860375326262125	0.888326054751082	0.826622586654819	0.794143111748061	0.889725531595246	0.848630363809206	0.887934278005565	0.88808755109739	0.774814933597966	0.66011319305319	0.809974983387716	0.874659292472484	0.860410648732255	0.875156710298338	0.870039385472609	0.788086072127108	0.890216437837292	0.909595470166743	0.824238195587246	0.863697596018655	0.912888531358214	0.83614216384835	0.891495556793466	0.909452576147861	0.834382019915386	0.894392228945786	0.765178654029525	0.626720331221528	0.894363171466916	0.818329078856414	0.76526578483143	0.824189987046933	0.697600022315822	0.878750743967003	0.776592357229175	0.891397514660985	1	0.755054474254078	0.866859567693925	0.920590282884808	0.867886766852584	0.567687038254666	0.707912818606807	0.881165190679997	0.776197830134113	0.829111233397569	0.870348334145441	0.596353716954495	0.904030484882869	0.629077903393549	0.845788739738413	0.727848585942945	0.885477960841314	0.785886502450286	0.626048459577554	0.858198277853648	0.681104894646588	0.730551203472845	0.900784661377328	0.747283620809772	0.837534354126091	0.883576408541523	0.71999538472598	0.56736030438401	0.807034562981827	0.885432505831604	0.75784963728585	0.896488236170471	0.664551794065973	0.917541637446899	0.817426458630393	0.613630036194229	0.862517046142381	0.878417900838766	0.843982733062637	0.87188062370841	0.938054001288501	0.915266212306483	0.669430433328377	0.921069835406668	0.802476432810291	0.805047804902373	0.729265351993807	0.799615478548011	0.622158171949544	0.678513192164829	0.885513910418213	0.884049942675449	0.869982034460734	0.762862210621387	0.900817952751956	0.806105496401945	0.792765674318311	0.583092624591309	0.453258284190504	0.786141990846905	0.82256794417203	0.879241625483944	0.88551017419582	0.729135123523557	0.896728212313385	0.827349653355022	0.571725799788884	0.942223108038741	0.705613537191896	0.684607728138681	0.923323812662159
NOTCH4	0.55917734139605	0.814909294941558	0.641820826465131	0.877097195141661	0.857942559544411	0.75418746798544	0.776457978331778	0.695848295025154	0.822911677722012	0.824333105170909	0.863597363698959	0.729608532525271	0.782372399072204	0.652452136658396	0.657830484734446	0.857920432837742	0.558257805328787	0.668140467108847	0.804811248472074	0.732375082741455	0.834516781683279	0.772132409607495	0.657227649365181	0.836083706658463	0.757726271460235	0.672383314491215	0.766674788995814	0.674675492875989	0.845233421517153	0.410643322998407	0.776345719171659	0.678579354866113	0.87268551438892	0.781939154269026	0.674169975887532	0.827346931433689	0.883683631643806	0.889314720614881	0.879203050151533	0.604860524452152	0.850846526663627	0.446293344755475	0.779688827762767	0.534732001931324	0.810169222416152	0.831270073590287	0.850486428400322	0.584074551807553	0.868903077176104	0.84314504502182	0.685615874049031	0.865097263327952	0.748035731890571	0.731974100710643	0.805237360252137	0.643691972134798	0.828238769692075	0.85517637696384	0.779742652510122	0.805251453064155	0.737322872240592	0.836345851739769	0.56433815612686	0.691083856172285	0.838318241155336	0.335189456764365	0.841886005052798	0.852295044086107	0.759639156172877	0.755054474254078	1	0.885814413990137	0.845032259137447	0.753739540846865	0.751786129824063	0.845062073791853	0.875374938983386	0.757579963407017	0.83310729509668	0.710724763144623	0.670439032015109	0.713307169496286	0.627135873220338	0.765970644355572	0.653036633860318	0.843714585420029	0.536790169058978	0.753932282880411	0.886408163932856	0.814768943661315	0.767901645404347	0.623186026323824	0.413677205990217	0.880895170372629	0.801724543406254	0.720720299961544	0.740901313581426	0.861689908519553	0.837270513324333	0.84369512032588	0.787723161117615	0.789448535566151	0.814528662553535	0.800238604379718	0.780432431215185	0.847361385263454	0.846736770260638	0.787199965327292	0.811958470905884	0.78285847398438	0.67029406896286	0.746352796579368	0.711128163334364	0.77408251344279	0.711482589672179	0.704471350194045	0.575867700321102	0.275481681854191	0.848630400664855	0.745667895571275	0.757220076694257	0.850879399184398	0.663544439477718	0.783269077535518	0.779293371390893	0.843698202927644	0.719199050245399	0.661077310487708	0.863234994507683	0.765470834666119	0.786133591280729	0.74676763801884	0.802364842190205	0.858556774306237	0.88762457828224	0.653656486249884	0.764798026693772	0.583582566101726	0.778381166533448	0.805264235956523
CD47	0.692498556319906	0.915000838494251	0.778618768282162	0.921682183709222	0.970922200904164	0.911183648177924	0.888641406363137	0.872234929743958	0.85761696398658	0.951355088369602	0.859251407511266	0.857964843428486	0.917990919587609	0.82812344738962	0.822002037522325	0.891619952307953	0.727937216228841	0.823906126002536	0.828268845342665	0.871817668304817	0.945176616704224	0.868817835606975	0.819331209753179	0.877853560434949	0.898980181652204	0.751395002799979	0.927496189583376	0.829723532962321	0.940809787645155	0.630903363231831	0.782223784460138	0.841838274491456	0.882503472607125	0.920825139650133	0.803561416667853	0.882841762126514	0.897105274726058	0.945556130887472	0.969307353067051	0.777380885156784	0.945803826037222	0.652915661379143	0.774047563791734	0.721452662422717	0.937220283889741	0.9364492828225	0.960835191628076	0.744968632899075	0.869851833790514	0.919066801153455	0.800516560035674	0.932224044749492	0.847248599842548	0.866560997372834	0.875740804041107	0.771172883016439	0.915694668921145	0.940877749747186	0.903610856704272	0.889173391703801	0.700947790151066	0.940107948593319	0.737547057486174	0.842236094756681	0.912335041730874	0.552713703924527	0.917721267124096	0.9351723871817	0.880666430732718	0.866859567693925	0.885814413990137	1	0.919352899150284	0.863928034933986	0.663444846836512	0.869400613760965	0.963859453495013	0.847531743317766	0.913018407023328	0.819654044900823	0.637245289075744	0.866567339013726	0.675040553580382	0.890001647398836	0.816397234545303	0.955670789015402	0.722834235337123	0.703097288581523	0.933562904682459	0.829068273100075	0.801076335825929	0.798078268662866	0.607538546887976	0.950342503903056	0.909138426944024	0.868993202269377	0.680186076205597	0.951473422147646	0.955679754519363	0.941145832720063	0.914894237007327	0.756997881893643	0.917528412308785	0.882133779020628	0.738981734616428	0.956177355858027	0.959023083463718	0.90670586209837	0.865344528018265	0.908197576732568	0.807110463315715	0.732428613248722	0.855452601635773	0.852466486582529	0.809180853050872	0.750382942644423	0.685191622668171	0.481658480480273	0.822091806135765	0.891728191841303	0.896491704041642	0.929251992702588	0.813295742015932	0.882219492693857	0.902094965220583	0.836109222673451	0.743302494716905	0.565979253668237	0.908451636001663	0.877350959812622	0.913679862935461	0.881948687294587	0.895294839414113	0.968160682001674	0.937416072442812	0.590939249678237	0.918264618447654	0.659063765790987	0.785720652314118	0.915927575487453
BMPR2	0.680979913402933	0.951314677825047	0.783503686449923	0.952807155184528	0.935372946973465	0.880732406485996	0.948336027668324	0.86101605836962	0.929895842415822	0.85321941981983	0.800918460091103	0.89039162713714	0.897213810040633	0.736359923675791	0.856365373158093	0.921898804157077	0.72663533068922	0.872989922783576	0.900674073169702	0.934596066172869	0.896136013961784	0.723530842044399	0.875861509488865	0.947765612858168	0.947590325095074	0.676434603212153	0.915064939200028	0.750723843236637	0.964417322667272	0.620522315951013	0.766193454753969	0.859958183270515	0.826674499762665	0.861260828718149	0.852536510739986	0.897754685847668	0.912179858321998	0.946752769404488	0.928380630245498	0.848481678419234	0.956353334407009	0.663020864989427	0.788998576106596	0.722680318532209	0.879751438729033	0.886039696885089	0.928696527134086	0.830036550118514	0.907038960855306	0.964591339464824	0.86084988867748	0.879541796411374	0.848707410324404	0.842236955923299	0.868691805615867	0.857881866538491	0.969676015111787	0.893086572183806	0.882917803750875	0.769629940758507	0.78273119662162	0.925084444477591	0.748584483032048	0.775556300808885	0.856167952600544	0.598777048203838	0.90332646758731	0.822118990790914	0.88362195788594	0.920590282884808	0.845032259137447	0.919352899150284	1	0.84644210686477	0.745500234383434	0.841218121563436	0.929310679691761	0.765989846918606	0.92774680989402	0.843045170392442	0.76849487197719	0.842893796278949	0.588253039700753	0.849636579472595	0.699307406573003	0.929000749669166	0.718048090461423	0.781192280191804	0.922039483477553	0.806179869370174	0.859201927383264	0.819019536424151	0.633124748599166	0.904948884703292	0.90305361840354	0.734995510166185	0.762521514219059	0.857910494665596	0.908436605666407	0.808045329430889	0.943773874629886	0.828682046575005	0.950104622028584	0.880977810814449	0.793974014338944	0.911856090132146	0.928757657544414	0.838705826158805	0.923694386960271	0.939921825711586	0.885130290068827	0.796285660154071	0.905841757663028	0.901416402590634	0.873690629237479	0.761663938542857	0.727809073837467	0.487258658257797	0.839594048932759	0.887497893618564	0.870084624766123	0.912760381130634	0.748581943243407	0.912651641570077	0.840255801288638	0.866144738484384	0.595069260930177	0.597440247113865	0.883143289010401	0.821774175423547	0.877392704569798	0.863301498896881	0.756568378154255	0.937539248157462	0.892537498657134	0.68529385778496	0.924720657247394	0.698338657551446	0.79885944905575	0.930725780262271
