""	SIGLEC10	CCRL2	FPR1	CCR1	LILRB1	ITGB2	TFRC	APLP2	CXCR4	VSIR	NOTCH4	PILRA	TLR2	TNFRSF1B	ITGB1	HAVCR2	CD9	TNFRSF1A	C5AR1	TLR4	CD40	CANX	SIRPA	CD4	ITGAM	ADRB2	ITGB5	PLXNB2	P2RY12	TREM2	CD74	CD81	KCNQ1	TNFRSF14	PTPRC	ENG	TLR1	SORT1	TLR7	ADGRE2	IGF2R	CD300LF	PLD1	LILRA4	TRPM2	UNC5B	ITGAL	KCNQ3	RXRA	SEMA4C	ADCY7	ABCA1	NRP1	LPP	SORL1	STAB1	SELL	SMAP1	INSR	LRP1	CD33	TRADD	ITGAV	SCARB1	MCFD2	CD93	LRP10	PTPRA	PTGER4	NOTCH2	NOTCH1	NCSTN	CD69	RPSA	C1QBP	NCL	SDC3	FGFR1	PTPRZ1
CD300LF	0.785454033636769	0.593251332223722	0.654193992099242	0.724565610576922	0.702123341322931	0.748971230240465	0.481847889825525	0.725002543062768	0.623338927790516	0.769543546803067	0.629067145794799	0.804372849321845	0.578433052792084	0.758717288743963	0.740750254674682	0.790823530080655	0.55867941932208	0.744823764691521	0.506831108701825	0.509221665379234	0.592312786867904	0.742637758731462	0.670009401675343	0.709383990385164	0.719612077841382	0.632840975506014	0.729263080952766	0.701105310961124	0.679990336586771	0.667294793110289	0.785139032638402	0.808279378695683	0.624840771544848	0.838062272042754	0.689490036064323	0.66442371310162	0.645820000487199	0.715024313662357	0.659005595740386	0.551942567898968	0.579707597177431	1	0.60487221855451	0.65169369642071	0.598278620334648	0.595709402996627	0.604727794771392	0.529791734178387	0.720154056768938	0.555301665398467	0.54478418720662	0.73775675740663	0.53050572107642	0.654637907867814	0.724461251562593	0.612317424086344	0.622549873183887	0.703937768111078	0.374983895191889	0.732881609232121	0.75662484597866	0.725006694876496	0.595523558367368	0.651630967774026	0.656343729366338	0.441926552117371	0.725502965913914	0.61118703091248	0.471986773133858	0.637532476654505	0.26191063952937	0.766130330187893	0.50227182718281	0.832561957089397	0.778844738911962	0.656692792081999	0.506240386612786	0.271579140879577	-0.0447557919343669
PLD1	0.672460046657261	0.799513676529793	0.818039596054499	0.63907236861669	0.821577165119195	0.875574061851141	0.663509604153933	0.797531850695885	0.571815914726125	0.490559390863002	0.715941688857857	0.707401610866098	0.571121224230332	0.720823656970609	0.830127573309717	0.799105052585594	0.885364310408068	0.579668298925165	0.677075854788159	0.658936371168638	0.687565855918391	0.855432410833462	0.901060818514292	0.739697636561243	0.574071808640364	0.628816540269145	0.821397558511349	0.603981063470762	0.451615155947866	0.872423187753597	0.628321412624923	0.849344226565731	0.471914361887691	0.656365652275651	0.781787296029487	0.859731023839121	0.66963191629219	0.802007549909267	0.553629224063187	0.697090199201472	0.890495933147351	0.60487221855451	1	0.839182311974961	0.686295011409916	0.57288242331881	0.676489043407622	0.60701675485447	0.457716529017833	0.355820676634805	0.649543686787481	0.723287918580788	0.547529871585865	0.829820566861354	0.631765615580499	0.528618747426409	0.252088947873424	0.770176370921303	0.482608611705515	0.695641311544563	0.622133769422038	0.816130980960217	0.607325815068694	0.753521788014886	0.849498369904376	0.241722299242404	0.823761431562549	0.711767485745541	0.695975143281956	0.668219542105124	0.408842125963757	0.761157821144597	0.688387872594605	0.71459412926936	0.703463497919276	0.754197760773717	0.47707192931346	0.500846419173728	0.189797043825081
LILRA4	0.584851171211516	0.675063187084303	0.723673945184584	0.602557959266147	0.73836791893047	0.886647327638702	0.513935919557765	0.689364707260922	0.406189905111364	0.433881763726822	0.544890902812031	0.695358026786969	0.381562003897811	0.606031298258626	0.738041376014296	0.775231066620688	0.918357366938598	0.553498792396742	0.519883461904548	0.523544653004523	0.66253665372745	0.774374573978119	0.835042352262948	0.64867484582139	0.460057212530718	0.498883737663133	0.819438843730657	0.472346195405958	0.403801624644518	0.884761357006834	0.586065013095728	0.847241744104033	0.407360388733553	0.66491894222767	0.616143443266665	0.82736486156543	0.567725919209685	0.672288558379301	0.459716739163197	0.572490797054654	0.759995298609427	0.65169369642071	0.839182311974961	1	0.596136220497547	0.466921477551134	0.611967989395535	0.432208237492906	0.441688133659871	0.262064710005934	0.468479177599578	0.564778014362303	0.427850028511587	0.67961724575387	0.539827443112207	0.473647777525051	0.299683419151657	0.691949996789478	0.298321244237693	0.578104152552035	0.534145006683478	0.756561228552578	0.440258453605067	0.658985356331232	0.738090375995719	0.103347574990809	0.858720955916044	0.604500351627198	0.60856711144672	0.611219659164809	0.217468215668958	0.68114385897389	0.502789836654164	0.725089267055642	0.706545099123679	0.619570446443878	0.288737063402064	0.260190719153158	0.076515701735291
TRPM2	0.828052363678337	0.735521469003353	0.798341836590783	0.770482556224682	0.821313211162717	0.77019747107598	0.740196261859254	0.842214101355644	0.674375393576643	0.735431399373897	0.770092773929336	0.778327666831172	0.788931987251704	0.836546336131254	0.83263336361671	0.807109547994683	0.59064937030114	0.755342772385814	0.734932140257518	0.741715704916048	0.696019652128121	0.829561324893533	0.78332817266196	0.8964647859149	0.704128036644158	0.68139837807541	0.770442609675552	0.814691246802701	0.716315555495011	0.720187214787963	0.776289127905356	0.797454188210064	0.638959968509696	0.779491464306582	0.875417905598886	0.780767050469948	0.721686863430056	0.855181768568297	0.743493929477805	0.782691624264678	0.79570812838145	0.598278620334648	0.686295011409916	0.596136220497547	1	0.780109250758435	0.790863748360128	0.705407690072909	0.699291416170052	0.601419178273173	0.773988602199681	0.828642236420783	0.75642614644269	0.878722634477298	0.853644173887173	0.76788580384066	0.437562020212417	0.772756441041873	0.536070230318629	0.809339804651554	0.773940170764134	0.770069172290227	0.755664904341053	0.792776473547631	0.86070975804918	0.568828623308696	0.732545803508643	0.764312009155132	0.698163016807661	0.762199798486716	0.477431566077819	0.791820394601723	0.616292488577446	0.730973465837455	0.742538368577383	0.791356279056093	0.582325258420968	0.514566482110817	0.0736751150902462
UNC5B	0.829886793440983	0.515718058292896	0.712421921824951	0.711739265405428	0.73810155351428	0.706594983290011	0.45687224133395	0.726810385493403	0.467236626399882	0.723774680711773	0.669445094041904	0.70544904064466	0.710559491454166	0.80963865563114	0.76892824055042	0.761498772442807	0.493491119902769	0.768622512067252	0.497640329431188	0.582196802219235	0.502872931636756	0.763920538428918	0.704141969556083	0.823885122314946	0.598311838109922	0.479513008647601	0.752437190670266	0.824557567512525	0.794985272676935	0.660138141868094	0.708588783758257	0.752092326846916	0.609998458959736	0.695199819826591	0.746366643831899	0.670209907104408	0.783446144876275	0.804948938953372	0.731819511369328	0.604820834258823	0.687445925540812	0.595709402996627	0.57288242331881	0.466921477551134	0.780109250758435	1	0.644813415868505	0.76624910614482	0.732175789234657	0.560457151874	0.766008167202047	0.72252160298934	0.682281497654228	0.722448174037681	0.839367517994135	0.817371864318148	0.489265336496151	0.689083869734244	0.365750988750663	0.737857872690338	0.789217171985603	0.651378146844718	0.794035283265828	0.658561300776149	0.765080764211603	0.585670777852227	0.672522901704068	0.692553042538886	0.423762013046611	0.62659169981989	0.358250801770477	0.752034606443795	0.387345856973293	0.712526123153282	0.755219383085193	0.653880261243995	0.55695005014745	0.430200887516818	0.0862507310590421
ITGAL	0.811568775525066	0.722982599117765	0.786214831615861	0.790234441195967	0.790740013915592	0.796574602698701	0.748071837103982	0.888181533229878	0.71040150251001	0.743734231706946	0.717790182729266	0.84621858540473	0.748303496612685	0.843459515989249	0.843694107341616	0.852102378586741	0.616703498366755	0.752581151520464	0.723504344279592	0.734169454034525	0.751282034754156	0.840880872705344	0.756212731963208	0.821904121055464	0.73924750921098	0.659433795460064	0.741130728892422	0.735689057395029	0.667575971816013	0.752509111189835	0.81684909666362	0.826381917343995	0.63835149638301	0.794362681304851	0.84379013873612	0.80906908842166	0.704089899526062	0.867076860475003	0.682522452842799	0.798414647205105	0.742182984156342	0.604727794771392	0.676489043407622	0.611967989395535	0.790863748360128	0.644813415868505	1	0.717268571486567	0.696397555429971	0.556472926808425	0.652166504409673	0.81853449274265	0.720532042979851	0.813187620855573	0.848328262955631	0.626324389949019	0.557448575402536	0.826050651421383	0.582776378974778	0.857623885737497	0.741863212000422	0.815071697558346	0.761944059936674	0.802329564415197	0.827409436606001	0.483358354006299	0.802362864223969	0.780857248371406	0.65842221671572	0.756345594358836	0.520658593958371	0.80308802450299	0.621361609528642	0.801615183107426	0.786734206156416	0.833553924035508	0.613954813523575	0.510390268807639	0.11649287164185
KCNQ3	0.770486638158896	0.472999956298024	0.725549633145809	0.738444489965336	0.706009742283305	0.630807281635013	0.485551191875085	0.728620319269915	0.570189031203556	0.738496351932398	0.681757928158697	0.674754369425346	0.766330193410377	0.807945843891475	0.768714574791889	0.729308640527164	0.44454028970911	0.726144416397061	0.468918034983206	0.623971442931716	0.450359604502047	0.749026638531592	0.680192080423471	0.768252896616998	0.661154239530643	0.545579860445057	0.657960832212643	0.724540903023497	0.71637865378417	0.594278145946662	0.689806271559077	0.694731453434081	0.658302864934709	0.590093131420831	0.813967148229378	0.671006085317578	0.798715297258563	0.789318193375842	0.710788446144244	0.574012652158076	0.661993309543965	0.529791734178387	0.60701675485447	0.432208237492906	0.705407690072909	0.76624910614482	0.717268571486567	1	0.599203341650929	0.572617409804794	0.792626025970418	0.773274862994903	0.636330983687491	0.728452072976999	0.846829879241404	0.690603817845313	0.493101133586322	0.68339922113724	0.556355295324343	0.763093681097051	0.715219972566147	0.653326862368143	0.732415991052745	0.658220090726707	0.726533034438904	0.497226917806261	0.633174453550242	0.745121189747059	0.442763401790783	0.659774107171997	0.425662791739818	0.693694283833051	0.449110401113726	0.667978565827136	0.667278828138146	0.675432535936672	0.646908464921439	0.456830146434074	0.143886511516178
RXRA	0.847523086602383	0.554878860264112	0.627233376434962	0.74413047817232	0.664303621193741	0.653376242293467	0.588817244492933	0.784765010349284	0.652494108056388	0.808154185429188	0.644574364643925	0.789561718765183	0.752301213510436	0.821365875746962	0.742261425880983	0.772879483262961	0.364251997562159	0.764132445428889	0.59468419187148	0.609508599321077	0.604590977206908	0.735197162518073	0.585225337905172	0.760399467609387	0.71122973617967	0.620447856232499	0.626804542438752	0.81901153743718	0.817348799118255	0.563676308208709	0.799625263202274	0.742623597620959	0.67451178372716	0.814437849078065	0.729777731735968	0.621410047340375	0.713169720749316	0.761766215540615	0.71827974280472	0.634548267472588	0.584759522782193	0.720154056768938	0.457716529017833	0.441688133659871	0.699291416170052	0.732175789234657	0.696397555429971	0.599203341650929	1	0.624016325519482	0.638669778261817	0.776039180790079	0.653444192297248	0.702894976514602	0.815265788606278	0.693331404174421	0.561758974685025	0.768625826294516	0.461794250801483	0.810756061754954	0.800944193218072	0.678187001158018	0.822095084000362	0.640148040032642	0.666878508820199	0.67428945634011	0.631532844865354	0.692563379218278	0.503520344307676	0.670716489814522	0.45660105149597	0.782545605327937	0.509322062876896	0.798311327671562	0.78557575402699	0.764227589717936	0.58694746391441	0.444816561280012	0.0914978628540453
SEMA4C	0.659699473566824	0.404920699485505	0.469359800389032	0.59712108956203	0.553951116853283	0.461700843941298	0.482538048374381	0.649754843539963	0.537984840241111	0.656000816429961	0.571957833114444	0.569665242543536	0.633309814318699	0.682524039083146	0.593605455544306	0.558189497458143	0.209825715267152	0.683228011412196	0.470992451670773	0.505736468832851	0.432318833649473	0.63524378250579	0.462358441877743	0.613965709606218	0.67170132092804	0.515415654387381	0.480218895277266	0.686307816584672	0.676975918008311	0.36614482935734	0.63179256865724	0.53432144703106	0.53575140350504	0.599456283187581	0.655542033140703	0.485019472257866	0.585777214038094	0.632279991952879	0.66390435389068	0.579342627495321	0.481571658321248	0.555301665398467	0.355820676634805	0.262064710005934	0.601419178273173	0.560457151874	0.556472926808425	0.572617409804794	0.624016325519482	1	0.582592960700838	0.651380398339056	0.568214330564371	0.629637459909131	0.693166788940229	0.601585468875044	0.48789058930111	0.629207113527967	0.53070353684007	0.709502455443866	0.626023003568577	0.510612815089479	0.673356933072275	0.599734759415935	0.524134109304046	0.639717565826686	0.457099940203403	0.65360206645806	0.397870934860265	0.637610471717857	0.490495649900824	0.571812556453003	0.354909737305649	0.601796387406721	0.579198834595249	0.622271338073714	0.671942031974991	0.423519379092912	0.243969712593822
ADCY7	0.828608487626553	0.579967687637039	0.714209259708758	0.660744076100176	0.745927810825922	0.645616924974958	0.533637482263542	0.732949508561852	0.583154058459893	0.730002453628583	0.678975563234241	0.644434974215006	0.812021892926024	0.807486476129806	0.77113938397809	0.721821462712846	0.450598497057825	0.669418772950332	0.554601890468838	0.638165718242313	0.525598725820503	0.735438591956213	0.69715523107615	0.803831514265977	0.672015075620408	0.621021677439173	0.668972238173952	0.811460064814816	0.782558209229913	0.601823481142613	0.645863627404175	0.705110564546822	0.676541985722954	0.653303741760681	0.836551743406542	0.635771641765799	0.836671893110795	0.784257834930767	0.719866238803071	0.578302207212508	0.715579604926838	0.54478418720662	0.649543686787481	0.468479177599578	0.773988602199681	0.766008167202047	0.652166504409673	0.792626025970418	0.638669778261817	0.582592960700838	1	0.792953983264011	0.7137384823881	0.760441472594743	0.818854278414385	0.762384613960584	0.346659503181479	0.662963382968707	0.432222055697542	0.729496128756931	0.753625347552356	0.634119951461361	0.793320174193747	0.739524965679984	0.767388090524553	0.624642864629188	0.639631583887459	0.693244893088794	0.539304649227951	0.631108310280075	0.384586056402459	0.74689428928594	0.556531233621114	0.605088658059336	0.628962557900316	0.693348347066634	0.670992613394853	0.454613236054257	0.0645877850448529
ABCA1	0.904767887580143	0.793746234552811	0.843663053703443	0.842935440080546	0.833437506322422	0.764819324194246	0.79980767089198	0.919840825380997	0.884922253111715	0.878798875984653	0.8178166390834	0.869833326660942	0.897951489351312	0.933793455001614	0.901058981309579	0.886429468692227	0.534187892436584	0.808629575575809	0.808264654221554	0.819306801708499	0.761303009983204	0.857708522887443	0.781103218947882	0.894352466867542	0.878259477793974	0.871612231283453	0.736098658623521	0.85254591118053	0.780391596076323	0.70028691815166	0.900790229411497	0.837288112860921	0.799949738717095	0.849805236804952	0.928277789350024	0.779177228341918	0.780398274743012	0.89042114009001	0.842928212977174	0.794300180099131	0.77521595404718	0.73775675740663	0.723287918580788	0.564778014362303	0.828642236420783	0.72252160298934	0.81853449274265	0.773274862994903	0.776039180790079	0.651380398339056	0.792953983264011	1	0.745683724370912	0.880517038381892	0.91294144858968	0.728356086890746	0.561956003406526	0.8567301247289	0.626633555078504	0.921128240919855	0.867637327105093	0.841863055923001	0.8295513590248	0.847400175443089	0.856427831961528	0.66610774695963	0.76113017390981	0.794036133677346	0.727297300445072	0.792205348442153	0.561527276444466	0.868886569007476	0.780489691152788	0.836039038174494	0.813868702828987	0.900975830751389	0.71732901961626	0.605442287216328	0.0838722530886285
NRP1	0.816963868812012	0.643481684007521	0.663660000562596	0.682835787893284	0.726110663502953	0.671183577999048	0.614143038386759	0.765704407921813	0.613685049878492	0.712083236093663	0.577236957089032	0.709702425966704	0.719086350940413	0.781019407649985	0.723165674600608	0.708549072011401	0.425889781770421	0.712343193995439	0.658124582378218	0.588244849376665	0.6738945600506	0.721078548627214	0.679162197070556	0.80374032809267	0.714837395088804	0.568654405772228	0.656210409481563	0.777172856107254	0.771170819155363	0.592671050284009	0.701870319836106	0.715402965768596	0.629702633127486	0.694866526188612	0.77184074404754	0.657283359736559	0.697842995602957	0.795147809315476	0.692376866408564	0.635796040768699	0.6460708392938	0.53050572107642	0.547529871585865	0.427850028511587	0.75642614644269	0.682281497654228	0.720532042979851	0.636330983687491	0.653444192297248	0.568214330564371	0.7137384823881	0.745683724370912	1	0.694046132984187	0.795344013488592	0.775677909995168	0.52026724564692	0.648929790486209	0.413001464485504	0.731639683595165	0.74425515419298	0.701972428090235	0.786232384497804	0.678164259078082	0.764209857496242	0.702154090744467	0.610415130881083	0.648760369616157	0.540845047485554	0.59775486039591	0.384599619506321	0.716687683934732	0.552989536256244	0.670318597536234	0.657025944553037	0.710510904904362	0.601320149219817	0.506571380453255	-0.0100685848506116
LPP	0.834647199466057	0.807850103419523	0.869828911508042	0.801652801589296	0.89255675911498	0.837720993084589	0.789410605177215	0.928997072272467	0.762509375881212	0.73641157319551	0.860032312853659	0.840170476135634	0.817601592769035	0.884094893495864	0.924786908290477	0.859551870263829	0.706020498135696	0.794872000883443	0.792894474926144	0.762829975225213	0.760268272014919	0.922216491451226	0.859315781838763	0.90249946034318	0.755101139145147	0.768656957379895	0.817045941304842	0.774164314434045	0.68438751410411	0.801421683671768	0.837841053354595	0.869591591103618	0.655918310321633	0.800548976541271	0.945163036541436	0.852268087746336	0.75643733646368	0.914251191246898	0.7773322444743	0.819270495286528	0.872944683623243	0.654637907867814	0.829820566861354	0.67961724575387	0.878722634477298	0.722448174037681	0.813187620855573	0.728452072976999	0.702894976514602	0.629637459909131	0.760441472594743	0.880517038381892	0.694046132984187	1	0.85366293746867	0.678405359865188	0.449942385201377	0.895361452595416	0.65457906002469	0.867321367266243	0.787072783279808	0.848009708152665	0.787581874084099	0.862698892427323	0.912522737270101	0.490394507385611	0.822213566545295	0.840012317711939	0.747062649450038	0.821737847180817	0.590061829635852	0.847733382035847	0.69672955931197	0.821867614055172	0.815429321668278	0.901424761648632	0.64032618171486	0.596423918286705	0.221452559180055
SORL1	0.948036280836547	0.658375662798864	0.841157803785289	0.873111210155165	0.842255547448232	0.778197135805673	0.65842366753456	0.888424396742667	0.755156876552538	0.930189276650261	0.777231025241553	0.889309189761182	0.88452734166809	0.953935003272616	0.900399385841045	0.892122086732367	0.503697076264808	0.900255613905713	0.670518425522789	0.747063187302478	0.677643867863721	0.858565151800134	0.774889402392644	0.93528326096966	0.843658494013816	0.719413551352061	0.788391385966714	0.880528728367646	0.88503565051288	0.714711572062355	0.915601837592026	0.854124200732526	0.819857594379609	0.851933352648013	0.92105442886043	0.789075904821788	0.841705429155405	0.914246079402139	0.872715125788752	0.717441722718621	0.7164281182396	0.724461251562593	0.631765615580499	0.539827443112207	0.853644173887173	0.839367517994135	0.848328262955631	0.846829879241404	0.815265788606278	0.693166788940229	0.818854278414385	0.91294144858968	0.795344013488592	0.85366293746867	1	0.826531181583884	0.672557387472401	0.816965317387364	0.557263961499752	0.909335438129281	0.906590482001899	0.797467538716465	0.840648926382164	0.800948930781095	0.841055213491174	0.662102036958557	0.773948058456455	0.801703225072629	0.593867622923741	0.768560817968067	0.459323139784804	0.860559654984885	0.58963981475769	0.86003522324983	0.846252844917222	0.829225986844945	0.683682213311504	0.483710347663952	0.0257159605587423
STAB1	0.827330308634528	0.583922651235359	0.745046250827866	0.758224847161654	0.782578058347137	0.706608969517959	0.480604354233476	0.703465263774852	0.542463774456892	0.787717290849112	0.578052109110777	0.705877768683862	0.720771733085101	0.810602891994975	0.725043635366975	0.759545330266638	0.426292187616504	0.811780532894838	0.584417544457247	0.563124854699921	0.620117948182983	0.725914195883483	0.71085056834051	0.866850209644753	0.700929762081784	0.527718317040232	0.746462931314316	0.82609236388598	0.832153034998416	0.648416205396867	0.740680386493372	0.760002807384926	0.742890955062694	0.709637901119032	0.724333829519863	0.665902379983171	0.711390757894911	0.746047391844554	0.804982144484309	0.605174296811456	0.661246178576621	0.612317424086344	0.528618747426409	0.473647777525051	0.76788580384066	0.817371864318148	0.626324389949019	0.690603817845313	0.693331404174421	0.601585468875044	0.762384613960584	0.728356086890746	0.775677909995168	0.678405359865188	0.826531181583884	1	0.53937684713337	0.614943651601837	0.320703510564646	0.71771493632149	0.826296426564066	0.65423266821376	0.752104055891745	0.628707087318807	0.752650404013243	0.70020537295769	0.68622429301743	0.622224826916279	0.499032406510202	0.532692226599518	0.259589886085036	0.698770463166924	0.499825986598647	0.711574034123656	0.73379373339448	0.633014685714408	0.559126052293393	0.403275033588939	-0.0982423993472541
SELL	0.625107385498777	0.313323504685017	0.533885044778338	0.72106935922794	0.514206578477511	0.497507209700025	0.2865329950868	0.561768505824543	0.490331479478846	0.707080648260076	0.37600095464185	0.646023645761065	0.475415452033058	0.629794788697934	0.566427223701971	0.580122065259569	0.271573756876426	0.713921558285599	0.333348933147967	0.334780612571956	0.417484293609938	0.522274766736773	0.434208357552069	0.559940088952675	0.608509827708156	0.435041921431077	0.534337794937314	0.492595190856904	0.631788847900669	0.441227406034534	0.693866992392934	0.569781665282632	0.588000872680122	0.654944384643755	0.539101128356212	0.482948704395094	0.513901442493491	0.544864703559197	0.638368876762313	0.385795919328498	0.29792261122187	0.622549873183887	0.252088947873424	0.299683419151657	0.437562020212417	0.489265336496151	0.557448575402536	0.493101133586322	0.561758974685025	0.48789058930111	0.346659503181479	0.561956003406526	0.52026724564692	0.449942385201377	0.672557387472401	0.53937684713337	1	0.4894927312434	0.244507400958176	0.594010147068009	0.626960906246098	0.500195519760286	0.478103151494866	0.442335849283101	0.44432824951015	0.467587415267896	0.53766943199095	0.436873187641346	0.173194466097019	0.436071926926388	0.200169676849115	0.50630358634049	0.230931026759709	0.652378060509215	0.601881072010981	0.455793246691418	0.468527736318932	0.143229099000762	-0.115145562586777
SMAP1	0.830555585017547	0.787721683183774	0.791137503684382	0.785359069819831	0.8404395180283	0.847678301582803	0.780543754075073	0.937601554609676	0.728075298038866	0.721064413340695	0.809711702996309	0.853639429141154	0.731919666797959	0.845947878512243	0.906565728938809	0.858313190171653	0.690446099669294	0.74225143479733	0.776431455291911	0.743102108264139	0.775835810909951	0.926171064258789	0.809063327542047	0.833957475915861	0.773796900501958	0.743669141613882	0.780709872182935	0.763121236053743	0.660903462011788	0.787703234112863	0.841560776912673	0.886332587970636	0.649482622301969	0.831698464387846	0.863978401261204	0.84790981303065	0.691078284974786	0.878062960898021	0.714663386417408	0.797562365893104	0.828085981803118	0.703937768111078	0.770176370921303	0.691949996789478	0.772756441041873	0.689083869734244	0.826050651421383	0.68339922113724	0.768625826294516	0.629207113527967	0.662963382968707	0.8567301247289	0.648929790486209	0.895361452595416	0.816965317387364	0.614943651601837	0.4894927312434	1	0.646678463325008	0.914059636904515	0.748686814501444	0.862852826591215	0.808544785998027	0.825151842433808	0.882613476533361	0.481119173499445	0.809108957883236	0.88862596510346	0.735980227403147	0.878735995229246	0.6921183361989	0.896869769850454	0.683856297486305	0.890885441897655	0.885949772885733	0.928002422360749	0.668483242318148	0.637209485736963	0.369048286395093
INSR	0.52418730356949	0.541126074637597	0.482239856295982	0.472263909278085	0.541077299273178	0.421653333131695	0.661961145565649	0.620279502975436	0.652742820302459	0.482485625344848	0.718795088453695	0.505920562723346	0.605182514325405	0.575426435891085	0.55151679910063	0.49630493786414	0.316236155308754	0.46443923268373	0.578178879916106	0.600568906052297	0.482744528734866	0.618480478672973	0.461885077649088	0.524387854499759	0.554460719938311	0.568419194852504	0.367868273779771	0.508576951035813	0.326544030870655	0.347714073926424	0.575827874812322	0.465496579060961	0.430922995098785	0.474997464400712	0.638314692163419	0.523957170023876	0.440007465707636	0.615475430536444	0.414691567743661	0.618410834829466	0.558283862196401	0.374983895191889	0.482608611705515	0.298321244237693	0.536070230318629	0.365750988750663	0.582776378974778	0.556355295324343	0.461794250801483	0.53070353684007	0.432222055697542	0.626633555078504	0.413001464485504	0.65457906002469	0.557263961499752	0.320703510564646	0.244507400958176	0.646678463325008	1	0.673820796577614	0.399900310330524	0.57748093898625	0.564503391032227	0.56416875283668	0.52803755541796	0.28919221679469	0.423745167294528	0.669581186166685	0.620187676598165	0.645365835624942	0.677175722236907	0.576103803303105	0.596925248331349	0.562206097031155	0.51024281303526	0.710151989964066	0.560555411349732	0.628290088373128	0.442183284884347
LRP1	0.893685443783961	0.758565981392486	0.809824248672561	0.819579498413121	0.8267925952312	0.795689984303112	0.783862720417984	0.936523867009343	0.807301263219344	0.843253695353358	0.802036068050778	0.886962498794122	0.818228140135746	0.917242695126073	0.901708243924818	0.873214604155226	0.565421511531016	0.820971426678392	0.770544372960024	0.785641239569153	0.743101542438495	0.908224503837202	0.78285213398079	0.879463834465154	0.860904975956356	0.770817014042317	0.755690152752488	0.858483226949659	0.748110132299942	0.722807672914454	0.904216350851747	0.86530388849034	0.763472941063205	0.840521109275464	0.886853834457691	0.809264534091255	0.737108952176685	0.911634301386906	0.797667065661738	0.781810018407157	0.7860566602193	0.732881609232121	0.695641311544563	0.578104152552035	0.809339804651554	0.737857872690338	0.857623885737497	0.763093681097051	0.810756061754954	0.709502455443866	0.729496128756931	0.921128240919855	0.731639683595165	0.867321367266243	0.909335438129281	0.71771493632149	0.594010147068009	0.914059636904515	0.673820796577614	1	0.831225016303446	0.862850250505913	0.861033783446608	0.848359074235397	0.861514220458544	0.611333789718467	0.778164002129055	0.898027720821483	0.69817165653537	0.846754423673534	0.676685797468226	0.892126741213721	0.701374150557827	0.906973438236264	0.89242211521599	0.920159495595419	0.754850667194224	0.655141617750098	0.28569650300513
CD33	0.896687162122396	0.652387053307164	0.850483007124444	0.837188025501314	0.796111770364572	0.772936359565807	0.633400374741101	0.831315329976904	0.74075643629694	0.908911602622236	0.695575041713261	0.873638762443848	0.8112680753921	0.924409361534923	0.853939001488261	0.882941050906294	0.50434359511923	0.88718667463519	0.661341995039368	0.686855943776766	0.680696073630713	0.806318440351394	0.776146651056586	0.89473663584799	0.794258448608533	0.691006977274098	0.797805852027489	0.851086427470485	0.848332328270224	0.74434534931839	0.884712875316464	0.847004747896018	0.798994147923479	0.852064172636651	0.837140116246902	0.718542722407529	0.772833425101294	0.858432413895167	0.833308971167078	0.665792411916734	0.655476394564768	0.75662484597866	0.622133769422038	0.534145006683478	0.773940170764134	0.789217171985603	0.741863212000422	0.715219972566147	0.800944193218072	0.626023003568577	0.753625347552356	0.867637327105093	0.74425515419298	0.787072783279808	0.906590482001899	0.826296426564066	0.626960906246098	0.748686814501444	0.399900310330524	0.831225016303446	1	0.784390797415843	0.797073925091072	0.735339999437015	0.818682008516256	0.640946174021432	0.778666538295621	0.713068100871016	0.517006950539075	0.66828328540349	0.372172416583754	0.810476172565646	0.619090954987656	0.837927513853646	0.8374590466822	0.761548148461351	0.577991821290693	0.432208234666651	-0.0622893836085153
TRADD	0.818362683933898	0.844079809848986	0.8621660606919	0.76433197420346	0.860571861602761	0.891695277229933	0.790371816968036	0.909458772129546	0.763374956569456	0.722063361913815	0.741314893669313	0.876085636535199	0.681683009402162	0.856557555544886	0.887120967562409	0.880356785224704	0.758172676399185	0.753864520972141	0.796558395228411	0.719777256717355	0.79830770001854	0.910269318973993	0.881425076138189	0.850572460862469	0.758080446817409	0.731296347407541	0.820519234240968	0.757766598675824	0.614201646304604	0.849119157395401	0.845392962267591	0.915784748684702	0.649132519945553	0.820757402653666	0.840056843505898	0.867264869461834	0.677802332030075	0.889217064602215	0.676285523467508	0.755210556315449	0.827540460636016	0.725006694876496	0.816130980960217	0.756561228552578	0.770069172290227	0.651378146844718	0.815071697558346	0.653326862368143	0.678187001158018	0.510612815089479	0.634119951461361	0.841863055923001	0.701972428090235	0.848009708152665	0.797467538716465	0.65423266821376	0.500195519760286	0.862852826591215	0.57748093898625	0.862850250505913	0.784390797415843	1	0.741790656612537	0.817918440079754	0.896430563227566	0.422847223887026	0.853566973211448	0.817443726022693	0.730624500847468	0.771742814829701	0.556406989171114	0.850016927043195	0.739405570641964	0.897179049937412	0.87290363362688	0.88266867652381	0.569412952091597	0.583833119548395	0.174360704357585
