""	SDC2	NCL	SDC4	PLXNB2	SDC3	CD44	ENG	CCRL2	RXRA	CD163	CD74	FPR2	APLP2	LRP1	TLR2	CMKLR1	C5AR1	PLAUR	CD93	TNFRSF10D	NOTCH2	ITGB1	HAVCR2	FPR1	LAMP1	THBD	TLR4	SORL1	FLT1	ADCY7	STAB1	ACTR2	HLA.DPB1	INSR	PTGER2	ADRB2	ABCA1	NRP1	TFRC	NRP2	SIRPA	PTPRA	SELL	TNFRSF14	SORT1	ITGAM	TNFRSF21	CD36	NCSTN	LRP10	PECAM1	PLXNA1	SLC16A7	ACVR1B	ITGA5	TREM1	VSIR	NOTCH1	ITGAV	LDLR	CD33	FFAR2	CCR2	AXL	CCR5	MERTK	SLC16A1	KCNN4	CXCR4	S1PR4	PTPRC	CD63	NECTIN2	PILRA	TREM2	RPSA	STX4	ASGR1	JAML	MCFD2	CD47	CD40	GPR171	FPR3	AMFR	TLR1	PVR	CADM1	ADORA3	BMPR2	DIP2A	SMAD3	SCARB1	LILRB1	LILRB2	ERAP1	SCARF1	CSF2RA	CSF3R	ITGA4	CD69	STX3	TLR6	LILRA1	CD81	CD4	CD46	GPNMB	CD68	TNFRSF1B	TNFRSF1A	TRADD	SIGLEC10	RACK1	CCR1	IL6R	PTGER4	RHBDF2	JMJD6	PILRB	CD2	CLEC2D	ITGB2	TSPAN14	TSPAN17	CANX	C1QBP	SIGIRR	SPN	PTPRJ	IL2RG	SMAP1	CD3D	IL2RA	CD3G	CD82	CD8A	ITGAL	CD9	LPP
PTPRC	0.245134581122493	0.839073234551696	0.255958502321069	0.720510447519662	0.373515544354364	0.329763533544774	0.633251228983958	0.225106768200114	0.210718541763387	0.499672962478035	0.747559996423072	-0.248303947208822	0.506145905403189	0.448135635722816	0.38230030147044	0.44908720060214	0.372523616543167	0.558113824161498	-0.0207188415778739	0.31611367324716	0.771018566151999	0.692893420568597	0.811881017201988	0.616246158837479	0.482916604835948	0.124684303731755	0.48096841883208	0.564062750848535	0.105965303610315	0.826260260447271	0.439624557316897	0.864157663929503	0.665501912939099	0.702013814798776	0.296930079847639	0.670637474604939	0.449921219303687	0.540435220540265	0.678052468740547	0.587352139114445	0.475407134170193	0.86391806297895	0.535058208119853	0.860950498997441	0.54414672125814	0.236900966470577	0.536576524091362	0.316558424051319	0.677799395213431	0.836051573053345	0.592166382264662	0.702633494824171	0.598045082660465	0.463941787719912	0.388879415182675	0.124360720525073	0.770212000136497	0.772731431296871	0.517017542334101	0.356846171393372	0.678902057478335	-0.276529966313735	0.0337217849181987	0.551184314335161	0.756589248053602	0.438272056809405	0.664619075150699	0.353706816395532	0.8736866420572	0.818672962567985	1	0.562358075075846	0.828744702556768	0.553744723691357	0.434501702488905	0.900967768444728	0.790691366931031	0.521799857517742	0.603105242142811	0.746918579144464	0.818798016112067	0.667719080540636	0.813963656323516	0.58298755578749	0.649871795555895	0.611251861583882	0.565616975701541	0.535527086985096	0.427168281951841	0.646719981027416	0.861358846471616	0.662961088958084	0.55411620466419	0.435422971165262	0.526519965062122	0.791106626724699	0.617613342308053	0.790360135023009	0.360140212958914	0.941976634245506	0.870596517495385	0.777277228132096	0.777192539990001	-0.00303273360451561	0.624379779520537	0.696930159836787	0.844762400108557	0.361988923423491	0.456720696491507	0.805943672457711	0.753239780444032	0.908510379525073	0.669244723217123	0.900839487394641	0.344669940707821	0.775046470445469	0.882239283785755	0.665007126414565	0.85760439484948	0.863222367022232	0.804703614116091	0.811562857128486	0.770438976073028	0.708131801680531	0.707266366028349	0.751202161249745	0.718669302800665	0.827524087993844	0.673740345315757	0.682262301804188	0.768449623079178	0.836136734206415	0.781852537183693	0.704575117871959	0.761862823539235	0.436461025940771	0.772810717048958	0.845042489820552	0.560842410712781	0.738918940041744
CD63	0.810402895755976	0.702861358398939	0.480060629601591	0.783540363657986	0.811441614111771	0.552219780039511	0.818993504512539	0.40884049755362	0.412118217748728	0.814439449748749	0.470259320511749	-0.0536017978549161	0.904241836188598	0.868356404212809	0.47440807296295	0.889935014100099	0.570003891139267	0.809127059282225	0.0314687011935804	0.492139514299892	0.891590324983603	0.91420865579145	0.790225006681499	0.433004042663998	0.911527462578213	0.456336307846264	0.660563903113613	0.684299729825271	0.404644374005799	0.611723469178513	0.687237755177694	0.795273454330148	0.258842151504516	0.346107402929837	0.200041787235232	0.766138194164597	0.90424371895852	0.884702127550936	0.894309340078735	0.891266074436484	0.90068474152187	0.827776843578917	-0.00519417811453401	0.803460665623648	0.893542262807923	0.624224393748773	0.9174144437059	0.729053979016075	0.908324821074146	0.770419655548956	0.573546084989941	0.891772410575773	0.290632650542098	0.8510707551055	0.572275529030978	0.449428374626608	0.350418980404236	0.496408714569025	0.653758387877642	-0.0513169728263697	0.79773256090684	-0.146469147788127	-0.210794121194763	0.56632409879718	0.758444630736189	0.728630078369783	0.880289257550369	0.549442635877441	0.399305593847179	0.419619788291679	0.562358075075846	1	0.687272412417732	0.889757678102961	0.69207307518041	0.643911160763426	0.816894617689664	0.666807078747352	0.118131993276613	0.916444120765625	0.760605488335324	0.55311485604175	0.386752855022785	0.812725005721535	0.856268026372898	0.726139448997245	0.601129235128624	0.581447017759144	0.756091102567399	0.658502627298444	0.737746537380598	0.0276455639249458	0.784411094538389	0.476864467511849	0.42090645562055	0.82086226151842	0.437001232828606	0.408581901542132	0.265490162850154	0.49932531836945	0.386634685247351	0.706092801320485	0.652194970123044	-0.0703950021368251	0.901675960137396	0.779476961270302	0.824177266722866	0.822108251623578	0.918005282144564	0.549958997936572	0.787406435788722	0.55698564688199	0.587569404359947	0.666580505147296	0.810329521023226	0.667755994086521	0.582006967046133	0.725544171493571	0.669923615452393	0.713165434265099	0.3847379305404	0.386224901164847	0.855929811404175	0.896130110561645	0.883131971070325	0.93710554673903	0.652665149783335	0.538808272374414	0.650205404856673	0.851283502259959	0.529817379764926	0.854158600804241	0.395760006692295	0.702867350402851	0.390895524898112	0.868382523742727	0.552258662934326	0.637721312017041	0.856909901072689	0.851033183195989
NECTIN2	0.372061324285143	0.805168418782681	0.336393271180662	0.793397178850985	0.452716552967349	0.306219653643997	0.757339373312922	0.134370812279843	0.0829021190860732	0.475507019882174	0.812157175628929	-0.292330470677385	0.498326075394998	0.506675490191222	0.313986150025392	0.516151068490651	0.233936727722294	0.658536553252648	-0.118770328720188	0.375719192721034	0.779573645412654	0.750485144461318	0.788524966591856	0.542138119678113	0.5219799542874	0.192008041097668	0.365627605956538	0.578710073329407	0.239377767944479	0.790254006370685	0.526888075804385	0.819641940646249	0.691360579983288	0.752848392064729	0.105351730094273	0.664837200482726	0.49890119109326	0.66926492377653	0.7227107662531	0.710262783049986	0.577897717920238	0.827391162978422	0.312581678177266	0.824947981694693	0.585958580724326	0.351804791161903	0.61438867981207	0.302284945695961	0.726171600967209	0.820489205152075	0.615149166901578	0.832449479356569	0.310677798731338	0.505512720381745	0.431248415691765	0.196301911206974	0.629125895412932	0.678278076739508	0.573200460314307	0.0818926550173466	0.745162108288752	-0.394313033088215	-0.202676552489287	0.634957440678725	0.740662366648273	0.479965777389542	0.731516323119089	0.426526960326179	0.76703717768951	0.647029043682433	0.828744702556768	0.687272412417732	1	0.594557035682961	0.522535126202905	0.869416087006557	0.820080601228185	0.494385118798156	0.614516085409759	0.814392240633313	0.79375430631362	0.82615906684848	0.63321258588966	0.677853100544816	0.742934716682038	0.642276352474787	0.594877074630225	0.58710611035212	0.478933647186939	0.733092325531881	0.796869454341579	0.449650551720166	0.597426105797256	0.335491872775123	0.431852287947481	0.781931777226598	0.70018556633021	0.857524066672208	0.138433476936936	0.863788982449165	0.678178376150996	0.74305852065822	0.727803282024727	-0.169875580294087	0.729360632345356	0.756835791813843	0.833178555938744	0.402786782424324	0.525096340030026	0.625884265575014	0.739299358773346	0.890647076611537	0.676684573207161	0.853245764911018	0.371878142321623	0.64603395362182	0.88629538943274	0.74545868083831	0.80670062604487	0.822757179159264	0.607541334896508	0.58833725618291	0.844136449290091	0.674301683674106	0.72481703815429	0.809621186518805	0.75803180631816	0.733238485872049	0.663897321939862	0.712315174173464	0.756368230626818	0.820358776564506	0.572391600616753	0.738669580624282	0.539162189125216	0.475602981975945	0.612239833767609	0.694021775598083	0.673409121265122	0.810276837924643
PILRA	0.648913787107763	0.606665043160367	0.40829589026445	0.729420143525811	0.779590219365191	0.529167533617302	0.73511492207335	0.492059417724661	0.488935012776326	0.873673414792517	0.38688055406146	-0.0349267175631268	0.893765297259552	0.834665081507104	0.557174231161962	0.85609182768861	0.719003223423639	0.715285834598687	0.0972765528819717	0.403563323328795	0.827786662684719	0.779433413803684	0.772003582152011	0.572690277745647	0.877924045063853	0.345251836089224	0.792053371138976	0.684164584122966	0.222079047957424	0.606452816465167	0.668267033277739	0.786349517654652	0.169443163498299	0.297731288736647	0.28623852905365	0.726647019693564	0.850555721095692	0.768523814393075	0.878213022150815	0.81060937901409	0.833125067673376	0.75096647579535	0.0690447459014782	0.770951089145	0.799236724130279	0.49641311142618	0.84321732157958	0.740055335151333	0.843196005215849	0.69585622744244	0.547064304258612	0.783410880467427	0.372351592138064	0.775613708415922	0.46680074333006	0.353954268742547	0.43130557884298	0.498676382602878	0.621975756461145	0.091677183454301	0.798679203335923	-0.051975679941822	-0.00567509842195086	0.505699130559723	0.730729308062245	0.725887806046435	0.738699860045458	0.435547778594341	0.409038345025876	0.373454630878426	0.553744723691357	0.889757678102961	0.594557035682961	1	0.632322699178992	0.560855587131789	0.764672877455455	0.774087147515308	0.128659280422845	0.796283863420758	0.673763533942208	0.418381929349201	0.334504407639327	0.781115133013006	0.765840517188241	0.710679265248186	0.567087601321601	0.489832136814118	0.741346773275585	0.555114566576821	0.646528264742064	0.0674612130290936	0.717619926838774	0.601895301590634	0.595731062137322	0.751019766924935	0.25002729500228	0.364244357558381	0.459429045564958	0.450268091955446	0.334078438885523	0.651117057494598	0.676419264548159	0.0903445067063507	0.812540790379845	0.731070460909966	0.757109520494871	0.78611140853186	0.876518045063538	0.61682649044099	0.813170747742904	0.492101700527617	0.610883662399842	0.613728606009046	0.740363655070307	0.66700665900616	0.511484663395895	0.67303524618582	0.624497276938408	0.622294444564683	0.33384863578777	0.332842866493324	0.745779071954967	0.899576186538205	0.837472783976819	0.855297089283175	0.518684359565436	0.494994815478823	0.500700553726091	0.798349719174265	0.407575048912735	0.793221603315266	0.349158079883069	0.61379825816554	0.342144953466804	0.74748394897072	0.472757839822553	0.569540177343996	0.739590521189113	0.677571630471588
TREM2	0.301720672184554	0.345949715918492	-0.110602607187692	0.82105278329129	0.82159461319234	0.00713827205261851	0.706525869150365	-0.046048167616755	0.0149679950528377	0.771423180559662	0.589860742398218	-0.508183261502303	0.6548957062488	0.86822139432951	0.213044613745925	0.779974347557136	0.355013918865455	0.359762598285555	-0.369586532935136	0.0213371928563367	0.589962694554144	0.614609142153864	0.734491162006985	0.208987466617465	0.693510621067613	-0.0347034122673394	0.592641335089334	0.957894513156911	-0.127322770210468	0.720156732130513	0.951759192015768	0.535842710789059	0.278522837911554	0.282877574175787	-0.273182238275365	0.830959938125498	0.691750630732949	0.827850137863769	0.639935480084411	0.784215316699441	0.515514064906526	0.673391125766237	-0.219154512241175	0.648648244705318	0.699511506001933	0.230631737962724	0.707455348390837	0.495083984379421	0.798293560296131	0.718268644183175	0.585189983685257	0.743645426763248	0.0516939901293387	0.45021491299285	0.0694706106796228	-0.110806690336924	0.467969068671364	0.496959326635945	0.921888666697926	-0.271134975726409	0.680029727872909	-0.440547049741172	-0.480968653817371	0.900517012849362	0.463770320961691	0.939980111375573	0.640744889013405	0.0608355461347214	0.235808703150973	0.0410302990027057	0.434501702488905	0.69207307518041	0.522535126202905	0.632322699178992	1	0.393112068044153	0.674995976511182	0.464759508476733	-0.00392931860881097	0.632582255471355	0.36953747821852	0.175874159764481	0.175755762140978	0.931339981485687	0.812626101021705	0.927410610390582	0.190170145235247	0.903022010958019	0.906856656170679	0.580830318578143	0.638945768294567	-0.232825780309522	0.814811163448439	0.166020862622765	0.170644379747917	0.669249309479403	0.0716284183079087	0.39139376692415	0.422523330678452	0.478215134870209	0.211939027377601	0.559268177433227	0.618347710922689	-0.447160235730927	0.911843464990515	0.908588447303261	0.727542668220395	0.686849711021338	0.798950591696448	0.342105759250811	0.792072005496398	0.372611770621596	0.86134402805998	0.385312692231036	0.410840808140697	0.343339658003071	0.632015034559816	0.789663332967799	0.393057286401643	0.659935226858744	0.19961629933277	0.237734281576994	0.725480190792374	0.675706491748009	0.619057290212502	0.713776246096536	0.245869645119323	0.169756357845327	0.182318343720475	0.851541023964827	0.108751905845344	0.608430122082884	0.217769370430415	0.451812612440687	0.208359699461516	0.388209720999176	0.31538916224516	0.411578585385864	0.897894167656163	0.570616946451253
RPSA	0.400276753100413	0.907113988891653	0.385201805256625	0.724062127319332	0.35921135593573	0.389884671523976	0.68010431288531	0.192853862170372	0.178749442939367	0.424936608681193	0.756976426021116	-0.203073195321188	0.508419369775212	0.43227088751303	0.322526355474831	0.452071682253622	0.260899010755077	0.664304677187719	-0.0195706490301524	0.423804063663298	0.804989404709768	0.742686672882862	0.77788999850909	0.585257784036719	0.500438128971147	0.27644441237603	0.341290816869204	0.477603643689542	0.279194185672766	0.777513811181387	0.377465754678718	0.859400531060081	0.698559300090637	0.734056127040854	0.25879622745235	0.627224749953716	0.451442236717115	0.578875984218813	0.67062020863758	0.602036709062382	0.543391877471071	0.846331492718819	0.549275270058856	0.830648996963799	0.579477144186657	0.371104167730287	0.596375589041525	0.334861368064667	0.695273418909834	0.820641976244207	0.529411978495912	0.748732741531026	0.507924304626418	0.541535502730265	0.524983603065704	0.268702322444068	0.70696523598587	0.681973650801179	0.428331732839515	0.250138102502614	0.735072987140144	-0.327813155638669	-0.0219760548192589	0.521133255560759	0.755896378930766	0.353632696367568	0.731073260421747	0.521382164411293	0.865588214264556	0.859038344853129	0.900967768444728	0.643911160763426	0.869416087006557	0.560855587131789	0.393112068044153	1	0.755903381342885	0.505440894693864	0.646658591268387	0.818842284790218	0.883880292080961	0.774788756124706	0.795193039281086	0.553528360962309	0.685669839461907	0.557176413135189	0.63441514517493	0.486578488633287	0.386713436945388	0.640195967829741	0.801348529364478	0.611573387069831	0.544456572377518	0.390367928560807	0.455304851875781	0.781995358951313	0.736639569018082	0.786959762475131	0.16711436897692	0.885820859215864	0.828228217378071	0.758221759313018	0.710567230161678	-0.0278996846574153	0.644772585682154	0.672877745162458	0.826947456033254	0.376811088406222	0.468351818555001	0.700563207950612	0.703078817200484	0.9369186269668	0.603489532065207	0.987703251208028	0.419139356552073	0.724121287508215	0.850175293744931	0.632804099510867	0.875535405720757	0.826189909671811	0.741954828069032	0.708656259847634	0.837976902698395	0.672067949531406	0.749393382283369	0.798129361108896	0.898165686497127	0.875414630854577	0.823517905265289	0.639010589028976	0.832292137603506	0.877118643187558	0.713967711902141	0.728229521142619	0.682429393600479	0.540331322434517	0.713246126922434	0.79515319664856	0.590977894703501	0.797896831107827
STX4	0.528402023980373	0.827804235064351	0.463980293760494	0.877528399147679	0.601549850969217	0.536740974342805	0.846701765568392	0.413050741746297	0.386220791058522	0.745934106162729	0.634480547266587	-0.096297732073228	0.71490499773654	0.692676832102635	0.622749873882267	0.677794996119719	0.570244906165082	0.790934883929001	0.079677772572128	0.489641504296753	0.810809719712313	0.861550159657404	0.839422102933648	0.608202639127203	0.68733900629116	0.392926580752854	0.628126208291256	0.739185733281235	0.351175133952953	0.763599360809937	0.676210885281266	0.887064962507548	0.408633465943206	0.529862417848786	0.243594438760037	0.833429645121384	0.692579501131212	0.777413348425592	0.845751280085432	0.762374174339631	0.795175404897513	0.871484580606482	0.11959138443298	0.850000691576642	0.786167693429836	0.561167382745593	0.714689139855154	0.450620753911361	0.815955837939084	0.806136296292904	0.615103564299972	0.890752227764071	0.395861357767319	0.706607612103325	0.543052273121392	0.375572247431021	0.604991036901118	0.730496997171247	0.746349322609121	0.143613545647415	0.826336216145262	-0.225826481117677	-0.100146860053136	0.657056067094658	0.852537558894039	0.662120888360818	0.841138588594024	0.51793144805049	0.654920791943809	0.555580782848806	0.790691366931031	0.816894617689664	0.820080601228185	0.764672877455455	0.674995976511182	0.755903381342885	1	0.674411552579329	0.307366387434157	0.82037199037225	0.816163765524761	0.642040599168869	0.538493355995643	0.7899423011513	0.780697746036694	0.767346057916278	0.678224602755059	0.625568451777511	0.638542703061879	0.678002356592653	0.856400115170511	0.25785976699361	0.637708638880371	0.568365403953078	0.560345283880556	0.862769188836485	0.527299710893191	0.64194465488731	0.307699341126832	0.754939739667602	0.609672553246561	0.724416857203262	0.770857448345429	-0.019305266781476	0.836491229815498	0.81353246670918	0.854318306569427	0.545406121557262	0.705272135208074	0.781573765483476	0.854981103530953	0.701529526039278	0.721373616239579	0.763969191744425	0.622603952901784	0.815171265677829	0.797786197094105	0.887940139749436	0.825981115936216	0.827921346763767	0.57886997495121	0.597611177363818	0.868674458673343	0.867242793371849	0.792124257997493	0.904818449057456	0.69137269575307	0.677953206499487	0.640855536706156	0.877534132306815	0.67133195590412	0.846726099921275	0.579232896747507	0.719613079186137	0.560974106794507	0.664455914379465	0.663519745433692	0.776561857993737	0.815580245715914	0.832629524452596
ASGR1	0.395083866776232	0.582296810565914	0.438391301030133	0.661970416887837	0.554083409345319	0.538204659781252	0.6931670308491	0.617015395484686	0.586151366699626	0.785953165177526	0.296124188914323	0.117669511626994	0.73270337716787	0.646307555420511	0.606212437094359	0.629090345147453	0.790026174848983	0.608896229382727	0.261754222571291	0.440097021182615	0.654059846503151	0.630003473664274	0.661382173468073	0.735220676229984	0.658750730258115	0.363508479876154	0.778676444986567	0.587961602352834	0.136275848743599	0.572785174990285	0.526211236283609	0.742628715556353	0.121995992522507	0.28600224458703	0.457771632091976	0.580244477876558	0.662580464343612	0.52761477321175	0.724221273188269	0.555221049797181	0.691867262595997	0.618446633305099	0.141194439923937	0.657791012742439	0.637551562749729	0.407301212468092	0.643923703386593	0.533928603869326	0.683439428137214	0.5475508533603	0.536002570778907	0.58602849318688	0.421762532568269	0.645345770812602	0.432773847945578	0.298710077658911	0.512985485603287	0.545527623364019	0.54419166334285	0.270096091212536	0.729209503127082	0.00480304974267702	0.346468599185464	0.387706398905065	0.661194738218761	0.569514434310985	0.587842889532385	0.329209629816788	0.442208713743459	0.408848646376349	0.521799857517742	0.666807078747352	0.494385118798156	0.774087147515308	0.464759508476733	0.505440894693864	0.674411552579329	1	0.119231068955916	0.619482114068191	0.649216767432633	0.307198182153306	0.268609389044471	0.624110593862714	0.586839208774306	0.612464945602666	0.594381142027102	0.361756157548514	0.566135825524851	0.477456420229296	0.513914039583115	0.164866601022716	0.512097376686068	0.761966681065954	0.779349176392907	0.671423139830409	0.185770041804535	0.306396707578221	0.439471291356651	0.443906795772811	0.299946970061227	0.56665200792038	0.590456410045395	0.366367844290217	0.617761681590775	0.556351643217898	0.616362802141204	0.542161777031099	0.65883124267636	0.658458342513761	0.757437260779536	0.399370921123674	0.550323723413151	0.577874668741207	0.579029831334359	0.651099571537205	0.445377916474259	0.576689002879105	0.558097019530741	0.510864176801533	0.301451227200842	0.316454884617889	0.554872278527931	0.79713909126223	0.696876256570957	0.719128073759224	0.494545553131874	0.541716950492599	0.376398685127857	0.658367391406925	0.309465486344962	0.697487303059983	0.316871083677471	0.391859321772849	0.306302618651899	0.552005151554587	0.364476906499191	0.492993395450962	0.566026279430079	0.505498936755008
JAML	-0.0679203299336322	0.442691367304518	0.0455388683855574	0.265964313591267	-0.0372594834232441	-0.0809061309599716	0.117280982600158	-0.125628571632627	-0.235625895983548	-0.0845457422103229	0.599212417109586	-0.333691600967846	-0.00726727282607778	-0.0312542754318315	-0.051847913642593	-0.00353283960599431	-0.185286584233637	0.240719837646443	-0.227377244965679	0.035301518249112	0.343892450328509	0.137620738820589	0.423764013067036	0.465043569434077	0.0173784550842873	-0.178546282160923	-0.0364504531174329	0.0770485348958311	-0.0529021648485567	0.493822422120103	-0.0431134818680355	0.432916836381493	0.683865304714838	0.708131653994211	-0.0644124084220112	0.119105982425128	-0.0446268005670985	0.0662322435090943	0.183564862413974	0.167080351105835	0.020918738078784	0.39107310252456	0.694563473676188	0.395841083563619	0.0454591521602637	-0.127858835605479	0.159871638092281	0.0176104183729857	0.192073036208736	0.368807373155371	0.138826773942025	0.260245128510668	0.115252648652647	-0.0403619674758268	0.0561729682595062	-0.0789304980770247	0.492375671760634	0.307103353427828	-0.0105747963145052	0.148696489817226	0.347203281049791	-0.324529467161505	-0.0267130367716138	0.304816411768046	0.308708916058067	-0.0404407588201478	0.139384374567946	0.0976627659235168	0.78699047775841	0.597113084571365	0.603105242142811	0.118131993276613	0.614516085409759	0.128659280422845	-0.00392931860881097	0.646658591268387	0.307366387434157	0.119231068955916	1	0.346114292061183	0.383063040730949	0.552546335523741	0.49643964478944	0.168483796890135	0.191804850432703	0.20141366239602	0.16204963419598	0.101409514647624	0.015831607173601	0.23458663335066	0.327169982375512	0.59808212980583	0.159906475529465	0.0461435618991731	0.250511609384273	0.27443509519404	0.471558285568895	0.780106963146844	0.0453096776584948	0.69081960258147	0.535237763849672	0.368962385504057	0.470659198707916	-0.0655384181066028	0.152363368410613	0.258958949815074	0.361486491659249	0.00677965428104842	-0.00402408412938828	0.323597673566729	0.276485524850893	0.719759627051063	0.315532496984673	0.630924345130438	-0.1319257025732	0.293431978910008	0.623539853464404	0.203207868129988	0.494377047073541	0.381819454681387	0.391574931605769	0.336497970150019	0.390217294279621	0.175510931454487	0.288952965577055	0.271504258048609	0.447932618863206	0.527413278795068	0.463733608064534	0.0994813370185348	0.542205747602228	0.415231395766012	0.328345546922022	0.303077756996663	0.299774494640197	-0.0637747657867618	0.257718602972552	0.258199932766857	0.103228821572715	0.24781708309512
MCFD2	0.677845482329622	0.816209837225493	0.379102214595665	0.796644394683944	0.73573048097733	0.448199116671563	0.83060252779048	0.285356622222019	0.315236614769281	0.720542163742049	0.612227985846505	-0.190675403348563	0.835837887003664	0.787167763585019	0.354793500947263	0.811057419309475	0.462571185465432	0.738186286992533	-0.0429545601080783	0.44259870787355	0.927354812326249	0.919977514765981	0.843271859882729	0.464056699820554	0.846854162682689	0.332787413369294	0.60200142171991	0.663563269624629	0.306406988142958	0.722957314115538	0.632378620229457	0.867034027198509	0.451643763688855	0.583558425050431	0.173430962944949	0.751474366535206	0.805824672160435	0.859519443335981	0.870490742991522	0.886901138404229	0.771078868954156	0.926112936608559	0.235091657875891	0.871689050193808	0.842440723854963	0.48358929983975	0.886759154919249	0.679455487668661	0.903170506559037	0.869278232173052	0.69887557711497	0.885323483094511	0.420128317341301	0.779725541182381	0.551007763657013	0.306066494273153	0.506707615486439	0.64209967924346	0.627083368454167	0.0938482601283682	0.794396738017506	-0.280931118436231	-0.167611399589621	0.590301806683785	0.773745535056755	0.664593737985772	0.886131603430375	0.504211775430446	0.602563255869788	0.602449463766072	0.746918579144464	0.916444120765625	0.814392240633313	0.796283863420758	0.632582255471355	0.818842284790218	0.82037199037225	0.619482114068191	0.346114292061183	1	0.819263779004412	0.62788022919682	0.579438580611796	0.784616037110626	0.874673228697719	0.731780829908232	0.623864582496417	0.600297845716308	0.700342767706826	0.788054834508816	0.837361712871117	0.285832869198851	0.78802929008641	0.426997057609015	0.425106126686524	0.875810611060607	0.566735908934682	0.571292346686897	0.302445712957882	0.708305605442523	0.589582890374842	0.780889682234592	0.752539343178935	-0.0994443067079493	0.865058709226757	0.809756283196481	0.91226648687109	0.755037570092442	0.82324477533385	0.634589856129799	0.822328689087211	0.748379305467185	0.635860868595069	0.824651674050436	0.686486911798806	0.703042574438671	0.71936631313084	0.6982327240791	0.761970504490637	0.850380173275837	0.563637186809326	0.559040737073304	0.8939266250103	0.875378902545577	0.918063974833069	0.947327369612194	0.752063296565916	0.685335506813204	0.735359395202312	0.809985563100915	0.650381782234223	0.930674510969732	0.553238594826112	0.762919120194863	0.547295821507513	0.776439762662336	0.667751078316815	0.751853918466698	0.811131604621828	0.897908567432676
CD47	0.576122843586639	0.932164564292156	0.64156134051918	0.747465635679994	0.392978753950152	0.693143237975965	0.766017124122515	0.490436830140285	0.467531369402209	0.576551548959879	0.59411375585973	0.117115023954799	0.639640148463168	0.492425186048474	0.602765102879133	0.508486547766099	0.505222456298965	0.834342857565974	0.290093283608677	0.666489385590884	0.828507959698417	0.847357012156778	0.749275495069003	0.665505756061228	0.575937302459361	0.565042408573159	0.472544112332966	0.452238522278949	0.509182642945747	0.681482204266745	0.395985218796452	0.90280934715935	0.506608642078552	0.523747152421011	0.529436912428766	0.646905580600059	0.591608029046927	0.598751698201381	0.74876327299668	0.592348223644264	0.770163811453343	0.82163846073547	0.375714367035679	0.81370186770036	0.673301694107764	0.62194019193312	0.625237515950569	0.359617344187414	0.741315572735567	0.752724719940791	0.501282023514418	0.785758142425441	0.572809587561055	0.72439491868414	0.725207285399315	0.553764747917136	0.588840900786417	0.645835513602156	0.449866609463317	0.261335152763945	0.764603171277048	-0.0572219197090283	0.118123389888519	0.405017947004427	0.845159284202519	0.373272792728315	0.80704283051883	0.6768054484809	0.718240968222793	0.820266406499061	0.818798016112067	0.760605488335324	0.79375430631362	0.673763533942208	0.36953747821852	0.883880292080961	0.816163765524761	0.649216767432633	0.383063040730949	0.819263779004412	1	0.76936473469275	0.687295236702823	0.538276417896619	0.683818681350748	0.512309575125145	0.793528791095934	0.423616116553187	0.377208091205769	0.6074969370542	0.784951590132331	0.512922842033145	0.506439524372576	0.621639865997234	0.605455328038314	0.822206425566872	0.745387766506304	0.626216839901954	0.135726372060076	0.737537965525926	0.721181172823428	0.767397223625027	0.639088708807551	0.183065251006629	0.660341735893059	0.607210416433822	0.784433889816445	0.404722093794347	0.549398491020848	0.756026243950252	0.707695752685222	0.788900966376795	0.517781224236607	0.90651711165238	0.631299828071593	0.852462441928984	0.721313949211301	0.682624751968749	0.902344667987673	0.758065396903281	0.682764886975744	0.670739096646489	0.811242110340363	0.767984485015403	0.770120831997022	0.854933380885661	0.910709536628224	0.890267920962503	0.832416305674029	0.727532013167394	0.825773079638802	0.871652338954793	0.67223901923624	0.720077703035849	0.64984047635701	0.732270529748128	0.726734881844904	0.811444464452224	0.610232202945639	0.852404040657106
