""	NCL	CD3D	CXCR4	RPSA	GPR171	CD44	CD3G	CLEC2D	CD69	CD2	ITGA4	PTGER2	ITGB1	CD8A	SELL	CD8B	PTPRC	KLRB1	PDCD1	SORL1	FAS	ACTR2	CRTAM	LRP10	CD96	S1PR4	CXCR3	IL2RG	RACK1	TNFRSF14	JAML	TIGIT	KLRD1	CD47	PTPRA	TRADD	CD226	DIP2A	TGFBR2	KLRC1	CD247	CD6	CD46	CD74	PTGER4	JMJD6	PILRB	SPN	TSPAN14	LAMP1	STX4	PLAUR	IFITM1	CD63	TNFRSF1B	SIGIRR	HAVCR2	APLP2	SMAP1	CD81	ITGB2	C1QBP	GPNMB	RHBDF2	CANX	TFRC	TREM2	LPP	TMIGD3	CD68
JMJD6	0.296078577919429	0.0546527415214495	0.520183112735107	-0.033089529364584	-0.28144954359377	0.588350385511537	0.263409477463216	0.20463952422882	0.0500480123676917	0.123775669524329	0.390472204586291	0.124302237147959	0.377517583019686	0.492217491524304	-0.512998531622508	0.473085641394022	0.477937410984734	-0.232456576136421	0.102161555361421	0.364398157303683	0.0783561650135481	0.435342814025175	0.419278884057207	0.474128795405944	0.124279387843676	0.0716312139720495	0.204520180594165	0.220076956136556	0.190996673829412	0.341685640799217	0.168234597827075	-0.0691387665312085	0.259426517387769	0.0334161447932228	0.381413509969111	0.120064833158419	-0.187089543133959	0.633170971667489	0.397376637348597	0.14658425925134	0.290182426577181	-0.0255247470746163	0.530591141518015	0.479720089784599	0.321302960621267	1	0.596711456940575	0.489751903234793	0.458517993080326	0.451739058648684	0.581044680137442	0.53451653853193	0.318981123946627	0.339572220219266	0.717260040989492	0.530396123217104	0.581773464448813	0.394633523430363	0.346178572604014	0.57567449276157	0.68175010594826	0.0630717325157464	0.490737982527399	0.581530297128822	0.375322529898646	0.529384307871952	0.420683894552674	0.39798472791722	0.508135931730226	0.494060041976395
PILRB	0.249317112117625	0.0890362899478903	0.237775960957575	-0.0376997164827871	-0.393996120893903	0.485720783731144	0.318703995680073	0.175301590248886	-0.153446479078833	0.240839140002067	0.262627211747011	0.183443859459158	0.399058746545139	0.474155134189083	-0.288597837229138	0.383633796550376	0.344865347866803	-0.178010414716114	0.113752740995858	0.179562430655319	0.3957190687114	0.369264158352817	0.34396735008958	0.400389588339348	0.233176838813574	0.104614262971109	0.324734062706727	0.328709768504443	0.132934772042648	0.328075853433122	0.105245129485471	0.0887724514647816	0.267460089701401	0.079696909499251	0.490109129473675	0.262715135184811	-0.479413790297914	0.49679136238405	0.330332504778109	0.016621347885042	0.316222778201316	-0.00399697965059492	0.596021137720969	0.277124660277631	0.131562183014368	0.596711456940575	1	0.429318010943725	0.361534690686403	0.482777429619004	0.412673177182513	0.249443884053351	0.439050476555792	0.39508709779666	0.542150346113631	0.594078037673113	0.317967307626057	0.36381550445788	0.282391023447858	0.451392868447756	0.505161285263235	0.0899416357244012	0.191854999397332	0.285591815934342	0.360017286194839	0.256722430569339	0.137473173193317	0.38348891900916	0.232683743896613	0.20161948484449
SPN	0.586815646889048	0.465989495397635	0.530585390337262	0.499718267618509	-0.0248952387980926	0.70356975209054	0.677757838892094	0.336027890860966	0.110841876773058	0.552895490186869	0.677051810908871	0.476499821366784	0.650307722137017	0.302124570927706	0.0771082803941636	0.474424792221073	0.718282049566145	0.194909841726624	0.141228218999631	0.312672712790166	0.378187198098383	0.72620758154707	0.166645965157695	0.621745318340253	0.461741231307895	0.463769345567215	0.593319716291108	0.737502565613144	0.620004928744233	0.632630569842386	0.460738716061457	0.397575353147746	0.140756003546883	0.551321182576637	0.396235018431403	0.533340563811812	-0.202020490770451	0.637861249092606	0.561204632252062	0.0581590572730055	0.378453124060671	0.329831890185841	0.630582521492278	0.621661754810537	0.483416330026622	0.489751903234793	0.429318010943725	1	0.608497327115452	0.450311318060107	0.442162296045942	0.365293942431493	0.707306660660619	0.385336945524017	0.68108868169649	0.737217460969496	0.407079805360168	0.340869502449091	0.533806884854287	0.433064500953349	0.626249321491454	0.485794214163707	0.230877963334778	0.362899092161894	0.480996653828662	0.237619724089666	0.165342713123441	0.399781802829538	0.24882993600535	0.32883641755617
TSPAN14	0.659682066147883	-0.0138913908011451	0.145964669486397	0.442178106746036	-0.162407666950282	0.29842394930046	0.138506066665525	0.072675635515381	-0.13395289712996	0.0547978288534696	0.272948075235237	0.0999613129119325	0.784942676938294	-0.095595242441685	0.175638010397941	0.0770797946521967	0.306837458399893	0.0726242736274673	-0.0461610050028429	0.760704376085896	0.35662344707733	0.822739097930131	-0.179862317944479	0.73803963581851	-0.0336888579433279	0.188456430675377	0.278263161233832	0.299840466046349	0.653982307534812	0.618016899024568	0.361801016309755	0.149873805461073	-0.0730304387229962	0.514993589972453	0.63339648383483	0.51708324245842	-0.0507055404705338	0.636951094468404	0.794247978882161	-0.127855674668782	-0.0836426792608521	0.0661601370730159	0.736331904306832	0.849490326152867	0.513866392199994	0.458517993080326	0.361534690686403	0.608497327115452	1	0.818505025455698	0.863396366894254	0.836285175829249	0.634997124995921	0.681806166274463	0.751862716636938	0.6521541172676	0.766785732977444	0.74094237713997	0.716699911679254	0.84521287788674	0.763805137351655	0.589397364388428	0.654386462542342	0.824558909594161	0.735034589014326	0.786616301276508	0.629965737971858	0.693916849539998	0.686794354387555	0.754407652150301
LAMP1	0.720232815471395	-0.232747268471508	-0.0474009522369086	0.449044733609465	-0.19560779248059	0.203546516988561	-0.0373059362765064	-0.0191181314283533	-0.311675685843987	-0.132055624850848	0.148939072262174	0.000236033267391341	0.81660347759757	-0.158169156614597	0.0184908166713483	-0.0646480243104711	0.0841746652473834	-0.0309139764660399	-0.122003799439193	0.736964669457108	0.448915517104875	0.846219781299528	-0.237342877465193	0.755527252939857	-0.133895253987755	0.136022265783432	0.197017558126014	0.185729653441295	0.67257430514944	0.579440739906394	0.26844753627382	0.0523541614221209	-0.138897709873574	0.461594478147799	0.783387225906527	0.586450814897879	-0.149935130131601	0.551584678798663	0.803955258023704	-0.281939585944097	-0.0772693852788576	-0.070648073953835	0.735452149163677	0.815698359080316	0.2871065644365	0.451739058648684	0.482777429619004	0.450311318060107	0.818505025455698	1	0.783504209261277	0.727164094969221	0.640943957259411	0.903164302805298	0.657933125399587	0.603332671287692	0.71885687748377	0.929538801082513	0.793982642232056	0.909142498962989	0.734118766273651	0.680117336026212	0.679204801693927	0.777253358166654	0.879728802700407	0.717603058094836	0.6733207183515	0.823715307301146	0.734015930271161	0.771620514129993
STX4	0.545116491864793	-0.288255046017263	0.143076873173287	0.272923581539934	-0.174219968913968	0.183223810152516	-0.0422577936173917	0.0631363854968031	-0.105475807399931	-0.141645214831916	0.129623444825469	-0.0636057208288097	0.675173055827945	-0.147234495210888	0.00588230708013413	0.0128106689275162	0.174984667935384	0.00602435734914318	-0.220661783781579	0.797961290612981	0.268464847957128	0.691195431424001	-0.102237458798236	0.70056526299962	-0.199304066225608	-0.0397332582268178	0.151555534821932	0.0811612644010393	0.515896911793092	0.528295988575905	0.136250808398012	-0.100503241116795	-0.0785038806181459	0.342144161244636	0.623587136268696	0.420139083893744	-0.0541381387851115	0.62337357758317	0.732527254704225	-0.226351381924121	-0.0317922241153052	-0.0903178462154239	0.700146218409018	0.785148204704547	0.515388592898925	0.581044680137442	0.412673177182513	0.442162296045942	0.863396366894254	0.783504209261277	1	0.904644289256948	0.445960334767989	0.621021583800577	0.716519458974958	0.63340259289411	0.822820754052432	0.72923625769835	0.671652068174997	0.89248536824521	0.753633225332037	0.425181236751268	0.747973648938195	0.876109543676678	0.69200605046675	0.899249289289741	0.716640480034277	0.711477752150796	0.760498304220807	0.782258222888404
PLAUR	0.42767292525505	-0.324074381566292	0.0590413108056406	0.220453414824113	-0.171128750662072	0.136597660967086	-0.152512815934126	-0.0322008050160578	-0.152007709248737	-0.246868676880987	0.0603520017589529	-0.0335795294670023	0.547945463292633	-0.133229113747124	-0.0379637070336391	-0.0708681494555017	0.101013817715408	-0.054242598461894	-0.189344732873311	0.80006439274697	0.169556761259428	0.615809507989318	-0.18433076742419	0.591316268785683	-0.277462910704759	-0.0733875818586933	0.0407047551230274	-0.0553805470605305	0.452932117269437	0.405837226615279	0.214388330355563	-0.156216550835728	-0.101676542103704	0.261068736688873	0.458441254033339	0.393259043835676	-0.0500040749807172	0.491813210691365	0.647281083514314	-0.224037854831118	-0.130825204461653	-0.144758558168515	0.5504917006692	0.786923130664538	0.532814888275905	0.53451653853193	0.249443884053351	0.365293942431493	0.836285175829249	0.727164094969221	0.904644289256948	1	0.332157078385329	0.525806347352654	0.641816939780646	0.434487982827436	0.873351735507255	0.657405772682987	0.531696136724661	0.87289113210804	0.785967766861333	0.363818878201445	0.838438998477468	0.9111921976715	0.566033885382169	0.952285803667061	0.809853735346347	0.580360395118399	0.802951109925635	0.890012548785356
IFITM1	0.749824473851458	0.192031570027458	0.248045826806632	0.691112889336512	0.0684860343196976	0.484936528049178	0.425585003019041	0.223649972881467	-0.087964881530429	0.321616749196866	0.398992085059054	0.387255694354306	0.808438250774416	0.00794692025937421	0.146379018032211	0.165013837059288	0.393872463790557	0.279477861271149	-0.0577499259617793	0.319188002756154	0.53474471031767	0.761695148228076	-0.12888294923196	0.654731221922215	0.222790314883184	0.549429336725964	0.478462503332383	0.666732492132793	0.777186240602874	0.758871814202616	0.414626229979037	0.368022819559535	-0.00994365998535338	0.662024907025685	0.548961980759125	0.629124300121521	-0.141776465067132	0.467920175864863	0.766991299292588	-0.0759994374759275	0.264291612101308	0.268470495253741	0.721446102502278	0.626033202167947	0.260369865539768	0.318981123946627	0.439050476555792	0.707306660660619	0.634997124995921	0.640943957259411	0.445960334767989	0.332157078385329	1	0.617180378015157	0.589423818160573	0.713747542440451	0.297850795997095	0.560132188320763	0.666455329504049	0.54261431655327	0.488398218548097	0.741491652218965	0.19949866563583	0.32178764497074	0.703116652649412	0.25232705848158	0.126830638938631	0.616062412592329	0.236156795438744	0.285342360746026
CD63	0.801044628888205	-0.171451119396769	-0.0921781010310339	0.4630747118003	-0.176359507400952	0.12721200765292	-0.0189142424923045	-0.0505343573153627	-0.312527022712022	-0.106382535108561	0.229167852089828	-0.0156404022001573	0.827859373829857	-0.168597031856788	0.0112930109189149	-0.0545732965965155	0.0484966410367477	-0.0685728673255734	-0.0620480090693116	0.512018936195458	0.424633167411579	0.775094754251005	-0.215731708332513	0.705884466379477	-0.149971348349799	0.180596052802444	0.193534108960872	0.200959636999318	0.652664184374158	0.475520995461424	0.222584010305253	0.0548848371053527	-0.154190597624879	0.434725233573604	0.870076210104833	0.473204448133619	-0.156324994734978	0.493803381778541	0.690676933798026	-0.21999928677593	-0.10793073668074	-0.0544481820224966	0.681301251261422	0.683405575095769	0.134704025155913	0.339572220219266	0.39508709779666	0.385336945524017	0.681806166274463	0.903164302805298	0.621021583800577	0.525806347352654	0.617180378015157	1	0.548573700315229	0.556502821132137	0.522105456691056	0.962520288506972	0.815915430364961	0.793982495048285	0.539938077639732	0.749331926833289	0.507118616566898	0.570410472882384	0.918153381328231	0.516967265207567	0.488834492515295	0.794673075366938	0.541987300071884	0.60006087013033
TNFRSF1B	0.554006662311331	0.0633475851638683	0.443269742248492	0.183013912216552	-0.314407898085204	0.449235966619562	0.307594759295751	0.290550342418338	0.0282473907047213	0.214480011683465	0.402024931752532	0.0379562015996143	0.729535739974161	0.140060022701888	-0.164720865141413	0.355962264072618	0.5039460919887	-0.0861462033020306	0.0220578138066783	0.589705099118446	0.076851320985845	0.706148830507091	0.103708285361431	0.675985658396517	-0.00505267449505179	0.209199372667883	0.329998604537125	0.297568480232907	0.45705534666023	0.558197038960396	0.295979287487132	0.070845603656223	0.0349241551659867	0.259641351764637	0.612234526753997	0.223301847901837	-0.127864429868014	0.787214984842212	0.674080312518467	-0.0357324320863605	0.0128878462136717	0.0275505910604809	0.808032530991635	0.725956563617815	0.466039154624271	0.717260040989492	0.542150346113631	0.68108868169649	0.751862716636938	0.657933125399587	0.716519458974958	0.641816939780646	0.589423818160573	0.548573700315229	1	0.808886343983688	0.693181057567191	0.601719066697935	0.629045474708256	0.73469606973698	0.699817716906528	0.323099635474502	0.537203233425663	0.713634771759371	0.638812167124787	0.622925204116712	0.499372736557657	0.589072161614792	0.643294756851825	0.593769290784363
SIGIRR	0.628040482782798	0.17897906370325	0.36532411747521	0.344767618792046	-0.27635081381144	0.490519553589004	0.43223560665959	0.237425042933908	-0.0653120094279369	0.404879578542618	0.485800084610213	0.133934218927941	0.793799887530945	0.120343256915944	0.0118771614794233	0.461063196670958	0.537456405737249	0.0532874192362586	-0.00714325005306444	0.429636141129542	0.34865613802124	0.742079979192941	0.17112266107164	0.723313593104163	0.222791178766165	0.241125570852836	0.560006259825321	0.532212376160159	0.560123204785874	0.700026173703837	0.329643863137967	0.25773600697583	0.0520879467333726	0.409581059295354	0.668226320308687	0.427205564435229	-0.326971305957257	0.745450052520231	0.681469056873447	-0.0384144446130443	0.187593695717886	0.111238296335876	0.803927072842813	0.651107318471769	0.342336275193244	0.530396123217104	0.594078037673113	0.737217460969496	0.6521541172676	0.603332671287692	0.63340259289411	0.434487982827436	0.713747542440451	0.556502821132137	0.808886343983688	1	0.487095035927624	0.546525398338344	0.690647594560993	0.623141240156455	0.613104532789651	0.454754990522087	0.319287244479799	0.519576734363832	0.665312582429408	0.400088742161195	0.269459354750924	0.613131172551756	0.414064270574798	0.386726155397142
HAVCR2	0.397177064818526	-0.162866484391649	0.058752925762613	0.111086298463727	-0.325205061237588	0.147430462106102	-0.0291531121117354	-0.0414310218520109	-0.252609555969483	-0.069323633319557	0.164701840912596	0.0386233080790065	0.526676914948237	0.0133347972250789	-0.195145760727729	0.107962151071105	0.254389022520537	-0.157973202166271	-0.039831834666966	0.836590191636743	0.13363452479415	0.638184787923531	-0.0856211202116123	0.582210384865092	-0.165639614106264	0.007568584513771	0.0306233798715678	0.0581110021088469	0.364115835283614	0.360293669805514	0.201917267853647	-0.151440161885501	-0.033114537852266	0.20368699992879	0.427727219005285	0.332733739987426	-0.109962292977414	0.531576096975904	0.58683267147267	-0.156897448841384	-0.0824542631819213	-0.0997641952770543	0.540972817292785	0.773605163614564	0.33724600196637	0.581773464448813	0.317967307626057	0.407079805360168	0.766785732977444	0.71885687748377	0.822820754052432	0.873351735507255	0.297850795997095	0.522105456691056	0.693181057567191	0.487095035927624	1	0.632448952231083	0.485064744474333	0.860491271108268	0.862659008944751	0.269940592019175	0.882575962945049	0.932706364966901	0.510663198395587	0.862033230768512	0.901432027838264	0.518207506824604	0.901076136656083	0.920166637358357
APLP2	0.769398913736969	-0.265034065075306	-0.0897309096829547	0.412430441967958	-0.16942470914463	0.0691155202343687	-0.0862424722233764	-0.0198635986197321	-0.279532299973684	-0.17928797650094	0.142317144816717	-0.0890829223888034	0.799749443928345	-0.24666474044088	0.0207299799095064	-0.103521658714255	0.0267512559480133	-0.0691531173270067	-0.125022962808355	0.64084683374015	0.353976315365685	0.769709113226739	-0.277040318204521	0.73241080724636	-0.234482556467484	0.0965487829734817	0.0978298439084293	0.0861868986605699	0.633764138337956	0.467768432620514	0.186628967315387	-0.0282970462907134	-0.231482505879072	0.422445131487231	0.883614303293752	0.444735114550781	-0.0954879468998882	0.514741979589413	0.732682616774973	-0.284428723141469	-0.201655054579497	-0.0694776173532348	0.699992012403764	0.734171768418054	0.216202064102464	0.394633523430363	0.36381550445788	0.340869502449091	0.74094237713997	0.929538801082513	0.72923625769835	0.657405772682987	0.560132188320763	0.962520288506972	0.601719066697935	0.546525398338344	0.632448952231083	1	0.83626627035681	0.870602585467394	0.581060131601514	0.690084487197269	0.626983742139659	0.704146082585696	0.929264053186985	0.666267640696972	0.60610060969895	0.843595057201652	0.660846228440308	0.697075284707839
SMAP1	0.882406822701729	0.00699595180091672	0.20754097228161	0.625514792786748	0.0743720911504477	0.278468831581344	0.205685107021486	0.22725281180154	0.0569824412490099	0.137375936540979	0.359522894362892	0.0247793045398577	0.833887722765433	-0.287963857235636	0.16162253063751	0.0253354436714375	0.282598049038057	0.283770331604735	-0.0580875792318471	0.533000537391101	0.333773908761537	0.860766228918842	-0.249814192801483	0.831070541840422	0.058708670879364	0.294534420510216	0.214744436025698	0.319564792004271	0.807587491885423	0.67597600469958	0.309171383573559	0.102515869712189	-0.261679030160865	0.582200161575306	0.822878054729102	0.555874753755053	0.080036210186058	0.667295984753474	0.744064480008019	-0.289746342100236	-0.0781150036050604	0.18472318187725	0.70562397488404	0.741441029476777	0.357250869953459	0.346178572604014	0.282391023447858	0.533806884854287	0.716699911679254	0.793982642232056	0.671652068174997	0.531696136724661	0.666455329504049	0.815915430364961	0.629045474708256	0.690647594560993	0.485064744474333	0.83626627035681	1	0.704101709729675	0.479790964449659	0.757459438280703	0.425592314822225	0.569511560111603	0.937820521621996	0.502032773806591	0.368015115604011	0.850847589551204	0.486956014340628	0.505968458777735
CD81	0.625545081968855	-0.278670504313687	0.00284221826139156	0.281139214774466	-0.286305877678426	0.149144314785831	-0.072236791801714	-0.00395875023730416	-0.286135573940333	-0.157610127877629	0.12578046167209	-0.0315682525316564	0.764743677586061	-0.109297432930255	-0.108629319759829	0.012223831720515	0.131934925778375	-0.134546534150856	-0.14374960194431	0.79961952126461	0.31401499832336	0.75938059141968	-0.151168747935741	0.743642436723199	-0.238422605271421	0.0206808743279769	0.154674758209738	0.0923494379820726	0.538061061413156	0.500533206224466	0.149187399963282	-0.0683070422638693	-0.131225111394807	0.326935573153878	0.723073343137656	0.450422986682371	-0.185905160948551	0.596847411572893	0.772835449797234	-0.262627921712974	-0.11069714744946	-0.143539966088929	0.742401036930433	0.809561556679591	0.361016197234306	0.57567449276157	0.451392868447756	0.433064500953349	0.84521287788674	0.909142498962989	0.89248536824521	0.87289113210804	0.54261431655327	0.793982495048285	0.73469606973698	0.623141240156455	0.860491271108268	0.870602585467394	0.704101709729675	1	0.808948493442715	0.514285333710189	0.843102682061532	0.894913359282006	0.789036935113208	0.871254374569971	0.81071407026986	0.757339973606888	0.8361774669046	0.879435797807036
ITGB2	0.461600910258842	0.00599811208586608	0.198402814793045	0.272713294368345	-0.292630113265792	0.46086357678487	0.165391576060031	-0.0486255631910021	-0.258980134399663	0.0701828752225962	0.359541667422395	0.239000971598485	0.592523950126623	0.258102615767592	-0.167033442451636	0.277039043461758	0.406319130718963	-0.107920856054094	0.0127305414921436	0.714032093822074	0.408278153792131	0.717045633418706	0.117190463295911	0.624511216667509	0.0801901499760893	0.130305915147003	0.303993093809166	0.338230781745497	0.481257835167591	0.535799789852311	0.384835332778971	0.142045330941854	0.160996582348105	0.360050738021235	0.422948671441452	0.517119340374362	-0.304712097098878	0.584480197373036	0.633813534538881	-0.0224670042830639	0.224918478422711	-0.0267529573518996	0.603971916018936	0.797515391719101	0.397163970461551	0.68175010594826	0.505161285263235	0.626249321491454	0.763805137351655	0.734118766273651	0.753633225332037	0.785967766861333	0.488398218548097	0.539938077639732	0.699817716906528	0.613104532789651	0.862659008944751	0.581060131601514	0.479790964449659	0.808948493442715	1	0.401326340957899	0.756211077951061	0.81609043567432	0.517220994090503	0.703152552548886	0.753923333140346	0.486394449054727	0.741026518322865	0.84060137194306
C1QBP	0.863977383599825	-0.00840144640247954	0.00847907843399337	0.893439371093245	0.282602011876962	0.208106845085529	0.124514390830276	-0.025555481874224	-0.102778963726995	-0.0114228498068954	0.3381269480025	0.200262428756125	0.751406178179204	-0.295473627904414	0.342493756215278	-0.177856052277845	0.119247101765174	0.40826187398984	-0.186162796680461	0.368777526815383	0.565379166553753	0.774117414143325	-0.374050702701559	0.597889137485664	0.116657865338877	0.479476854085672	0.248505275290807	0.446739365213855	0.917879689200517	0.668217359823367	0.483880154468826	0.319578557495141	-0.185494988350911	0.769347461044092	0.558593954104164	0.708158350559834	-0.0124176830704413	0.295634106028046	0.662135885427349	-0.152550584476929	0.0640781020581032	0.239487132668444	0.491046052020441	0.677536584881991	0.230693412202296	0.0630717325157464	0.0899416357244012	0.485794214163707	0.589397364388428	0.680117336026212	0.425181236751268	0.363818878201445	0.741491652218965	0.749331926833289	0.323099635474502	0.454754990522087	0.269940592019175	0.690084487197269	0.757459438280703	0.514285333710189	0.401326340957899	1	0.270342032084677	0.328472921437969	0.780779231551187	0.260394236971441	0.230595571068444	0.622573040492308	0.241731200479784	0.389647823640558
GPNMB	0.344828007705996	-0.343442740130259	-0.0428059457043972	0.105547167277518	-0.235609807610836	-0.0360626418773413	-0.220586937523704	-0.102503566063039	-0.232649021990643	-0.284275723885666	-0.00119723240992354	-0.11311709120878	0.446823432474624	-0.144792090328651	-0.157700708489463	-0.0725290753140875	0.0317106063839529	-0.149085524991667	-0.174897695640972	0.809632329954883	0.0859220674986163	0.519447283162532	-0.1588343335183	0.486190697003572	-0.296898348076059	-0.0687884538450895	-0.0226386585121495	-0.089702890482782	0.308142506781661	0.307019820153502	0.0334684132223516	-0.169321700257624	-0.133480301259065	0.151138706227355	0.379436512021384	0.255045859049582	-0.0788693018366091	0.395695482852099	0.51459528323441	-0.211267952451302	-0.198871750334272	-0.204916662048337	0.431398647730459	0.659979631873	0.333116326752196	0.490737982527399	0.191854999397332	0.230877963334778	0.654386462542342	0.679204801693927	0.747973648938195	0.838438998477468	0.19949866563583	0.507118616566898	0.537203233425663	0.319287244479799	0.882575962945049	0.626983742139659	0.425592314822225	0.843102682061532	0.756211077951061	0.270342032084677	1	0.870490536866777	0.484533723744067	0.854412908035126	0.955433674790212	0.461490453811106	0.856622409532647	0.926517488373498
RHBDF2	0.434763857557688	-0.259474049289709	0.0526133524406467	0.153473440942731	-0.306713687973338	0.112316564415289	-0.119739106170785	-0.0436302458609817	-0.21168013827341	-0.170913130810436	0.0645442306008339	-0.148250928843221	0.57740802257861	-0.123385435737364	-0.0663197178047685	0.0394108153968866	0.159633266858013	-0.136848040302862	-0.134853033805082	0.901234996551955	0.140827843314701	0.676092509950846	-0.124487183947998	0.635186818353622	-0.207105704646474	-0.09811065835824	0.0652819036760997	-0.0197020412312779	0.413512240087334	0.431721294699304	0.182409959385626	-0.107141656976722	-0.104295678373779	0.238075739135593	0.530732298248022	0.317412243312277	-0.0804374032575859	0.579703872816224	0.689693760828554	-0.163206123229492	-0.196339436773601	-0.133657200088964	0.607687207912646	0.808823247287364	0.409484828748165	0.581530297128822	0.285591815934342	0.362899092161894	0.824558909594161	0.777253358166654	0.876109543676678	0.9111921976715	0.32178764497074	0.570410472882384	0.713634771759371	0.519576734363832	0.932706364966901	0.704146082585696	0.569511560111603	0.894913359282006	0.81609043567432	0.328472921437969	0.870490536866777	1	0.603140295435208	0.925831232162504	0.888082058739584	0.589320908813378	0.927671969050233	0.924554290206935
CANX	0.881978270569382	-0.11933835415618	0.0859196524055508	0.584873327186927	-0.0127179880979334	0.208020965808746	0.0941837348885747	0.132519180399557	-0.0995967305294818	0.000347651425174501	0.285589246717459	-0.0127290008997403	0.880007434253316	-0.263855020756206	0.103323028165084	-0.0315875098435052	0.185209533608525	0.138005471259274	-0.131625591582073	0.559281055594732	0.375395645645722	0.84477176421869	-0.27566276713426	0.800721465826319	-0.0783160134508756	0.254959927662819	0.217318715115708	0.245343094536817	0.781939784243621	0.632271633550632	0.294663222185494	0.0649720295436366	-0.25973052140321	0.552555508106606	0.878080711172344	0.533760077005229	-0.0280486776513408	0.6056706239671	0.780301871704226	-0.279475546640327	-0.11115105765968	0.0841186090690969	0.763619202000465	0.760814169805559	0.293394661221164	0.375322529898646	0.360017286194839	0.480996653828662	0.735034589014326	0.879728802700407	0.69200605046675	0.566033885382169	0.703116652649412	0.918153381328231	0.638812167124787	0.665312582429408	0.510663198395587	0.929264053186985	0.937820521621996	0.789036935113208	0.517220994090503	0.780779231551187	0.484533723744067	0.603140295435208	1	0.546816626596412	0.429340475120083	0.868281801422254	0.53498925689024	0.562618148214742
TFRC	0.365105164258458	-0.383592880158898	-0.0127037470255045	0.0938970652571198	-0.2305025988017	0.0291907420521275	-0.209926938380786	-0.00541037027514843	-0.161172152458936	-0.280339095675091	-0.0454603014663539	-0.150988923130469	0.508322032885431	-0.184389213873044	-0.0713742642014974	-0.0958170293208221	0.0218067778586474	-0.126483312484285	-0.194483305610553	0.821816822759707	0.0840755329069536	0.547280405363057	-0.18158196863628	0.569024129177291	-0.331922027467996	-0.1551784241593	-0.0052549578054353	-0.137139085608299	0.331627103938542	0.318457309940441	0.0301608895318469	-0.2396214328624	-0.139482136147392	0.142783736458238	0.483923948089533	0.279185183864312	-0.0154091572659616	0.489183238280785	0.624310771631705	-0.257176008970389	-0.209880633112103	-0.178035353696905	0.538986476653717	0.678303370753253	0.426433852599821	0.529384307871952	0.256722430569339	0.237619724089666	0.786616301276508	0.717603058094836	0.899249289289741	0.952285803667061	0.25232705848158	0.516967265207567	0.622925204116712	0.400088742161195	0.862033230768512	0.666267640696972	0.502032773806591	0.871254374569971	0.703152552548886	0.260394236971441	0.854412908035126	0.925831232162504	0.546816626596412	1	0.835963633371828	0.571577533681398	0.849804956698482	0.863823412592543
TREM2	0.272150699272732	-0.378302016647362	-0.125763691536756	0.0477761705822931	-0.278509470266685	-0.102127919681656	-0.282579649072756	-0.169778824245474	-0.294932406938388	-0.331088454156195	-0.0733559831691909	-0.176473352901791	0.403397388454973	-0.171633232652189	-0.116808987105094	-0.117292872213608	-0.0143581790483319	-0.198614920151823	-0.186720152160839	0.870787371194463	0.0692010503754965	0.49731667922097	-0.18254166054149	0.447423463127018	-0.332654172574912	-0.161070144898759	-0.0647159625842761	-0.151407328394199	0.251537872160492	0.231615450577979	0.0206467024222631	-0.200038316197881	-0.130801946020787	0.12023661433588	0.346327105931106	0.230206345425029	-0.0778286065407741	0.352268203902116	0.514638010638516	-0.212728113078988	-0.238714250257614	-0.229765849955891	0.406567235934704	0.655364631107137	0.277337243845816	0.420683894552674	0.137473173193317	0.165342713123441	0.629965737971858	0.6733207183515	0.716640480034277	0.809853735346347	0.126830638938631	0.488834492515295	0.499372736557657	0.269459354750924	0.901432027838264	0.60610060969895	0.368015115604011	0.81071407026986	0.753923333140346	0.230595571068444	0.955433674790212	0.888082058739584	0.429340475120083	0.835963633371828	1	0.418077843126992	0.920151012810475	0.951827519740289
LPP	0.732571585028531	-0.190919031382602	0.113096800610824	0.460214232515145	-0.000964182439547528	0.230541801054346	0.0555034474247513	0.177796560202351	-0.0719837905036427	-0.0697975038044121	0.21624081239661	0.050341555837954	0.783810192051485	-0.216195912755424	0.00822411353258543	-0.0564395838514693	0.107339310500485	0.105882806721739	-0.125555030485972	0.540462076398355	0.310465566892022	0.756830421826562	-0.239644820319916	0.763742378994785	-0.116102824410301	0.189299214937726	0.123209070397584	0.136157443625055	0.673881105102752	0.537825372758432	0.194682049922544	-0.0470225298094933	-0.221236300253595	0.450412249847446	0.770882392367058	0.519392025263029	0.00861527454009091	0.539799285897527	0.71975806825107	-0.343256502666972	-0.0904549112453135	-0.00870526253586922	0.657590242974079	0.680630185054393	0.291021163274389	0.39798472791722	0.38348891900916	0.399781802829538	0.693916849539998	0.823715307301146	0.711477752150796	0.580360395118399	0.616062412592329	0.794673075366938	0.589072161614792	0.613131172551756	0.518207506824604	0.843595057201652	0.850847589551204	0.757339973606888	0.486394449054727	0.622573040492308	0.461490453811106	0.589320908813378	0.868281801422254	0.571577533681398	0.418077843126992	1	0.529066690413261	0.529572989122474
