""	RPSA	NCL	CD44	GPR171	ITGA4	CXCR4	CD2	CLEC2D	ITGB1	CD47	CD6	PTPRA	CD46	CD3G	CD3D	CD69	ACTR2	PDCD1	LAG3	LRP10	DIP2A	PTPRC	TNFRSF14	ADRB2	PILRB	ITGA1	CRTAM	TNFRSF1B	CD96	TIGIT	ITGB2	TRADD	CD8B	CD8A	CD226	CD247	KLRD1	TFRC	HLA.DPB1	ITGA6	SORL1	CD74	CXCR3	FAS	S1PR4	VSIR	RACK1	JMJD6	CCR5	IGF2R	TNFRSF25	LAMP1	TSPAN5	F2R	STX4	TSPAN14	ITGAL	CD63	SLC16A7	CD81	PTGER4	APLP2	SMAP1	KLRK1	SIGIRR	CANX	C1QBP
CCR5	-0.304576143026769	-0.19905831127757	0.0942202591479385	-0.231203879952965	0.203573688586269	-0.090888909797167	0.505249084831722	-0.0303663510678874	0.148484393616559	-0.0633372004537434	0.15801111075426	0.0665804127710804	-0.0108422084886938	0.389442491521738	0.304254187702	-0.238034747767941	-0.010486447362555	0.658858819657647	0.349167253176258	-0.182145113483843	0.237269631853332	0.34470956538302	0.0736626027005259	0.175632577316624	0.408390124829761	0.403793889441534	0.282936397213912	0.0472483177102104	0.402191773424548	0.373747704403693	0.234211641329019	-0.20697641607678	0.312243903124049	0.485120311872273	-0.167372955803992	0.503112429688652	0.230378024230742	-0.398548859190694	-0.000270068593660345	-0.253534439362864	-0.0959356866553706	-0.0959732188546103	0.424911950219533	0.40641134112913	0.160248472065351	-0.0441352621621556	-0.250424875562596	-0.0622911604594854	1	0.215186300656364	-0.265972682475723	-0.102139065602436	0.465481366644218	0.534233043922195	-0.0730105630139985	-0.0165381699908851	0.458535481903858	-0.165211395893972	-0.164608485438834	0.00112796694996993	-0.305142889291111	-0.193504345852123	-0.0455428701325165	0.249074516642655	0.192508392085888	-0.168000918582738	-0.322554620636956
IGF2R	-0.236941672910165	0.0914869739656542	0.0370067857798974	-0.296540913069654	0.113701560462466	-0.260358367885214	0.0224199907808631	-0.04247569482871	0.154175323412311	0.0310257659425885	-0.226173018842549	0.439039236460688	0.328765282936504	-0.0497543935590194	-0.173066763124547	-0.237904674676498	0.288524835960609	0.0996698302469895	0.0192415286775797	0.256759786727633	0.327394286072685	0.18188892988718	-0.04773783257045	0.094138767430996	0.268055079666777	0.0208593152593413	-0.11548282470582	0.369751195452734	-0.0271620980863576	0.076193046355114	0.268981372594095	-0.17803171269411	-0.302795463939335	-0.283453649040576	0.116072760136369	0.192517502575064	0.19824036442031	0.146826078161359	0.145638511335281	0.0998639807985057	0.557829973736633	0.271461338998126	0.0717306895628883	0.189499555164611	-0.0293941536059713	0.337575802476296	-0.193260060045738	-0.0196309259570851	0.215186300656364	1	-0.0818854101753019	0.502201343169259	0.237298062575727	0.277674964291439	0.411255707994018	0.493361593300671	0.0824830971116054	0.311143516177686	0.350063888516043	0.340349115006709	-0.18931257218069	0.443907121155431	0.0747405085863971	0.00508377676797652	-0.0459828591363927	0.311148844732399	-0.115499845189398
TNFRSF25	0.759117944977223	0.684171303091145	0.624745022522218	0.690706165380806	0.395044550801496	0.481436432432098	0.377628310650354	0.700793495713006	0.474680664070761	0.744981602148544	0.519965797718772	0.345419792042401	0.497578028502729	0.466395296207862	0.429718897966743	0.609990810930233	0.528079166544202	-0.335767671127959	-0.00178553343543524	0.578004961081773	-0.118111368266546	0.479127689086718	0.472741337015836	-0.0398715240423773	-0.226659828177354	-0.0341081577946972	-0.106048250295892	0.317459578488973	0.45372544697514	0.053360840869072	0.0744966606466904	0.785205916877631	-0.0192903426223429	-0.295627681924958	0.74731492811263	0.051154713754303	-0.42319367546153	0.488790370515086	0.197517588850661	0.578924160146123	0.10221256582145	0.209987349252698	-0.0366811194211236	0.0787864222803861	0.518557883545061	0.303072020280248	0.71513454504756	0.38183150299896	-0.265972682475723	-0.0818854101753019	1	0.174497243322256	0.0396612883894757	-0.00521078875866219	0.377357106018518	0.248009372435174	-0.0812211161371506	0.308959371045543	0.0722800660461999	0.270493314690537	0.674623269782187	0.0967101018673287	0.599897487284685	-0.185795401712439	0.377537599481593	0.481219041126032	0.718926159710005
LAMP1	0.243890789101155	0.484084277524775	0.284319462329524	0.0533728117588287	0.209186202281035	0.0577085407537157	0.0683352075282712	0.21328172237756	0.54393334993295	0.32953523623985	-0.0277709433976905	0.59197195188367	0.507257838409694	0.0430757912517012	0.0187063848042726	0.152316718649236	0.670581742718445	-0.0797852538988799	0.0122573897725483	0.562769873689341	0.262407555867825	0.235480746932565	0.266126493430222	0.059544469733897	0.045173520633408	0.153267352640246	-0.146351253082345	0.435669030851781	-0.00523172445374395	0.0737524876164159	0.507957432038033	0.234074846129509	-0.0747475225143255	-0.186567324598014	0.26797703658257	0.0813080723752819	0.00165223191888344	0.442431248020056	0.433981575244246	0.536591856253133	0.518633761770915	0.563370608173287	-0.0118127162578299	0.154246336451158	0.134754412607993	0.598663118027882	0.289226216400696	0.236198488351477	-0.102139065602436	0.502201343169259	0.174497243322256	1	0.213816346312566	0.288619581021799	0.590169505870882	0.636101824638907	-0.0405255603534659	0.818679904016981	0.506366495970222	0.749746901964703	0.190020094077685	0.815251191891166	0.463615675094549	0.0906947029372936	0.267517097557318	0.789714940571156	0.408016799808795
TSPAN5	0.0844605055725848	0.253868021782628	0.439439647878851	0.127573134635324	0.371263891958067	0.267230556174437	0.560670561978066	0.129687908496235	0.49227990782483	0.190421230487173	0.350412062389636	0.463680797704838	0.0985519668951212	0.544813411623041	0.493931863813638	0.138879992164725	0.330182774324756	0.410738084440903	0.430832030583847	0.231489562588047	0.1099581878581	0.446534297385974	0.379756801117367	0.216934811518454	0.0579322292348585	0.512756305093182	0.444724364380582	0.370993495426439	0.424714758423178	0.453872459916356	0.417872797141911	0.151481792654854	0.348372644097487	0.467825091885249	0.00751781943656681	0.480622003584138	-0.0988208870279173	0.00373440630595644	0.240183729040718	0.141728173736822	0.0910062231467215	0.184428231742725	0.494328770226428	0.53129756206653	0.267736051516734	0.1691648165934	0.167753092377376	0.385759171103708	0.465481366644218	0.237298062575727	0.0396612883894757	0.213816346312566	1	0.579470108655257	0.234283100702818	0.177964542187016	0.228897622742638	0.279301109378806	0.214677251140944	0.458110885289752	0.124904413463625	0.204866126818497	0.341452367021166	0.133968222262584	0.242022987417529	0.292090065772909	0.159291756436689
F2R	-0.0785675578639601	0.317769535496495	0.4302534644982	-0.0158330967166936	0.602609497962261	0.21196559342913	0.612335890001046	0.321105808290701	0.619004465801377	0.286092159249946	0.256870657393	0.581165858126405	0.311192642516954	0.521627700295366	0.38912091826223	0.105738835061524	0.444952677917135	0.544492961715879	0.357362859507512	0.256366853996337	0.320888709727888	0.650811892207192	0.2025980107847	0.388008998555177	0.315498950482061	0.57904048774503	0.48013571381921	0.472703594387022	0.469584040050296	0.519905423187249	0.364882683125522	0.0396867206945651	0.255904346882153	0.367541335782397	0.190255863955631	0.566067311539258	0.235412446880891	0.120041380774213	0.163319901449534	0.182970355374023	0.164056273658883	0.149218659241068	0.34130871786021	0.714557419712677	0.235081065829104	0.170364743758453	-0.0227154048955918	0.421495559458725	0.534233043922195	0.277674964291439	-0.00521078875866219	0.288619581021799	0.579470108655257	1	0.279890031149769	0.320287837223963	0.508005897525121	0.244067802132656	0.200102459854213	0.389796036495403	0.0463399846624062	0.200825372812469	0.358599628151673	0.346806428599353	0.279991968251684	0.250974463040206	0.0113549599245206
STX4	0.441009408100804	0.657742137160396	0.530835842742864	0.258686643367456	0.352381027761741	0.332730385438092	0.205549261337552	0.40007657626164	0.625198754649959	0.422619176122916	0.288140274382964	0.553034954249021	0.506688379125492	0.291713332331166	0.279985732950393	0.399882724615982	0.743313745416563	0.0748232410438912	0.17361640872587	0.598699990443566	0.058750555387311	0.394031288656622	0.402619408801521	0.132060810759481	-0.0293647664420297	0.0843388534091783	0.0395072148254624	0.654751015451104	0.21235797137494	0.236132020857845	0.53744756556996	0.445050904241827	0.0281054166890167	-0.140589833948698	0.433668175856609	0.125366058673872	-0.218239413587665	0.537293055856402	0.761963575374601	0.510314034691639	0.569748181903056	0.794880936312946	0.157932514671061	0.237821954416621	0.352224735740524	0.753432103012479	0.488841126847731	0.411415615921421	-0.0730105630139985	0.411255707994018	0.377357106018518	0.590169505870882	0.234283100702818	0.279890031149769	1	0.68077387078184	0.0344710362588435	0.684020651716994	0.287075463164067	0.75375751328886	0.417091775180944	0.571506055802006	0.591933038944957	-0.0146800594240185	0.358625050349843	0.661774177385322	0.538061591065153
TSPAN14	0.248645859586322	0.58063116064764	0.387783310302987	0.017828801820491	0.348063849729895	0.129177534082434	0.114013998841419	0.355543402080452	0.574399085615205	0.337738146476938	0.055580478482688	0.603350182574203	0.635666346770831	0.0999442788319711	0.00958161286078195	0.292633354732265	0.670139612347173	-0.0537360998250705	-0.0628473276695986	0.655962029625445	0.375407234254228	0.393383295119854	0.211035535084258	0.0703158156333457	0.105788389043626	0.0121096722747921	-0.0526032558039031	0.488620945806734	0.125735968054409	0.110900248692722	0.369111846232354	0.236788027517816	-0.0509772084178319	-0.196305762510122	0.427419077132372	0.0309859424684708	-0.0608499580627324	0.560573575937027	0.476101084606278	0.552108290509602	0.591734272617722	0.577040107398526	-0.0846243258529358	0.243996848527404	0.126015895387003	0.498302000900294	0.27548118688204	0.286911240852573	-0.0165381699908851	0.493361593300671	0.248009372435174	0.636101824638907	0.177964542187016	0.320287837223963	0.68077387078184	1	-0.0152382837532207	0.59382628049664	0.368308028599774	0.555227379213276	0.261905233195255	0.575594818883032	0.450057180659854	0.166207680404631	0.144037940437189	0.580194081595247	0.369883449843593
ITGAL	-0.21617007895876	0.123965749311889	0.192401700268725	-0.0927051331304612	0.387040495831821	0.236405989347613	0.307135509052782	0.132056140944586	0.211079528550516	0.165361086026304	0.103936114969457	0.177861534600649	0.00917984586471638	0.277880163513238	0.198856887486218	0.164445268457545	0.212603052608745	0.464788703956195	0.201082924988915	-0.0766986738869291	0.111511289320839	0.443029444312278	0.000824972819867663	0.632264188220244	0.317692798139087	0.325982714641008	0.424526893436554	0.297820464115618	0.253631198462331	0.410061332659316	0.207684642860641	-0.0831260755330558	0.245488257937899	0.334774756094275	0.0398707056254162	0.46755022650201	0.387459448309718	-0.036579642045045	0.0489385410054845	-0.138291404235438	0.0180769815323986	0.0250456967771022	0.149667733734057	0.556834876752124	0.0576991134333154	0.0271715744234101	-0.200349297159401	0.274445337574323	0.458535481903858	0.0824830971116054	-0.0812211161371506	-0.0405255603534659	0.228897622742638	0.508005897525121	0.0344710362588435	-0.0152382837532207	1	-0.11072085140945	-0.0932961076994815	0.0386122342065482	-0.00273129827497524	-0.0735798959189998	0.081849691790661	0.262171555850913	0.0593541076225183	-0.125290623753159	-0.230667226206895
CD63	0.480312841814983	0.571618014167412	0.4231766590547	0.295341139563268	0.204201291774127	0.2152083632158	0.0967481024004208	0.237512561700774	0.654611354673977	0.378463110501263	0.173372627294075	0.514598075050632	0.463971394002919	0.125727593366805	0.191430240400066	0.303004200329062	0.723869669415087	-0.0512741100351057	0.14959878414478	0.678538356789924	0.0183072190932806	0.172858813605948	0.435573512178374	0.0249970393316254	-0.126369696183259	0.269878209168209	-0.108939899897632	0.453548026176878	0.0361057958091538	0.1441689387758	0.604888453363964	0.448068681940533	-0.00798815849969361	-0.157029376988683	0.298591216838328	-0.0254321583629887	-0.242392669395723	0.476839417445742	0.604581177564194	0.632843982761711	0.488121482144942	0.691745957395508	0.106816353278179	0.184585785726038	0.262896391972371	0.702256784046132	0.551243248001651	0.347514850128311	-0.165211395893972	0.311143516177686	0.308959371045543	0.818679904016981	0.279301109378806	0.244067802132656	0.684020651716994	0.59382628049664	-0.11072085140945	1	0.41767272143136	0.898188794869373	0.325667227090752	0.842052847225779	0.619769274071476	-0.102998633302148	0.386634157763919	0.877374721208	0.641199915107026
SLC16A7	-0.0246875278480498	0.289816010171202	-0.0124201619641799	-0.0975781905904741	-0.0308554477032871	-0.109691854204635	-0.190125094512476	0.0288694337667756	0.197787061006554	0.110451506760225	-0.223854099278039	0.620947850651138	0.458821242260726	-0.220901863223068	-0.26009343803066	-0.037669802645888	0.211122368264698	-0.232547765505321	-0.176561434525141	0.286880301350807	0.260933589795029	-0.0456482909810396	-0.150173529206614	-0.0185039670885349	0.0413298987372327	0.0664473505876187	-0.185624958164359	0.0764403598763118	-0.224195857594802	-0.121344696747532	-0.0647533431054387	-0.046587604501357	-0.300533457588249	-0.343486887322238	0.113038025288528	-0.163664054785164	0.0122400406328202	0.295566815104963	-0.0152893788332129	0.384388288892007	0.404064448474854	0.104682608546091	-0.251412283508451	0.171317955792733	-0.149343097329348	0.116501477388477	-0.000117926944049091	0.119949540094541	-0.164608485438834	0.350063888516043	0.0722800660461999	0.506366495970222	0.214677251140944	0.200102459854213	0.287075463164067	0.368308028599774	-0.0932961076994815	0.41767272143136	1	0.44877764443067	-0.00212678109707535	0.639218995749633	0.247941302805594	-0.00297484979573764	-0.0858682380084241	0.530755326266317	0.171027710776184
CD81	0.421181776394029	0.57976529888764	0.511204205656621	0.267717113586952	0.252248549769185	0.31323622493102	0.260547313271537	0.3126469181021	0.710086146343662	0.412138412721244	0.30728126080924	0.591234785053367	0.454871751051203	0.293045516399004	0.368640182202907	0.317853775263498	0.750494806906607	0.141356841051353	0.378771285207552	0.581440742246399	0.00336161857282132	0.280514256365799	0.48724245144799	0.168899996599929	-0.140055486013387	0.342985069425226	0.0602444091390041	0.590445449741493	0.219502516871387	0.360910947707823	0.731767383022029	0.447819273567681	0.103541140334683	0.000367635995675849	0.261334708407313	0.0701695540999519	-0.274992160630186	0.451495922943707	0.710440624477258	0.524991560631034	0.516278402741966	0.759195700325943	0.303870100217591	0.331669737648601	0.381232127174531	0.716785357482879	0.514582822272001	0.441276919883811	0.00112796694996993	0.340349115006709	0.270493314690537	0.749746901964703	0.458110885289752	0.389796036495403	0.75375751328886	0.555227379213276	0.0386122342065482	0.898188794869373	0.44877764443067	1	0.370935231916395	0.794884324045156	0.634408153323644	-0.0799270871949661	0.447036971165843	0.852136500693487	0.581133894792669
PTGER4	0.761283597637537	0.816600381239981	0.762702965294717	0.660717272078652	0.50249162342971	0.863968207132207	0.250787391437919	0.648822789576627	0.611377506250992	0.627791656864868	0.617560063838843	0.313106098889982	0.238650077046421	0.444163920360431	0.480966827626826	0.909504301126983	0.585914675232807	-0.085722046572662	0.17403345376471	0.496584474444038	-0.033170038051536	0.460828709944543	0.541459878902637	0.276081307445	-0.313986300620665	-0.0139941208913655	0.233171479719417	0.443644187424206	0.383297216967722	0.293966608175498	0.297763261191033	0.75707103781783	0.334291230292484	0.00883554237694477	0.541310253063382	0.10542375466541	-0.371719799093492	0.651991345103782	0.377853557283794	0.523385166777937	0.108515835161868	0.393653396947297	0.026392164740177	0.26239610723927	0.430438137737321	0.335841332635818	0.735372528517871	0.73988950561152	-0.305142889291111	-0.18931257218069	0.674623269782187	0.190020094077685	0.124904413463625	0.0463399846624062	0.417091775180944	0.261905233195255	-0.00273129827497524	0.325667227090752	-0.00212678109707535	0.370935231916395	1	0.160307068442138	0.59457036237697	0.0497960954191832	0.411789847602228	0.36448807602834	0.710685437934659
APLP2	0.148399989983923	0.434431815959263	0.208294114722692	0.0204507792199592	0.0337770302277755	0.0815124269514877	-0.161093643879121	0.037295315437581	0.445635319318203	0.157311487146529	-0.0861022800949694	0.520641827663638	0.407307905691752	-0.164782167115803	-0.114890908972541	0.142398035609552	0.569600614751883	-0.145629826260908	-0.0106852481195407	0.492097840448957	0.115214113800377	0.0185544166910553	0.121218205164372	0.0951219405027205	-0.0720328625859802	0.163351532815903	-0.0907645046414241	0.372332815229201	-0.199249436050687	0.0194853143439622	0.431809898606031	0.131280296870422	-0.177810144797319	-0.259277798395386	0.12292277119311	-0.195497235631858	-0.140568216695775	0.517387029771688	0.467720242357672	0.476979620991395	0.600320915383898	0.608991795839897	-0.111908766430378	0.205697722495311	-0.0334620102754168	0.548702108251871	0.216346545637442	0.263675424439479	-0.193504345852123	0.443907121155431	0.0967101018673287	0.815251191891166	0.204866126818497	0.200825372812469	0.571506055802006	0.575594818883032	-0.0735798959189998	0.842052847225779	0.639218995749633	0.794884324045156	0.160307068442138	1	0.383703963922871	-0.119321219759582	0.0777227237170172	0.819213365804668	0.349391979459224
SMAP1	0.721194494647374	0.72778831753948	0.742030853363422	0.583065534793962	0.517501057727147	0.531903594792836	0.461503247583874	0.577075160414964	0.744071807348991	0.691255942895353	0.451329800695593	0.484560650442478	0.568038080950214	0.570810987679634	0.589900396140641	0.583471444785107	0.735209249851931	0.131038048888191	0.210482320015829	0.648074322283717	-0.0390598247342645	0.498405458863947	0.490845908872199	0.109794474616184	-0.0762156798558042	0.248904456122391	0.162063973508195	0.394960526854556	0.494088056086091	0.254397789536749	0.400933720702204	0.723944485867374	0.273957406900756	-0.00922531143372521	0.616865548804542	0.207166511013877	-0.324150125533872	0.382724732852978	0.425667056752435	0.652002536960044	0.243765826673147	0.41860309444979	0.21179781814716	0.36304835179161	0.548880301033141	0.497633446796153	0.765018703031955	0.580904709460156	-0.0455428701325165	0.0747405085863971	0.599897487284685	0.463615675094549	0.341452367021166	0.358599628151673	0.591933038944957	0.450057180659854	0.081849691790661	0.619769274071476	0.247941302805594	0.634408153323644	0.59457036237697	0.383703963922871	1	0.0350746996657979	0.526473312522036	0.696708533218581	0.767363836354266
KLRK1	-0.0882289643104422	0.100601896512085	0.121344700479658	-0.0966611267924132	0.354797876756772	0.0420613296418083	0.221590872606624	0.253335551451602	0.19737232541041	0.08898697228596	-0.0493915646278044	0.224769917355102	0.118262701705219	0.15465051522765	0.0147644857605851	0.0734509810148579	0.101661919763669	0.303986132218824	0.0256601733376656	-0.0258771349304318	0.607506567043102	0.366398584004703	0.00179011710563766	0.357058707840187	0.269250592484782	0.116976190521768	0.157676365693248	0.0586700746379932	0.120421946152574	0.185230498933063	0.133219596259824	-0.142549203207359	0.370779446568701	0.439659663977483	0.0264003007041792	0.438385212316435	0.630568825693032	-0.0763825246105914	-0.0107245279160683	0.00461515329922153	-0.00126391382818552	-0.0499595392645349	0.0152388375600446	0.159215243116405	0.0130008958743633	-0.0668673373920189	-0.10094075404856	0.130792321329473	0.249074516642655	0.00508377676797652	-0.185795401712439	0.0906947029372936	0.133968222262584	0.346806428599353	-0.0146800594240185	0.166207680404631	0.262171555850913	-0.102998633302148	-0.00297484979573764	-0.0799270871949661	0.0497960954191832	-0.119321219759582	0.0350746996657979	1	0.212181111946217	-0.134673858949691	-0.0811878577524363
SIGIRR	0.599120475448157	0.381531489323632	0.518886082063143	0.471731483767655	0.349039913228959	0.343608479426378	0.555488224835244	0.559387074186864	0.561601387221037	0.546446089865248	0.515871520493324	0.268761729244594	0.287722897124005	0.545518319071775	0.602009473906893	0.334085467407075	0.432987738977323	0.341430986767148	0.534599832003192	0.381558360874017	-0.0146643466966054	0.405843961959113	0.63525058809711	0.102097734206471	-0.0218639760664369	0.232095549360788	-0.0467572550100972	0.334989559991071	0.527648832248316	0.519568490625018	0.528795082432366	0.645028868329027	0.370425149060874	0.206757461976646	0.287336231399256	0.324459020731627	-0.0566449737867826	0.0479166794581464	0.311849138775557	0.441746637508572	-0.0293057808589161	0.261460749372523	0.437337953620612	0.16641650489203	0.717837511811839	0.418792054850987	0.62532129781248	0.292663795024091	0.192508392085888	-0.0459828591363927	0.377537599481593	0.267517097557318	0.242022987417529	0.279991968251684	0.358625050349843	0.144037940437189	0.0593541076225183	0.386634157763919	-0.0858682380084241	0.447036971165843	0.411789847602228	0.0777227237170172	0.526473312522036	0.212181111946217	1	0.359238811350238	0.586581452034392
CANX	0.525657785922179	0.596074491764944	0.474739058966932	0.334602284826918	0.181339314679913	0.203065285655306	0.182897001526005	0.373031818723987	0.647705354244823	0.507819441278199	0.192426265682679	0.568370369482948	0.608439371415345	0.216322600810496	0.254087972483067	0.288436621295537	0.725704430653713	-0.172698031959939	0.0988189484620466	0.665307326045812	0.0186123190852726	0.241291323977615	0.397347241982013	-0.0255911243613417	-0.10761675099943	0.24129836627548	-0.153506990777582	0.423826388403651	0.182549997086887	0.0936999498876466	0.486407525944643	0.514393966528192	-0.0568114926219129	-0.233534445133547	0.425847567340345	-0.0751652449139356	-0.342369589343077	0.511399176746183	0.534424802011865	0.659838631973959	0.49233801407675	0.605182045277701	0.0628358354659053	0.178755051569706	0.34416544441255	0.649986129032342	0.583841996045449	0.325016856205372	-0.168000918582738	0.311148844732399	0.481219041126032	0.789714940571156	0.292090065772909	0.250974463040206	0.661774177385322	0.580194081595247	-0.125290623753159	0.877374721208	0.530755326266317	0.852136500693487	0.36448807602834	0.819213365804668	0.696708533218581	-0.134673858949691	0.359238811350238	1	0.684378196152465
C1QBP	0.945503901036518	0.729071739866293	0.657666144965597	0.71234932727319	0.33936607299604	0.511265159252409	0.298604541763888	0.614925672574521	0.664323630583519	0.697690948304428	0.519489748268881	0.34370162546426	0.505912998320981	0.444993306176599	0.521888567862501	0.656716693407758	0.626701355420048	-0.167727222186406	0.173938280166229	0.729084001880536	-0.129361577605381	0.291190956405772	0.660706266006032	-0.147739239645125	-0.247833221852516	0.0962509579123209	-0.108698116863506	0.300439266657838	0.346738946929245	0.140457380174046	0.350976540714104	0.876488846332346	0.277746328375218	-0.126441722967772	0.546936814655483	-0.0241789757175452	-0.515643358492247	0.456357063878158	0.446257052158396	0.772445588397344	0.135524906597918	0.440579487205212	0.142515620629291	0.0474713675194502	0.596813562477108	0.510811137479434	0.953856079416207	0.453245656585904	-0.322554620636956	-0.115499845189398	0.718926159710005	0.408016799808795	0.159291756436689	0.0113549599245206	0.538061591065153	0.369883449843593	-0.230667226206895	0.641199915107026	0.171027710776184	0.581133894792669	0.710685437934659	0.349391979459224	0.767363836354266	-0.0811878577524363	0.586581452034392	0.684378196152465	1
