""	CHL1	EGFR	NRCAM	TNFRSF11B	LRP1	THY1	ITGA2	SDC2	LRP4	LRP6	LDLR	CD44	C1QBP	TNFRSF1A	CAV1	ITGB8	TNFRSF12A	GPR37	SCARB1	SORT1	CD9	CNR1	IGF1R	TFRC	ADORA1	SDC3	CADM1	RIPK1	CD81	MRC2	COLEC12	MTTP	SDC4	CD47	AQP1	TSPAN5	FZD3	FGFR1	LSR	ITGA6	VANGL2	GPR37L1	RAMP1	NOTCH2	CD46	MET	PTPRK	TSPAN12	ADCY8	ERBB2	LRP5	ITGB1	EDNRB	NOTCH1	LPP	FZD6	NCSTN	NOTCH4	NRP1	SORL1	EDNRA	IL17RC	ITGB4	INSR	ABCA1	F3	UNC5B	RYK	AMFR	FZD7	ITGAV	SMAP1	ANTXR1	TNFRSF19	MYLK	PTPRA	NOTCH3	RACK1	PTK7	FZD8	MCAM	FZD5	CD99L2	ERBB4	CELSR2	ADCY9	DCBLD2	SLC16A1	FZD1	PLXNA4	MUC1	ADCYAP1R1	RAMP2	SLC1A5	OPRK1	IGF2R	PLXNB1	TLR4	CXADR	APLP2	ATP5F1B	TNFRSF10B	RPSA	PTPRS	CALCRL	EPHB4	PLXNA3	DAG1	APLP1	CDH11	GPC1	TRAF2	KCNJ10	CAP1	BMPR1B	EPHB6	LIFR	PLXNA1	SMAD3	BMPR1A	MCFD2	ITGB5	SEMA4C	PLXNB2	TGFBR3	LRP10	JMJD6	STX4	GPNMB	NRP2	CD63	CD82	TSPAN17	ITGA5	TRADD	CANX	STX3	SLC16A7	F2R	PLXND1	SIRPA	PILRB	BMPR2	RXRA	IL6R	TNFRSF21	PTPRJ	TSPAN14	ERAP1	PTPRZ1	CD68	TNFRSF14	PLXDC2	LAMP1	ADGRE5	NCL	CD74
ABCA1	0.592192381632985	0.752871301082048	0.692401515150791	0.740735304071853	0.856772614517719	0.411437056654535	0.64731217111824	0.782383604714827	0.817679880161867	0.750541207013661	0.732329115573306	0.78083326364897	0.609898555402365	0.74674740413221	0.50046311441692	0.62793077334113	0.648747016734773	0.665960041417782	0.695217622974888	0.766686580354039	0.695492682139306	0.745691810076461	0.854427273874406	0.75116801149664	0.595269303424614	0.549652421063038	0.575836074723738	0.823519944751244	0.640583823030896	0.716114561175422	0.682202153758946	0.61220033853557	0.838671099357213	0.661984548470169	0.697058642949362	0.583307220696445	0.740216792687845	0.762061109806334	0.570790566931751	0.495312891790875	0.673741867472944	0.348426744757254	0.405629244791813	0.781204838230051	0.854198850643214	0.599066740192802	0.826941909327146	0.553061973421964	0.788295646834056	0.735425939976297	0.64059827638716	0.745250425061015	0.55842979566545	0.608563086676766	0.840040006396639	0.787515072603102	0.775897202620024	0.654701777960492	0.819481679805592	0.712509287955679	0.748347555098722	0.678440607821232	0.561630610401745	0.635786684768245	1	0.574338919063981	0.56412163302764	0.806902181721852	0.810065803233259	0.823267997380481	0.635337751972541	0.714382925922709	0.64533661549458	0.621965274684849	0.609568224906369	0.721379245252736	0.633794145485046	0.620641487617143	0.774908248932063	0.633631417886745	0.635395241719203	0.746457308434864	0.644127925801354	0.562154491792289	0.720087615777692	0.746545307968581	0.828217509680625	0.868538049544902	0.761029114647162	0.777773051218789	0.622184120928282	0.615416973465411	0.534131724618478	0.386480338714402	0.66858904491281	0.865838045803627	0.605873829644186	0.70223201388003	0.773083742842326	0.74385742691427	0.639163567911248	0.779521182120725	0.529032114398727	0.764580524269069	0.622507402319153	0.669245014308522	0.835503993391105	0.716362084556522	0.578877769444678	0.774642099632572	0.706362336256836	0.533881396938674	0.458647726833065	0.773658528212929	0.652734335227912	0.629045821350943	0.645282444670517	0.763777866059756	0.618517665750066	0.647254405883955	0.789625236367777	0.701503735762237	0.807020756589483	0.833953674227564	0.649465896437816	0.776371463059012	0.695382543070974	0.758425316102057	0.827798869878032	0.610039859247652	0.654064715561192	0.555591666720671	0.733869214538362	0.750329361141818	0.690748879481162	0.802668496888213	0.708211032803288	0.719492314352104	0.677087999038932	0.774946501100596	0.868997358272073	0.746509030148762	0.761428959660638	0.830188395396842	0.761275146137132	0.703969344555421	0.668510711811558	0.768805623037415	0.682053888405516	0.587869648250556	0.510081407033772	0.616812149143102	0.584330848814814	0.770356797076106	0.698232384277046	0.775084149014118	0.317274094276239
F3	0.940258669688607	0.62813542958283	0.927127177550484	0.682145903852214	0.704616303157629	0.862876286356177	0.908120035965197	0.729501811058823	0.532156021633465	0.861410441097599	0.762035337502164	0.871199011414784	0.733088116750722	0.916032659115026	0.0319082513590045	0.911253823316095	0.50832427059534	0.959451753659482	0.156369457488706	0.902866157986	0.654245514689644	0.894283202151857	0.799418851355379	0.363293757647579	0.890735279440274	0.935141318786603	0.89796313321631	0.808552461320041	0.933216084715035	0.933247260394572	0.950601209005162	0.934149186909469	0.486964700109859	0.884595231979856	0.87855298032893	0.877106179246547	0.932041374869409	0.648290204336459	0.813060839598003	0.884353482036137	0.913422472785891	0.727565438764426	0.872283733559564	0.886041417888471	0.694630430108564	0.1048279665136	0.777130931294989	0.868578553759416	0.480855943263616	0.839119879973833	0.892679629565637	0.868433413544689	0.922137175856769	0.878517522551211	0.827104051383478	0.890123307506419	0.854394655646426	0.742028975708211	0.68929454551597	0.904085906874684	0.541924253703993	0.85419261374644	0.96247272119613	0.389890898275655	0.574338919063981	1	-0.107453984412098	0.809605266947585	0.743679717308444	0.794912625015755	0.954758048088201	0.770308705227084	0.87681658120866	0.901004484274148	0.77036257537594	0.894213781328004	0.169105766134757	0.65090958941947	0.666694996855927	0.901738955158332	0.70255949889509	0.900081866272218	0.945193661030254	0.856820509495791	0.930051716782508	0.880944005366366	0.828434332412448	0.581270978833936	0.889090851790627	0.731534527063761	0.919606008823092	0.787556054359126	0.775235341957978	-0.0712281527953025	0.898915399255106	0.78119751302189	0.88862612300349	0.832513256577332	0.385697724041858	0.899528592042601	0.764137001349697	0.844079651680859	0.663085041729803	0.748065509825012	0.595062045081992	0.838107782957659	0.854048220279041	0.900541702290877	0.878358227969725	0.846739580518386	0.828148111738592	0.752672017576317	0.899608197445398	0.761996628245147	0.942338900677919	0.782540377933055	0.897501201487926	0.857862120022069	0.898935117487801	0.913162709730812	0.811152214780725	0.816473672438859	0.687670254183813	0.852201613264183	0.373937928054063	0.905688610381979	0.684449395179053	0.753052808122498	0.246485553209761	0.970616665708518	0.866492104054055	0.717187432743787	0.656871962419325	0.590239660147859	0.76483315509175	0.802539111728964	0.462277529189926	0.826838272224991	0.606854479187011	0.7958548349534	0.725915498451874	0.76405374802104	0.863269289467347	0.630996845094627	0.876052323461018	0.689804625521549	0.842126219562652	0.783907144741554	0.907534624790417	0.942676376768715	-0.0236815271999543	0.917848790246077	0.376938509584667	0.889076039393587	0.737118524396121	0.788929583187907	0.0301836791869461
UNC5B	-0.115173061090957	0.528149374878478	0.0687030315574195	0.461040832110524	0.563230531040307	-0.178596045424138	0.045542634446815	0.50072875171454	0.598606641188121	0.20638618960052	0.36637540006724	0.242226718806508	0.332824801992414	0.212156987048281	0.863122271173588	0.0352158665454462	0.632031608485548	0.0449378967507803	0.855970365178853	0.170699586830445	0.533429989338156	0.142674804362112	0.31266078542449	0.811484837851558	0.0987313335805919	-0.0941523878121513	0.01242034411932	0.361845125593433	0.0547879726900304	0.0714619361658318	-0.0198649567979641	0.0198319625863995	0.736260175468932	0.148803344137577	0.119140225709192	0.0613554568636592	0.153130649511801	0.564980000510232	0.117059184370023	-0.0975463266868543	0.0531327610293453	-0.105467012203519	-0.198851815218365	0.206888698352777	0.504606977178787	0.829829290965328	0.301831391564006	0.026436640673022	0.660268922916812	0.259964006420285	0.103076062453822	0.230437192885941	-0.0931879200071117	0.03585745988472	0.330199901274137	0.197882906276449	0.303022758528999	0.202308599023912	0.464287239223761	0.0750678361679887	0.495507883833395	0.161890175273561	-0.155656480263244	0.437364285752129	0.56412163302764	-0.107453984412098	1	0.365149372166689	0.419069511916319	0.379469448113795	-0.0218070355606703	0.361600805393466	0.116455863148513	0.045623562236945	0.119123775974957	0.212780278964105	0.833548430173828	0.42855750314741	0.423958588280068	0.0382460565370767	0.167161014571822	0.194611366510462	0.00877065016426174	0.0269171479677957	0.115007431159584	0.178944308627429	0.361751831569956	0.69106829578486	0.186191031857326	0.381084741665472	-0.0229982475320528	0.233969476314431	0.0362297584519207	0.784028699354095	0.131208140699554	0.356054818082639	0.0114605812299436	0.14323722219216	0.707817373924086	0.186755720739619	0.310413531982947	0.356156922659499	0.289411037495842	0.243191427049969	0.0862764091102973	0.159125250394394	0.31503021917787	0.172684495022707	0.00868380001803082	0.155096408741216	0.23804030075227	0.187921443030799	-0.133989368772127	0.418529806176168	0.00436957881599245	-0.06785812862622	0.120620954396665	0.232593977089718	0.0613100371242259	0.0388952875084823	0.396612918338444	0.188803125040339	0.405544342209025	0.29044466585285	0.647053434342074	0.212573884944513	0.407321689555284	0.408749719316581	0.836568122157012	-0.0805507422268867	0.21206176398383	0.108400085293145	0.427572323652036	0.511013039786106	0.331096878578533	0.401557227447839	0.607031948197656	0.222843897870025	0.298921475829815	0.251039270575234	0.527247702141067	0.262013458346548	0.221213729440832	0.503000804967392	0.0298882371848314	0.324269537041409	0.117075108646519	0.187792747256429	0.0658252756234729	-0.0361693609670116	0.637203801313929	-0.000662795304474233	0.124281697626055	0.203812334389708	0.323650816597193	0.380396678221178	0.119153560511723
RYK	0.831713760539179	0.883813594953213	0.888621199294448	0.864616534298242	0.909093536549181	0.736362905467475	0.87841949295037	0.928400859589177	0.778692143782358	0.93883390750638	0.868131222545456	0.898721629390097	0.872746441307256	0.919838711989021	0.468652912109873	0.883678936943189	0.778644070367708	0.877055689772312	0.572612454434299	0.908863044220527	0.827869300772003	0.872477654897709	0.887585037626415	0.757347456173329	0.839320956063168	0.822955380242695	0.85315494625096	0.94087082172608	0.888443924082666	0.885440508466881	0.851951301391327	0.853249030891008	0.790473140550757	0.900792435020843	0.835914734708866	0.855757360241264	0.930366004209394	0.883321612478644	0.785861206318463	0.785091390471451	0.873076508643003	0.634134686980496	0.729219233848003	0.943943205233067	0.928764532648752	0.55015429084197	0.877304986251399	0.809219175362137	0.743407402586009	0.897060820060786	0.858593471614694	0.925161937458432	0.819321463345341	0.849237073036517	0.940393416618061	0.939268539690475	0.932169611090959	0.803696984893614	0.872388213471653	0.827096220343458	0.724910971280275	0.882584048777251	0.790467671308508	0.598442444180515	0.806902181721852	0.809605266947585	0.365149372166689	1	0.921472569031287	0.900029693721149	0.860527126470738	0.918459361473035	0.852685984876739	0.836495088360546	0.787101820055821	0.938214409396118	0.582177498115104	0.850843193778159	0.840686096807285	0.790731238118487	0.764411893889596	0.924865043581	0.843774548162424	0.835731641849062	0.891594466041854	0.89252032007046	0.951944078866038	0.870695725898231	0.9079274521804	0.857628916043399	0.817962061787937	0.806357984652865	0.786889381293911	0.360123753861051	0.837870356806348	0.923430701224899	0.839960704110508	0.781733388393557	0.774670729512971	0.918188275053314	0.884692457422217	0.93825310660082	0.791002607685484	0.834734969066319	0.629247070680971	0.892149755413209	0.924388783396092	0.922847379740968	0.791990183213685	0.865983721427569	0.882503862841388	0.817022600146754	0.750048086122708	0.938309029002171	0.86805263854613	0.712051076877801	0.884342678515814	0.922781300185233	0.884851706476912	0.849588713997237	0.96258218316771	0.865147815998268	0.831029449758314	0.905572658089858	0.690918710205557	0.942327293178254	0.870731655779708	0.928994785018664	0.637663177744217	0.840904664103611	0.908049015502376	0.770475966529466	0.782215878295664	0.801409316078993	0.879304005974088	0.952254414228289	0.785634603728086	0.859170849607589	0.765739436206043	0.849512476921904	0.919430478660579	0.895164206409961	0.929184866397276	0.889371007786096	0.819028576048649	0.756507470639593	0.810325551333035	0.856879086024783	0.873176267082099	0.851148753789941	0.300783964785048	0.832102678103706	0.42956603591436	0.94046447032178	0.867781073655561	0.944717458711321	0.068693142684374
AMFR	0.755759408807647	0.847149350487075	0.838667072045018	0.804243851095413	0.894329846631772	0.665482667971602	0.824452604363359	0.925830418582436	0.726933864815595	0.855550931963174	0.859802594660917	0.8849204916928	0.854918708543961	0.895869876903418	0.556135817840148	0.822762434336064	0.826144341104316	0.821300367127425	0.644031500692823	0.890600245349441	0.845988464172477	0.833890751922736	0.864286735589437	0.766726765315592	0.778335688448745	0.755683032442305	0.808602904391588	0.912670280505523	0.851161607230026	0.849746270807869	0.794569087258134	0.804644879184923	0.847367131792356	0.868883789879211	0.828326643010021	0.793636437768212	0.875123992260607	0.914420375422571	0.790327483618782	0.691541264513014	0.797825229362509	0.562828367254192	0.659082364491483	0.883641305929078	0.883046120942497	0.615135103500368	0.839098930547684	0.747610985845974	0.730231343935632	0.830875514739106	0.793587101142016	0.887403372528839	0.764211325384897	0.77378293760932	0.923914874655826	0.895936068807124	0.890777333166502	0.778265555776527	0.856805233869332	0.807196871744446	0.739485003645102	0.854711253860779	0.729183642805019	0.610804254367769	0.810065803233259	0.743679717308444	0.419069511916319	0.921472569031287	1	0.887571142447505	0.786067709581786	0.918562353725199	0.795545095861414	0.789065678249406	0.769416093502484	0.905104599919918	0.61066406380227	0.850938546693691	0.842815902250693	0.738654704006072	0.722363676090961	0.878560674477529	0.822503839347923	0.730755704530472	0.838559658239373	0.863797853751531	0.940002680294836	0.875250589946906	0.891540625125311	0.853729064527953	0.791367249418053	0.746057213031038	0.760069811813716	0.453419697928273	0.826775360148167	0.882190164691959	0.793548385933189	0.759323524982731	0.754521390459127	0.881734188628884	0.887550577827017	0.916338945922542	0.803406777531404	0.789330514199438	0.611241310288297	0.838481928659495	0.888489090791551	0.885638143023604	0.765821843511934	0.839851076931593	0.874699696918633	0.798230469593355	0.689089897378591	0.939047042347116	0.785578940039797	0.65126044413128	0.809127859042572	0.913904243499858	0.828417148719355	0.786025476122335	0.93641605122057	0.863029062785487	0.781117449520592	0.865570246649744	0.726961281227384	0.910137295548071	0.855880106480051	0.927426750617686	0.668465324193546	0.786252354600268	0.898087964923032	0.722022083069349	0.819508875290674	0.847450151527336	0.862190986745399	0.940613475035127	0.815194878317756	0.84941800918513	0.737227462589829	0.844869322208111	0.906980736152349	0.866093358085056	0.854829499162474	0.885995048389056	0.76380654236287	0.745159933257395	0.755109219040181	0.81864457756426	0.812325953057846	0.757199334343772	0.371555667557645	0.796899007186805	0.392969351924618	0.905774238137402	0.880715128772417	0.917055276720777	0.0705942139831339
FZD7	0.783364363982946	0.81776782566152	0.870470933455146	0.843007942879367	0.905700685626644	0.644987812244895	0.81137959388232	0.902828018650218	0.787899206579613	0.881934095773088	0.869327255982639	0.892621994116965	0.78498684521299	0.900022170085867	0.468726664416801	0.842888141404162	0.756276088442609	0.849348230727534	0.597703037198675	0.900365137795864	0.823834795763138	0.88119777385657	0.867823005853785	0.745775147517732	0.791454226016091	0.77177164381322	0.786483387639326	0.915834464372719	0.826128958476071	0.851596980762906	0.837215105361833	0.813962117049577	0.815041884596428	0.846613763088967	0.820143768333837	0.780210799440371	0.902122237432668	0.848670516622305	0.725722771435904	0.712577683497007	0.789707778898748	0.557261461503538	0.650387288908778	0.890752625313827	0.885604786321	0.531616124587565	0.863777673811619	0.758506350695275	0.766422973017233	0.842636759197801	0.796612505278067	0.870408584156002	0.756842852807986	0.771863139262328	0.916249568064173	0.902846457786395	0.883733596466676	0.740170096799575	0.847078129144597	0.822448883835521	0.769763204346793	0.819404621758996	0.760300072064686	0.564668890245875	0.823267997380481	0.794912625015755	0.379469448113795	0.900029693721149	0.887571142447505	1	0.833911465593217	0.852588100791895	0.817068186798493	0.816818847904601	0.762063763842033	0.895326268610034	0.588330340848801	0.76606043743176	0.800310042041115	0.789735528396158	0.717576590698633	0.903537628700463	0.828119482723321	0.770091789137499	0.871757867129077	0.883733223777652	0.927397159660166	0.864267186436661	0.899005755545224	0.823493995494544	0.772203089527462	0.7582201661838	0.705521064552446	0.34134109727596	0.879535035886022	0.884599165189754	0.767180804076818	0.79204327355434	0.723506027377754	0.882708199525678	0.811509814955782	0.894738284219922	0.710210999206297	0.801467366509431	0.586307827621928	0.833274691671464	0.908284447400195	0.872421208710001	0.75368993487232	0.873283910601472	0.8501424679331	0.730209377665346	0.717092215445923	0.880607438997021	0.827340349592874	0.653705447026671	0.838274117769393	0.889259113522399	0.844903440258383	0.813922922031647	0.909333670011851	0.810064138322757	0.820181157703468	0.872594324619385	0.662014333053537	0.908241635918116	0.796766820498415	0.87651135123945	0.65320949435646	0.819063890822015	0.85288125506674	0.681656065860004	0.779034755101656	0.747059784565277	0.810210527833691	0.911067821327769	0.725256649527346	0.859989760669669	0.715474600753782	0.809468766057589	0.913042773426681	0.82755629306558	0.878881276031577	0.832189987345767	0.78321555098128	0.717988741440402	0.78248068637276	0.796672011292213	0.813112606274743	0.809343106383928	0.307334969534404	0.795015121088344	0.40070028790876	0.889281416158263	0.80964749027751	0.90800095202574	0.0563850464275195
ITGAV	0.937088360246033	0.734341401772019	0.961948257362494	0.751274551080535	0.768732405577055	0.899252793151354	0.947469103639821	0.8044411499117	0.638914018512563	0.918966382080497	0.838249805057819	0.875851199692751	0.774494317157736	0.918819762909176	0.10260073695573	0.966940847360285	0.550064409451123	0.974846241245572	0.218608783274275	0.935888350060683	0.694281338501256	0.915759911073905	0.833705647891445	0.442336285164884	0.912408429496019	0.968294144709883	0.9418412454935	0.875972178877986	0.950873502230758	0.958356839760701	0.953464133836301	0.961983084382469	0.559998512263979	0.935535000887847	0.912493364849673	0.932454134201242	0.964924025432294	0.719476779939802	0.797613121772294	0.92668159133855	0.901938283648311	0.78514463568755	0.903690434208264	0.931718829253208	0.762910434447658	0.15293149761504	0.812635517677842	0.927083187169113	0.536664658659603	0.878083334580083	0.931779475934321	0.930371706846426	0.951010152913626	0.932134220270258	0.882052994132537	0.918364190314043	0.906035282361038	0.794297865385111	0.772084723890412	0.943419416806092	0.615844433833133	0.883218355819771	0.949289177148969	0.459383425515597	0.635337751972541	0.954758048088201	-0.0218070355606703	0.860527126470738	0.786067709581786	0.833911465593217	1	0.816119166690005	0.933978910633157	0.919159789430815	0.859846079107997	0.933727298061689	0.260396814731766	0.704514997076355	0.738675072496638	0.908956819261461	0.791713655035808	0.946210151156581	0.955835669712448	0.909891261164854	0.965743564423502	0.932426396312258	0.877900772745763	0.657545211046613	0.94054642224238	0.802834364333135	0.928521347964718	0.830793284147773	0.840122788831808	-0.0104346379224747	0.917048380949706	0.852927179666725	0.924212637992993	0.885567422880181	0.450503053065106	0.956831562272652	0.812244414205861	0.887736263400513	0.72027204167442	0.797680417817738	0.603153672065917	0.910210872470109	0.882411974721084	0.945622775793847	0.923471946098107	0.87131067465767	0.878886105964508	0.801388071172277	0.932057486490099	0.811095614610512	0.951701607128811	0.745491752464664	0.932470827308052	0.894164821741829	0.942411792940503	0.943661161191437	0.866029310908153	0.877472643025954	0.742511918693892	0.896594333059477	0.432158625319627	0.919488423624426	0.740626168791219	0.787441260118853	0.346273464980717	0.973348184864864	0.893076839718893	0.796871832270035	0.677944440108265	0.662521309914525	0.779882213912284	0.868320662073412	0.515364432245985	0.90351960553501	0.67353055356702	0.859237691680001	0.793889950122311	0.835904126508808	0.915979323259878	0.682505333871907	0.866384455974746	0.728656979729159	0.913018308488999	0.856047554493279	0.942392177209522	0.977891664742451	0.0581927224249789	0.925985346135319	0.460434418405562	0.933152530463952	0.813733933890319	0.865153002260971	0.115367338978481
SMAP1	0.754979947560117	0.884441709842124	0.811720387997677	0.841760014020558	0.867196859889205	0.771028229530585	0.850290952838788	0.92725062834352	0.714451213209777	0.841293071278552	0.873085445739421	0.848768370296161	0.958785553973659	0.898347956921728	0.549467297103161	0.834898313671093	0.84701988065582	0.826995569858608	0.567322186837356	0.865778115288023	0.850317947589042	0.813871972133222	0.830659216731175	0.753527541060009	0.830328131852105	0.807317168984103	0.835573172444787	0.898528945962385	0.898351733702559	0.851021719178199	0.778482190893091	0.819911492708952	0.791341801999879	0.92166129437385	0.798921320583196	0.851882637286616	0.88803124528861	0.933076044979556	0.845675054516801	0.749640252238821	0.810252638076727	0.698005604978424	0.754535952017973	0.870295162576949	0.830586484212679	0.556671272969723	0.752763398632556	0.819916132078732	0.643421911643572	0.841863873177567	0.856232428680698	0.901067465913603	0.813133576857251	0.820802690018434	0.892784211217907	0.860337660929475	0.911128726239791	0.766161354020963	0.793461995754188	0.800080580371685	0.727123121808454	0.86087315662231	0.743843988871985	0.486554134805627	0.714382925922709	0.770308705227084	0.361600805393466	0.918459361473035	0.918562353725199	0.852588100791895	0.816119166690005	1	0.851013187731518	0.802195468890692	0.790398601571156	0.941666671876863	0.577497790163535	0.946823101970295	0.866002849897139	0.760768798979486	0.732914282207261	0.895685730383434	0.828186742946934	0.762347652040321	0.861158304273046	0.85160401930932	0.910172107204966	0.855005810918416	0.870096120583692	0.813400215331884	0.814616966006707	0.820205547855804	0.799014939399897	0.47584466970997	0.793306887005045	0.836041649990979	0.857132673552474	0.782909471170587	0.750913186184332	0.883938839361051	0.964673755030666	0.940132236806286	0.923177570698696	0.733791307963497	0.493082093253807	0.862108060382653	0.861154728879576	0.913954251274135	0.816459605461551	0.76826768289112	0.911424514569609	0.895469672630732	0.758130692383338	0.970074210331109	0.792308211721879	0.604513928827693	0.831972496742199	0.877444013196732	0.857138519354898	0.806500042057217	0.964315828042418	0.861595636951338	0.755216594103263	0.86594973368499	0.709076120272516	0.901662780679185	0.935119062682065	0.95391706892166	0.609685972882678	0.80077558356627	0.954418858422656	0.793845975712037	0.835495141272696	0.822870053855167	0.905895724583432	0.951902113864694	0.810017623426053	0.858393082337122	0.67168358381482	0.861255149467667	0.887612736468728	0.815568238507401	0.829638590297715	0.833944833943627	0.726816150310725	0.824664546860871	0.793499904171458	0.758530067322275	0.821180434860704	0.798156768204074	0.3014883511881	0.813610860131369	0.328474240082212	0.910354923775107	0.889002801379612	0.9477399559861	0.0571778742408832
ANTXR1	0.831958193432855	0.816413261975645	0.902748261307825	0.80149779932688	0.820661562680774	0.867098368076828	0.917910497773211	0.856662724841856	0.71543238588145	0.898214775589349	0.871118017704053	0.827673051175081	0.839558929985433	0.885784086548104	0.243972189063847	0.926587999962781	0.61481914452107	0.918885668511861	0.29922090922931	0.909149359744941	0.770617318175551	0.857696392811969	0.818432657574665	0.53262545404302	0.900318886709811	0.923924013149826	0.922383427577078	0.875217484806691	0.938623216036512	0.924679963555791	0.871607550267099	0.940170664961816	0.622535031576167	0.932886825131363	0.878159930569409	0.9335832357914	0.943969030123221	0.789701079635566	0.81782366942085	0.871078008844258	0.888720854657024	0.803948835445292	0.893537421430358	0.912457785171615	0.749518390401435	0.223898298251274	0.783726013900264	0.933792363503497	0.584196021685764	0.872751205843855	0.933406718270699	0.926046392229206	0.912332223543918	0.920561724835949	0.866035302533771	0.872666892986873	0.94040492130655	0.792275294011941	0.784520194865395	0.891588455821961	0.648682759916922	0.870983929604419	0.85737639640592	0.445994450398793	0.64533661549458	0.87681658120866	0.116455863148513	0.852685984876739	0.795545095861414	0.817068186798493	0.933978910633157	0.851013187731518	1	0.889205893248586	0.867216995315123	0.917848109452539	0.382877753041303	0.798263785522537	0.796080319745268	0.894823895214985	0.779068317074378	0.923511213122964	0.918122603672591	0.882294122317128	0.941834966402299	0.901356700555115	0.874858535186396	0.73127308614726	0.907410547315509	0.84762385324693	0.890136946324035	0.856764039507379	0.832642365438722	0.0944627216099261	0.868675054011114	0.823790768869886	0.906529980495237	0.861111719402049	0.501279002302282	0.94947402970036	0.870094688245348	0.9055823493853	0.818134298417841	0.807291103403918	0.503233751809817	0.92140098147797	0.87162288989612	0.93486095093949	0.921473173051707	0.810951705572029	0.880832694497157	0.844256306118592	0.901495509305722	0.844137426961321	0.893654651443779	0.639645022101022	0.901310576147646	0.864495786237433	0.900980390380486	0.89772899679071	0.885195371650369	0.857889719135114	0.775376563511745	0.897228286765019	0.482838143354791	0.888830145309825	0.805967895102712	0.822584405260287	0.439363663033227	0.891421696205205	0.911223438888864	0.840643584625407	0.66284334952537	0.681127755733795	0.786211009473403	0.891800880792403	0.538383848156333	0.898255552482338	0.642603916241141	0.843940617654166	0.830435727653012	0.848450822494369	0.88608999778365	0.6858485895971	0.781822649313551	0.76163685007588	0.876226935917673	0.817437824825526	0.902562247324917	0.925508006250914	0.0877009293997349	0.859092307279143	0.380768240652915	0.901274852093731	0.867006806222383	0.907739102350477	0.0879660363270558
TNFRSF19	0.841145891578804	0.763500420825793	0.896778260508019	0.758950962608954	0.777059460092529	0.858128542669086	0.917314675469183	0.803266840692776	0.614005419502801	0.875243975748525	0.856872401667022	0.795676664583016	0.782464367621084	0.883414642593895	0.152815918567613	0.936475725584326	0.547186517790735	0.906674569365747	0.287457764133474	0.907180170878075	0.715157328290131	0.829706994568186	0.769618323695703	0.504852280996405	0.913399829293703	0.932815777184131	0.929079066606463	0.832262482820411	0.903250177326352	0.890710701647012	0.861076230829422	0.928253020979056	0.582146796126856	0.898878210270387	0.858610687422299	0.919303364552082	0.930511702969166	0.727844162013876	0.75566626262703	0.908737854607679	0.879517511178385	0.817155151363289	0.868156415835643	0.897906756533152	0.773143107554602	0.178964349524532	0.821535734234592	0.922778527572905	0.545271643910679	0.83716447900597	0.898700034278097	0.907835227775022	0.920575159404137	0.926625062001185	0.830798162064302	0.8549089668586	0.883121782981441	0.802655631505958	0.776829639913632	0.892710674857888	0.592824494880503	0.863748986950792	0.868425696254325	0.485446405431137	0.621965274684849	0.901004484274148	0.045623562236945	0.836495088360546	0.789065678249406	0.816818847904601	0.919159789430815	0.802195468890692	0.889205893248586	1	0.801196703617776	0.917730006323736	0.333824646614318	0.704570346057308	0.75431488798655	0.883652002549086	0.785916641636021	0.916673936409464	0.911807108456861	0.89779171447955	0.929558106860907	0.887541094158593	0.855671678319906	0.680782771335541	0.894213081468367	0.779338709241956	0.852808963139157	0.838761072491489	0.83202338995063	0.0765724996947881	0.8616654955053	0.836955118963648	0.89263302184661	0.831830422885338	0.490320035982441	0.920358433236319	0.82915195405959	0.879393427919895	0.705558235108401	0.782847906949717	0.50271075389158	0.925964545193797	0.83156911835091	0.930430113431053	0.899549766320833	0.805255300844278	0.869863237857363	0.791997524141015	0.906539591930212	0.808417746684023	0.904466525743136	0.638239741596317	0.929005284142037	0.868287740544323	0.919447595905193	0.924132871115401	0.845230635510632	0.852460664532049	0.757151155025986	0.855184298089053	0.469301756822547	0.880792529002661	0.774179780759771	0.788495900249194	0.341905816489773	0.897261086270245	0.863256274982495	0.830523017897907	0.689037617479558	0.681224391015952	0.746309259120934	0.860295012457418	0.497750488209774	0.872534156112285	0.694512186917524	0.814075373577141	0.785592916888087	0.834951681880487	0.896739691201404	0.672962344917652	0.77782999689792	0.699464721585201	0.869388866232011	0.836289757793525	0.892034734223773	0.939135636021345	0.0882580766565299	0.880393407476444	0.406949632777464	0.892172070665806	0.815155523331886	0.855764222712582	0.0791467096714214
