""	SIGLEC10	CCR1	CCRL2	LILRB1	FPR1	APLP2	ITGB2	CD40	LILRB2	TNFRSF1A	LTBR	ITGAM	CD4	CD163	CANX	CD81	CD74	PILRA	ITGB1	TFRC	C5AR1	AXL	TREM2	ITGAL	SIRPA	LILRA4	PLXNB2	HAVCR2	ENG	ITGB5	GPNMB	TLR2	ADRB2	TLR4	HFE	IL6R	CD300LF	CD47	CD9	KCNQ1	TNFRSF14	CXCR4	KCNQ3	ITGA5	SIGLEC1	ADGRE2	TLR7	TLR6	PDE1B	PLD1	TREM1	TNFRSF10B	SDC2	P2RY12	SELL	TSPAN15	UNC5B	RIPK1	CXADR	ADCY7	TLR1	PLD2	ITGA4	RYR1	TSPAN14	NOTCH2	SMAP1	RXRA	ITGAV	CD99L2	SORL1	SCARB1	ERAP1	CD226	INSR	LPP	FAS	LRP1	ASGR1	NRP1	CADM1	RACK1	PTGER4	MCFD2	ABCA1	PTPRA	SORT1	ADGRE5	NOTCH1	LRP8	TSPAN17	PILRB	CD33	PTPRC	TNFRSF12A	NCL	CD44	CD69	EDNRB	CD63	SLC16A1	SDC3	C1QBP	PTPRZ1
P2RY12	0.742261718922398	0.427231965346659	0.326505525746517	0.498231394902876	0.899890484944402	0.179046130328723	0.414914938227504	0.618290021073671	-0.557265270966611	0.509956080266592	0.213514847622253	0.617819607914662	0.47656723571939	0.469876808774607	0.190855527132028	0.290416327680113	-0.0989480437382491	0.477830281028631	0.492751999434948	0.224225878476026	0.066506929056338	-0.0856883033426627	0.603645374925646	0.642669530760325	0.312658559393683	-0.168137814990263	0.634104831224855	0.630872003362826	0.678857937472607	0.235053247933463	-0.381980220272712	0.645522333919433	0.679996355558303	-0.123554679302834	0.159891642275515	0.415224467512315	-0.213042956657025	0.134493645726929	-0.359225567145775	0.804887354063258	-0.317628511248188	-0.190287475868443	0.816491581363787	0.391728279383468	-0.627381058885724	0.609753297848007	0.278361221592704	0.664511620945025	0.291117540433152	0.282356421490321	0.701620963063197	0.729022111229444	0.553263272261007	1	0.132093973078277	0.8413373278222	0.831148367248962	0.377809249715292	0.761285832108853	0.394737013619557	0.67433188963231	0.555426675221512	-0.718272935559539	0.813116334320417	0.295404745581981	-0.0935492816592477	0.0474442830611322	0.335721627562807	0.8167362825992	0.186901472159927	0.842094454331578	-0.0881722741815689	0.106208338153277	0.754150220290461	-0.326489701474476	0.388071563968513	0.733622753876795	0.208653755649197	-0.598307617955766	0.387911934226155	-0.116611170807399	0.265066584222793	-0.0769407107221116	0.340979158309655	-0.191194662752586	0.332416181919511	0.59407240254831	0.404715011294497	0.0848765263599785	0.778630114140737	0.163243392831795	0.412908779450656	0.478470844747095	0.587160613284067	0.609620399209752	0.4092326189236	-0.561197329040033	0.793393742844435	0.126336612416188	0.189368109928764	0.428945035310469	-0.222816282777158	0.300393031770882	0.0350842252273578
SELL	0.444655804018608	0.505582564158388	0.515153054150838	0.53660614096176	0.307696479317914	0.546843249119996	0.549398741307131	0.515382052983385	0.335852161135832	0.577743349835369	0.596116251269145	0.414479513339585	0.54801994061612	0.524696594742761	0.555883941650767	0.587716979748317	0.663111365244329	0.584874505610457	0.487132914190616	0.468705838375598	0.583361928214223	0.548519914988782	0.479785051323506	0.327357092739852	0.480944417394966	0.54355936813225	0.393761944876496	0.46619653904844	0.390626515884676	0.46427201656852	0.457198725270706	0.481348801027954	0.349845114805474	0.49611245980946	0.528257880256683	0.443976379406904	0.543903022703487	0.527560549860771	0.475261889881842	0.287940655886728	0.499511514058031	0.5327082600897	0.277190941294361	0.516311614514895	0.295455179022122	0.337123800378911	0.51672394713931	0.399064972227443	0.274461021999827	0.409094859642891	0.327984137650529	0.413314200565596	0.363190370574857	0.132093973078277	1	0.286344958159008	0.197752503215561	0.591616077631833	0.30983960760949	0.504580878578406	0.326847085279296	0.426798928719399	0.352259557750825	0.039632289398127	0.543255995584583	0.492677624866188	0.58264686842303	0.601427413556575	0.27234059980719	0.387866312079863	0.358824456776211	0.516493911539757	0.553423410255839	0.2602099564561	0.368829205525339	0.4805727116779	0.342554067952105	0.537793011677651	0.360699196161754	0.446546595944411	0.521964663654791	0.651351328499024	0.52180834996442	0.494005592005723	0.460536932840196	0.402010258635763	0.416521394733195	0.484711645166355	0.32744368889424	0.259462220350188	0.536881714312666	0.357448859296102	0.538497046575297	0.554706783395086	0.378040874439401	0.562216595777216	0.362130642434119	0.207843932225048	0.313254801739667	0.566697339007604	0.420630254868197	0.405942136379848	0.619180054389312	0.019577386742863
TSPAN15	0.89340317466839	0.624195662763326	0.572972856954573	0.553887097124151	0.904332667815495	0.451286369847055	0.638208523136936	0.753633863366687	-0.257923826323757	0.674557967290444	0.407437188437056	0.764135517983418	0.709715312251296	0.723869770375201	0.415246938343663	0.556663807933423	0.17086385457703	0.738815842043951	0.715394239536264	0.458979917837812	0.299006113306676	0.178998321626901	0.802129100843264	0.792906469109331	0.535873644445133	0.116578166752993	0.652258571873639	0.814676095318476	0.810833698025011	0.474547994493729	-0.106964405069072	0.78173705772817	0.711770395534773	0.0818470186745049	0.351474743781173	0.594212322227314	0.045514441680823	0.441477830275463	-0.080973887980343	0.795887801084993	-0.0273814039039259	-0.0489619783767025	0.844318055317727	0.614785016577411	-0.384786993608752	0.663897150557928	0.511975839027334	0.694884972365838	0.378957760027425	0.540075555706452	0.793811634831674	0.85610917549947	0.767263664676396	0.8413373278222	0.286344958159008	1	0.867493219949034	0.575373281201771	0.852841228399205	0.615698396790908	0.763398067025749	0.694122509658813	-0.473443600193237	0.720166564675512	0.484651422954656	0.129213046906546	0.345498024032738	0.575114800168485	0.852450100215096	0.284433450427531	0.86293546143797	0.203245848016201	0.331653686567478	0.775586295066688	-0.183476585787076	0.61336771402451	0.818726566205849	0.450712346023779	-0.36679464633329	0.592654920940067	0.173699077348914	0.551690727907861	0.165183743426447	0.573011416683382	0.0736781100741005	0.503923415347371	0.713106081217194	0.617964876917684	0.244007955608255	0.840913348898033	0.347714006202706	0.46124544523003	0.742125992716249	0.75958338209352	0.735940436691386	0.61496233095824	-0.305122135248535	0.71085205544416	0.318577044568731	0.466991647869478	0.570194597641654	0.0174300344978339	0.555016790806311	0.0616018775748959
UNC5B	0.8834302464568	0.66187550205948	0.604236251944342	0.672798818521399	0.919554605807276	0.523907032200629	0.691886628820163	0.712588955687273	-0.270966581626657	0.705741190981303	0.515514642041577	0.843612970274103	0.720614714317678	0.760596864487712	0.499447522804852	0.560055596610315	0.196024929832467	0.689866401624007	0.742486120462941	0.539473638887495	0.394661957534004	0.275509341310668	0.802986948935048	0.831668369351968	0.646215345818257	0.124542411844844	0.798496087223457	0.831481881040686	0.88062799302349	0.56349863762111	-0.0493111238932957	0.797513047992472	0.669173924239632	0.185943098970756	0.382566071586044	0.697523353407492	0.0940184732785251	0.474432159835937	-0.031895308744871	0.885011197728069	0.0229421525866093	-0.0662843566647267	0.915084001533343	0.653051915101231	-0.316814839295902	0.781606240819288	0.569208108678143	0.834922673268872	0.487901230912392	0.623134567284136	0.811975501100164	0.841193833125629	0.728106509559428	0.831148367248962	0.197752503215561	0.867493219949034	1	0.584040653244709	0.869182547374616	0.66696538695541	0.833611785721717	0.775176741198303	-0.470324129588766	0.656382413090124	0.581841011289503	0.183553473270229	0.332193472778163	0.59943296750314	0.921459999021703	0.408323808000912	0.926864909288318	0.246864436462078	0.424021717413581	0.807506309773476	-0.2080245253077	0.702718165953641	0.821082944031297	0.523212375575612	-0.282850012285562	0.646592733488979	0.223774006207066	0.51788353664108	0.275276836588097	0.646835876838066	0.183919690330031	0.561985604772964	0.790930173153601	0.645655511833681	0.370621200586057	0.862835230110574	0.370028598377936	0.548720177853484	0.68174862727802	0.802120343920096	0.811527586977578	0.647362448382133	-0.259578241693079	0.661136940623906	0.345403466399019	0.488344187364366	0.63099387580733	0.104114392372587	0.548277714078256	0.103009344944814
RIPK1	0.786913873561244	0.812509046839687	0.810328957248378	0.754977491267301	0.615649063018167	0.86174856667701	0.868572637021388	0.768308302344328	0.228317399237402	0.931991381470997	0.859044878633426	0.801503907205896	0.856622343758782	0.875035210097365	0.91988229978765	0.90958377139798	0.73679526358725	0.787205177821897	0.88291949314093	0.861019574072942	0.823464862752721	0.759367265133855	0.867792125309553	0.704975410996362	0.853755642168661	0.714280424919785	0.752251326248761	0.854571132495505	0.735445274621055	0.76707882761372	0.581844579940552	0.827310465846043	0.554851571844333	0.699173877469903	0.696761892959968	0.803728133395081	0.681501606061284	0.830577122469924	0.612446595090398	0.617368455840065	0.649924635891887	0.390068116858104	0.704250730790476	0.784228362179505	0.316784354912033	0.623329437374223	0.825118710905741	0.749688107825708	0.549072366371733	0.741694581968131	0.639867166054338	0.763572373314575	0.730193678694148	0.377809249715292	0.591616077631833	0.575373281201771	0.584040653244709	1	0.703808291063763	0.865247965050615	0.70065618561184	0.774081767071676	0.139719411398283	0.175631502778366	0.908929712669133	0.772407375008801	0.861789373821744	0.89758064265754	0.726820276331528	0.764049873234535	0.732347463703468	0.757932390075231	0.83536983661672	0.550751353362653	0.136823052802439	0.889139584497347	0.594464193596297	0.893427687311919	0.300191240422028	0.854921986093637	0.804943993838096	0.880732440684863	0.721402084127351	0.900767675142894	0.742843079779427	0.856132064688722	0.873198995152546	0.796818233349078	0.733375268691657	0.615318742099276	0.842621668128338	0.657267365049723	0.854047439156144	0.866191478840809	0.768230327068702	0.94554486000417	0.395559750437121	0.229748873694565	0.716093783636115	0.866080800782545	0.866130736597964	0.691738206318524	0.898820521607619	0.3229617259481
CXADR	0.865778833374844	0.663198310694232	0.617920355500479	0.664243372116164	0.873112652403788	0.594558113490788	0.747836719300818	0.752095387863957	-0.260141668929401	0.780191559257913	0.520911140378097	0.846818986715931	0.765372052676757	0.791077041814056	0.611757989428416	0.642146455965725	0.225976217834713	0.694664024708193	0.831109738797559	0.625573137770237	0.444613493418334	0.303873398769392	0.860947571843061	0.867184313318358	0.678807277794001	0.215715816835168	0.838174113914302	0.861694532969279	0.882544238041074	0.543491743379401	0.0278976226028307	0.788742490360762	0.596676374394427	0.237838942940958	0.408752553274877	0.734138376041642	0.17335669902994	0.582322307079251	0.0787455316205142	0.830497194848396	0.110228311663647	-0.104386078034664	0.895841231876132	0.704715675236089	-0.262269583345993	0.711618723657684	0.563306731965801	0.811511252246937	0.475192954381338	0.600157136216572	0.840093083972147	0.857342603459591	0.751545482151763	0.761285832108853	0.30983960760949	0.852841228399205	0.869182547374616	0.703808291063763	1	0.67358463709163	0.792252260350388	0.781764746662181	-0.398604346081735	0.553024924615061	0.619124975330481	0.33746896305368	0.469191703427011	0.701929482829565	0.918764239982514	0.498092454348554	0.895214378533634	0.314844989977478	0.472431172252373	0.759631737507492	-0.188282983273126	0.755999577978085	0.826957453368492	0.621333353909946	-0.233769210954817	0.691593800664681	0.365053123714783	0.619996010177422	0.309071076563423	0.71921657767551	0.256522159650825	0.730734551453316	0.874410384331443	0.785098031603576	0.512814048409871	0.904302875450395	0.506766091614854	0.657419676227405	0.759907568677449	0.802201618974548	0.913594029479913	0.737707200790935	-0.103393075506636	0.569280006008469	0.516491948277735	0.58390626462832	0.79913355728368	0.265472953963471	0.654286247834343	0.330082052636933
ADCY7	0.814701425476426	0.875311772774757	0.855907556661694	0.77959398502498	0.671517883867452	0.901368435733085	0.92129399952294	0.774216110774606	0.295552761769294	0.863987615505911	0.885325863541625	0.889174001996859	0.923492664964571	0.910171072795264	0.879369878743371	0.915913496669332	0.746334728250331	0.849916266617315	0.902045225266237	0.803700852567938	0.831033643375928	0.81199657453267	0.898774656256726	0.776123177461587	0.917178442235412	0.724618052536937	0.777078707583262	0.8949184434901	0.806875756430767	0.85099211697293	0.596676485716374	0.852618514588413	0.526942932432927	0.69528767426317	0.709032848031575	0.891981550414806	0.662982681305386	0.847222763743937	0.611955095043105	0.671131172549514	0.663393180439828	0.317654040299339	0.740347072031441	0.843990563135581	0.338050072609752	0.718975426903204	0.877005381358918	0.804145746772318	0.545908342286309	0.848741229721256	0.679360431229094	0.751447802297225	0.734389829078006	0.394737013619557	0.504580878578406	0.615698396790908	0.66696538695541	0.865247965050615	0.67358463709163	1	0.797014654020534	0.808730797657896	0.130528452381584	0.175198457908147	0.887699218647992	0.677531250063521	0.814263001164696	0.847637368130542	0.733429497573536	0.686169762977031	0.761706020975174	0.770279718591103	0.795486424824312	0.583249586637772	0.003470815354451	0.847037086256386	0.626846786469511	0.893631075547403	0.341050906539043	0.849137383178258	0.744186868635358	0.862742602232599	0.749238272045108	0.906143356476926	0.74586574059151	0.685253545579288	0.824870599950007	0.778251700592416	0.605241465802627	0.648576971461085	0.746463258903997	0.523880306122239	0.87150351133197	0.892748938868409	0.747950799164499	0.858303232880298	0.318461491721634	0.207630849921871	0.526182718706165	0.878418188031733	0.744546806825079	0.557608667246402	0.864796647944384	0.0421734048382156
TLR1	0.849601507044163	0.664292641017081	0.677912528263117	0.739711872395043	0.816264699012792	0.658962571927666	0.770046006851649	0.75991423816857	-0.0418438574646739	0.760960436560174	0.665385705738543	0.864048411323893	0.808540458051045	0.805585746887995	0.649315635731879	0.701407614100456	0.453473770468257	0.766000057369918	0.801423498150929	0.578478312864761	0.564092560663208	0.499107155204622	0.84905455895026	0.818265946301575	0.744926452487559	0.333593367460689	0.806980399664102	0.846415096099547	0.844119117629093	0.63320090826389	0.180907787180546	0.852063979821931	0.62005915289992	0.370001472282103	0.437715234222695	0.789217018141586	0.296511585744524	0.601230354889086	0.233203980460798	0.803454333351003	0.297355015664967	0.12043213729119	0.838976095748694	0.696903588371132	-0.0481031691525944	0.804695728096239	0.712011473768006	0.804747454339069	0.500467725994995	0.662233931271623	0.72777655547055	0.776575862615097	0.687300325977648	0.67433188963231	0.326847085279296	0.763398067025749	0.833611785721717	0.70065618561184	0.792252260350388	0.797014654020534	1	0.786109209132301	-0.173420580451686	0.468612970445882	0.697640737469324	0.343643105786123	0.520174338489926	0.681844709491486	0.848617300508819	0.480384557754816	0.855308648816057	0.416130229218136	0.584684942843597	0.722222398626795	-0.0909657841624551	0.732766895357989	0.708439106533813	0.643939199114123	-0.0461965412294354	0.761540857885417	0.425267834304468	0.654023399896296	0.433173111444253	0.721634210508534	0.401677315123623	0.603801590566147	0.798143332852677	0.663814346189568	0.46438094709037	0.790084001821897	0.483122171127266	0.463838439963798	0.759794798397739	0.863739899340214	0.749397760646091	0.738873991171397	-0.0208903454643129	0.507155973680166	0.37384627362423	0.613784439834333	0.691337158944552	0.239564925674314	0.659098184406473	0.0356390791320881
PLD2	0.839146190379766	0.81750790272743	0.743932376356738	0.72625603516152	0.763174297609876	0.749510290159881	0.825688352117075	0.766973785002906	0.0685230161791942	0.812799618599731	0.70442753021721	0.868886817455701	0.843537221932827	0.868256647860224	0.73484357678605	0.749466921561379	0.513777968949881	0.777440586372843	0.839843572072761	0.757719202453463	0.638175707671766	0.56941361922099	0.844843570233811	0.807165053824933	0.77915506422659	0.450928918132559	0.77820193360139	0.861301736462671	0.822504337570732	0.682110918084982	0.300325906044249	0.824721097828878	0.628325311790807	0.439553160579836	0.587064065630724	0.829159464695124	0.393806348923945	0.71076270983746	0.322105483536016	0.738264646974751	0.357676054141308	0.208794665712779	0.836256868295291	0.786820184736636	0.0376376935571874	0.743263795276993	0.764967815561188	0.801454377815021	0.505346934410896	0.727101088957969	0.762275306496828	0.810596892520473	0.796632947370882	0.555426675221512	0.426798928719399	0.694122509658813	0.775176741198303	0.774081767071676	0.781764746662181	0.808730797657896	0.786109209132301	1	-0.056719274727817	0.390345963665472	0.748811097741682	0.478957598536663	0.609092438313517	0.770880499926377	0.792634419457614	0.560685315348592	0.837092225785026	0.514362192172908	0.634881622982064	0.684496939318627	0.0074139204122889	0.829298426615615	0.768446968760128	0.728172767301133	0.0770742056902395	0.735700692122795	0.570335238033427	0.721270076862173	0.57178075172497	0.780214824993464	0.510917622429961	0.697652063922956	0.842159528115988	0.750089486241797	0.579265650135246	0.775985835916043	0.539869713787009	0.654297218148918	0.819576312280966	0.872294864475858	0.812414826752509	0.792357132692952	0.135131438898561	0.459378305502265	0.476589842229749	0.707828719418873	0.772337546315957	0.443810761204489	0.742345982714501	0.179326344803806
ITGA4	-0.240254647276754	0.11544113216133	0.188109409921066	0.00668687194188916	-0.49568070978492	0.341919928210346	0.122527266636374	-0.143587641573135	0.831398577258689	0.0185275692740853	0.315663592147379	-0.109700968392592	0.0915404762416043	0.0613528452056496	0.302066668496665	0.249879805985274	0.658936779838598	0.0820348095876083	0.0265787171205542	0.235550398452454	0.44164825731048	0.570869332680849	-0.0907507461786961	-0.191180523424448	0.202421372422894	0.558421449165477	-0.224624327789427	-0.116486371226324	-0.225819148391519	0.223786023130121	0.719843871586161	-0.0877202257957439	-0.28417020788713	0.513409516466963	0.296813226350606	0.0819032108944745	0.626701339495652	0.376931174774953	0.724667165882324	-0.451913142490886	0.698014257509878	0.603562744059288	-0.432147478524067	0.102549809982138	0.806866720011954	-0.114017911811442	0.277721992778189	-0.22578025737077	-0.0759318321550638	0.20025001952686	-0.276151159916058	-0.272660098010352	-0.166906196133717	-0.718272935559539	0.352259557750825	-0.473443600193237	-0.470324129588766	0.139719411398283	-0.398604346081735	0.130528452381584	-0.173420580451686	-0.056719274727817	1	-0.591693561591351	0.256170333130205	0.491536647772028	0.470789911622368	0.177246084547905	-0.435954791122708	0.257327748033129	-0.401469731240396	0.515325511688814	0.39207557666182	-0.451667574302134	0.474024079814248	0.103991606761232	-0.371283013957606	0.288660007328816	0.850247775705376	0.119575653210776	0.547548649835129	0.305919922879488	0.535798485185832	0.166773204706383	0.584546980842839	0.0255306196203707	-0.160092074954483	0.0384436852176061	0.188104302645652	-0.381182889816814	0.284384178497182	-0.0541606118852712	0.0259554270502826	-0.00320539813274428	-0.238334091087716	0.121176952631728	0.815605869423803	-0.543135692119025	0.111454965019805	0.298630256724391	-0.0531577526113451	0.501059116298858	0.214510534239686	-0.0843394455961207
RYR1	0.582793794416865	0.287630331362023	0.186396240188069	0.369393048905604	0.64570513378329	0.000695496080533501	0.181099123328253	0.351832962669098	-0.477794769295287	0.259769646701399	-0.00534274686574901	0.418986464098826	0.289029432362428	0.307559795003541	-0.0355900012757026	0.0585876965608088	-0.165700867620455	0.30008091666261	0.269374049131497	0.0991927368836932	-0.0970923065489604	-0.232260317948024	0.342376652645246	0.498795156141697	0.0923921909097078	-0.321746276972065	0.30658456707215	0.422186243875999	0.459757844417672	0.0445042315278881	-0.466461902968942	0.47137298670774	0.650220045537644	-0.28841489947919	0.0444256638794957	0.192774846806047	-0.335425178956163	-0.00855334288572356	-0.462833719774355	0.623408162478165	-0.42491511158825	-0.049753644890278	0.573281495283284	0.189737230419706	-0.635041994338111	0.44691288858718	0.115925650109032	0.461639629124965	0.122623790934204	0.203921464282707	0.528022593675237	0.53158242903768	0.438519278159073	0.813116334320417	0.039632289398127	0.720166564675512	0.656382413090124	0.175631502778366	0.553024924615061	0.175198457908147	0.468612970445882	0.390345963665472	-0.591693561591351	1	0.150825749437456	-0.228770649306195	-0.0905044907241482	0.150579293509083	0.557993239656139	-0.017398811290109	0.610188917554963	-0.244542768252256	0.00809448790791295	0.61360775740748	-0.113108668189136	0.25157389224618	0.552294011659817	0.0181853941294004	-0.611629451397856	0.193863877364655	-0.246974325057705	0.0641629314597565	-0.156946813106449	0.137500499980017	-0.323846094854655	0.172163572020236	0.391093821508912	0.218837861848636	-0.00528388236217283	0.673532240540301	-0.0560612458306748	0.319589027835036	0.272203662467641	0.441659487009389	0.392717771525608	0.208876152901102	-0.526834511964372	0.798023224610487	-0.0220133256962582	-0.0451826721920918	0.19535057820113	-0.339264262162153	0.0598183619972721	0.000947109084321923
TSPAN14	0.754344674930656	0.873259817994952	0.846649462919743	0.801236276448302	0.55218811683042	0.92093887036587	0.90070776299185	0.709446464641322	0.34914735357403	0.872822055529267	0.923518133681545	0.822491885886513	0.901380019565256	0.890326950122419	0.913065664999367	0.895302579018761	0.797948540657494	0.776264896795541	0.876287314588172	0.875552934491572	0.886565674685682	0.84337596636685	0.82696429602914	0.716204533136979	0.922345829940477	0.746155772684773	0.721980377003388	0.844573782055257	0.734689738264412	0.870805267238494	0.686780328022594	0.829325034388915	0.453731620277855	0.78412938897442	0.774906145545451	0.874892892287466	0.767583742473871	0.861375725495007	0.679460141869066	0.585992222448138	0.727477116644674	0.412199819710766	0.642247063897846	0.800894982580643	0.450322056287092	0.660140351775994	0.901579972053821	0.779271755192821	0.53709497606174	0.85653538982879	0.618979571431891	0.72304455408325	0.672429077543088	0.295404745581981	0.543255995584583	0.484651422954656	0.581841011289503	0.908929712669133	0.619124975330481	0.887699218647992	0.697640737469324	0.748811097741682	0.256170333130205	0.150825749437456	1	0.796227257297232	0.867176909448875	0.895799704951302	0.667290414073957	0.738182384449212	0.681681886808209	0.83881881149622	0.898210590775565	0.464492592278574	0.121720267978051	0.896061271785999	0.525093894626074	0.92964231510898	0.431432362028666	0.884702125294025	0.819948880998704	0.851510378566373	0.794491155786995	0.907979895028322	0.828245718271217	0.752569275532886	0.814934617103976	0.738555549219274	0.690798777303218	0.578348998848635	0.857349215062494	0.539697103238796	0.816238410181519	0.864249865963464	0.69470173068699	0.881433749228146	0.463363923272295	0.114301968651549	0.589757288624526	0.861525017337603	0.746744905317531	0.680632475058161	0.839160531741389	0.129066485914004
NOTCH2	0.414479213299036	0.674423633367269	0.676659305376012	0.4997966371521	0.185827512582907	0.833938609886506	0.722346863009477	0.48469397580356	0.519425718338304	0.707041004725845	0.774301743538414	0.541056942988396	0.654672744571659	0.654079976946665	0.884764358967783	0.805044236673904	0.803501160959117	0.552185097145456	0.677065397571748	0.823997631614127	0.836783231455743	0.846708076997827	0.584645979087552	0.400928187615109	0.778255878076976	0.83087754124191	0.471354511609366	0.577107326289728	0.454768395455079	0.74835321631488	0.850206992978647	0.485505157986197	0.169222500463219	0.910037583577093	0.654464998703569	0.655779646996136	0.872633108973002	0.827216489300015	0.84284069274677	0.227353558834944	0.844782013965349	0.433567524179227	0.320780489314131	0.651878007734023	0.703426008841809	0.348986338402247	0.689688453048523	0.485116024145301	0.435853867946329	0.635259543571852	0.313386929302623	0.406931578215093	0.389783400603092	-0.0935492816592477	0.492677624866188	0.129213046906546	0.183553473270229	0.772407375008801	0.33746896305368	0.677531250063521	0.343643105786123	0.478957598536663	0.491536647772028	-0.228770649306195	0.796227257297232	1	0.896689545705871	0.766298865970129	0.333647287607133	0.760273107877244	0.349167591744341	0.884793490200257	0.812898184755746	0.148022034609308	0.18747631488348	0.736005783188169	0.248828762403037	0.868022053719383	0.673004799451164	0.703841724620531	0.912311233315148	0.785768788296338	0.809213263748962	0.796817909292161	0.876158883616411	0.702134323337508	0.588898584365384	0.661836310603708	0.708557275501558	0.245237728427165	0.826865811012745	0.437746073431103	0.645706670241275	0.598641128307676	0.462574236327611	0.759263044541103	0.707183150317634	-0.224139114860725	0.661382091706826	0.835940768543572	0.663690236143879	0.846241802205268	0.778127380927728	0.301916427487536
SMAP1	0.611663482479107	0.775500056680122	0.836672498210523	0.583196829370123	0.357640051706544	0.9280995199538	0.853196239543293	0.643569009262666	0.550440818667639	0.815767272954545	0.848276563401296	0.659386614576707	0.814382580278023	0.799059031422231	0.912268858247441	0.932488973608038	0.894941770980204	0.767799821932709	0.806199406755432	0.856014223336122	0.902402786575322	0.883402404518076	0.752410525025876	0.564570077252544	0.868843503738175	0.891638242900429	0.529913337074479	0.71493347473516	0.580088584287641	0.819706811931221	0.845765403696165	0.661427199373324	0.326181556021269	0.864062433512659	0.763592796470317	0.754925867680225	0.902630939110666	0.91944699243329	0.865362038746241	0.32153304391352	0.836990018721489	0.515267276830236	0.434924494561045	0.80401574883779	0.598442866582924	0.474199997445211	0.828759610304326	0.553322453528136	0.388236878937905	0.771180652403235	0.455828832186142	0.586329811337069	0.535190707474294	0.0474442830611322	0.58264686842303	0.345498024032738	0.332193472778163	0.861789373821744	0.469191703427011	0.814263001164696	0.520174338489926	0.609092438313517	0.470789911622368	-0.0905044907241482	0.867176909448875	0.896689545705871	1	0.851096804283746	0.448360307797331	0.773782204595451	0.475115859245551	0.921706250518808	0.85158535201369	0.249920247336699	0.2149069334668	0.815706631124007	0.382671255439275	0.932074457898318	0.652956162311563	0.750258555169707	0.929544478058341	0.931681884005743	0.860490781321819	0.88156703925567	0.869058386693877	0.708878613212719	0.67768768658354	0.724164608745369	0.673849241959189	0.393195097613894	0.866967674094083	0.514754798351337	0.786306808120143	0.741340366138619	0.56232262734969	0.858929502500813	0.671314414501747	-0.0709980304410954	0.687652842630783	0.937849124823818	0.686200629460989	0.797732071255554	0.892453233241916	0.197843905379353
RXRA	0.766502618147077	0.855845353798387	0.844050148729282	0.727150157484271	0.60641600443221	0.915300974805993	0.909819231443544	0.81884993453863	0.311131725656909	0.889977632927012	0.86785460231374	0.805225973112462	0.901627528326781	0.905771110485082	0.906491384467688	0.910218390841637	0.741603543506465	0.847690324604597	0.885100346348049	0.868691241026444	0.865725414084032	0.796488266846385	0.846984879416385	0.688326441768803	0.893099894493188	0.722089893690873	0.719529308945313	0.837668903926773	0.76019605365609	0.862154371477274	0.629559072531322	0.785453127369166	0.42247433202867	0.717982074084407	0.738493433293452	0.849133465274182	0.70798728620261	0.865654329632941	0.641369348950043	0.574021415315662	0.673452082024527	0.321603456586406	0.656585969694925	0.853857526251859	0.386082749185181	0.620661523534799	0.856822635112503	0.718901787158731	0.576320926272803	0.811587812154827	0.622961450186377	0.776373986731839	0.670014994178254	0.335721627562807	0.601427413556575	0.575114800168485	0.59943296750314	0.89758064265754	0.701929482829565	0.847637368130542	0.681844709491486	0.770880499926377	0.177246084547905	0.150579293509083	0.895799704951302	0.766298865970129	0.851096804283746	1	0.664578182165287	0.684081123602508	0.7084157488442	0.80627676391448	0.833282851658012	0.44910596818175	0.18251399402143	0.925962244802609	0.633141886450087	0.913171531052122	0.385369139012105	0.840953456519659	0.816480619187425	0.881779577509368	0.733820512149093	0.890666065471255	0.773557168800382	0.790867238813825	0.83356251433433	0.806055204780835	0.724169354155086	0.580954120049833	0.826362435861538	0.603056017124369	0.877458650342472	0.844904281466102	0.73857707736222	0.897793621431931	0.437001409075335	0.195597193970312	0.648985847730236	0.893447107103068	0.806076671068978	0.715473333386565	0.903018382818935	0.240832879889744
