""	NRCAM	THY1	EGFR	LRP6	ITGB8	LRP4	LDLR	VLDLR	LRP8	SCARB1	TNFRSF21	GPR37L1	LRP1	NOTCH1	C1QBP	CHRNA4	IL1RAPL1	IGF1R	ITGAV	LRP5	CD47	KLRC2	SDC3	CADM1	PTPRK	CD46	FZD3	KCNJ10	CD99L2	TSPAN5	PDGFRA	GPC1	CANX	TYRO3	ITGB1	INSR	ADCY9	APLP2	VANGL2	ANTXR1	RAMP1	RYK	PTPRS	PILRB	MCAM	F2R	RAMP2	CD81	TFRC	ATP5F1B	KCND2	LIFR	LPP	PTK7	CELSR2	NOTCH4	CD82	FGFR1	TSPAN15	SMAP1	IGF2R	SEMA4C	CELSR3	KLRK1	ADCYAP1R1	ITGA6	NCSTN	SORL1	CALCRL	ABCA1	SORT1	MCFD2	PODXL	ERBB4	LINGO1	RTN4R	ASGR1	CRHR1	TSPAN17	NOTCH2	PRTG	CD63	EPHB2	S1PR2	TRPC3	PLXNB1	CACNA1C	AMFR	RIPK1	RXRA	PLPP6	RACK1	SLC16A7	SIRPA	CHL1	PTPRA	TRADD	APLP1	PLXNB2	CD9	KCNQ3	STX4	EPHB3	TNFRSF10B	LAMP1	JMJD6	SLC16A1	NRP2	ERBB3	TSPAN14	RPSA	ERAP1	HLA.DPB1	CXCR4	CLEC2D	CD74	HLA.DPA1
TSPAN15	0.847919070455342	0.903425665524901	0.0570790343427277	0.874970859128395	0.803494914696646	0.820571012694554	0.898813108636979	0.927552151582178	0.849018070221945	0.938247681580432	0.94617228100355	0.918672556195	0.89222247525774	0.904905069013473	0.881873357480692	0.894647878996637	0.824318241517661	0.836325479912035	0.768533018041049	0.809587730470412	0.846756809322357	0.765759728831426	0.90005521877798	0.945180787366685	0.873205166120266	0.863841731075487	0.815383658339763	0.939333730639977	0.867097463348981	0.881019426575135	0.502590246311971	0.917058613795649	0.912883907699212	0.888307050747154	0.901225093195179	0.872585827231108	0.795127343961677	0.886808355683697	0.859713686278587	0.783800344414175	0.317016010503988	0.876559515627516	0.687683840843753	0.774364980964081	0.875659266444199	0.871014937219865	0.840907341559068	0.915571243329607	0.764119982780861	0.873631997274808	0.436227347101485	0.352833403158708	0.713331430121956	0.804304248517434	0.863055717961969	0.616810803336036	0.528522883608781	0.817380582786043	1	0.902148875190126	0.910555825738697	0.870894335687129	0.866608085323828	0.592692118065727	0.625335458669218	0.889281676505087	0.916712441835994	0.0750064341971072	0.394214169314487	0.15735541430794	0.712505870419682	0.84087923724691	0.882265095110468	0.883500052995516	0.718272628515974	0.858395557418282	0.248531912521585	0.89321432528013	0.869772924250015	0.533613402397408	0.828959271732947	0.928298659562882	0.893116108761875	0.809646556255318	0.72334363687512	0.91448416855358	0.736665995053603	0.835445424685296	0.682304388246267	0.490597123056425	0.884894789297888	0.864308631946825	0.738192604928697	0.847353724090709	0.71772002173861	0.886098668199271	0.894909781393031	0.957822867219701	0.82269061034937	0.858534238372771	0.481186303140342	0.873460221004215	0.797286878015943	0.885328815372132	0.938065447448348	0.713931082469964	0.814083990235444	0.431885108162453	0.946616205877429	0.762537815095333	0.880218647172788	0.843741607684282	0.300812852012793	-0.0601123329170115	0.564448596807319	0.297637168037705	0.287004624243212
SMAP1	0.912518249180411	0.959810559060221	0.226106084436767	0.915628981128186	0.864873666236283	0.870195995937355	0.931727565893105	0.877835538755281	0.886950268902271	0.936909852860738	0.942300117674167	0.945724113128258	0.964032437550397	0.958747347955796	0.964498526059992	0.940525287179229	0.824443105254216	0.879538458277414	0.822133239174212	0.885602289883595	0.881678721934577	0.906443844332155	0.95781450195681	0.896274304540286	0.875477803926293	0.88375122977009	0.871688002226726	0.945751575220085	0.882395909893029	0.932482021827946	0.715717099221984	0.965779053650779	0.937646451070271	0.933893594171881	0.885198416460051	0.898198149065695	0.863468311386516	0.890573145004779	0.94887365351724	0.903470540784172	0.556444500895942	0.911046463545496	0.732312627382709	0.845166871871114	0.834470539843092	0.907502095340616	0.960634200159929	0.966067351577909	0.810756439717157	0.971473369330345	0.563684166353813	0.45882152051105	0.739470871390151	0.844546751599325	0.921187359603304	0.725807244964894	0.714181667218418	0.928316582031557	0.902148875190126	1	0.885702926842474	0.914301824125108	0.91913459695209	0.660200084565223	0.743313034834946	0.879600919307441	0.930438194117934	0.0537134502582675	0.538506219385436	0.184583216352825	0.689460134566677	0.913874408785792	0.934329779736902	0.923131953236088	0.883957479979611	0.926570753707393	0.42669862845633	0.860562175932553	0.915553614603436	0.668627010625318	0.816333194725362	0.974109074749359	0.907203449019889	0.894389346797092	0.806669031447856	0.93904993598258	0.802707343252332	0.890524018114449	0.678712119196486	0.519901212832538	0.858333466299876	0.972037719144071	0.775396066468369	0.854259883873716	0.840928860040978	0.931857721241657	0.907742720789914	0.898828921024902	0.902145259008435	0.799890930641927	0.518019128021102	0.897770013692979	0.910865122146165	0.910244886837089	0.922568309463944	0.832495958156866	0.896316544049994	0.421334711425365	0.877802525911483	0.781523582319647	0.977445367786145	0.819749318017087	0.274669011999743	-0.145849293628584	0.597153306077388	0.277044369093545	0.260939019357664
IGF2R	0.952028366720659	0.849431497442997	0.23726016840507	0.965774640945135	0.930118857551792	0.895931213879742	0.936413020247798	0.917932933098839	0.951094901402707	0.894740078444398	0.903077478866411	0.8539555499354	0.920547320505382	0.940772322326291	0.831442426631185	0.864542373239654	0.901622462415389	0.945167091160067	0.916287873533953	0.837260535717572	0.94576409523626	0.815605703235856	0.893693504930689	0.942003262540791	0.96491821992335	0.961890971541917	0.932390505813573	0.953566669647324	0.880375185840593	0.907360601712593	0.652004353590986	0.88461449908661	0.96876269514016	0.881020644253468	0.962980808561997	0.94075292161177	0.911805097986652	0.975778777358683	0.897912936841566	0.856299012474457	0.366084421370336	0.947391995338286	0.859644741562155	0.855248563436572	0.907928630811923	0.948243382292039	0.789198043795973	0.906032355707299	0.905237285061471	0.833519618936639	0.515624597566315	0.522155530008797	0.830348670891032	0.817202280468965	0.88982291373528	0.692826476311314	0.55541966703009	0.859873437290886	0.910555825738697	0.885702926842474	1	0.883333089816293	0.919299412631005	0.705359249050739	0.704097503621096	0.94791210986545	0.909009128138992	0.254238656231211	0.532831279940571	0.394588340637846	0.855684560235189	0.896044121461942	0.912262800745923	0.929277094884016	0.778661122238843	0.818299269267961	0.392408706528635	0.837730396961506	0.870078308882546	0.664566404644773	0.895277983834978	0.927734893923433	0.884315581858096	0.818121887210397	0.849602502955454	0.948969142416741	0.827945969958218	0.889948347986695	0.847038777050879	0.60142260604329	0.891332247981392	0.839615924316636	0.896354464745011	0.92773069740736	0.859888984168401	0.963984045408928	0.874107626979407	0.916350034814064	0.852600726934644	0.910240720909779	0.648325496768127	0.914519969412086	0.840474671894784	0.898890071330779	0.955963002016782	0.797648083585197	0.888933404398471	0.649330278389936	0.915437635767903	0.839583245090159	0.850168825021747	0.933026356916841	0.445879022001369	0.0636673022648189	0.751810332030926	0.435948922395598	0.409487872678665
SEMA4C	0.891265861021453	0.920470099133706	0.180508978176324	0.910334446967853	0.852704124124064	0.833425417803316	0.914242307314341	0.876777464650816	0.902357628013279	0.925124173262465	0.934634854135682	0.901924232341363	0.936165473020422	0.923222556091504	0.918001939429163	0.893587897217647	0.806988897883911	0.857523938849939	0.814633953325068	0.824520844816762	0.856519984678257	0.806558006291255	0.880551294240028	0.900489213376157	0.878208724013675	0.881936322354291	0.825303111601513	0.916105239696437	0.837009926608901	0.896712651145248	0.616007491004694	0.927381311548982	0.930323080981084	0.866171331772293	0.882937569436473	0.875515368960228	0.859081784988172	0.886150103003412	0.885993157812528	0.843763268473932	0.420752470385484	0.895789500034914	0.757930392038943	0.815454034523215	0.86999255880613	0.865085888774427	0.886343308764561	0.919587966430793	0.816709809394276	0.919830069200663	0.436490275917116	0.412099345981699	0.71110966731303	0.792951074548625	0.902433765019421	0.73933635535482	0.610820883363864	0.844962532512268	0.870894335687129	0.914301824125108	0.883333089816293	1	0.898760077384453	0.571931122927474	0.707565294041462	0.853858441879072	0.906434121054446	0.117073685220107	0.441051369693434	0.21298065400781	0.724942145858461	0.86177760605207	0.881547869434501	0.884264763850029	0.78352133918447	0.880545275279522	0.409876359300635	0.821689028885031	0.874161850111176	0.595025369711506	0.820132720968923	0.935006827811157	0.922307375705308	0.844411794918942	0.796787150602889	0.906736131234535	0.808189688411894	0.895861304045568	0.660879062415737	0.51661090931165	0.785203317683204	0.903631166088159	0.775424612283149	0.814892887294047	0.780885702083676	0.903407419430822	0.882462848907701	0.916251420916808	0.856376141604536	0.820084868949938	0.484741575651144	0.898646815176423	0.88446509021537	0.922817675394058	0.929128094902065	0.799101915625449	0.878889414569714	0.48130244030767	0.856349325650205	0.797005244626348	0.917056790779878	0.818182704661556	0.290693058447264	-0.0725519765622573	0.586263525849147	0.277264943970264	0.265732164091713
CELSR3	0.953440340259284	0.878357279033608	0.355360320041839	0.960177116285399	0.932414320799707	0.928624383914651	0.960691192859018	0.915000206120643	0.945918460585361	0.911179798384173	0.907333147302949	0.888391037060698	0.952610984140432	0.961901343112583	0.857247034318286	0.917556010088771	0.919734938491087	0.948519974742087	0.914470310402992	0.869200139055115	0.92751073615009	0.88155507202191	0.899188156566799	0.935540308364313	0.932727251122654	0.934887920058897	0.932347897868004	0.949772127059005	0.876725870502426	0.933063106063233	0.725862453017614	0.90957781533009	0.960435491467697	0.907282026131907	0.931900050391214	0.943156851003946	0.928742630991126	0.939609514845145	0.90808864932602	0.880815283477815	0.522512594393028	0.936250438754665	0.805472154539904	0.907847039595478	0.878573178240875	0.918919653784849	0.871510392995031	0.949286536335643	0.879798296173375	0.889780554092805	0.551038539999451	0.587875427398964	0.82666300011497	0.78641000692945	0.919694550563061	0.686569309340113	0.641137644441908	0.892886689316257	0.866608085323828	0.91913459695209	0.919299412631005	0.898760077384453	1	0.743344670690622	0.837813470811974	0.92238399840449	0.905366762620319	0.203574581603795	0.596645115960926	0.324218187521044	0.787852733365979	0.931974028844633	0.907946077141867	0.953465750116453	0.845171064257206	0.888946240640596	0.471188974794376	0.841168767032445	0.909390203420736	0.724069311890906	0.847772665871791	0.939789645534248	0.931643078547294	0.822748492364335	0.85080815122569	0.943797512717453	0.780148340423201	0.872005126431782	0.820101467288559	0.633408419596558	0.838113169256443	0.871503465434634	0.845410595389854	0.869873212555785	0.884885474079449	0.942195791434143	0.846013222264408	0.907681457783139	0.888464908236175	0.881103120603566	0.628144816897982	0.925377321791038	0.878395194430293	0.899453647128529	0.951610526123861	0.866925670833187	0.872511571050133	0.558312535725749	0.891764249329853	0.827297202248751	0.886644169223736	0.902895026836957	0.339545196224271	-0.0679141233116749	0.722109090031728	0.331635267916879	0.303934606573594
KLRK1	0.764651683227541	0.557052526849052	0.565278151349198	0.75362155633465	0.737801678469485	0.769205829129545	0.704703269426798	0.592913844419664	0.716725242626798	0.581843691106274	0.553493368531372	0.596829168888918	0.712202373251565	0.710082076719785	0.542598948808305	0.622305312471144	0.762080809756427	0.788911117333933	0.781961037960176	0.633094493864742	0.747943095230821	0.787199649840915	0.653589143753393	0.628785029122502	0.687478543707053	0.734182888106803	0.791476334019935	0.707747941010959	0.596562929890494	0.712385434854927	0.764564920765166	0.624786301435432	0.70778373789307	0.700369754199595	0.673120537087114	0.730463142019113	0.719225200511981	0.722170371569684	0.712824612075525	0.713850139262604	0.555527244658659	0.740382787928957	0.717692743868471	0.686597970055456	0.603732571837161	0.71783591274597	0.601312927933282	0.691237235400877	0.713881138682513	0.588568753705229	0.573603027741978	0.673083999093682	0.758902781462719	0.601697920640746	0.64846329397974	0.457942934791431	0.658722694762965	0.776629480532762	0.592692118065727	0.660200084565223	0.705359249050739	0.571931122927474	0.743344670690622	1	0.74080830842945	0.712331740397898	0.637290106379568	0.336013630511375	0.662484387335275	0.39096030571493	0.648725910257231	0.769715351441101	0.71713366768335	0.742663811005406	0.753310477045631	0.612181594446844	0.389059551535377	0.574224829368711	0.618501873596503	0.655686460765158	0.645046037122014	0.659684356945489	0.644814304120207	0.579257887516452	0.703585715381878	0.671503966859211	0.60961615034544	0.634672224765387	0.719489941510684	0.627132963346782	0.654599236084107	0.611860237485526	0.682922931124767	0.684610502089115	0.757575660771862	0.723381653319749	0.533370384504427	0.571109148708866	0.63910433800133	0.641772204058946	0.64159368885434	0.663196751618236	0.662075024176738	0.586327755668405	0.667302360912894	0.707086964250894	0.636493709284967	0.552699488509145	0.60373353336196	0.637133373494722	0.612719480401515	0.713201795335568	0.392806050771112	0.0913528925482248	0.681602527370722	0.393167775263609	0.369671806643028
ADCYAP1R1	0.807283183119141	0.66403406274007	0.632826371130778	0.788637296585405	0.80022057468549	0.826548455053394	0.795214025123136	0.727886703127637	0.777311951972336	0.690344518457365	0.663767652878851	0.690428726714583	0.788555449039322	0.778321955359261	0.651845434058073	0.743749968029813	0.805629480127911	0.841245833341726	0.798776235331541	0.672108150987317	0.780864430085658	0.841248979716008	0.751121198668519	0.722819508130075	0.739671217951993	0.773828024916854	0.805561088024547	0.764644234680762	0.67210017455059	0.809202185646114	0.742414894793192	0.717847366671025	0.765072161592314	0.767427533669477	0.730745098196144	0.783523098576304	0.8011084750726	0.746988930026797	0.759455980720492	0.792822675019122	0.691023204922706	0.772872072878458	0.7556779397348	0.814175715691581	0.67010216061911	0.765458823029999	0.722104706390719	0.812588897211797	0.770678816357334	0.735004123698361	0.600995064593633	0.738768501795741	0.780751488539609	0.648697335662505	0.785971042134942	0.546128688693061	0.652927096404001	0.769495136297891	0.625335458669218	0.743313034834946	0.704097503621096	0.707565294041462	0.837813470811974	0.74080830842945	1	0.740428767377369	0.758226640391394	0.356782192407253	0.654029167303934	0.434793711596954	0.684430913248054	0.842283037146933	0.74541267222942	0.791144005472221	0.793961890544659	0.750094830198712	0.514932470566661	0.668963463502421	0.758858857728108	0.674057178869751	0.656971819151354	0.756147612895709	0.7507982454966	0.668190137452396	0.707502927778066	0.752478238185042	0.60375579139228	0.690351684770936	0.696543191075496	0.730872634274326	0.644769719517884	0.71443982561133	0.702271931454524	0.697562187065034	0.825566280385443	0.763545052819461	0.598937611457317	0.679647315147983	0.737476163782856	0.742736892785005	0.636192444508792	0.778408169687708	0.74054155106958	0.695632131033434	0.757866376489932	0.855497446556787	0.684299905232704	0.527544248846073	0.673698041875985	0.717732603036448	0.714397513073065	0.755256268884038	0.292599790164429	0.00152857099092535	0.618696694358313	0.314780946505961	0.27942700591153
ITGA6	0.916673424092125	0.818925684856671	0.26116094687782	0.944716937150113	0.898840192388077	0.896301855792927	0.943251153501125	0.911747194311283	0.916421288153392	0.897900156215143	0.884352330659077	0.858578200886875	0.896544967227729	0.920618377859832	0.804580513945627	0.867106913825286	0.925846719052774	0.927904366287131	0.883846804411318	0.851344019092474	0.924855626877425	0.797231941814125	0.881424814872334	0.940816447235779	0.925997153412177	0.918304277928437	0.926708620723637	0.947538330228313	0.848549358787506	0.879451094656673	0.615581711767162	0.852665704457225	0.942333199058945	0.883934620309157	0.930984998249437	0.936661761930075	0.883967107232131	0.943817743947685	0.863962607849328	0.795242891483962	0.395581863324817	0.908930774800931	0.76663353719864	0.857473104143309	0.881441923041353	0.918276298264147	0.779959706817207	0.903964719227664	0.853232412726704	0.821486753579109	0.49325745826499	0.550250956048523	0.834439967300613	0.734485153912719	0.880851840140964	0.652124913503567	0.585917334203027	0.869648149197954	0.889281676505087	0.879600919307441	0.94791210986545	0.853858441879072	0.92238399840449	0.712331740397898	0.740428767377369	1	0.879963265674427	0.251935746036864	0.549018049526364	0.351534113106973	0.827957260855741	0.879934371724479	0.899558863746975	0.922967689623172	0.761403594764273	0.814660838950063	0.398217845058466	0.81800120951705	0.844477476026223	0.696869257779003	0.860817135514624	0.902972091933984	0.88191354531209	0.776442906089504	0.825113498932838	0.94635455974132	0.753979647406815	0.821128408887111	0.821992043942243	0.619955084930371	0.853301807601037	0.805372883911614	0.82615563963313	0.895396669215754	0.825195152130178	0.923803565501928	0.829285286071833	0.909290779442969	0.854904738507836	0.918083536235859	0.642021479456507	0.881088188941825	0.799264002588925	0.869744873445799	0.948965895439548	0.785609255400948	0.819795942846482	0.603362954078869	0.91153369696715	0.799707769554868	0.819223487297904	0.929233042678865	0.431699839608409	0.0153904962186474	0.733353837263203	0.407876654705006	0.384547495786124
NCSTN	0.903409506682973	0.91440850886529	0.242206313132099	0.908154216751049	0.87701593278737	0.862597984035848	0.91276931958094	0.895169566057924	0.897407613532368	0.925582489583158	0.924941419147025	0.901938442993899	0.930661104929676	0.936143500065141	0.918447124527593	0.896737574056552	0.844145544486525	0.893703644385832	0.836524750921241	0.828113550631086	0.893367253955421	0.846018598297974	0.954397101869732	0.918570038089886	0.90132348827238	0.914622853100975	0.875239199926116	0.939811599041638	0.900407102406188	0.943864381112961	0.618016898588821	0.944569228755467	0.937211882187738	0.930079890922262	0.918700895033006	0.909248034187291	0.881228652576707	0.908400890989728	0.920867499289476	0.884922234597462	0.472998079311165	0.92540617069786	0.798931986169112	0.853774460576634	0.881141449268022	0.918862069555349	0.90091362429914	0.963151397217916	0.860202384880119	0.939912270586819	0.515076914853722	0.480757048794843	0.79380808471013	0.838979938221737	0.950622161361672	0.746077083813272	0.619297700803267	0.863228328194067	0.916712441835994	0.930438194117934	0.909009128138992	0.906434121054446	0.905366762620319	0.637290106379568	0.758226640391394	0.879963265674427	1	0.199477694616165	0.498955568567492	0.324783565140726	0.774686268421679	0.911975320284296	0.920112680818907	0.912556199930074	0.802730120813736	0.89724761932322	0.381382786292937	0.876370163348257	0.893919268204294	0.621180459392329	0.822867909584922	0.963873525348857	0.902001420762214	0.874094273824371	0.804794621772977	0.933514663913908	0.764346277888622	0.897536343823564	0.725593149349865	0.571867088781809	0.849215784179576	0.933350421242732	0.800083853508984	0.875436629943116	0.834949978282361	0.929266052550514	0.925510186262178	0.932570790668482	0.897612530897205	0.865648613827313	0.584820927115212	0.941509533968615	0.879985581339987	0.92483346194948	0.944345642890023	0.82283809024612	0.890530639658605	0.524989778246001	0.903690982218041	0.851306892963382	0.934458263530821	0.869371362957188	0.353448403717707	0.00400119569658811	0.621102181276986	0.365736553597717	0.345298452394091
SORL1	0.237643935024944	-0.0276749047063811	0.413599380574185	0.250430424106915	0.292902524018283	0.261836561501288	0.193143003450703	0.176701656624284	0.250784170368383	0.0660588663001454	0.031446915789448	0.00509587500715174	0.139389864075142	0.15167583558534	-0.00497447607107564	0.0710896707134799	0.350482673651654	0.31832839527878	0.355712558669565	0.134552209419526	0.330739962313926	0.164891532056295	0.157051558712754	0.168393515599994	0.244775754904642	0.302682162339591	0.341356350061802	0.180109739828681	0.179213878666622	0.209671589227202	0.153546611446418	0.0768699495597962	0.200289964956076	0.190165807239391	0.274589501227373	0.296998900273491	0.288155687892566	0.256425258129489	0.143781643344823	0.1811515581881	0.10185824040591	0.24967538232291	0.408323582068203	0.298104210661711	0.28475083281777	0.272462966862301	0.0140142052179753	0.200043644756038	0.447251861492758	0.0530216184940611	0.118909571406261	0.509277879214263	0.511180387846839	0.124142181996625	0.225316249982919	0.357536900776604	0.119031821289375	0.183586832363311	0.0750064341971072	0.0537134502582675	0.254238656231211	0.117073685220107	0.203574581603795	0.336013630511375	0.356782192407253	0.251935746036864	0.199477694616165	1	0.353640162569685	0.777906316729782	0.542468396645901	0.268387611719249	0.220153819876197	0.213487328598567	0.108886324033519	0.0718668200226347	0.243852284441976	0.125890665317602	0.128880088681587	0.225104932924481	0.25200791622018	0.16585866758056	0.189905706721575	0.140502959352845	0.198799166892052	0.184789304685338	0.211056194883236	0.0872116885638214	0.409808350914398	0.505046711598193	0.158080443714804	0.0866644262531891	0.313298446675582	0.293542203226982	0.284254495861707	0.236581967270911	0.076784324671662	0.130342897989236	0.204146604221571	0.394306011566949	0.544030294890347	0.264973361458241	0.0968812396562612	0.155850212432539	0.204787289735234	0.322630512355916	0.218418282669635	0.727125787269407	0.132129763573953	0.464779360491715	0.0526561589559296	0.39224347035122	0.750554836724892	0.809690382449155	0.427785188195234	0.812585166560004	0.787645510049357
CALCRL	0.601717033459495	0.405136025665792	0.636394874617928	0.610983274118594	0.6693916582617	0.67376830291946	0.554342182896931	0.447761892626001	0.568349282390076	0.395429472153177	0.390509605067047	0.429049065433414	0.55058353491742	0.557300160821795	0.411558606741317	0.483840340469569	0.642408427496487	0.654953990426802	0.682929005008334	0.510962637262096	0.631268354955059	0.658891047996675	0.534320720016634	0.463368050771605	0.566707514733071	0.596696566527802	0.664766547780503	0.524037072615539	0.532078564555147	0.616487541016701	0.7090704832326	0.487455203324034	0.544503081885307	0.593828583503277	0.556652502118465	0.546476877094718	0.592284257591473	0.579025357030749	0.571453203439399	0.644878831720109	0.651812309770323	0.565909205853371	0.663679519112814	0.693820209636022	0.441414642402391	0.60473258573322	0.511014381466507	0.573032368602659	0.684606418928494	0.491108560147013	0.641050546005053	0.718491820481796	0.608199198022384	0.511610883487792	0.555510947936201	0.537042295568686	0.600422702607857	0.568276492629177	0.394214169314487	0.538506219385436	0.532831279940571	0.441051369693434	0.596645115960926	0.662484387335275	0.654029167303934	0.549018049526364	0.498955568567492	0.353640162569685	1	0.529317928414215	0.596842649019892	0.644274864234918	0.545173533194806	0.553506162477472	0.703901410047622	0.442417998178549	0.58187317082085	0.440728925219089	0.50497812112283	0.603668537542339	0.472993682246888	0.543414075093056	0.467412616712831	0.574647054302702	0.597346064461102	0.55862757336097	0.495944635643592	0.477716406453748	0.579621070573368	0.632442887169912	0.484775792130859	0.513031420177377	0.642369105496074	0.561143893329247	0.699306222600683	0.601947689357186	0.412471701947355	0.399678149098687	0.541464057235474	0.524908513101485	0.702219655448902	0.577683722711099	0.508453349181299	0.41617177665442	0.505760633880933	0.674563055995746	0.556619884946666	0.526436826009156	0.395643794710451	0.531306202445262	0.497610089309246	0.55239693212039	0.265436354508521	0.0529529887463886	0.590671872391512	0.286181580538024	0.223263266732809
ABCA1	0.393632064104435	0.0378783410429762	0.599582157510204	0.394688869091841	0.507861368744976	0.434002744081359	0.289467169830365	0.259995566089185	0.397791103826901	0.110244754505534	0.0975873879036874	0.0304193783968677	0.248723272312935	0.265415528684197	0.0735539802928359	0.162088549516612	0.453235362141821	0.484851177901551	0.53911565912616	0.270237222141	0.501644869814903	0.324449710779858	0.297679787449101	0.290745480754426	0.430211862280795	0.491107891309413	0.503253910892465	0.293985642268936	0.36817388583967	0.36383839390631	0.381611423614616	0.170500027804836	0.343864118726258	0.334301608794633	0.4387798308463	0.415533213347431	0.467313316440393	0.4325046940797	0.306540083218438	0.403338339641301	0.309365691835691	0.387077402001071	0.62353898769065	0.458199174354131	0.373146552744645	0.475282311645234	0.113461454967077	0.311174950675391	0.605369453432766	0.149021902603149	0.36781999482332	0.698787443774263	0.609217493228011	0.322062171328687	0.36797233588216	0.479475321204129	0.24692960748622	0.27372892385814	0.15735541430794	0.184583216352825	0.394588340637846	0.21298065400781	0.324218187521044	0.39096030571493	0.434793711596954	0.351534113106973	0.324783565140726	0.777906316729782	0.529317928414215	1	0.696209317282035	0.375514897645143	0.321963821009188	0.3253469314848	0.303717455859345	0.0980607830702805	0.471225101000396	0.211196767540971	0.228224122307452	0.4266080366429	0.392307904126544	0.29825980703119	0.269705226499941	0.243055705223595	0.410508012746066	0.332095145678778	0.277700264527922	0.244323861259321	0.597238680725364	0.582507644058362	0.296727355709535	0.205888078833457	0.561909913481526	0.499271335156512	0.508658616551857	0.425691008379584	0.221930446911659	0.213084785981815	0.362034199091725	0.508949584737972	0.713301652545899	0.415585049999262	0.208471938866697	0.291525435922233	0.315967651593559	0.484551172585597	0.385531892417351	0.811478350190195	0.243003831693578	0.556526721495764	0.162335786081933	0.469004872930364	0.653278289465416	0.60198170964249	0.483483144953808	0.693238168207679	0.62564162894264
SORT1	0.829513669866572	0.601906999145802	0.417416647116926	0.865242470797975	0.874799282482088	0.848104107713851	0.80357567797554	0.74607941329466	0.83682900137274	0.704227930899276	0.670840743293659	0.628919967047944	0.749471286552081	0.769647742839843	0.610979338830735	0.694306526649632	0.861274242788919	0.877876892565636	0.90310976928866	0.768536363328326	0.889129059244894	0.685863293464816	0.740239682986348	0.810746752113011	0.869365723760648	0.871423139557868	0.895546045397803	0.81695415742515	0.784136649141129	0.783825764815619	0.581770108981696	0.691653182764391	0.836150048480301	0.778761083721714	0.881873371844717	0.84759588175958	0.864360641793564	0.885610492692748	0.752672496938054	0.74762336317031	0.390195406921582	0.838052413736136	0.841757904804753	0.813584995697303	0.820895108807805	0.877994161137382	0.600982038117368	0.783578367635138	0.901862963746856	0.65374922940709	0.51542224242072	0.662958180476055	0.878078388860506	0.667269835425329	0.795385013333324	0.721569210785814	0.512170159405427	0.726177467392156	0.712505870419682	0.689460134566677	0.855684560235189	0.724942145858461	0.787852733365979	0.648725910257231	0.684430913248054	0.827957260855741	0.774686268421679	0.542468396645901	0.596842649019892	0.696209317282035	1	0.781354259579171	0.745800425180191	0.802188650230056	0.663875962671051	0.645632589054661	0.536250038380921	0.659885400066719	0.71430061471458	0.644667407408539	0.7983672645419	0.786616252578311	0.773871030564124	0.698561983596251	0.787479991738347	0.824058766902498	0.635301588249278	0.694573485238016	0.86848613891522	0.709725542827546	0.722151897310787	0.666904622929972	0.855324531466829	0.875115686365492	0.790941573375013	0.852301062783036	0.733913774518488	0.769440266442379	0.791172871927713	0.898086285255739	0.835564922079881	0.845562957200534	0.670129010053383	0.784324308807383	0.832000288539301	0.784406930932609	0.778508586508034	0.816184309315196	0.758056610194431	0.83141008097686	0.659865847598433	0.874374218181521	0.611353997240235	0.300910989051924	0.791079149513891	0.611700025622603	0.558951424780031
MCFD2	0.946491736360397	0.864718657334044	0.412206851709784	0.9333026939773	0.907324090097826	0.903275017682355	0.925378872718581	0.857934856657205	0.920224170291071	0.863369934336002	0.865564269174883	0.870242265001512	0.928136264485633	0.944531267659042	0.846305437533745	0.89011518268055	0.886835178118305	0.931689604247023	0.898802994830548	0.83578527171383	0.911046486026126	0.895825706770901	0.915695632100081	0.876246042169401	0.895115982081934	0.913205303569227	0.925895567580237	0.929701257818745	0.832611844091957	0.940696177175921	0.768011737884261	0.89840325565773	0.924459376737227	0.903053094345723	0.893929164676646	0.919796170183406	0.893902156615132	0.906664027076669	0.909122567941851	0.914176469588708	0.558258713828297	0.934649116416308	0.844474393700718	0.901392909199019	0.821328694567954	0.924262442545725	0.857420761338687	0.940724615372473	0.884960577132904	0.89518578060938	0.568817370200009	0.600384547740234	0.851759071063652	0.808586729386272	0.912573644455829	0.730711062033069	0.69096836341343	0.907687409715427	0.84087923724691	0.913874408785792	0.896044121461942	0.86177760605207	0.931974028844633	0.769715351441101	0.842283037146933	0.879934371724479	0.911975320284296	0.268387611719249	0.644274864234918	0.375514897645143	0.781354259579171	1	0.907176562346907	0.929217199306274	0.870011642829473	0.872479038441225	0.479266278451711	0.826849348138831	0.871272411771075	0.707455672104684	0.829957732566949	0.9256862058738	0.888640247193482	0.851453620584605	0.819107201799742	0.914952540984258	0.787829829091822	0.864926807217453	0.791718333181263	0.662101604178221	0.824675774957842	0.895038097684678	0.846976228964579	0.88019134239301	0.903874721658717	0.933739966312544	0.832638469429371	0.854327717324429	0.875691217907468	0.830669084236251	0.676085578163245	0.917143555408619	0.871580670618574	0.862037243468695	0.907423608749573	0.88260972330285	0.881014356895138	0.579575178765906	0.824421127148897	0.840182249208485	0.898352221256961	0.889392159006482	0.395194489411464	0.0256832678709282	0.733309756312209	0.405999029230822	0.386510317706657
