""	EGFR	ERBB2	CHRM3	TNFRSF1A	F2R	CD9	PTPRA	ITGB8	LRP6	CANX	CADM1	APLP2	SDC4	INSR	SMAP1	EDNRB	ACKR3	LPP	MET	IGF2R	CXADR	NECTIN2	AR	CD99L2	ADGRE5	ITGA3	TNFRSF21	PILRB	PLXNB1	SIRPA	CAV1	PODXL	KCND2	ITGB1	NOTCH1	LRP1	KCNJ10	PLXNB2	NOTCH2	THY1	CNR1	SDC2	ADORA1	CELSR2	MTTP	IGF1R	PDGFRB	LRP4	ERAP1	TNFRSF10B	AMFR	FGFR2	RXRA	NOTCH3	SDC3	GPR37L1	GPR37	NGFR	TNFRSF19	ITGAV	SLC16A1	MCFD2	CD81	SLC16A7	SORT1	MCAM	C1QBP	TFRC	ABCA1	CD63	SCARB1	CD44	ITGB2	NRP1	CD46	CD74	CXCR4	SORL1	TREM2
CD81	0.504737481603164	0.710458052840207	0.75085806036688	0.909763212405742	0.902024716871523	0.720647765745189	0.890656897969981	0.752970024925811	0.824812565394629	0.882431108727136	0.855447946248597	0.916127315801546	0.660756239246601	0.8369349257753	0.860456852916159	0.298560444130836	0.659481983214247	0.926566594924432	0.733156481507579	0.866076013246989	0.883767608636736	0.892698700857681	0.756535828459727	0.853615025661586	0.803180393080575	0.786574719311636	0.871861354731305	0.837160072527082	0.701513452051253	0.933496532064193	0.734772167502514	0.816043892556078	0.187819490879137	0.89623574245852	0.821810039009969	0.903764718998778	0.270821342585228	0.913263119741879	0.878712441460084	0.808630054268774	0.843786357202293	0.879055265367866	0.668402160196165	0.819182355413899	0.775844437781282	0.860508844737105	0.794705669668641	0.541938263662723	0.848995737244576	0.909744659995926	0.879857394068085	0.571476453842672	0.866314297335231	0.834990588744816	0.676086724891671	0.526809371614992	0.885877967090152	0.0638549688537094	0.705592849633142	0.933517571124094	0.63764027352868	0.90039496012607	1	0.842356565913335	0.947810634902508	0.80849493470473	0.825328817214921	0.653560821559712	0.958750591446895	0.871260053715255	0.870016075257331	0.847828900460256	0.630917663056632	0.864986833236513	0.897862816302753	0.606101061576432	0.549132111843897	0.763635204669724	0.527971533198149
SLC16A7	0.598148195804294	0.802577097728251	0.825424064870786	0.934591749257511	0.839034644366995	0.78938646362001	0.948669380701083	0.862267512414523	0.827679610850705	0.918252521642859	0.923590530049512	0.903451256286367	0.654862616812736	0.78559500837666	0.892083111401639	0.376399899914396	0.842360763756208	0.861355219792575	0.800287961440084	0.690413685651675	0.946199551041303	0.809635836145047	0.896167761874915	0.864213029125398	0.823522878225655	0.767793444009285	0.949045715264171	0.900673770883864	0.690384102991433	0.865323507554672	0.629286452090988	0.726737377840191	0.387217469853536	0.742601149451447	0.84421996469307	0.89077679619898	0.358796260542312	0.876200265175593	0.814207124466503	0.674169317291716	0.850989274675872	0.881383559410745	0.826588620328727	0.829022705751086	0.873132284965759	0.845353345495977	0.623854147459973	0.724051500271008	0.843094706775963	0.815954639372963	0.846179584844881	0.688152455020356	0.736114769360694	0.693192210792917	0.740199328667517	0.627494385815482	0.902442037791534	0.220159493689219	0.648844374516706	0.928106933494273	0.736694563176046	0.870073274183415	0.842356565913335	1	0.855304681103702	0.688841848879574	0.878948879735181	0.412661045398502	0.900907049515715	0.878864022555812	0.727021144361335	0.837510248798171	0.347382260760904	0.746582952443322	0.853372086278358	0.351892217302966	0.41736330793466	0.518150820023744	0.211754177315274
SORT1	0.578225496143733	0.691707380854775	0.818901959335957	0.906907474523079	0.936731920698819	0.750784152772783	0.910900317769441	0.796683379720076	0.919502951839122	0.906955471076621	0.907664589541592	0.946413762522209	0.644519716311402	0.895003525579087	0.875243998323693	0.257593349671383	0.639366853052395	0.948138690710464	0.752862183142432	0.914948517564228	0.927884506554491	0.917287271084483	0.784669814436085	0.8541400098979	0.845891368821377	0.766276844189445	0.880831269589859	0.873388618219279	0.685144654637075	0.93851963821052	0.732965738762443	0.839476177418764	0.197746880569107	0.911007517476234	0.817082550898088	0.891634575334708	0.254981110456895	0.944682577735184	0.914379962054202	0.837281413071489	0.872413769989534	0.869367447647465	0.623224022923001	0.803666844491819	0.759489928677934	0.906278334976345	0.829910895073071	0.534787379251491	0.863051217802614	0.891834963468243	0.896582726575143	0.579156865261595	0.878293970203418	0.854926078825966	0.662667973489167	0.564040993263153	0.932446983776002	0.0597348768014698	0.728982818335612	0.903799872735847	0.679484536368405	0.950199484788129	0.947810634902508	0.855304681103702	1	0.839440065960105	0.8467349895585	0.528546912724067	0.94400659349434	0.88821972256704	0.862542351101023	0.803769951798236	0.510691151522528	0.856717328868424	0.92208214987168	0.470436087319592	0.470792510128364	0.663509990739141	0.375006850762285
MCAM	0.461833099274351	0.562629572555902	0.591554997076169	0.714514552784357	0.87792706155111	0.577232259645949	0.721244482442357	0.580346212628405	0.744103336434161	0.728119308287952	0.72172182158837	0.763074529030634	0.458137304031845	0.899328859744387	0.743721888049609	0.135124674056975	0.472714068914209	0.882997126286714	0.562210651860938	0.782997137623213	0.732958701766971	0.837770698097665	0.652546550670777	0.64611641726353	0.70953016602725	0.642026607992454	0.725112386552719	0.720375549695603	0.528532417805177	0.74799760905483	0.734615027643235	0.856546709219375	0.122931067022425	0.901539785299472	0.692099167564446	0.691914860668126	0.217631462806109	0.823873070852457	0.808937480002604	0.919710094028784	0.635550592052203	0.822649354300932	0.416061395994805	0.588740779460377	0.592917003818057	0.722143203610841	0.878432956813427	0.407221697136748	0.715547274977239	0.776179686411255	0.767467080520606	0.517465900287696	0.873704536413412	0.943480406597308	0.4349822023543	0.414798553093108	0.750704522849639	-0.0165776941367629	0.517236698378785	0.751548445639906	0.51003334880065	0.842660449960105	0.80849493470473	0.688841848879574	0.839440065960105	1	0.701820953657508	0.468044573059773	0.754266702641211	0.737830943707749	0.683409951988284	0.625494697056875	0.390057023871372	0.799020958596927	0.800788316876256	0.419088481930527	0.422395437780214	0.522395469511281	0.258046194285446
C1QBP	0.562491400737054	0.732485370842172	0.692509605035112	0.944631647408305	0.876962516752574	0.923163843404843	0.92201705616357	0.781995253312488	0.816042854752805	0.94502361275683	0.915436081346741	0.952630135845965	0.747333705928981	0.817851399276082	0.950000821693968	0.370544442255052	0.732025398723845	0.849205408714851	0.735563926938372	0.71648798236394	0.930808848605646	0.903316697583508	0.793145781761845	0.89990055106083	0.918805125907536	0.813760309393539	0.920689088136645	0.819842406920996	0.555030854381751	0.806526729722881	0.74002673702402	0.738771698524833	0.375541041915919	0.829741781208407	0.754579999062836	0.79404976239621	0.206860088628361	0.791406062864906	0.847428892255893	0.76118069053028	0.859423034142269	0.88764063056109	0.759646221373619	0.777182330670987	0.782125666263717	0.865799676806086	0.644142352200921	0.538125419225245	0.791274502330972	0.867798356202424	0.88055606780977	0.486536719185229	0.747893231322721	0.72571441058542	0.761712959069164	0.534500945450053	0.845708036589686	0.280000082145343	0.603993594136232	0.921428055965259	0.824286655005689	0.895818757451771	0.825328817214921	0.878948879735181	0.8467349895585	0.701820953657508	1	0.292635738772581	0.890548440507603	0.979442952925791	0.694881713717092	0.844228427767587	0.348053454191858	0.842783516207832	0.890119029766158	0.355007290122114	0.438354541063559	0.490833704765661	0.224451937754842
TFRC	0.081981888451788	0.273055076564227	0.375184119539647	0.43244337516924	0.431194213911905	0.189052526236553	0.39135806795171	0.268031826281527	0.370258656478388	0.385002922973714	0.338427254685173	0.413800099920553	0.286219228759404	0.406826541394967	0.382530876761872	-0.0136938472007484	0.292011023254413	0.504768440921818	0.381068034041485	0.527190429733478	0.410945161552053	0.38154443514715	0.340852836115766	0.359362948548426	0.317436457818979	0.31391663895588	0.377329925990445	0.412859310518602	0.323697489638406	0.626291985293006	0.344522033152847	0.398543544436496	-0.0831950749138964	0.498787723396476	0.439172819977775	0.488477783777222	0.0826593807643094	0.57105532966282	0.448504081648122	0.418506709095803	0.330923300755982	0.44016991375051	0.229824175875175	0.325249470860834	0.371432101381143	0.372070407263879	0.45029162120061	0.269037917198784	0.473393260839909	0.552132163394185	0.419550568050235	0.296049906530706	0.529630148146675	0.473943203622368	0.147596224742032	0.100961327339805	0.395356345635551	-0.22215390624962	0.234590589339574	0.554809054456782	0.169902866302295	0.435663557749256	0.653560821559712	0.412661045398502	0.528546912724067	0.468044573059773	0.292635738772581	1	0.567853022248706	0.351370816390193	0.62603056419598	0.448233121660154	0.859729697087319	0.482186106328156	0.464277666651479	0.877825142502346	0.701733710339421	0.873089082094543	0.828965489136898
ABCA1	0.574687062468633	0.773660738688529	0.791895885045434	0.959674883335666	0.896784106052592	0.831309706599779	0.954014140088766	0.843112845792191	0.868294674084446	0.95105960688209	0.911904937612847	0.957918959027215	0.734773074182717	0.83676807289027	0.924356401036175	0.381236533222321	0.767981903178478	0.908491298849215	0.801606545355342	0.82318639244615	0.936139643847056	0.902746595997873	0.814422185683286	0.902499049754323	0.873498173990133	0.834477526328336	0.929883647919089	0.88648988226767	0.705299100923121	0.934672567976509	0.734736024244109	0.78192217136814	0.302879759030785	0.850486498674392	0.857689765141837	0.928090132721683	0.307106751818046	0.906757794742296	0.884947853602045	0.749184187460763	0.886762234693704	0.875570914408673	0.743828505903048	0.85474446949921	0.813210295852133	0.892646116178626	0.728880014411078	0.608101836025995	0.86920736633553	0.906496496908044	0.904111755109948	0.595942892087432	0.821567373364047	0.768611844234415	0.771255731066864	0.589362642745237	0.906205263155399	0.139861867466389	0.727365698962878	0.962548987653512	0.762971522222732	0.913318195584937	0.958750591446895	0.900907049515715	0.94400659349434	0.754266702641211	0.890548440507603	0.567853022248706	1	0.919116452695602	0.872979410888834	0.880116065333559	0.535130045056086	0.861880981045919	0.910015391841104	0.511577902025814	0.528892179842161	0.683730076418183	0.417494445630962
CD63	0.524701826267645	0.761995059614913	0.72817667207759	0.970360218315814	0.902962019082548	0.899975728009827	0.923061061174024	0.788965706612146	0.824636712083605	0.961413788827806	0.907254712258634	0.976694369465216	0.785941375106757	0.839886460922605	0.951831705622721	0.319843415902437	0.715060808852235	0.88222361165561	0.786563904894793	0.755874302192126	0.937536828869065	0.944764046107859	0.776118753100213	0.909659342702182	0.908446812582573	0.877112519864991	0.927099759899232	0.817087222862704	0.576852222477241	0.842875524327702	0.80810044043708	0.804676693016211	0.259976925034064	0.877019932578978	0.779190187839328	0.812415521595735	0.170221606507029	0.843440270513882	0.876028218689126	0.80295665247938	0.879763513255386	0.893489561808886	0.753468798376212	0.790509723708917	0.77140335582228	0.893713218603273	0.688749788810822	0.513370160552993	0.786792876059091	0.912236674257967	0.938220542828349	0.483285236877018	0.786711459559985	0.762136022493198	0.765902090798937	0.509659875304805	0.862485097998633	0.209433254717524	0.614413760528602	0.939827387049429	0.813726807964268	0.935592835332861	0.871260053715255	0.878864022555812	0.88821972256704	0.737830943707749	0.979442952925791	0.351370816390193	0.919116452695602	1	0.779443264330282	0.885820610501614	0.391380237143268	0.909790316834152	0.918878347993869	0.389790975423725	0.457616861020463	0.53750055481407	0.262996558057568
SCARB1	0.304633715596486	0.632334126944514	0.73436078530843	0.828547067582991	0.788201235343423	0.64177348063093	0.772815147779562	0.649125320367519	0.749320327479403	0.813081807460418	0.701853474288844	0.818729998546667	0.747634053291619	0.730545480582263	0.736288996675118	0.13928238228542	0.539917755480103	0.829590955425401	0.815322617717638	0.800775675999441	0.771298384123318	0.814499884541665	0.565869265151603	0.792610842558704	0.681384508566656	0.809420794152467	0.744345606973333	0.724199977602308	0.567057991226977	0.831641559137046	0.78234028655359	0.742554288827638	-0.0085007895875946	0.808186053285099	0.725000312947334	0.764533421158419	0.109656100525523	0.85513057985555	0.757842671051688	0.690730163736485	0.77138841787626	0.730200584364652	0.541151922723389	0.688545413090138	0.605350116875918	0.80489696964928	0.711117575436122	0.371325597769993	0.728431749501573	0.860500611971768	0.851430880135197	0.439519780889257	0.726605650489914	0.718242902667949	0.605067713507846	0.299206411078183	0.761854556067854	-0.130415042294165	0.650621160916388	0.814127171911697	0.638162199217508	0.826482203963351	0.870016075257331	0.727021144361335	0.862542351101023	0.683409951988284	0.694881713717092	0.62603056419598	0.872979410888834	0.779443264330282	1	0.819167387315074	0.560911046944848	0.857830400069849	0.82948072521429	0.531241317720595	0.546067204089518	0.686935527397383	0.451780284966692
CD44	0.295647601297295	0.797956883122109	0.64013160316088	0.918118406718528	0.796706130727286	0.754806385050602	0.838187124435862	0.675964154573133	0.684957075556674	0.882939475913062	0.777905658418489	0.874462924280396	0.843726228530873	0.672500729791725	0.826338785140106	0.225910901137016	0.680914299017333	0.813735774089289	0.786845211194765	0.65397218202197	0.820923471407058	0.841679989895279	0.664553194446674	0.871352386260263	0.75108818677526	0.919607860818759	0.854082116504551	0.737980433172244	0.56282323741553	0.787206295527346	0.819048258182732	0.735542378078887	0.144958115932794	0.782305815014332	0.764705383375502	0.754324540103225	0.0936410084317601	0.792942155134303	0.731902269412766	0.693444199671993	0.854034880439143	0.831535207624888	0.761595847311941	0.776273805369566	0.780969514786475	0.800592768942081	0.598627224026671	0.465171703368401	0.703075619396705	0.858922111128604	0.888267886615205	0.42707586161267	0.645209001073271	0.680985113583942	0.757921953431191	0.360183461287443	0.772194262455478	0.14191872310702	0.568359870803769	0.865218378507463	0.703160128139258	0.797774548513927	0.847828900460256	0.837510248798171	0.803769951798236	0.625494697056875	0.844228427767587	0.448233121660154	0.880116065333559	0.885820610501614	0.819167387315074	1	0.435789728681312	0.877985475552346	0.826081919457115	0.433488072376229	0.557479128253767	0.588603083623488	0.302630215119096
ITGB2	0.0459184959121133	0.180213981855669	0.31712918990619	0.428002951972343	0.409276972495372	0.234152858595363	0.348711291733142	0.194329267620878	0.329224474631585	0.371667018473584	0.336487399850101	0.433122493733992	0.28260233128921	0.368954554118042	0.378017965735964	-0.137597338876473	0.182851730029094	0.462739712315953	0.254267538492997	0.564722852483716	0.414164154609148	0.409545751725716	0.257172380918277	0.361850344179036	0.354447245040169	0.275096870978707	0.312907956923837	0.349226079476302	0.173302360176843	0.6235068422268	0.330550690448175	0.356119493129422	-0.131639627086562	0.51497361568135	0.321428144644861	0.415185481536422	-0.15698808028657	0.513727770043354	0.422061498660836	0.405155447478302	0.370196204554274	0.410786347642274	0.167143553351742	0.276440854207812	0.289227080876748	0.374372647633369	0.397780451296511	0.101386872919156	0.428892570790961	0.562988760122067	0.399485975853291	0.152475157905978	0.505923957310166	0.412123226739024	0.12484431672372	0.00452932316497573	0.366446236127137	-0.2067766244525	0.162132309599178	0.523576500659313	0.151869700165195	0.444512235142499	0.630917663056632	0.347382260760904	0.510691151522528	0.390057023871372	0.348053454191858	0.859729697087319	0.535130045056086	0.391380237143268	0.560911046944848	0.435789728681312	1	0.486419826473401	0.484714611962273	0.956055037021549	0.787086924395293	0.933060045907908	0.957418440801667
NRP1	0.336977125773617	0.687170403131694	0.660515418876313	0.881614523176865	0.877130067215609	0.751706768343139	0.799766673057649	0.626626955140178	0.748288408397337	0.875325058096199	0.755034154142349	0.886112801429578	0.80984085867013	0.827730470347841	0.845271577639846	0.10878134752909	0.561993241406724	0.889906808738475	0.765807621034189	0.774087567372133	0.808816845482331	0.926933118117625	0.593995057977984	0.829794863794903	0.804876459916706	0.898465241259846	0.79874127595255	0.702533482854358	0.467945210244773	0.79080390877313	0.941792056091784	0.851009533769018	0.00287501480906079	0.936275169768256	0.689262159826676	0.710253665725542	-0.00792031512383304	0.840100202790008	0.826950534691409	0.861257576646356	0.801836210653859	0.84805081554904	0.581721122765367	0.691561152601781	0.625705306131845	0.865535126411885	0.782440279706309	0.3383555776113	0.690431937171558	0.921927794503489	0.929672966179108	0.375876586503905	0.803320868668337	0.840691777862448	0.657273408542442	0.292183555627218	0.76920297423449	0.00693782510623599	0.549965352928387	0.8642084715228	0.731130923949385	0.899754175708331	0.864986833236513	0.746582952443322	0.856717328868424	0.799020958596927	0.842783516207832	0.482186106328156	0.861880981045919	0.909790316834152	0.857830400069849	0.877985475552346	0.486419826473401	1	0.898614496161597	0.501761573151255	0.552129659367825	0.601529285326005	0.353411973415023
CD46	0.487971571853607	0.683989980226842	0.770351345706295	0.915101939479324	0.92026577123875	0.775357477454764	0.889591682176855	0.721566567594264	0.84405933600665	0.918986653292546	0.872907927715462	0.933252778378884	0.718706403751445	0.872653923173231	0.873186303082232	0.212253587553755	0.640554591600418	0.950352857302713	0.760321631600432	0.858149809120335	0.915255203251232	0.934840131932851	0.72320953976699	0.896433575642674	0.845041803422963	0.808935935174504	0.862527014514573	0.863895916647461	0.59223412799524	0.870243250240399	0.816710007821035	0.85928772534084	0.218969178200687	0.928363100786193	0.757063386303294	0.821215902544923	0.144810201367231	0.896475835842711	0.907786249653576	0.828351115835333	0.879930358962812	0.906558305816344	0.601988462148007	0.744536510320712	0.771639339503609	0.922977788785515	0.818087068590954	0.408242788711657	0.860486037343871	0.930189201286581	0.910641970729791	0.547716820401982	0.85842648583506	0.841046900354991	0.653334490572043	0.425739478655015	0.901375637121055	0.0292042571178619	0.70481637721781	0.908088704751384	0.767675088782887	0.958741105569855	0.897862816302753	0.853372086278358	0.92208214987168	0.800788316876256	0.890119029766158	0.464277666651479	0.910015391841104	0.918878347993869	0.82948072521429	0.826081919457115	0.484714611962273	0.898614496161597	1	0.480825389186957	0.511955219857444	0.617486720702479	0.346026191974993
CD74	0.0198314034508585	0.190851063748211	0.268208104717285	0.411404330874605	0.393653801806592	0.236479471893451	0.33021803659702	0.165898964903516	0.298466145413093	0.363817065267192	0.309306978013513	0.408527090559224	0.301822864233675	0.367016835980173	0.388924985416908	-0.136807802606364	0.210127510087134	0.462510856519006	0.259491901534872	0.490127384896347	0.386256371962289	0.400068445760606	0.245914486060215	0.360957413905712	0.355389100179061	0.274324017757802	0.320704086778807	0.33846582875195	0.143958059668123	0.57323432638221	0.36564701404355	0.363696677210091	-0.0950404189041267	0.524963963775406	0.331076275880947	0.37418287688432	-0.130033972982399	0.489191643817286	0.410434657233138	0.443373503743386	0.320983040389983	0.440697510362977	0.173592028671618	0.245805889514602	0.281599365214499	0.352827959879005	0.411097124611098	0.110122236876278	0.41548063094581	0.559919223734285	0.39245006868201	0.150091248572431	0.500355889977799	0.448923305415805	0.110721377322117	-0.0309869163473393	0.326242359019761	-0.208375097712697	0.0987497410154261	0.534633931628533	0.161235671029534	0.431634347832016	0.606101061576432	0.351892217302966	0.470436087319592	0.419088481930527	0.355007290122114	0.877825142502346	0.511577902025814	0.389790975423725	0.531241317720595	0.433488072376229	0.956055037021549	0.501761573151255	0.480825389186957	1	0.821494951447099	0.911127166013732	0.926636188751878
CXCR4	0.0139241378131493	0.259268137613786	0.251640176874068	0.468677081386291	0.434743123191983	0.348781564465448	0.389290038054631	0.207520933735839	0.322859531573358	0.456784717787834	0.344659804984233	0.453412984679381	0.436264230600359	0.420076329035379	0.471436471897911	-0.106440208535076	0.277738700864171	0.474815279931089	0.357537383295278	0.440117868941341	0.427520439051499	0.440492759060124	0.283660934182304	0.416422293308658	0.454641197944941	0.367939078104771	0.384921084831776	0.378305300383444	0.124935158219765	0.532577074947546	0.472395587020312	0.404491829132524	0.0102868160737474	0.527104608211999	0.375905894726501	0.340853107007538	-0.125554578897885	0.480221645582457	0.411231393462563	0.452798767601291	0.350700957260889	0.478644780094141	0.238349603769387	0.282403856762106	0.320463082562953	0.381281601204543	0.385157855437713	0.123796119396904	0.438883078358097	0.569662170539988	0.439189406071494	0.121896845438269	0.425109909771286	0.451376020623798	0.1711776867409	-0.0547271076030743	0.342168542856133	-0.171556622644387	0.0959291552467447	0.536693758427877	0.308956406217194	0.455611047694861	0.549132111843897	0.41736330793466	0.470792510128364	0.422395437780214	0.438354541063559	0.701733710339421	0.528892179842161	0.457616861020463	0.546067204089518	0.557479128253767	0.787086924395293	0.552129659367825	0.511955219857444	0.821494951447099	1	0.771269527557051	0.677817332535271
SORL1	0.15575153341592	0.355345330831793	0.443049274511465	0.584464868535935	0.560453814246779	0.364043566517514	0.512809679285247	0.354262590360201	0.480299813265898	0.53083802319384	0.501084383224972	0.586414316224907	0.397195853973773	0.502756637684356	0.518863611117593	-0.0361066318746064	0.329239698477488	0.608885842489422	0.402431706783434	0.660439525818658	0.566336019305179	0.552142395874148	0.41181341170933	0.52413942585135	0.484159645898	0.435556336338645	0.487275421861287	0.52170240145517	0.337419452695851	0.753075014571945	0.433203450415176	0.472175310415908	-0.0401568718657849	0.627187281874615	0.484403382752137	0.57366650321028	-0.0359460035069489	0.659893092924188	0.563533277459333	0.520615991417342	0.534492584389741	0.570871087291094	0.331050162219668	0.44281111916688	0.469423622899904	0.51158924704528	0.516852802907033	0.257663747799811	0.578963068602023	0.692105870858532	0.549677966065112	0.312256493122193	0.626169821352135	0.53963686106823	0.296886925243236	0.149803760075435	0.534463084787569	-0.125286248605116	0.305297477496475	0.658888121987195	0.277323297085187	0.58459045738795	0.763635204669724	0.518150820023744	0.663509990739141	0.522395469511281	0.490833704765661	0.873089082094543	0.683730076418183	0.53750055481407	0.686935527397383	0.588603083623488	0.933060045907908	0.601529285326005	0.617486720702479	0.911127166013732	0.771269527557051	1	0.882880262273864
TREM2	-0.0185566911869201	0.0770505782786478	0.186386383148565	0.298979313745677	0.260662264259106	0.149478206263282	0.220797135007062	0.0853275538021996	0.200234439048548	0.239953659209201	0.204315291557816	0.304651615724645	0.18494962662253	0.21540708501326	0.259908553420455	-0.140006610202376	0.0847589247658589	0.319164029061089	0.133554994654555	0.427869841388457	0.272485416122526	0.279889643822108	0.142661133891325	0.248608123644853	0.234415464003951	0.171685377711517	0.194956224627213	0.231289696883477	0.0935333947273399	0.496908096722912	0.20838273406878	0.2190358651302	-0.13542900270021	0.381106178840744	0.225626170962852	0.305474467507276	-0.153645293916814	0.365903199821778	0.288394708654592	0.261472984907098	0.236081216249722	0.268640192304073	0.0705364550798452	0.16958322147729	0.171509756867915	0.243692766745647	0.255456215300098	0.0164598696075909	0.306970387342172	0.44347966177753	0.262082996881336	0.0531633465019587	0.378436046880959	0.271806942658239	0.0574589624622177	-0.0529224020876581	0.230356213361654	-0.213702391023317	0.0713321318601326	0.405415355390262	0.0557278514625203	0.300099082866271	0.527971533198149	0.211754177315274	0.375006850762285	0.258046194285446	0.224451937754842	0.828965489136898	0.417494445630962	0.262996558057568	0.451780284966692	0.302630215119096	0.957418440801667	0.353411973415023	0.346026191974993	0.926636188751878	0.677817332535271	0.882880262273864	1
