""	CD74	ITGB1	PLXNB2	TLR7	TLR1	TLR2	SORL1	ENG	ACTR2	CD33	TLR4	PILRA	SIRPA	KCNQ3	LILRB1	LILRB2	RXRA	CD163	VSIR	ASGR1	LRP10	THBD	ABCA1	SDC2	CD81	HAVCR2	CX3CR1	KCNQ1	LAMP1	TREM2	LILRA1	ADCY7	CSF2RA	EPHB6	CXCR4	LILRA4	ITGA6	CSF3R	CD93	TSPAN15	NCL	FPR1	AXL	ITGA5	GPNMB	SELL	STAB1	ITGAM	NCSTN	RPSA	RHBDF2	PDE1B	ADORA3	ADRB2	PLAUR	C5AR1	LRP1	APLP2	CMKLR1	TREM1	BMPR2	CD44	CD63	PECAM1	INSR	STX4	HLA.DPB1	UNC5B	NOTCH2	NRP1	MERTK	ITGA4	NRP2	CCRL2	ERAP1	GPR84	CD46	ACKR3	CD69	SORT1	IL6R	RACK1	EPHB2	P2RY6	PLXND1	PLXNA1	TNFRSF10D	NOTCH1	PLD2	SDC3	TSPAN14	ITGB5	CANX	MILR1	CD47	ITGAV	KCNN4	PLXNA3	PTPRJ	LILRB3	RYR1	ACVR1B	STX3	TFRC	FPR3	DIP2A	SCARB1	RYK	TLR6	P2RY12	JMJD6	PTPRA	MCFD2	APP	TNFRSF14	TNFRSF1B	TRADD	AMFR	PTPRC	TNFRSF1A	FZD1	CLEC2D	CADM1	ATP5F1B	FZD2	PILRB	SLC16A1	TSPAN17	CD40	CD4	TNFRSF12A	RAMP1	EGFR	SMAP1	PTPRZ1	PTGER4	C1QBP
MERTK	0.593055240965017	0.810988681872272	0.73529983856996	0.606589631213699	0.753525159020073	0.779431412713269	0.687970158858056	0.726705884694858	0.790414434336859	0.675064409987855	0.799371126083316	0.730219104338027	0.799889982156299	0.723991178385771	0.750085476977172	0.633334127067815	0.687543495350078	0.839303940618843	0.565049374810483	0.37773970924335	0.7365768399625	0.482001167447201	0.42561556262384	0.175501336204444	0.69059413155162	0.783097655468038	0.475998337597599	0.657217362345075	0.78376568736459	0.735861435784002	0.51322291666149	0.76338380029144	0.757439476998985	0.590248096942612	0.290005038211539	0.505046486239883	0.763111080884667	0.656952572671158	0.365561372908645	0.527221375771924	0.734114338127226	0.762944807422405	0.733177812159178	0.685986274430473	0.478837669100008	0.629053726383407	0.710640284859428	0.705173421136768	0.728637038971442	0.589235124091639	0.764901547463637	0.800978773727649	0.697300787984082	0.650144235329138	0.76836199463892	0.563822911060716	0.827211352463979	0.788676382685059	0.775198725902322	0.595221096724199	0.762657574987088	0.429855734534888	0.720401968299971	0.626060666772182	0.222599164365028	0.782065847062635	0.39760389718832	0.737911091288382	0.546254937938097	0.458406924061365	1	0.499453116766448	0.625049901204611	0.633048863805464	0.715335117195532	0.726729282155973	0.815668459615446	0.247207320248686	0.67215666497118	0.755023436930212	0.702285675700152	0.624459303297586	0.667449107164175	0.527948947268623	0.75785862602281	0.635027296311747	0.575311358395353	0.765813854037611	0.706702888941644	0.168841589023404	0.834716185567842	0.679706239225555	0.702111049412417	0.675824011613288	0.732909165064937	0.870139442667535	0.644563781323105	0.565853492892639	0.792327844299317	0.626823300971501	0.641715031295744	0.758935686002541	0.599591558604784	0.763998156450516	0.680456045591129	0.723081068275677	0.843018916611021	0.66670137732473	0.711838793699347	0.418104943504664	0.766111601938397	0.694746122474229	0.605343363835374	0.348303590203193	0.694820406140014	0.781668142330562	0.665329838875013	0.531982014147362	0.812649114907802	0.693009759038784	0.128868998036218	0.520933775000077	0.742376792000421	0.635023665070776	0.461887701724835	0.537004019150541	0.569802374339034	0.53919518316893	0.671953357598172	0.750722655358737	0.634789516247672	0.469982243518874	0.140935716627386	0.689187615523767	0.0328172453979227	0.724530072682883	0.642956817429977
ITGA4	0.738505376589551	0.582715171280104	0.55923233302998	0.571478403922215	0.695084608905296	0.616577233077602	0.395073026916544	0.439635169468634	0.692071319639675	0.506017155705309	0.59273012990762	0.227931978782613	0.566600928372252	0.718908452554143	0.605374939336513	0.689265776213056	0.50718297954575	0.755407704634043	0.624281339758982	0.54184736209707	0.591587655298001	0.459151885701037	0.376268253443707	0.161167436068522	0.463988028944113	0.387187989317715	0.317403406574978	0.48177136197171	0.405229204612132	0.356723635905384	0.533404514425576	0.42953325339309	0.596271424252993	0.405560716857756	0.64465083459434	0.0772913780601468	0.693675380915311	0.58485970153491	0.696345769816938	0.283105047876576	0.645524135420647	0.527714680127056	0.680789248582615	0.590045495644455	0.243876404008561	0.27859025667656	0.442306099215699	0.418819576638709	0.512416935320228	0.711710430159363	0.593365523295511	0.410895562742833	0.428602792195704	0.485899337762644	0.566639584390699	0.394968444209216	0.498544624572847	0.534394247677792	0.275940851586036	0.201720140491151	0.553311214854875	0.56760944634636	0.459254771165046	0.680809581705638	0.506757504097818	0.444078234832447	0.639660297348732	0.581208148491025	0.535037492150356	0.265165314894882	0.499453116766448	1	0.360810408952479	0.311563120511104	0.704018307072683	0.359301151005357	0.72921047659435	0.525542802528474	0.569717336199773	0.531125715470236	0.699721950833124	0.656544598106725	0.647737124241584	0.320980073942795	0.461725221010607	0.382135040039154	0.205618504134292	0.575213080282435	0.624727965235518	0.149852482677293	0.636780058561127	0.389231317131785	0.609573576428337	0.282901207464966	0.537505939926912	0.490605015841288	0.375264511178681	0.241787547266365	0.449408863128113	0.380045993115824	0.565734340658908	0.453356869023027	0.627279139122627	0.657398668738384	0.39795789060108	0.595124660804042	0.576640939504302	0.630427316328541	0.454370593884102	0.168652062787566	0.585108821984117	0.612449963917877	0.530563383755982	0.513396912796492	0.668131491321485	0.631522268301476	0.531442318395805	0.659900194685296	0.618742005493272	0.613855501226296	0.459849289320649	0.609868439608683	0.792008211085088	0.631902189420185	0.719234054515966	0.632576755116198	0.358678642609641	0.721569357617491	0.456864190797998	0.56704038792099	0.502059635851313	0.411700110951526	0.213694771896766	0.793934581363706	0.0429625037934698	0.674607626974385	0.60584630311637
NRP2	0.20784024246763	0.797275888657872	0.709029586335063	0.0637069195463096	0.655531033928867	0.699374139867618	0.254315307302516	0.730045758269134	0.665207753763117	0.418523349297032	0.691319168930725	0.665477572122555	0.828340480798207	0.474210948045572	0.415194785802777	0.704001754114318	0.876874360473648	0.646599274306663	0.242422351527686	0.0780746908342728	0.577624680194574	0.755746944629561	0.759644793381235	0.631695224639616	0.493381548790443	0.714841988837161	0.143282671629163	0.547161751795309	0.801562990092289	0.566081580585304	0.276248398036086	0.37662004411331	0.437002170064547	0.456236454816782	-0.145775181044857	0.555827576603374	0.333390359677133	0.235391671541766	0.483328267395796	0.22843422462645	0.667424909723464	0.674615429013947	0.380664944358373	0.77029088172842	0.839390926555471	0.424378641625226	0.789485869193888	0.736755605743701	0.700132562654428	0.512925439572347	0.472445623176562	0.420493301182365	0.289749099239396	0.407301169867176	0.866568512732793	0.870651469471819	0.857305921292961	0.849601979042347	0.642835088011598	0.750360816136643	0.417893402956578	0.789177076182978	0.762443795718529	0.250952845467954	0.0664560610131876	0.76948373511329	-0.0246801014078737	0.348514049067299	0.761550749153309	0.796708752323579	0.625049901204611	0.360810408952479	1	0.86080862263339	0.600053999292193	0.710311091209947	0.586935198827418	0.506036950017824	0.474547584726438	0.587432122958602	0.623051678728363	0.518388122498173	0.463103958328581	0.372722953708837	0.779534956813462	0.619329433793154	0.733308654041181	0.641264258001132	0.491247032481633	0.314146203369909	0.622561990698311	0.780772590039225	0.890082811543652	0.501212467181431	0.585941285765578	0.711035409268435	0.668229862279421	0.715301084202666	0.4155197650087	0.807486714706074	0.322725248150815	0.529188033026606	0.22997300744714	0.789642103226465	0.733577459086714	0.624014656814991	0.657347501425383	0.746835274324641	0.634981699024319	0.147727907355223	0.782836739060672	0.685193247777607	0.845659744897314	0.64990922814571	0.659198057933149	0.833561502734582	0.71291899041674	0.737712454791456	0.61248332310947	0.622303613210758	0.0262642624462554	0.355525797711654	0.352131834238816	0.550462301545719	0.484690982165808	0.430780577344833	0.552826215531648	0.331155180598948	0.522850092239313	0.547872839223472	0.601974418082232	0.534569310155024	0.216058504622255	0.661733997633008	0.174192033982654	0.589145319327991	0.587622433350056
CCRL2	0.300136698909923	0.857689443487567	0.753166633499901	0.16764337538916	0.667344811719623	0.742155340825155	0.373453267272668	0.74478404575714	0.724561790529769	0.571387886380185	0.661089414364679	0.770684966589619	0.838515614010346	0.422200187391611	0.481301179807859	0.58560446098671	0.840404034337665	0.607685251163954	0.34571737827052	0.071408485428594	0.631793481291344	0.627715544086494	0.65227485720873	0.518525740107732	0.639077864076211	0.839237053276729	0.299312559140525	0.652818668253579	0.87660756994949	0.729663574432792	0.352005312135298	0.465601211402124	0.52771230616849	0.519771350606501	-0.135932948809711	0.681226954178891	0.333158443599426	0.317885874483602	0.344070111426188	0.323420699173878	0.722482149024026	0.755052463556916	0.469138473130055	0.728196060324796	0.802657839314042	0.586533252817532	0.76804726431316	0.821935133264809	0.77024902216976	0.578191957893306	0.585419807849221	0.487143304284014	0.45497779841987	0.525279461071018	0.859820983925789	0.790283800094958	0.784960655176743	0.845187362271561	0.683733410097466	0.817682235323568	0.502200156546142	0.659701318539946	0.828737417224427	0.231799079338306	-0.07997369343978	0.846188257663891	0.0578776682692682	0.401943381011682	0.677439708792408	0.754036158107038	0.633048863805464	0.311563120511104	0.86080862263339	1	0.53108339752287	0.79261566446179	0.589147646824458	0.348883709987032	0.535680676546275	0.589532304631736	0.631048929325976	0.602201831528858	0.496087247818003	0.500657717583859	0.728809997315132	0.452487500806385	0.726355519107454	0.6016318863793	0.51318481047065	0.0952822049157125	0.650248020241984	0.721256962119497	0.820078902813389	0.634783173990529	0.665612051841524	0.723650668848802	0.778372354515187	0.689393247511048	0.516987475498774	0.732295417604109	0.294429675244191	0.47950652157152	0.265098737719052	0.714961987006703	0.694130873418987	0.596732806832327	0.603072884429207	0.692665510863427	0.70909528056988	0.258723975058699	0.803786505889545	0.601196307964174	0.865351957473668	0.420468122274469	0.656810460905639	0.817694508675198	0.782218698717083	0.628405012004811	0.670748664897006	0.685207789117317	-0.00253553519830466	0.315352221100592	0.335693467328857	0.620715584768837	0.41157911212508	0.373585284804063	0.519732282713084	0.316799201604729	0.633002633946549	0.611188397378433	0.721555274857316	0.555490437287507	0.0113404003451255	0.647248265412515	-0.0351483277328372	0.581477252917731	0.671096067714064
ERAP1	0.622325863651625	0.727987954197115	0.692609575689784	0.531596625835701	0.784356584778552	0.730674994114566	0.592478983926685	0.555301985038978	0.733201259929662	0.54882802639046	0.7638018682187	0.472382265888088	0.679332754083101	0.741414831449775	0.712896262173417	0.616105659540814	0.627776538680381	0.818057039442343	0.566240514172715	0.31252892422047	0.643752725131206	0.489394004575187	0.472985554255636	0.205201112100605	0.520495062478789	0.585765404457448	0.387495043277372	0.568079870839355	0.608870336568158	0.491523512548662	0.50129003043522	0.608886796897461	0.680305839056853	0.505921492180555	0.447737343359817	0.263692178790948	0.717956048828941	0.625767082034507	0.587358046679254	0.264240348310036	0.734425820320938	0.596166683276722	0.607417248571016	0.633053695533723	0.404893377988593	0.397795673425654	0.526188521586346	0.530122680993599	0.64226538284671	0.587589908054652	0.691731257209102	0.594515640247422	0.518482681564179	0.597092294710906	0.685225449051554	0.5461395382064	0.730128258050602	0.713321903838113	0.575374180338012	0.449673267662796	0.737392631180122	0.554826232909175	0.55542042316643	0.652161309222197	0.486190727081299	0.618260162378261	0.455179274450101	0.61616200162119	0.668380268353065	0.418353747132019	0.715335117195532	0.704018307072683	0.600053999292193	0.53108339752287	1	0.531042878136828	0.806633364629971	0.426098307494749	0.626305487816544	0.716870387368239	0.763901875063399	0.58134528522829	0.654378444409741	0.338655723321802	0.631392094340314	0.668976703919866	0.450888577648341	0.752116479833124	0.609518169171568	0.31412757140182	0.739582651176778	0.540524182603459	0.717894298127853	0.521388945648526	0.654073766123811	0.752844624304443	0.473491382607857	0.494010349185031	0.675944599704959	0.554440984621354	0.663022845665398	0.676678567278383	0.646572418069947	0.778740094809947	0.530568142352159	0.791190103674091	0.709136856084948	0.757509240477641	0.675634328811855	0.296877839681244	0.680421064764663	0.763860746526722	0.590716120090543	0.613124759703407	0.657362402171436	0.769231673281328	0.643419375959397	0.689342811171843	0.765221706882553	0.597454494772362	0.360822944600587	0.702530571980502	0.735396366464543	0.545374482331272	0.606021344471101	0.603145660925789	0.550580685173051	0.707969180454574	0.535205778833625	0.647912915477989	0.585978081378183	0.52007888925274	0.335582972121551	0.771726517428587	0.239140360545613	0.726667832847243	0.562575631911256
GPR84	0.47070663879402	0.881979999897958	0.83229517337968	0.37432632946847	0.659676219691969	0.827729093415684	0.533507442809724	0.887535095149285	0.846066867374232	0.781870613757674	0.68264912818145	0.809686256424844	0.847702282002287	0.484869591331393	0.649529922720938	0.574881345998356	0.800060036226178	0.657804822334696	0.568314805730081	0.218580813370732	0.832826234750306	0.542535893056431	0.419964027547907	0.278986704319785	0.823944862503876	0.933230075830781	0.475544213447582	0.81829272293291	0.920630737086743	0.878533993888631	0.48487626660155	0.638125652553292	0.677647605145692	0.648043903552525	-0.0254086024472954	0.69157146708084	0.484596881409508	0.525143714646506	0.386132186248329	0.477476282325751	0.844088109083588	0.920912291731934	0.604557437717472	0.695747599911344	0.613557662120884	0.73254255556317	0.795217121323388	0.89007800656011	0.85354079169244	0.7522757576965	0.70286565931659	0.617105579354423	0.660687387582474	0.677481125263903	0.844075808101674	0.625454174419709	0.805550398897762	0.88640129507841	0.820359019836116	0.829962163592869	0.687377661885522	0.518750107133747	0.923551111313873	0.350559053458288	0.0460676333106039	0.940518592941389	0.231519717724526	0.56727122990238	0.575506272466245	0.663075344235879	0.726729282155973	0.359301151005357	0.710311091209947	0.79261566446179	0.531042878136828	1	0.666281241335397	0.131757547190761	0.68090356705951	0.699026740588028	0.749131751747095	0.767744909428342	0.663618256002514	0.670652433496816	0.718226763562065	0.487487758536208	0.766966117579191	0.68880395115236	0.531629436326998	0.116880480821451	0.752715967403617	0.695107996022478	0.776548438855139	0.805193318648552	0.904674934635317	0.786967795926304	0.905691637692234	0.591940152427965	0.597767665247258	0.583428723344341	0.40821886675315	0.571389811196299	0.418343932440005	0.721597962778733	0.690352344699982	0.694617144367086	0.760510695261237	0.610395761244819	0.719237382321046	0.41995202106239	0.86912797888771	0.700654306936232	0.8218923392513	0.268619578011855	0.663827967194427	0.788912361459664	0.859428301577173	0.465708546928614	0.780901007667082	0.828828908770193	0.013878247455148	0.384272221097056	0.462783250453208	0.787534521827971	0.445672554535721	0.540978422829717	0.625420269926383	0.386985492038626	0.775509346731753	0.781744793697552	0.856338479576298	0.670447270199629	0.102877439674327	0.732581097955404	-0.0111214028234037	0.709594789321617	0.85617472999074
CD46	0.804169617230413	0.828359419073454	0.788466170591951	0.742653335026107	0.828843925425498	0.833876248535438	0.779670957107919	0.630713948595927	0.88913671652402	0.780204723443419	0.847147822878247	0.68666991261143	0.800966823780256	0.867787666799843	0.874029182437334	0.669956993695681	0.623588186895907	0.796163869475478	0.761749934605875	0.378794796926008	0.814146441459899	0.406967586974232	0.365851362677413	0.0886227305201158	0.755718344627385	0.766332766870846	0.657805216551622	0.686879913515159	0.736701109182192	0.723352474390519	0.715633839782488	0.797558363572364	0.874055909188829	0.76139876325276	0.469009644240731	0.487400413265615	0.840544806279665	0.814641648020126	0.508295825511452	0.565512774965598	0.845712513162064	0.721418772778018	0.815572006763854	0.66535969967515	0.348686218744303	0.667429198091909	0.570966851108199	0.630371622166008	0.744915965803685	0.764146608637198	0.872008210231486	0.722003286197151	0.77292512109766	0.8190311318072	0.709791176662543	0.464406698206789	0.742906961256083	0.740490126113198	0.729123986884888	0.449892554741723	0.831271481112153	0.451841544450946	0.675462957156359	0.740671444241962	0.445043812104327	0.747124917862756	0.635853735327634	0.831809031929977	0.57440549263543	0.34053559890548	0.815668459615446	0.72921047659435	0.586935198827418	0.589147646824458	0.806633364629971	0.666281241335397	1	0.287682929234585	0.816621986653958	0.842494068331724	0.815977752404302	0.788051610591356	0.752010714523282	0.609159445114951	0.603591932499729	0.648072604576937	0.46227063563557	0.742034013709626	0.766825486338302	0.132389407250741	0.916751120783855	0.551536204320819	0.719995346213586	0.637938111538281	0.772816843588123	0.842691217331407	0.60996109509891	0.461722920355355	0.807273634947836	0.496587395204589	0.77491689384354	0.761961530497405	0.80102114418511	0.810965373469079	0.551839244077007	0.813586207189	0.794088813550803	0.757626392639128	0.78413474472504	0.572235237324615	0.81299034569033	0.793040332726631	0.688108790356452	0.412272293553902	0.767387320763647	0.772239727184207	0.741642813841216	0.629691783662844	0.919374752608561	0.744497259610362	0.321376288323933	0.705054099717875	0.857321545311592	0.728889873041948	0.678450853891462	0.655804664438772	0.507617788579139	0.762216352602121	0.756047033814102	0.846348196423324	0.687880046489543	0.516060724001833	0.19166117565142	0.873323733781999	0.0454352951196481	0.821040011956375	0.731899937035529
ACKR3	0.13015581473358	0.333452648800295	0.287587827983201	-0.0389416099955611	0.465420703931283	0.351229089117995	-0.2072026616826	0.373130543473404	0.284640893202957	0.0612352830478251	0.384440199504715	0.136044328105849	0.44956463475791	0.30498620819389	0.0856431394213189	0.708406616356401	0.572133837351488	0.546135013005434	0.130234081465677	0.405313862650686	0.196101543191136	0.783784936853336	0.80741363001948	0.769768040114368	0.0245792959838417	0.0846024844663372	-0.269892126989084	0.136857907453463	0.26471422681597	-0.0281744406125829	0.0186438849202665	-0.0382535146062788	0.1101349348758	-0.0367996721128627	0.188495438088525	-0.135473566921156	0.178037366521109	-0.0277863729504705	0.547308585247511	0.0358158983528386	0.21091851717579	0.263922278567297	0.219648473333026	0.58335389760226	0.600011996635495	-0.161669177709014	0.464788120928719	0.30870723590846	0.298845013264975	0.312172526872538	0.0696994544072308	0.0847870112326264	-0.124696252184064	-0.0660876996318895	0.521565247265891	0.693881248893449	0.456572336972377	0.433799078493891	0.00374832632920572	0.233627890360101	0.025392873798744	0.798132615067799	0.30391181218478	0.25905546209825	0.140978323244834	0.187094307322405	0.0849982680807229	0.040848174424637	0.62770284553533	0.609016234652057	0.247207320248686	0.525542802528474	0.506036950017824	0.348883709987032	0.426098307494749	0.131757547190761	0.287682929234585	1	0.0236475274579378	0.0353052682099315	0.409576917960642	0.268551263648553	0.208358061304942	-0.129313866195024	0.569357163233335	0.183079380996199	0.200340907725522	0.245853332739218	0.393277005250013	0.206408345961074	0.149641466614143	0.484226486982298	0.588579128143426	0.0189353989694938	0.0948216389880823	0.134881518075346	0.169854671237513	0.23731221285403	-0.0159161492204006	0.642852549050323	0.0182971935976275	0.24192626602466	0.133146622642458	0.481040808004026	0.554496427508195	0.167907254104162	0.241972752832735	0.444891320132158	0.164998919534649	-0.327754699926882	0.287090403222149	0.248726142851301	0.490642046692379	0.635588292670769	0.557345420450022	0.525136375470722	0.231194298773356	0.783358331233356	0.132268566012915	0.347444467768983	0.309531338443297	0.104376806565324	0.299310680536961	0.306305091448629	0.483094280697609	0.280470867324204	0.245587060260032	0.286800817419441	0.0436135792722053	0.134470413548092	0.128680819126687	0.139658802720055	0.0374440838716104	0.440005933503581	-0.000917098769375256	0.227996809945171	0.203151221918863
CD69	0.70095828025767	0.732743435001613	0.730398692114347	0.61539197987929	0.668391106408888	0.799042474452792	0.742142226588979	0.594267167803477	0.870848472138831	0.761224446152275	0.800734124181234	0.555444575834256	0.651977233615745	0.74765605369333	0.85959384540469	0.470997055746549	0.476266421946061	0.556821249411461	0.686705375189355	0.228133463452784	0.759508932299562	0.241568638252341	0.155100171033867	-0.10359462842219	0.730984990734072	0.746444277753546	0.787878129499066	0.71724260761639	0.632860001716607	0.73113716558349	0.818758150899435	0.830806828780834	0.766946175050842	0.80071350148398	0.367086178142186	0.455549101610111	0.74580490168908	0.75811018591583	0.462769066398316	0.531571276571599	0.871471418722255	0.688653323984307	0.686367965187374	0.546299432814425	0.166033018464144	0.750837881725594	0.479493991684679	0.60713344740303	0.650418033105316	0.71379080125034	0.883979048095849	0.704171001421765	0.796509267750282	0.87081857080349	0.594525253731543	0.30142825936281	0.603876854723477	0.62733561173546	0.693536629870747	0.413881066467515	0.823787170499208	0.254906887178594	0.592093973223197	0.59151276266502	0.30781783352586	0.759883899423731	0.48707651799613	0.837861978208129	0.361985430877084	0.225030475561743	0.67215666497118	0.569717336199773	0.474547584726438	0.535680676546275	0.626305487816544	0.68090356705951	0.816621986653958	0.0236475274579378	1	0.865292390869474	0.716632526061795	0.738127501382054	0.708572427907932	0.694488084440541	0.429318822488228	0.586224851380175	0.430439063266519	0.700175620839869	0.711287317526055	0.0644289050137736	0.891706428632292	0.402324404376504	0.554948420053861	0.618279887709649	0.775112780113229	0.788534164217299	0.610963308076399	0.453268954562382	0.731929649501269	0.28882158012206	0.793948174242438	0.67765981758816	0.704213424878682	0.765777032911317	0.377842035736667	0.796758601499298	0.667247041072318	0.649397821626276	0.755585895860087	0.713124813956795	0.769891549159042	0.763226997404305	0.584498417820119	0.256934309780675	0.619962072752798	0.646562348799637	0.705805688222478	0.412051605936434	0.900866768219997	0.68943189775008	0.293758620533739	0.652728853320091	0.692625770267152	0.659746845603496	0.523427082984275	0.669391786548405	0.544443432257622	0.601737837164664	0.790248175051132	0.830372250512697	0.714680874380914	0.597119354391045	0.207723193306371	0.737149878278881	0.0485237612384352	0.847352082878871	0.762257886133853
SORT1	0.660279299694331	0.754775521252046	0.790376378139884	0.621642917900737	0.67689754731861	0.779432519575567	0.790162495586656	0.607005561838115	0.836040701653624	0.711397248995306	0.810716607702544	0.602663904937503	0.711913974901224	0.751917115449115	0.817902751500515	0.478313748482436	0.533941537643332	0.624009470528493	0.636192036066958	0.112981180214033	0.732210750230106	0.294042014471872	0.22072778210549	-0.0473907942836624	0.735611797630521	0.770032665887523	0.723172357214432	0.686498343897808	0.701040925257605	0.749775537474001	0.704102622959632	0.788374677697435	0.753446760056416	0.769859053975183	0.220773913275294	0.532970413651031	0.73534927715981	0.728409794882255	0.45102465614439	0.484948491777539	0.834645734229756	0.678452120861526	0.671168778839275	0.601555538495302	0.243892787052622	0.757060867093016	0.550300085975296	0.619267810737806	0.718186150581104	0.643087558403884	0.880481691426104	0.716066475471385	0.768121599715649	0.842326612914714	0.640363435429582	0.35712048806785	0.734237081384956	0.681115961631345	0.759753064199444	0.457064417643588	0.837410783466562	0.301801293054584	0.630826962899893	0.543428759525166	0.369376063092458	0.764176512515169	0.420964267788134	0.830952869043355	0.508958032187771	0.295530529321842	0.755023436930212	0.531125715470236	0.587432122958602	0.589532304631736	0.716870387368239	0.699026740588028	0.842494068331724	0.0353052682099315	0.865292390869474	1	0.725801917513298	0.664739647546108	0.746284606406926	0.723866404957667	0.520438644243188	0.755193551861905	0.465923275755494	0.81491663037029	0.669767144435416	0.301323451000941	0.915826004295998	0.517021564112892	0.644926321008103	0.618088495650424	0.782442897418033	0.911801748134468	0.648030087180415	0.592689429332757	0.828917456863844	0.384532799744019	0.765070097574198	0.677614493288513	0.670696789191369	0.802260715793236	0.426040340977101	0.863186784734262	0.779237093868912	0.724248482980241	0.779572814885326	0.687541298208853	0.781716211499339	0.870913942747453	0.605592323504272	0.397457983841628	0.58705537909027	0.684178860267975	0.667695744945352	0.447197216815496	0.902857639684958	0.703282156709128	0.190665707737065	0.645657225656553	0.707832919654937	0.627105655638493	0.516696743671677	0.671185572387655	0.61601434159695	0.615165127753936	0.773729027905004	0.823574571010727	0.7593456399482	0.684501743193609	0.423358802564435	0.728282240499849	0.278755376885982	0.756738378671854	0.728581596978626
IL6R	0.688449062293315	0.853849225159886	0.81270388315456	0.593189109112888	0.820930085871315	0.852139112077892	0.58414031020952	0.722028764307873	0.879479632667864	0.74834945309721	0.788849255589841	0.653565721299041	0.828297897936242	0.706359943709832	0.789745076693933	0.703863569066118	0.745447140189981	0.798345349429336	0.716386142590235	0.337628350630685	0.85121146045596	0.57458620226224	0.525662393575976	0.310480078888826	0.727253345294597	0.765116913622978	0.489529498990513	0.734850718159518	0.760774281933236	0.689886343146234	0.601035145665094	0.669055572449002	0.763197836789014	0.624778222875121	0.387007606402573	0.422584306098621	0.660686603369138	0.659082386478235	0.512336524077607	0.419661653314993	0.846161181394958	0.789356734237032	0.717101301988029	0.737451287080238	0.522915077292972	0.565105013205123	0.625643481644946	0.71518058002774	0.78517818007207	0.80755986814187	0.795797883062272	0.661502088789349	0.660320531978786	0.696442073068345	0.795833565176911	0.607817174671572	0.758336762873739	0.831034680158831	0.674531154952942	0.615204516076886	0.756615559133156	0.620867868512944	0.768414335352051	0.60112823099445	0.362287596602358	0.770826083763709	0.494021709325267	0.653233153483814	0.701801720028047	0.561007049099345	0.702285675700152	0.699721950833124	0.623051678728363	0.631048929325976	0.763901875063399	0.749131751747095	0.815977752404302	0.409576917960642	0.716632526061795	0.725801917513298	1	0.793599517057497	0.780359396338148	0.529642858226618	0.666108930504472	0.52829398877809	0.602547441864779	0.70545525356135	0.650010253599674	0.0918530700103127	0.804999006422102	0.613514302993079	0.8036623533215	0.657448741467289	0.832014757531297	0.738984482593909	0.702775316689305	0.469064415252674	0.609270038973309	0.584641190856352	0.604708249357748	0.626088731344349	0.703583816042474	0.805885855575523	0.606634291478542	0.768601286805315	0.764310089868404	0.687688660770384	0.733764544508224	0.382876215830065	0.839914979215687	0.745792438405638	0.767698565710736	0.423493279307595	0.777730628036699	0.813933195771233	0.795151882343483	0.673175994847342	0.833480187128157	0.813891353112647	0.336486385393621	0.604241250936822	0.745229902825254	0.765182307704168	0.697353020255899	0.640285741711893	0.551423661466487	0.62855536277145	0.698608617927244	0.806676950843533	0.788641185359622	0.590898688265206	0.134738505528252	0.899503538239561	-0.0255633663623061	0.804714275112662	0.778031301905849
RACK1	0.827504660348633	0.827811533579142	0.797144373087013	0.617040521468223	0.734189729843664	0.829185108332463	0.58285899191554	0.746985017622126	0.894408856017333	0.898353354858899	0.666615463830663	0.728445036078773	0.796366830381247	0.634752395536665	0.78568661741039	0.638576394543676	0.669233490316931	0.685651665646644	0.883671181994758	0.548304977952847	0.874942606656807	0.426477021296086	0.32327880876857	0.140680508998881	0.907539897085864	0.819324640430397	0.623743928390906	0.841154893315345	0.77366436887642	0.842643475099912	0.700477366028842	0.68556290486637	0.855668769070814	0.71507180729	0.412114521739406	0.569539285854408	0.677165027972924	0.757964827047504	0.501536152189451	0.594371854166845	0.848578696554277	0.859032031077855	0.846958956078228	0.625625730416442	0.407051590453592	0.733171348443877	0.638880974805628	0.760473645110303	0.825823214208131	0.98281354107141	0.768856965184264	0.6235629858963	0.775199968090017	0.722715076681246	0.722559365497063	0.46706810269973	0.647627076031794	0.751209095924224	0.618739760910813	0.533850042322405	0.734091357102842	0.485304514788937	0.846741830806591	0.6158700011315	0.281545585558003	0.801411476235625	0.70490497190612	0.701519895280582	0.474181540092227	0.415324031105797	0.624459303297586	0.656544598106725	0.518388122498173	0.602201831528858	0.58134528522829	0.767744909428342	0.788051610591356	0.268551263648553	0.738127501382054	0.664739647546108	0.793599517057497	1	0.76152960725351	0.71667911471795	0.537618201360703	0.3579477921698	0.503821029876214	0.593005480590836	0.642039137778521	-0.0207713535036143	0.767254152209705	0.544457821848563	0.714582872668124	0.751979763408536	0.84979674946351	0.67294715129199	0.769788522743754	0.357448724927497	0.581532310698198	0.448040256421443	0.510752306794311	0.577846500303792	0.651373190142406	0.666541288966157	0.561613930933743	0.615998746151691	0.723476882149914	0.596693775649671	0.693494690902794	0.503191856399951	0.84957404668595	0.655747596874931	0.80939253317387	0.257702688316716	0.821326982355178	0.705936912285306	0.84426718536446	0.515501019238463	0.777805782691371	0.888736623101775	0.43175173270779	0.474175443101402	0.680318516081777	0.965275804609153	0.600531761907712	0.603659221174406	0.475928961535052	0.616817577228516	0.82316361764894	0.879628738031791	0.812104041868126	0.613794195344871	0.0182831139920372	0.8892117588114	-0.166293425151665	0.780346776328702	0.921162628702799
