""	SDC1	PARD3	EGFR	CD9	TNFRSF1A	SDC4	CAV1	TFRC	ITGB8	NOTCH4	AQP1	ERBB2	MYLK	NECTIN1	PVR	SDC2	NRCAM	CELSR2	LRP6	TNFRSF11B	PLXNB1	MET	KCNJ10	CANX	TNFRSF10B	KCND2	IGF2R	ADCYAP1R1	F2R	PTPRS	NOTCH1	CXADR	TRAF2	RIPK1	PTPRA	LTBR	CD99L2	APLP2	TNFRSF12A	MADCAM1	PODXL	TRAF3	BMPR1B	TSPAN5	LDLR	BMPR1A	ANTXR1	TSPAN12	SIRPA	NECTIN2	KCNN4	VASN	ADCY8	NOTCH3	ADORA1	ITGB1	PRTG	SEMA4C	CNR1	ERBB4	THY1	TSPAN10	TRADD	MUC1	NOTCH2	MTTP	TNFRSF21	PLXNB2	BMPR2	CADM1	CD81	INSR	FAS	SLC16A1	EDNRB	LPP	IGF1R	SMAP1	MCAM	SMAD3	ADCY9	TNFRSF19	PILRB	LRP8	LRP1	ITGA5	SORT1	PLPP6	TNFRSF14	TGFBR3	GPR37L1	GPR37	MCFD2	STX4	ITGB5	ACTR2	GPNMB	ADGRE5	ABCA1	RXRA	CD44	STX3	UNC5B	ITGAV	LRP4	LRP5	AMFR	LSR	CD63	IL6R	SLC16A7	ACKR3	C1QBP	NRP1	TLR4	TSPAN14	AXL	SCARB1	ERAP1	SORL1	ENG	CXCR4	CD74
ITGB5	0.673533221391381	0.847220422912291	0.759856491741034	0.640982907699248	0.822823939688994	0.631559026373989	0.544178011120022	0.641513551074005	0.796359075229443	0.829201409402346	0.772369702447436	0.778170869840636	0.869780765962731	0.721130929767728	0.799771780599928	0.820773659368925	0.81676714902238	0.815101178149578	0.844162402283711	0.780567533103721	0.792118512405194	0.626586042508988	0.751396289088741	0.83339760542532	0.872196601059043	0.591815984007243	0.907601747216591	0.554582992169252	0.793678784633814	0.84463843438758	0.822993745800214	0.715201291412456	0.733579035945593	0.848301982826792	0.807396683156732	0.903756346216704	0.832153619656386	0.843715190950788	0.601233191337022	0.83510279878149	0.788469985265533	0.846180427880179	0.844025341198261	0.790923040423847	0.804307792925606	0.797812916607696	0.837892116909602	0.672006148869179	0.81718558421509	0.901145185968363	0.698295841983268	0.708210815806171	0.617543361133231	0.730397598549828	0.63914323299465	0.902906878258634	0.803673522028203	0.877620658937503	0.729203609504724	0.749770890915066	0.654132905195149	0.691282410774259	0.758485738214585	0.851935445599304	0.84612555450989	0.792612044510237	0.777862533857872	0.930363574756365	0.882527362575098	0.800715224335674	0.832050371082219	0.774697858767864	0.77441249813235	0.671254085135229	0.782261737082615	0.870140524569744	0.856109009114688	0.758167475258853	0.79324191286955	0.814073099107782	0.813441012092294	0.730405240991415	0.839823870397351	0.703065593978345	0.84155486304493	0.89880231967357	0.854148679068974	0.714400739837137	0.903634445705156	0.690848839712852	0.646074883956135	0.814978403523918	0.816418919586859	0.763604923936264	1	0.885433157494718	0.546605694812183	0.707246073148605	0.872068404910702	0.872141699707287	0.842818125502058	0.799908664618243	0.49277269298462	0.832974964615266	0.637314670419905	0.739750624076636	0.856072119062322	0.679016600190966	0.727637306659108	0.892722191322583	0.754444390580766	0.750011789033971	0.695659503218	0.908358582514943	0.769023617355387	0.807497545488871	0.813263968952036	0.726873857027224	0.815172119403296	0.718016374202068	0.743913907243062	0.215232997860853	0.395281756882738
ACTR2	0.643042692212157	0.913878040657777	0.858971881013535	0.7267933655724	0.861937827836822	0.554041261748984	0.469953391664078	0.687343504828433	0.885023894097987	0.819059318674368	0.822276034143322	0.733240027448786	0.880026678232722	0.840056656214132	0.863812081671736	0.808673152930285	0.905449437480238	0.888544703498282	0.914688705936878	0.778178740516123	0.873214941907725	0.551440159609021	0.857611090266316	0.937534455282806	0.900089371442077	0.605343031018364	0.920678520547858	0.603506867747496	0.854677064685491	0.866854952855873	0.910344625753368	0.817092554276183	0.650739220090272	0.896360479452505	0.898802218319229	0.91995207688114	0.901870524305174	0.941923752521845	0.627532964276807	0.786448622945172	0.873906886160112	0.884921817144801	0.840452803356964	0.841718843716278	0.878998846727636	0.883451785500871	0.915297207202571	0.825729435828966	0.810885339819244	0.878172696995045	0.787971610332935	0.617994464841303	0.515493802123086	0.654663479265938	0.757123223013195	0.946645146492149	0.888852876102967	0.885169603036822	0.868979539162694	0.857435054686017	0.687673527213438	0.574728730054148	0.781687186436253	0.79956492614829	0.906655636893104	0.871383604824685	0.88457013460021	0.936055192094307	0.956457297453985	0.878688466292169	0.863926847904063	0.760101287026563	0.744231613433154	0.708776441562889	0.890104360294342	0.92843641585353	0.841802846417566	0.867206549123666	0.833333505202686	0.875864400052135	0.870125216863414	0.835820513662774	0.892770309789161	0.851475093046961	0.90652759585989	0.878325970553532	0.922200565015096	0.665908790061065	0.870176602640543	0.625543663062407	0.829793196134743	0.848886016218026	0.842987009330266	0.798456516409076	0.885433157494718	1	0.430952775934338	0.890028716855175	0.820035628785885	0.87055417492008	0.892102115910338	0.81447816504307	0.395858999440397	0.938552787687454	0.690035133371383	0.845132436052204	0.883361702195014	0.684137695508026	0.81092883315924	0.897863720219679	0.858469573684223	0.718355675256796	0.749331086978413	0.917345924618685	0.781809891985898	0.940237644216161	0.832714840832609	0.692775415682545	0.926160624817757	0.804778013541497	0.7196542923264	0.333758275988838	0.444102292032908
GPNMB	0.241266590532726	0.375378652382434	0.422675204274234	0.478986175334197	0.427814782981282	0.831719461824956	0.771304252687008	0.716102243281437	0.244335332524066	0.360499188058307	0.325361220185416	0.573105055607608	0.37714492788464	0.31556788352463	0.530299061719238	0.551782491981946	0.283829333925786	0.341509181784004	0.344241322981288	0.475135544682449	0.334659076095748	0.824925306923061	0.18287314751189	0.459982490091922	0.498884193609465	0.720594644801648	0.51008566637997	0.208410179986191	0.286247829235088	0.376625938777682	0.319174847273399	0.468220567346268	0.581453518322002	0.501346709234533	0.366927244429749	0.525386824153395	0.298541755069515	0.345547439332211	0.514757399416503	0.509663631767265	0.304897125770369	0.500382545595665	0.362324314950269	0.214929869920801	0.482529824671359	0.302900042829169	0.368478094265869	0.154645889602197	0.751697960256506	0.53215397719773	0.181723490002132	0.348848638447246	0.79923108052807	0.732049187914257	0.280835710630451	0.423979303792359	0.308970135991054	0.513846351503206	0.347539274462106	0.205452259837571	0.1429060798971	0.34263688841583	0.456402854183478	0.292229937833691	0.344496299297914	0.229845222600393	0.436604725325319	0.550033746210519	0.454334371278788	0.229740441691641	0.319891482234756	0.480991316486127	0.577876334910302	0.726365041029823	0.210870333997313	0.458956704397301	0.613192199034709	0.382541936451587	0.297203642577729	0.302497228871444	0.350429855493057	0.333937690079189	0.555740477974565	0.195529794737177	0.510237593366416	0.520571019078462	0.39073810144555	0.352064736532839	0.446208220246962	0.684379527290687	0.108435781905057	0.346476550088787	0.517617856170421	0.541555242479378	0.546605694812183	0.430952775934338	1	0.312880774637539	0.753813913820999	0.682585928728425	0.530757250889477	0.757840186538923	0.896391822749903	0.295216747052187	0.751578687917142	0.307390849137022	0.570251303674872	0.352254070644653	0.343904474195374	0.433872101904047	0.290899930420506	0.243654689009664	0.312575018737206	0.610826386075828	0.452793282689987	0.344031900086794	0.59152763847666	0.827458945530935	0.310854397107434	0.414474266469628	0.365135874588083	0.318906398956273	0.283353755402322
ADGRE5	0.632701677520132	0.907189992897001	0.917133130252648	0.752034781339092	0.830474590691635	0.502283885151883	0.456299539579671	0.730888304789581	0.914065724213775	0.734219004828341	0.809471012359586	0.666024939931316	0.81448174020328	0.860688342633409	0.884786930760653	0.787261602682236	0.905907112043829	0.888333353142783	0.913909004071421	0.765186897152551	0.882441716278641	0.50924664729366	0.876861432872081	0.933176320486048	0.866649961303456	0.671105152860279	0.859083487968163	0.59488297951174	0.817331781319738	0.840149412329334	0.916065877719539	0.860102900002015	0.616345669692545	0.869630935459576	0.924769481709654	0.856143142962503	0.882408317361183	0.912019795104061	0.640161170800998	0.741471358250601	0.822480486949531	0.868929188417054	0.81142565697406	0.866779987231098	0.880994994294755	0.907641797796255	0.902436480892025	0.890447809719216	0.75053625199969	0.763959935461194	0.793804845671586	0.554370925240998	0.48909873629855	0.605544298074862	0.798294137759904	0.885454244865182	0.902818287986591	0.798780588441713	0.905982128032272	0.900005868139497	0.672491020786319	0.550954512949604	0.788767453677093	0.717218660731054	0.89798575560048	0.878266067887939	0.848464539992069	0.799860137374476	0.906080308115935	0.883576895980131	0.832290960564857	0.654684826795132	0.682211696468419	0.736116814236601	0.914341524068501	0.90913126665335	0.789319231717296	0.894749894329288	0.78898134440055	0.890909715103124	0.862138790590391	0.866204754079058	0.878475357192535	0.910955801348153	0.886390034743022	0.717427783753536	0.893656111309712	0.667025808985206	0.754974868428334	0.600782830818998	0.894356250196939	0.830827735341577	0.844351906163539	0.780361516438962	0.707246073148605	0.890028716855175	0.312880774637539	1	0.664088927332307	0.809261086976722	0.834162367039403	0.767113734337109	0.29687349112006	0.897612155051964	0.708765852825993	0.884028283997776	0.843839738222518	0.648905772101071	0.820632168986734	0.724748987157703	0.880809242671941	0.584886533387412	0.77552107655487	0.82272800893359	0.539775439998876	0.856331044892969	0.629841471519913	0.642945529130998	0.854639047432137	0.606226071091983	0.490847446025318	0.223786512275005	0.133641265988535
ABCA1	0.449147130393155	0.755829065875786	0.677480851400781	0.571462896788121	0.684394743377817	0.683039457846233	0.574729551838954	0.704899249989483	0.693071823411089	0.792467251406718	0.655325578240937	0.715483270808774	0.732715455011966	0.57627403618181	0.822048646316092	0.70297238458234	0.713564151728602	0.693789903278262	0.766544948243609	0.636257203038722	0.66636480456608	0.730594628567984	0.61173361325013	0.780735279174786	0.784856685638652	0.672646372825276	0.882300570175525	0.397747306671946	0.777131702428912	0.802172449687984	0.72328617130189	0.643614950123676	0.606147031276164	0.777410319535025	0.701570801704051	0.811740471396515	0.695967498233743	0.761439419780016	0.507534838088783	0.815273421763524	0.768810950964035	0.764575577821899	0.687329148687594	0.582012541390555	0.760823373713311	0.681824484749756	0.74041828315997	0.514803437497448	0.840490923162324	0.757709170142539	0.499190783802388	0.546310113343538	0.70193699347753	0.673306941353386	0.520812525390442	0.812997152895896	0.735318078569083	0.816167757154048	0.667642785903358	0.611300343654465	0.376317591206514	0.552516164126748	0.601349287236457	0.676310733952706	0.757755050962038	0.636608800648677	0.694434233940541	0.85961063424344	0.855330959715897	0.654547953912641	0.639790546556256	0.84149015554688	0.673909156858837	0.719845983934634	0.624976284992908	0.810989370936826	0.864395452464269	0.644569595501104	0.711530527098554	0.750601617505435	0.709086133412315	0.608741778031451	0.846271549857987	0.590073436249987	0.768697478005667	0.866647436636348	0.755949699780231	0.6064938939297	0.823178783085669	0.801422561772829	0.505217749723869	0.668369455602788	0.726463039508684	0.6779479904931	0.872068404910702	0.820035628785885	0.753813913820999	0.664088927332307	1	0.915926458549922	0.787924697593056	0.882920147600746	0.641663750328051	0.710533166689834	0.728870067738212	0.644536718217916	0.795405918391302	0.487835082477079	0.568688459472422	0.852371690619702	0.636763885234636	0.72604452859705	0.501212977462927	0.929006923066783	0.814149824652277	0.78214429260067	0.838064266940841	0.853303860073648	0.728081232289609	0.712644645281448	0.766013079659586	0.376034970628821	0.4403941437625
RXRA	0.634035233159846	0.849098602943017	0.839461590254141	0.679088737430598	0.774926523258801	0.707721568344717	0.645560394405573	0.782814254382901	0.815935766025895	0.791935805546387	0.739174332273681	0.730425066336431	0.77891872935205	0.699058712908577	0.918421595887683	0.820789133261283	0.801788840447604	0.796691048881317	0.848626761985089	0.747528880252794	0.79921076156113	0.714648881818868	0.710941554947004	0.880376854960945	0.865688938587195	0.75553123625796	0.925149389166186	0.448860661920277	0.785021943095117	0.861647884607958	0.832619175310825	0.772265644925585	0.727772736347647	0.86308293675811	0.835359592245701	0.891719001074885	0.804823196932765	0.847748404939742	0.605745295587014	0.863525490621699	0.765538847509239	0.855626811221192	0.790796055441269	0.739482076877984	0.839678758046384	0.808503583949661	0.819430150548539	0.666459777305757	0.891100799138841	0.837742270281115	0.629842983697344	0.629257579199534	0.717235001299834	0.736188125642496	0.627406788305969	0.884361131624453	0.836299546943865	0.880991486020198	0.768055984532614	0.752394972053815	0.516179641753208	0.667733722583985	0.749515016652055	0.727470189999513	0.864727379336768	0.751243541951896	0.779231976627812	0.912522324691448	0.894199510634356	0.771436786003419	0.771892720298138	0.791876184112422	0.724260422478552	0.794370475064495	0.759384635750958	0.895408607118319	0.892210473013276	0.790798955382127	0.764264781011202	0.837257674656824	0.800301573840905	0.71636797384588	0.897357553113066	0.72641713348868	0.854883428456519	0.825930946928293	0.858222138653134	0.727409304862055	0.830773105750322	0.826983489266443	0.645132991947318	0.759582818795848	0.847835537165015	0.778998896928561	0.872141699707287	0.87055417492008	0.682585928728425	0.809261086976722	0.915926458549922	1	0.833372757579707	0.9144750664671	0.617843537061899	0.793412328274588	0.804128318556842	0.776662811487612	0.887600624516533	0.582927151336568	0.700300595658221	0.812713610991868	0.757465981179924	0.727915231643038	0.663736351565491	0.92696471860012	0.715738301640503	0.816106474731665	0.82471611759035	0.860580834090232	0.765200161892997	0.710771135868652	0.652474464812361	0.29401068295227	0.348197460135101
CD44	0.692981204006888	0.908348438643286	0.889209307572585	0.814090529526285	0.92209171971854	0.726667065025602	0.565635483435766	0.774844378645774	0.85285726498753	0.718318198638913	0.901041432713987	0.803037349724453	0.926187839732243	0.899844288915525	0.868945489194534	0.850360118868255	0.914338952590183	0.936992763875406	0.881391111280766	0.843136717611137	0.907859520801351	0.698058438072501	0.825135252555482	0.948716873679998	0.939233482592139	0.673450914681637	0.900467748152507	0.660883857683372	0.786585308439458	0.818781229124123	0.874180416509708	0.862889091108917	0.713624198687242	0.951097634639943	0.90388405983958	0.947411432093591	0.923525362090647	0.922325257627723	0.746644692593346	0.739758356820815	0.798937637047059	0.923671390721345	0.870476811000099	0.825494951376393	0.923856390148805	0.903872414588465	0.913181824729786	0.830616882365322	0.849734349032022	0.870111803054003	0.749217962137509	0.570859889053245	0.668494785030228	0.740564075129568	0.818482354538648	0.896681129158113	0.85927656781593	0.86565167053398	0.919575917856396	0.822927229929485	0.685812560288739	0.569121092183165	0.828572313200827	0.860497949752383	0.886120475710972	0.886372308628212	0.932801401282268	0.889944286891141	0.924084643913451	0.835154931250575	0.850196063964283	0.698643201996139	0.84543772398558	0.832303446393721	0.862020006275703	0.944363665455421	0.877064191436287	0.889605158637507	0.770887603476965	0.841541725087613	0.908954974059496	0.883727519439796	0.897326174188066	0.866305808894281	0.959445602680627	0.792448630831752	0.930974873611223	0.58597719190728	0.802289631485511	0.65581724893923	0.799919244086837	0.936377993497032	0.877635159243855	0.821813992780735	0.842818125502058	0.892102115910338	0.530757250889477	0.834162367039403	0.787924697593056	0.833372757579707	1	0.853028989164221	0.4524505158329	0.916032910571925	0.788267985047003	0.871849048089326	0.894038960774656	0.725276893956235	0.831518103872376	0.849685762273492	0.88937944396874	0.524086540383915	0.766327642832647	0.879904368905148	0.620041430215966	0.825399069594376	0.680953277530722	0.76943121572728	0.901546600197147	0.639719494248197	0.535649444149941	0.151811820928313	0.176894417548452
STX3	0.563999638099716	0.778245966015922	0.812316271804759	0.706341121460437	0.765557510396562	0.815022186839114	0.687178068382576	0.851691587939048	0.727837007075272	0.71577099280133	0.72488286406043	0.702090131841774	0.761495549257576	0.732995122443289	0.861848576379444	0.796020214991806	0.745786710347286	0.784360671740968	0.764295614980978	0.709568939254084	0.76168794423859	0.804228672511627	0.656042197373422	0.872051532333675	0.841195216864106	0.776205067090353	0.858822160264842	0.502648676626704	0.691909317564754	0.760408289713486	0.761296084218228	0.768948663230878	0.690460599248524	0.856579092225227	0.787763810584942	0.84725746438137	0.756419895578491	0.797499879162328	0.669187022322787	0.754362246732776	0.702933354817166	0.843427359043295	0.738406286501187	0.652514986936194	0.858139217432083	0.778063108455216	0.771989939817029	0.644089815648211	0.909356583600982	0.784066852310574	0.568630504074478	0.519153169874536	0.788342893784533	0.77162204042193	0.666577517970318	0.813341813711676	0.763792223152611	0.822033471085588	0.783659505519278	0.668443931524604	0.488516040203804	0.560532750543365	0.702016740902878	0.655783933827129	0.791918001539313	0.699837371401295	0.824172722244751	0.847402604134023	0.84397476504317	0.673423882737569	0.685359860945261	0.740495497645955	0.694329619609529	0.881686957572608	0.689290270239015	0.856708987503833	0.878235282867198	0.76706123457729	0.683349993362	0.753635636108266	0.776702009930404	0.742414619792579	0.869788266790455	0.699117541549672	0.841388905270174	0.792433496022387	0.805191363021086	0.543097115416892	0.739519746164087	0.830781328783887	0.609601892048067	0.747865006759508	0.81505367857069	0.754896806926957	0.799908664618243	0.81447816504307	0.757840186538923	0.767113734337109	0.882920147600746	0.9144750664671	0.853028989164221	1	0.698003323397332	0.760585373934044	0.853670608175621	0.784164522997792	0.839194878067877	0.540632094163416	0.669869885935705	0.761372534259987	0.758136890149518	0.524642063364137	0.621619210108751	0.891845975061113	0.647322712849771	0.7766714373953	0.749827813146045	0.892205925480419	0.741918460047323	0.669510717831766	0.58291361929015	0.283130585827674	0.288920149262734
UNC5B	0.212167623187167	0.305636707828523	0.383032098332863	0.557367585336415	0.442858287203462	0.830840050689664	0.835938461323514	0.731677257034965	0.159944401593176	0.342172741147035	0.256199388738065	0.572254678566145	0.309861137000307	0.310139411369022	0.451787235159627	0.570285239620836	0.215850750215466	0.306971983059974	0.294439484622174	0.471712930122207	0.315142811427208	0.79052928927888	0.178047464868585	0.406621713596839	0.429434215408376	0.714054251668981	0.40503278072967	0.305876567585655	0.216213778338056	0.266598983722671	0.310680328760997	0.461054221303491	0.628260360640723	0.432026572535663	0.338745628867412	0.485195869239998	0.248521713058202	0.268938734310651	0.616448554040705	0.426547665220958	0.274592312189093	0.46778040839185	0.334030669129836	0.206606089762898	0.4798355214553	0.239531191603172	0.334291452051636	0.156174949836495	0.739503906655507	0.549639838662015	0.222461657036328	0.367252562346047	0.781790905982105	0.759596265230131	0.356227822463484	0.384544101062407	0.22638574984108	0.502797845519728	0.306942843466061	0.168364210573962	0.245992262993286	0.342318754886526	0.492019607865517	0.227039093658105	0.285385563864386	0.194529257131038	0.419961529805872	0.500846576538068	0.393944322348705	0.190737079812083	0.333150948850701	0.406689782619381	0.515483872405616	0.731312063294805	0.185967685604147	0.371433624209859	0.529569715124207	0.383625901773803	0.278485504870361	0.219556407850651	0.346162089600731	0.353961717496861	0.45472216779836	0.121083349939463	0.470409543043155	0.508916877911899	0.319612975067053	0.357516628004792	0.34166464128995	0.572414987840938	0.115697191326116	0.294139152903644	0.514758476242422	0.571690800280155	0.49277269298462	0.395858999440397	0.896391822749903	0.29687349112006	0.641663750328051	0.617843537061899	0.4524505158329	0.698003323397332	1	0.254087787644986	0.735026519766487	0.261570048322211	0.53686785803313	0.395722389620523	0.392925028045812	0.363925825842298	0.200183659666194	0.157549268812855	0.377169661948972	0.543232940332926	0.343316782866047	0.304339867952511	0.575058933372253	0.784151655134916	0.237895257679881	0.377271955391373	0.330755997675754	0.296933789843864	0.278374942415528
ITGAV	0.725722486658334	0.941376870441958	0.914666161896578	0.768325296121859	0.921449014948204	0.539800010172457	0.375531897641111	0.685252046469947	0.940308353584552	0.765757671170294	0.898936845848015	0.738783042913443	0.928809762380897	0.928602435436303	0.843796964954127	0.807141689826669	0.967298307607831	0.97261649537889	0.939920844119946	0.833864922311001	0.943022201706453	0.500511375476832	0.947894965751377	0.961234462565239	0.935395560663104	0.576472414718868	0.889028692344195	0.74676344056779	0.822834375333294	0.859646000618535	0.958920087425497	0.866758236140475	0.639527163296114	0.93171584042542	0.954140279992911	0.921396243461871	0.966745239815946	0.969002674396356	0.663677740089354	0.735655943006927	0.8551174129608	0.922010384678191	0.913357556410381	0.927419947845742	0.921109926076642	0.961366965091118	0.958524972842769	0.935732873356853	0.765282947277834	0.836527044496614	0.850915264812	0.575663901169344	0.492339785973123	0.616614718728664	0.850473641587673	0.912288388807838	0.91966262744586	0.85198679290376	0.947264834033407	0.936141011460069	0.762644910499668	0.59905809302492	0.808417680842606	0.874362852559958	0.954291572325969	0.96781858713341	0.932297029439779	0.886767853489975	0.938115884172485	0.943061609545648	0.909503964114531	0.663895341525797	0.707836905647238	0.716076178430123	0.966810292375672	0.941068221849593	0.839618633699213	0.922234767307507	0.802730256790331	0.897460570069665	0.937128876624753	0.914131963999716	0.872704085230693	0.942131177843897	0.947033053274511	0.773701296024761	0.948886754601407	0.620823550427423	0.813624333732856	0.536448357361183	0.931916349734435	0.940022553406053	0.860936521553001	0.796529296497684	0.832974964615266	0.938552787687454	0.295216747052187	0.897612155051964	0.710533166689834	0.793412328274588	0.916032910571925	0.760585373934044	0.254087787644986	1	0.67020367514008	0.925702213582135	0.866649856399781	0.720348061766267	0.865082690116931	0.840353286590515	0.923960363179969	0.613647978188947	0.809130826313765	0.849454584671313	0.642689132760052	0.898654183444329	0.67233854754843	0.648017408293044	0.960553833602476	0.686623320677066	0.553483480559537	0.10275327926508	0.229632372981505
LRP4	0.52442155990695	0.695485712557796	0.79177791597315	0.822120695493244	0.750066505900886	0.855938656412067	0.771685573709592	0.916514809129475	0.617185988181484	0.513131500554575	0.616868105537821	0.733307624562954	0.665218594215942	0.730050541210232	0.751557950361374	0.792903813667671	0.667588951615636	0.71807952466268	0.690347657192322	0.743325013114093	0.68930865440898	0.791832548155875	0.621372868627574	0.783823120906091	0.776918015376289	0.844147540161197	0.687550052199758	0.550347118180078	0.505972548922679	0.616593865118113	0.686130267419383	0.808640164122732	0.715249625354901	0.802725418787114	0.746549980583706	0.754308176421282	0.659231584168613	0.668262201883768	0.761452564356847	0.616425103348518	0.558754882797627	0.811330573129153	0.685925377169542	0.612992700897362	0.802143877127698	0.677945226889867	0.712637246045889	0.63774098222538	0.885520995132845	0.720442502546588	0.565551492822467	0.462897115062827	0.857083441547722	0.816247133481914	0.705000036754002	0.664424106105223	0.659435151587293	0.717842426182855	0.777933434074651	0.629492599025286	0.503120187652462	0.490610995021721	0.747973864613753	0.573369049445978	0.668489002096983	0.63854981213952	0.737119306603348	0.709636229019094	0.718369277824052	0.60330509832103	0.658334131551094	0.508666234422503	0.706765788573751	0.953061503470554	0.644415941297968	0.741939842788981	0.799754816010289	0.757107991951189	0.505269826245416	0.622175817779042	0.674432092695341	0.750013050486809	0.76034585678983	0.636135510690891	0.818852998196095	0.594833773981938	0.686626228841929	0.497306916973398	0.566688103091914	0.641921286771623	0.599661644447519	0.685009615766095	0.795630261280678	0.796722932211502	0.637314670419905	0.690035133371383	0.751578687917142	0.708765852825993	0.728870067738212	0.804128318556842	0.788267985047003	0.853670608175621	0.735026519766487	0.67020367514008	1	0.688960555775275	0.799125110914791	0.610621766468853	0.710552629745918	0.569659477082016	0.645778978276687	0.272283929436426	0.667966632831485	0.735998149231515	0.408290149409092	0.611562070687115	0.591661859257536	0.883307705935392	0.640688802704428	0.491018730812344	0.312544273689388	0.197551980041179	0.101072702179644
LRP5	0.755178554666096	0.917752666728725	0.941885657382933	0.749485420598259	0.859546943149061	0.586293730666606	0.435688535647981	0.701902780799582	0.933567929805009	0.74210712480273	0.924404948951647	0.700748788746623	0.892648953949681	0.923321722513236	0.87419884956722	0.821441894928264	0.926062253517183	0.934868762173114	0.889059844620304	0.80786355754578	0.951281120093945	0.521314090624344	0.877229934745757	0.949427278946808	0.914366166764264	0.612007831354567	0.864535160385327	0.678861168469973	0.784131728320778	0.844495241949907	0.930923137418437	0.862108527246463	0.652159594484181	0.900160205654117	0.943124048142367	0.885786930932681	0.945691783924813	0.943233468326366	0.655632643687495	0.720336110457394	0.817280179958815	0.898548232204301	0.874062198775301	0.904470232143712	0.912021222535861	0.970582107682937	0.908794004661304	0.910409635795883	0.726045277165501	0.800725385508259	0.804936260141553	0.604255450148958	0.499765811784648	0.622251722813891	0.805584350973294	0.889613726941886	0.913987330547701	0.796764513189216	0.918960183691737	0.886237028810919	0.729214431644711	0.582565685271241	0.773251921707036	0.808964657135604	0.94044436657733	0.934690664745585	0.898538674727567	0.785716132207028	0.883926782360657	0.912506149980961	0.865027634333628	0.66738668967971	0.669421164323996	0.737631330319329	0.920762598183816	0.922751365100329	0.801619045081708	0.909961675756131	0.820357459851514	0.881199524097332	0.912524951411747	0.869589978540151	0.871624094846566	0.942065857209025	0.902091435506658	0.700313021514338	0.9382857387452	0.599084986683276	0.726795523997281	0.584262668862007	0.898133036075965	0.901534122240731	0.864576815426054	0.758900346930513	0.739750624076636	0.845132436052204	0.307390849137022	0.884028283997776	0.644536718217916	0.776662811487612	0.871849048089326	0.784164522997792	0.261570048322211	0.925702213582135	0.688960555775275	1	0.842375695490226	0.661476689433864	0.830193926211989	0.715836425667066	0.950666682993075	0.563274770685872	0.79581505062784	0.801416632377685	0.492624648551924	0.808436141692858	0.57676754318107	0.622754914224245	0.846614325204712	0.520967704786221	0.456238020755176	-0.0174458992297621	0.0327243790140167
AMFR	0.73020642432491	0.907929340644218	0.919426321784447	0.864477674714744	0.933522887177196	0.724503242594695	0.690167995328845	0.836959952782822	0.859505876112439	0.77103099050269	0.837728818610441	0.857864472291461	0.853744264437819	0.846424237664549	0.883172361659964	0.906662488121725	0.880125219645683	0.894227057217183	0.892447658819849	0.906532992894378	0.901251794123869	0.760101939063538	0.82429058970714	0.921322053082521	0.957610244884999	0.771142091420977	0.892528888790785	0.656309286073138	0.759100903697789	0.84381198809055	0.899789038755129	0.915950002324362	0.850724591673695	0.917417591029866	0.929593282224485	0.956825731754296	0.875580172099774	0.891612862213623	0.783081290116543	0.871788941919585	0.786988494237505	0.895811913014455	0.891349832742981	0.869133238146518	0.891937306173286	0.8597666683614	0.878849906396851	0.814683673266691	0.907637713036485	0.918299987179861	0.842137872247476	0.670329128146356	0.713311757498567	0.78896928982049	0.814165189258709	0.898282273750176	0.864804889705393	0.880255954769745	0.847120436605829	0.835364980203407	0.703803679426887	0.752321409963458	0.896451427862216	0.80718864991673	0.881476907750201	0.869077124384078	0.848200593418901	0.909914355821508	0.904628448252693	0.887417354698529	0.923443518795493	0.691094921935555	0.825514350530189	0.843396746876134	0.861193534025476	0.909030305283814	0.851226623067715	0.919788175524836	0.767641460339414	0.823141065573981	0.860448697962404	0.843713213254585	0.895615452062802	0.799158902683538	0.937142415878984	0.781441371244851	0.911277773206938	0.803967594349003	0.827556157660932	0.741950528243472	0.783302625680741	0.889593945998076	0.95164948507624	0.916178169479375	0.856072119062322	0.883361702195014	0.570251303674872	0.843839738222518	0.795405918391302	0.887600624516533	0.894038960774656	0.839194878067877	0.53686785803313	0.866649856399781	0.799125110914791	0.842375695490226	1	0.807057958105995	0.891518430438841	0.786413385867843	0.841622154693864	0.61567266151591	0.861572164426832	0.894325650895012	0.595077402927764	0.771860555083979	0.766712789334974	0.79055771732532	0.813306484965105	0.589109025345664	0.515123304852381	0.0959888928072253	0.175934830724661
