""	CD163	LILRB2	LILRB1	LILRA1	CCRL2	CCR1	C5AR1	ITGAM	TNFRSF1A	APLP2	CD40	SDC4	SIGLEC10	TREM1	HLA.DPA1	TLR4	SIRPA	THBD	TLR2	FPR1	CD86	CD53	HAVCR2	CANX	PILRA	ITGB2	KCNN4	TFRC	VSIR	CCR5	ADGRE2	INSR	TNFRSF1B	ENG	ITGB1	PLXNB2	CD4	RXRA	CD81	NECTIN2	IGF2R	CD47	PVR	ITGA5	LDLR	ITGAL	CD44	ADRB2	CD9	TNFRSF10D	LRP1	SELL	CD74	SORL1	ADCY7	PECAM1	NOTCH1	FLT3	SDC2	GPNMB	IL6R	FFAR2	CXCR4	STAB1	MCFD2	PILRB	STX4	TMIGD3	TNFRSF21	TRPM2	SORT1	NOTCH2	TNFRSF10B	LTBR	TRADD	CADM1	TRAF3	TLR6	TNFRSF10A	ADORA3	CR1	CD300LF	CLEC12A	SCARF1	TREM2	RIPK1	TLR1	ITGA4	ERAP1	ASGR1	SCARB1	SMAD3	ADGRE5	TNFRSF14	AXL	STX3	ITGAV	LPP	NRP1	SMAP1	TSPAN14	NCSTN	ABCA1	CD226	CD36	TSPAN17	CD68	AMFR	RHBDF2	PTPRA	CD8A	SLC16A7	JMJD6	RACK1	SLC16A1	LAMP1	CD2	S1PR4	PTGER4	PTPRC	CD3D	CD63	CD3G	CD69	SIGIRR	CLEC2D
STX4	0.745934106162729	0.560345283880556	0.568365403953078	-0.019305266781476	0.413050741746297	0.622603952901784	0.570244906165082	0.561167382745593	0.854981103530953	0.71490499773654	0.642040599168869	0.463980293760494	0.721373616239579	0.375572247431021	0.481927490232336	0.628126208291256	0.795175404897513	0.392926580752854	0.622749873882267	0.608202639127203	0.798060040413337	0.876477258151201	0.839422102933648	0.904818449057456	0.764672877455455	0.868674458673343	0.51793144805049	0.845751280085432	0.604991036901118	0.852537558894039	0.73157710285166	0.529862417848786	0.781573765483476	0.846701765568392	0.861550159657404	0.877528399147679	0.81353246670918	0.386220791058522	0.836491229815498	0.820080601228185	0.686095443207621	0.816163765524761	0.678224602755059	0.543052273121392	0.143613545647415	0.776561857993737	0.536740974342805	0.833429645121384	0.815580245715914	0.489641504296753	0.692676832102635	0.11959138443298	0.634480547266587	0.739185733281235	0.763599360809937	0.615103564299972	0.730496997171247	0.151214287054764	0.528402023980373	0.545406121557262	0.815171265677829	-0.225826481117677	0.654920791943809	0.676210885281266	0.82037199037225	0.827921346763767	1	0.629554567474364	0.714689139855154	0.703009437610781	0.786167693429836	0.810809719712313	0.710758299731466	0.813444395026141	0.701529526039278	0.625568451777511	0.724506852316893	0.770857448345429	0.371251368776994	0.638542703061879	0.474255654876271	0.480485479977999	0.475350447866614	0.527299710893191	0.674995976511182	0.837388022471339	0.767346057916278	0.754939739667602	0.862769188836485	0.674411552579329	0.637708638880371	0.25785976699361	0.535912170393935	0.850000691576642	0.657056067094658	0.724416857203262	0.746349322609121	0.832629524452596	0.777413348425592	0.846726099921275	0.867242793371849	0.815955837939084	0.692579501131212	0.386691764938915	0.450620753911361	0.792124257997493	0.705272135208074	0.780697746036694	0.887940139749436	0.871484580606482	0.663519745433692	0.395861357767319	0.825981115936216	0.763969191744425	0.841138588594024	0.68733900629116	0.57886997495121	0.555580782848806	0.797786197094105	0.790691366931031	0.579232896747507	0.816894617689664	0.560974106794507	0.609672553246561	0.677953206499487	0.597611177363818
TMIGD3	0.906333900809454	0.340337583045608	0.370863560101653	-0.155447067773561	0.255134558601128	0.606390855092079	0.603687675184759	0.311536638196874	0.768660688529709	0.86311196312508	0.146322848494588	0.075985350800389	0.664159274967002	0.0600218518171111	0.178726078399012	0.770254677911279	0.691361865613082	0.129107777718243	0.322972110936986	0.291650428993991	0.369256860303476	0.560093467251415	0.718380792810228	0.764888113736871	0.799398094343082	0.636541748630926	0.127524015929034	0.773002689851776	0.299572258940245	0.514705216915299	0.320152566598509	0.11364843821563	0.363605914219808	0.685373637882353	0.672132357660903	0.679838212166033	0.775010311733915	0.309607026509046	0.845895546908563	0.434587439517704	0.817171661270197	0.43855057088923	0.309342943743376	0.188406326513087	-0.177447045556051	0.402703913414694	0.243605169983404	0.697710587928386	0.763013051851347	0.164633943580318	0.943095884668351	-0.205859022831617	0.370778281698877	0.804449121533957	0.595968233167651	0.597153973256888	0.400507531093193	-0.142990176338425	0.527691412091444	0.867516044826289	0.4448989706099	-0.192086577703617	0.151282840288174	0.846916063649526	0.703698976913062	0.548974811496731	0.629554567474364	1	0.845054968856159	0.80296367334204	0.745599235833942	0.694056835080793	0.261148414139384	0.813612361552881	0.294666051421412	0.666708901833954	0.273150958576925	0.579867459932872	0.0251429577918829	0.890578751114908	0.821190949264464	0.602142926669441	0.0991580520301444	0.0428219525981765	0.8047222120161	0.575300471631559	0.78724584986822	0.325280806669964	0.684984534255198	0.645194772501046	0.842630705360694	-0.185455039470429	-0.0107832713283656	0.662857764693302	0.625864160541381	0.602571585917005	0.760257667055425	0.563892830539673	0.814105246263709	0.663264381310459	0.806631359363414	0.818321005626169	0.901802225676674	0.115255258784033	0.746637822743685	0.71578058174958	0.938003912604734	0.800305392678507	0.618303292656304	0.652901905567622	0.310384988178602	0.158024565522463	0.375146976329956	0.373321946723363	0.658746060935506	0.89540932113995	0.142050228536591	0.0891676129177347	0.431277529446238	0.372973338356616	0.169817186281776	0.807793456588995	0.170656770637206	0.123176145932177	0.196834881165731	0.171842473759094
TNFRSF21	0.802962129635886	0.332129474052665	0.36117305633793	-0.172417081650482	0.272931492349983	0.714556708337766	0.502767671640822	0.411443217971342	0.77792424939453	0.911035684408479	0.4044758303475	0.270020669620181	0.612853695256794	0.210380266322383	0.34086263557399	0.682177015636278	0.755546998953479	0.243072795044606	0.256596933604101	0.338721462200367	0.598720192998871	0.708407031355088	0.798812745716082	0.87824511507402	0.84321732157958	0.789499906538087	0.344897322550533	0.846078731719533	0.34351533408961	0.652622114020171	0.350974239355609	0.366129004390574	0.447157034147563	0.728459372755923	0.809730454845222	0.707541620963443	0.784049430859913	0.276190571139945	0.881282700461873	0.61438867981207	0.931884649911845	0.625237515950569	0.416123555965341	0.37657287563131	-0.0533364799524537	0.560194759448692	0.336721238050766	0.695829252699068	0.8263890380474	0.305257045012114	0.915064189196389	0.0369163169614392	0.473508266169309	0.711760475497282	0.624625512020876	0.583424560350733	0.424895164697408	0.0652456823530627	0.731543149455168	0.923940842167817	0.548184737856818	-0.292240197504195	0.39052802361488	0.710427917165383	0.886759154919249	0.697783665518658	0.714689139855154	0.845054968856159	1	0.688199004587435	0.858748258986801	0.869223533762943	0.444594685100325	0.845246320500382	0.527670843400523	0.605809338942245	0.4187945614108	0.68548706813529	0.153944832274034	0.848720670808941	0.799334113935494	0.696177274931909	0.348621062361513	0.305204761978106	0.707455348390837	0.722069854273425	0.769718616072731	0.497298182494639	0.770342274918936	0.643923703386593	0.867460418991914	0.0088915583129021	0.201744548223956	0.774431770476539	0.595507266648042	0.703980929932822	0.620678784294988	0.76216200502222	0.863034227939042	0.824391102844983	0.860431205211552	0.895138978172005	0.913477929519414	0.337345497912358	0.863869502176729	0.889997503873888	0.943777392204201	0.852184553832706	0.595789216324433	0.805736649342533	0.477569518122744	0.25447935248261	0.5307364564491	0.612721059623387	0.781421795460165	0.951666165623919	0.321861077761509	0.350093040731159	0.556349883394122	0.536576524091362	0.327894483909441	0.9174144437059	0.32845716304145	0.343929213599758	0.437484707952329	0.327341480872466
TRPM2	0.78841880121096	0.245114623593734	0.232342531884716	-0.386247484586521	0.0148968318246047	0.401206694030786	0.39483690262186	0.273558248188716	0.816778899312197	0.636194709646798	0.215880960423251	-0.0309398408119292	0.874719160534347	-0.0532172857316053	0.375110576903656	0.615449439769592	0.549311928494343	0.0194497372990377	0.291675651492211	0.303546359551779	0.526889694093196	0.538748106659445	0.73523555724092	0.727455060405171	0.653838897117735	0.716482548756179	0.0905335341735224	0.658916858552781	0.49449917753775	0.518492230418251	0.381605303231513	0.303909595794627	0.397374702850004	0.738339768570312	0.618931629871484	0.84591604779846	0.898256388257128	0.0656038305773719	0.896896602657751	0.558870671576276	0.588325707482997	0.411469688400378	0.241493347714574	0.114322603013757	-0.213298139511672	0.422653528763681	0.0630281650003649	0.811669189597645	0.859595636390557	0.0899777511500646	0.844383340873651	-0.200279115311731	0.602458149282894	0.951078822421095	0.746304424700084	0.591495054029015	0.528091128870507	-0.0729577448412356	0.284445956149101	0.633273030191018	0.405063986265784	-0.431763497785016	0.295651947085083	0.962041395510082	0.623316492792884	0.656256914691948	0.703009437610781	0.80296367334204	0.688199004587435	1	0.671975183069902	0.583284175306237	0.352857368811987	0.854213562025969	0.393399197855596	0.865843187533763	0.221275349355801	0.651187605908007	-0.111109801852507	0.87371891299245	0.525341224380338	0.308556838085462	0.20935709843028	0.0975368752369589	0.962186870368043	0.675704465153749	0.906799891711171	0.510008914624134	0.68742201201384	0.514603072484762	0.78359136897057	-0.192087395746211	-0.0716019777305594	0.66739312371205	0.880746342444909	0.57918744921714	0.932278416697081	0.573125219457364	0.79512703557659	0.620509690020933	0.696916690947241	0.794727565407268	0.687282660653429	0.125769544523027	0.428597203896654	0.613038962307234	0.77185555383029	0.796347232475817	0.833967551660815	0.670944951866433	0.321874828068577	0.0661032669465629	0.428330712866318	0.413718935296487	0.654775027682022	0.662816171156796	0.226351886866544	0.101385254379596	0.652163820091227	0.461561539222701	0.242401737957461	0.686624199418857	0.228846912368317	0.235632967662073	0.234281399352178	0.263804626958375
SORT1	0.816891662161337	0.43730261055753	0.518383321750157	-0.0161369811480536	0.399327106953627	0.825992387600917	0.624454563801318	0.622185269392085	0.78757816911377	0.87101062393443	0.382176049570468	0.420984468080937	0.577229549703619	0.391084854913858	0.201980124906546	0.69324479630892	0.812568690346046	0.432512976193069	0.486350102731238	0.427624325517629	0.605705458298105	0.776260657694083	0.738248925297357	0.881893726349608	0.799236724130279	0.821610931319045	0.555287789976156	0.806808796523756	0.421821111307982	0.704081748002997	0.562341305871744	0.39204137966066	0.623893413642179	0.798894820121892	0.867343249597349	0.768309402817855	0.764582462200702	0.465342314795951	0.835443898965031	0.585958580724326	0.830629386841801	0.673301694107764	0.608955552635485	0.581207221662825	0.112014762787592	0.663632333922694	0.506003653162716	0.76810422585172	0.852240568057852	0.475854792777566	0.828798961482518	-0.00179847187242901	0.369183772453229	0.709893774541801	0.565323476077086	0.596591825468037	0.570927221722584	-0.0726239165754592	0.723826087967576	0.743413401521386	0.665581104890748	-0.184515801720378	0.379379238281168	0.680027762273482	0.842440723854963	0.722652468948962	0.786167693429836	0.745599235833942	0.858748258986801	0.671975183069902	1	0.781783170910661	0.446660083860932	0.778810955567848	0.447885655760875	0.546838373199693	0.560192140192248	0.652637418910505	0.316311323190887	0.717843050070847	0.652494564749995	0.632336954491132	0.482543926741483	0.344340348245067	0.699511506001933	0.675787525381782	0.738804641256203	0.472406903598723	0.800848000268452	0.637551562749729	0.68839709096034	0.0198563466932791	0.380094640568867	0.720740981321591	0.535609961894366	0.626518126083224	0.699990669671783	0.802352586038514	0.87114846365503	0.784900386109227	0.850112859694299	0.864904197170318	0.791949521998059	0.24458581855758	0.693121861161794	0.831902948988514	0.838742432232466	0.776672357260776	0.71908837941701	0.805425794448542	0.565800589542722	0.395444548976922	0.635591003611729	0.599949633759549	0.868000641878735	0.84726497618987	0.377106443691773	0.381103711857676	0.519522056453164	0.54414672125814	0.3920890764888	0.893542262807923	0.398355799906609	0.372116888902216	0.491663565785568	0.392456111331473
NOTCH2	0.71740399045293	0.451545247240567	0.439814112066063	-0.0605473526339537	0.355421639349339	0.663227669323837	0.50419399161921	0.442500350905146	0.805715540742407	0.831865428815352	0.662101173535709	0.387544708193393	0.645206723865503	0.297279770420597	0.576429005675709	0.628759691927094	0.75533398383922	0.318585570791392	0.374957960630225	0.48666278139167	0.732011503301231	0.823695022618006	0.882499588844077	0.912500769430903	0.827786662684719	0.86575400257671	0.440967865799375	0.877250300162186	0.54029288929226	0.763483419488529	0.463514282147068	0.502841165647287	0.611958704141622	0.733813371475736	0.864692080817063	0.767246934724318	0.77858203306398	0.32072058314166	0.843163206161275	0.779573645412654	0.875285029212107	0.828507959698417	0.570777012777905	0.476423997381876	0.089781845420104	0.73080442435478	0.454347594189609	0.720216634064935	0.759043379901464	0.409919776464475	0.772654159273078	0.258123012334952	0.658245123537112	0.627792097225126	0.748271513661646	0.602210045261165	0.585354579558127	0.364966182847645	0.675097573688133	0.76660602901041	0.727404771549765	-0.213906386454692	0.600935936362728	0.588968117547211	0.927354812326249	0.798516756009306	0.810809719712313	0.694056835080793	0.869223533762943	0.583284175306237	0.781783170910661	1	0.702884819419093	0.818840847187665	0.7693452884353	0.617168782975259	0.61351223975007	0.737465020850959	0.331899422283797	0.693058459116367	0.695200053736346	0.71095118132917	0.504648349228758	0.575712713553312	0.589962694554144	0.865930368818789	0.705982376508631	0.691630323801421	0.832576736690817	0.654059846503151	0.823077962450024	0.334375158673407	0.4201466538673	0.890185204395471	0.576134714055659	0.854866378559201	0.56212462120307	0.875595104006768	0.781085006950444	0.922750749783308	0.873966490585375	0.879296000447707	0.830642136024366	0.615124735571045	0.705202763360814	0.890789383930066	0.824068690253423	0.864451772073485	0.644234512380025	0.881474151807711	0.62246283104124	0.421979227066342	0.746102076638838	0.8239356192252	0.801022073610854	0.842992213683728	0.519214017739209	0.60320648196529	0.727635662190326	0.771018566151999	0.511522105353914	0.891590324983603	0.497374183432297	0.569759626088034	0.673337873149038	0.523875098775918
TNFRSF10B	0.400968964825557	0.591682921864062	0.513419648770933	0.140293739621468	0.305679877142232	0.316137820734058	0.345639550165338	0.340558897283254	0.665803491623515	0.420006513588666	0.750335313613669	0.421143826465846	0.576812436233771	0.280387333638514	0.698721352522633	0.368143248239974	0.504630311086692	0.31701229594506	0.444491286105917	0.694908115597686	0.733191350765224	0.761996675894328	0.701306898135076	0.703176925986513	0.495662416915873	0.69251373926744	0.436745628389223	0.584236344985294	0.725275565801046	0.696181158769127	0.602676039703681	0.677496206774247	0.699971435803881	0.665233710394044	0.66131276630672	0.695567330564084	0.551755060849767	0.27472700870312	0.532442376963006	0.835919920037254	0.393396931732828	0.849051302617755	0.659090835044898	0.522164805590582	0.346411515931945	0.686860121655882	0.432987116742521	0.520814182434284	0.469314390185537	0.491038835405104	0.323555260230519	0.507742484881156	0.711603420651394	0.407944231673895	0.741434959887354	0.550374111819347	0.696698061552397	0.571470104309196	0.238337315275282	0.214134773209621	0.738151557998537	-0.204780876348629	0.808183641944646	0.317207913682483	0.689984042883379	0.717976734192591	0.710758299731466	0.261148414139384	0.444594685100325	0.352857368811987	0.446660083860932	0.702884819419093	1	0.587859822543747	0.844538795862605	0.429423612086664	0.720396030918895	0.653483661484855	0.452421811078039	0.277683415659705	0.197147045566747	0.437717620304849	0.477349068131421	0.721047824694663	0.293117208910982	0.7701170299309	0.469974878654202	0.831112682599436	0.700488139029829	0.559028352109155	0.422760804921247	0.668953584988759	0.603120276281324	0.745070915300046	0.4484848550565	0.720691369696519	0.410327982257883	0.699583696079277	0.422305868714431	0.776742568619018	0.60283753283754	0.590144858617224	0.369277617156863	0.627638819271392	0.170131191135421	0.625098531956293	0.336855541442924	0.595674252712097	0.601585289981103	0.727356289998183	0.582741493417102	0.532008944048491	0.8265554962211	0.891660942311544	0.62394757123387	0.357707465389434	0.62906857437694	0.77614756917326	0.781117407594953	0.840404317185294	0.595374323985434	0.523956432062295	0.559317619987004	0.703594690226928	0.845005640938696	0.620816379984581
LTBR	0.837759253801099	0.43987086228651	0.379572270383406	-0.227256318964264	0.161791926253171	0.515634097854434	0.503085624996667	0.277076444984254	0.930114828026423	0.80120384635819	0.409782457142712	0.088284010094311	0.876094642430863	0.0252774060826298	0.530315469780417	0.721495583225144	0.643231789127601	0.0739496603690378	0.337405273004377	0.503007900137036	0.636745398660225	0.714060585245827	0.907297193545183	0.881185059217822	0.810788585553265	0.845156701109989	0.213846765804864	0.810246072299576	0.653487396411542	0.659212949567335	0.462243583067976	0.526121457725137	0.583251580475686	0.798964610616432	0.766551218891188	0.881764687697721	0.921038663493592	0.186166919827223	0.922487085530396	0.735115222078223	0.767731354836896	0.628123366623575	0.4110152282791	0.276466260400894	0.00510934921286626	0.590238235862353	0.188329109842499	0.817764212823804	0.848474356946438	0.200032080672739	0.87981821226812	0.139812260673779	0.697440217752422	0.895150127846966	0.859077282901973	0.710737173199505	0.657652654759914	0.165827283682582	0.419152955318527	0.757253295261988	0.596218202284242	-0.392755688245098	0.538967767685774	0.853938807182717	0.837143565740515	0.806721786009536	0.813444395026141	0.813612361552881	0.845246320500382	0.854213562025969	0.778810955567848	0.818840847187665	0.587859822543747	1	0.637082788046873	0.798464519879749	0.413945155222062	0.827671413525705	0.069310485790416	0.877838846153953	0.630632447576287	0.603241332630359	0.400589685597472	0.295886338948399	0.848318912438712	0.834546369758107	0.920115310265705	0.687793948237702	0.837723510172274	0.676687206523041	0.864684364143029	0.124003019370935	0.135631310374944	0.828992334075238	0.820637467036422	0.758626536730019	0.837837244579585	0.727671304825924	0.853602377792169	0.847770630694723	0.860161768685708	0.90633456912858	0.782643751044639	0.345130600009719	0.650881654032174	0.822646619872271	0.849747529645274	0.879819300057655	0.796645395499557	0.855934874593405	0.464632171993059	0.297789020805823	0.641163733784778	0.686510458672939	0.749941316334492	0.810906542895455	0.383297303039343	0.372355216046135	0.761761793289653	0.692481605098113	0.380095953085204	0.809617208985973	0.365524434185285	0.429556111377071	0.478118258690726	0.402530606768531
TRADD	0.335373512843439	0.357565591733209	0.239602355686793	-0.150959139606346	0.0653988056694995	0.247416859232671	0.135047699263408	0.185285306956961	0.648492674122567	0.411317109516577	0.805561031892246	0.242645237532858	0.610351192598251	0.1026040279871	0.826991675856053	0.264817338363505	0.418106575937432	0.0819119570352164	0.184805784641765	0.501692566185088	0.776681816349348	0.686330413032911	0.760489525903544	0.704477984069882	0.492101700527617	0.765269100553457	0.338356696388355	0.611791476790246	0.677045397240605	0.672058396478667	0.360264669575564	0.74971065500634	0.602224014573594	0.574550658972214	0.642171748723676	0.659252665242691	0.645594853166669	0.00221957334511737	0.604610195892924	0.890647076611537	0.487115067580096	0.788900966376795	0.498213325197532	0.328884694724026	0.167732718691864	0.715239696157122	0.219182899519622	0.558808381312724	0.526100693404478	0.273366479021065	0.381194478573478	0.540781920134426	0.831383838254054	0.451904417864621	0.785813102281846	0.507814192572485	0.636066193919469	0.650645594258833	0.284219578962022	0.34840727457015	0.623624678946793	-0.373446246534833	0.856950652115492	0.353326682051802	0.748379305467185	0.7981146844837	0.701529526039278	0.294666051421412	0.527670843400523	0.393399197855596	0.447885655760875	0.7693452884353	0.844538795862605	0.637082788046873	1	0.520634891445691	0.58747650787744	0.703333525346527	0.2538155148472	0.380959933123744	0.279568899199347	0.407623967024882	0.501261266490792	0.711203468615647	0.372611770621596	0.87373422102134	0.536269632505049	0.914082346842283	0.697684311463047	0.399370921123674	0.560735299307782	0.633983647417967	0.440074711766081	0.809095675303677	0.556350000660515	0.754383988640486	0.39439210694673	0.739938441879665	0.504029853617672	0.806811584261886	0.590751576155374	0.62460351763582	0.398611734458129	0.73401042147269	0.289400303254982	0.684078277273564	0.410794533440877	0.651170140831497	0.573776088424	0.798843803348855	0.650629409618786	0.41200444228127	0.789062396290138	0.917743770129831	0.60259746695959	0.43379266915674	0.720927853471535	0.802005829724852	0.892047530335459	0.908510379525073	0.691177864959061	0.55698564688199	0.654424375806035	0.82395234499197	0.795404682450261	0.701222460415577
CADM1	0.620253809657765	0.0849604631259192	0.0464159497745751	-0.504735733567918	-0.136341262328131	0.229820521476073	0.210834488284325	0.0894787649176876	0.744218868507723	0.525997817358202	0.318484523153371	-0.190665858388644	0.885801183304974	-0.212101304236335	0.633666934117392	0.449043023395579	0.364623858759273	-0.113653127595517	0.0888993975122924	0.166465292005412	0.517202431200022	0.440909491030695	0.764438834183806	0.654219787172159	0.489832136814118	0.70546293119464	-0.0488033981364985	0.54473601651906	0.581027789239449	0.390549291322521	0.199630502839198	0.344103070260705	0.27153206471355	0.628855701737561	0.56449113465486	0.7998986900074	0.859177440313098	-0.12990600289232	0.8474239919981	0.58710611035212	0.549508103131723	0.423616116553187	0.15064608476591	-0.00775497278756324	-0.266882456067969	0.423822421565395	-0.104401946484127	0.740179997320936	0.79871847663981	-0.0277197530161188	0.7399963977196	-0.0844527819899744	0.794597888398087	0.865197934769354	0.817382071769174	0.574067827768439	0.513049235987009	0.288914466651834	0.185564254102605	0.568669550209071	0.326730393700194	-0.4748402133522	0.302562197612737	0.852880898875158	0.600297845716308	0.686884493305072	0.625568451777511	0.666708901833954	0.605809338942245	0.865843187533763	0.546838373199693	0.617168782975259	0.429423612086664	0.798464519879749	0.520634891445691	1	0.123485754881611	0.595011537574965	-0.17847275553796	0.820036199422405	0.398822391552379	0.254433022902974	0.275575741215319	0.260145786151437	0.903022010958019	0.759652709732468	0.864697834400851	0.592313172800149	0.6472632107307	0.361756157548514	0.830998418003425	-0.018606256098189	-0.171586116103635	0.64364200321096	0.91553701269722	0.69316980947047	0.841516240451084	0.620883534698441	0.709170048771681	0.62351551064094	0.57015209919077	0.733622220727667	0.600280905213752	0.443988960688809	0.375545829545518	0.558041321275421	0.662840750085108	0.803514830453775	0.713837885689071	0.658932505214034	0.293008617577468	0.0984442458188821	0.423198194058214	0.468674277200985	0.545941182559615	0.557619636825551	0.228361592148291	0.138973342971165	0.730442005043933	0.535527086985096	0.234618820593104	0.581447017759144	0.210848057538179	0.288876615413902	0.231072533900779	0.286533695766365
TRAF3	0.459738642472958	0.657044096889278	0.705156744453943	0.392157406571077	0.599907261203659	0.606733907660467	0.55366618520893	0.666117081339589	0.526292853855628	0.506297259339375	0.649082210673432	0.727403625096003	0.278956184310395	0.650602486767767	0.236691303697148	0.409975787342735	0.723521717501312	0.657320708407344	0.701422069100588	0.649209482809542	0.628887170185266	0.825295963853437	0.513026627370099	0.69646302665421	0.549891738219131	0.616566636016376	0.74963167683738	0.647162225987647	0.421204002194148	0.782879007973399	0.744079553410225	0.38875362443761	0.814370928870553	0.655387348326219	0.738674321539083	0.557302511902545	0.407562917031514	0.625790842396183	0.438850019411383	0.637965818235604	0.44687446648622	0.843360052236425	0.823552153683982	0.784184228877246	0.414742514795013	0.771446433907425	0.809622841902145	0.522857460491685	0.411371344501589	0.682677027618904	0.298047077584864	0.266419385244048	0.292874788280214	0.272747020825517	0.426733460920367	0.413084975862347	0.600974573462012	0.146758629496358	0.498208477041286	0.209040513027996	0.822397838240101	0.0786695199983588	0.61881844448523	0.208873316422578	0.651049308545369	0.608362197550004	0.724506852316893	0.273150958576925	0.4187945614108	0.221275349355801	0.560192140192248	0.61351223975007	0.720396030918895	0.413945155222062	0.58747650787744	0.123485754881611	1	0.481330987470805	0.718188806180651	0.141476514887326	0.291911605830561	0.41433685985853	0.385241073011489	0.626954561825327	0.165933163103463	0.554310401171175	0.290990710207748	0.576095890489614	0.693509753416333	0.556869729951118	0.217517890791766	0.49253307077935	0.851908120440533	0.648004789725598	0.137406763553037	0.500332649324539	0.32259532127664	0.664302981912956	0.446175838010658	0.678913700030392	0.65824263117918	0.539284371278945	0.426687495295156	0.363773012003189	0.201349021705584	0.588710149155762	0.365479443539906	0.459954942393525	0.576376077871168	0.662295729622325	0.712827113563259	0.577385068646315	0.81673355314864	0.735483968235993	0.742815666050602	0.420186668136155	0.672042636688018	0.732919302817591	0.506990923603045	0.678817480880351	0.665112763763519	0.6059204852299	0.650556890511984	0.653890916544943	0.798519890705161	0.652925195747852
TLR6	0.653922511654886	0.473397278892463	0.403195971783842	-0.0818596504859275	0.179160223181109	0.421530478134074	0.431447422575137	0.255608652626491	0.818810465179172	0.637639286959947	0.46341768905582	0.170562222148564	0.756810026112477	0.0868582836458802	0.547263511806311	0.613851322267	0.552663504496997	0.101368869440425	0.366222362138056	0.580909444766772	0.670232289133156	0.7000411694724	0.806695628324689	0.777867151743497	0.676419264548159	0.75734275902409	0.254598452526681	0.715230904707029	0.688542565501297	0.667137368564891	0.541490412845686	0.660020341661577	0.681317628126288	0.662852979594579	0.678508899520075	0.751767187690761	0.760003112413468	0.212505388603104	0.735468938376811	0.727803282024727	0.607517654972993	0.639088708807551	0.442741394484894	0.31897685766862	0.204306119519819	0.638425329503991	0.235768151797774	0.705463365381478	0.685612161936778	0.260151036413288	0.652781092445141	0.328457583866142	0.653575524353642	0.722400995076064	0.792279051948067	0.613871392505377	0.666664123549164	0.272631336373426	0.331570767910709	0.554876933815777	0.678270835820394	-0.324384538068161	0.714461615977066	0.628707330077472	0.752539343178935	0.760830007072592	0.770857448345429	0.579867459932872	0.68548706813529	0.651187605908007	0.652637418910505	0.737465020850959	0.653483661484855	0.827671413525705	0.703333525346527	0.595011537574965	0.481330987470805	1	0.181195668630297	0.644395606109026	0.465690525520411	0.554740702278197	0.509632576827106	0.371859285610894	0.618347710922689	0.802002744984658	0.75322318345687	0.773426780391525	0.768698541894871	0.590456410045395	0.665666731089117	0.336530700259567	0.306420555453223	0.780683583981257	0.676007890504713	0.698253547330408	0.653901335770989	0.677297106201787	0.651375297023376	0.780614497668146	0.766074390012091	0.746910525680277	0.591994729187162	0.362579925737663	0.485950128406904	0.727610563642119	0.63266902224046	0.692457136951831	0.718322418581551	0.816660395484331	0.517890827829303	0.365337515479222	0.68334253072372	0.734977680056338	0.658253271953038	0.626386547169684	0.498397611089594	0.539213774239796	0.777802558618904	0.777192539990001	0.474672413278593	0.652194970123044	0.468820079958485	0.56687330061618	0.591782437703957	0.510116004615414
TNFRSF10A	0.244107939387589	0.521100534398845	0.648524168273138	0.584258970402085	0.6179705645036	0.505552368645659	0.498905131474275	0.551104466606301	0.23235309148245	0.327850477054049	0.349728988052903	0.644617582572326	-0.0776334557681634	0.62111092754079	-0.0599807958419232	0.314762543852866	0.488281503470462	0.646440103719457	0.631282921023736	0.480125743544508	0.25642215213869	0.549685685662363	0.186838871055087	0.353067021672185	0.301416448140851	0.26036982732719	0.616810693941833	0.335949159993072	0.215735449438089	0.477356205317455	0.608942788604069	0.105753012381569	0.621004171254218	0.337271675930064	0.454494623812136	0.20540713836303	0.0369806910794012	0.7181562868256	0.071486324510014	0.235879250636693	0.233635755475754	0.561197123255791	0.645059463318605	0.726177482896572	0.550905863628671	0.544223341458081	0.772408633847512	0.243163671255619	0.063126568817825	0.627653119690749	0.0206795694483249	0.341334513854463	-0.0618568725335258	-0.0472838173194967	0.0810561984168451	0.203246097277788	0.385756430222986	0.0489011902958133	0.346294766665615	0.0142765818461884	0.643616712512809	0.358377782175612	0.336363466266791	-0.0984759715427292	0.330891797070953	0.291410602784261	0.371251368776994	0.0251429577918829	0.153944832274034	-0.111109801852507	0.316311323190887	0.331899422283797	0.452421811078039	0.069310485790416	0.2538155148472	-0.17847275553796	0.718188806180651	0.181195668630297	1	-0.135931655290076	0.140023253490411	0.364358744580888	0.252576645655105	0.448500204872533	-0.155161890604541	0.236009924867914	-0.046092892323253	0.24483660793076	0.358537708013801	0.334213946572273	-0.0630962686500666	0.482248691589865	0.765154591783757	0.298743820027985	-0.234432616682878	0.227833760106364	-0.00158025285587708	0.376874021979628	0.130544653026169	0.348455988644069	0.394446851149178	0.217421654075322	0.196570817110178	0.216859966490488	0.100133850943227	0.322166333856355	0.0935969759530751	0.119043009334097	0.212720964735531	0.336633549152627	0.543238125308896	0.666097128696434	0.538776874118743	0.429676314276086	0.434139339096041	0.200655383984513	0.481331075017677	0.542943409276515	0.107998511002639	0.409591220961972	0.482299542780347	0.284498064767683	0.490709454861343	0.443122009561737	0.598925648222347	0.469968675887494
