""	SIGLEC10	FPR1	CCR1	CD40	ITGB2	CCRL2	TNFRSF1A	LILRB1	PILRA	ITGAM	ITGB1	LILRB2	C5AR1	TFRC	SIRPA	TLR2	IL6R	AXL	TREM2	CD4	LILRA1	ENG	APLP2	PECAM1	ITGAL	CD163	HAVCR2	IGF2R	KCNQ3	ADRB2	GPNMB	CD81	PLXNB2	LPP	TLR4	SORL1	KCNQ1	P2RY12	PLD1	ITGA5	TSPAN14	CANX	LTBR	TLR7	TLR1	LILRA4	TREM1	RYR1	SMAD3	CD74	RACK1	ITGB5	ADCY7	CD226	ADGRE2	NECTIN2	TNFRSF10D	TLR6	CD300LF	PDE1B	TNFRSF11B	TNFRSF14	UNC5B	TNFRSF10B	TSPAN15	PLD2	CD9	FAS	P2RY6	NOTCH1	ERAP1	NOTCH2	SORT1	SMAP1	ADGRE5	LRP1	ITGAV	RIPK1	NRP1	PTGER4	PILRB	PTPRC	RXRA	CXCR4	CADM1	AMFR	CD33	CD93	CD69	TNFRSF12A	PTPRA	MCFD2	LAMP1	CD44	SCARB1	ABCA1	CD63	EDNRB	EGFR	SLC16A1	C1QBP	CLEC2D
ADCY7	0.885976316992903	0.817067853912104	0.753488246069591	0.806381278962783	0.8257442305985	0.612269922640347	0.875790466924299	0.867190320833402	0.70987856417884	0.840317986910707	0.707009285110234	0.364539414174256	0.592721436534684	0.771741703163158	0.777224033328326	0.841012891145283	0.822664824290403	0.872044461972675	0.768156228033876	0.914731774400547	0.608468615150656	0.800450560867465	0.675217437621137	0.6009601399338	0.780399159941478	0.520462417642845	0.858534370821301	0.539973272776078	0.785357791229262	0.85559447355396	0.33623691877404	0.823067285234717	0.865757973165773	0.833917622939569	0.747546083118482	0.856360306399513	0.839631846975655	0.689022896722236	0.808482458092411	0.597453438350902	0.884934723936358	0.792188017801889	0.819493957813345	0.837288115251663	0.830149256335074	0.461763228226266	0.592005944151416	0.691179321235539	0.662929719196488	0.810295908954313	0.759707147869931	0.698231659548809	1	0.69947309023689	0.769475480938117	0.628359904089094	0.72082414894245	0.752784637927021	0.727722176548923	0.844251717263079	0.752157837549517	0.53464477106401	0.861929275849863	0.863268622675948	0.786810993588842	0.793406806808089	0.506036584328195	0.78858744196914	0.781119041761698	0.740526162521946	0.709110778817711	0.312549551322892	0.870138283167839	0.68432410331523	0.652318958628555	0.844016370845022	0.852107983859146	0.76208542334979	0.645322675292612	0.788067165055942	0.767868128775557	0.882247093766622	0.715482126400531	0.405763926602083	0.566197691946246	0.786448945437459	0.813825599585904	0.241241095118093	0.743225995586586	0.485960992547717	0.780571765217841	0.679857669924862	0.697847554599515	0.0461672178641704	0.810711357265338	0.470319973394521	0.617026967949304	0.621758031356389	0.241374543821649	0.790853610113246	0.793269748447167	0.581565076898596
CD226	0.727093516846741	0.664825417846883	0.650904316256397	0.552276023424745	0.661592493763907	0.476229895652179	0.694546896525449	0.726933127677778	0.537928169138359	0.611984141518866	0.623292686111239	0.153918931523036	0.394741690913704	0.626313153642581	0.687737777998137	0.74321922560148	0.755446872252547	0.695230584240094	0.659390981034155	0.667334728300535	0.397770314482159	0.622977610422133	0.498125917904868	0.466282538038677	0.746914972947569	0.279142891876002	0.652904692549877	0.487472868082072	0.814912386656081	0.674094734818313	0.286541267151199	0.611657557160747	0.71581019976667	0.813865282638629	0.649470765262943	0.795889174496475	0.647957286536508	0.669527001226006	0.680910712234229	0.422290082152502	0.758777169560279	0.68898627800508	0.694953336239941	0.758455745474819	0.81386365135973	0.413567002600209	0.455330910059833	0.728040439940695	0.747213309921181	0.682812381097929	0.522889875304392	0.578223692572725	0.69947309023689	1	0.751110773561593	0.502644723080801	0.604669022722663	0.805455597337341	0.439626723502302	0.705115031722495	0.658515421358708	0.41730152537606	0.721021527775649	0.709887560171179	0.466834089301625	0.62173039937223	0.555314665691988	0.7014626296147	0.647347059219565	0.813613370663902	0.659200151297292	0.234660367863258	0.732577631141446	0.494081630377687	0.603642158089111	0.667775736527111	0.85134698588799	0.761379997201089	0.491963490885177	0.710277994115104	0.733823637425109	0.78420061652	0.566080377625926	0.378182982753744	0.508470237430411	0.569265589871122	0.609111340074923	0.00654392411162154	0.687179671180336	0.452674967959635	0.777587003129763	0.56365315462964	0.483167463135663	-0.0606881281763434	0.723375301312757	0.414065788171509	0.450505242085494	0.638381797431696	0.462618016623682	0.74588211131513	0.573724325879875	0.581861725916705
ADGRE2	0.757205334489381	0.832608830664856	0.763614820688316	0.731295517983753	0.860107294825889	0.652804886396296	0.770979640620319	0.878905832647844	0.653495184149107	0.863103261981718	0.844647018458823	0.444746319903273	0.655442246170773	0.786556469868934	0.814210957602124	0.790850238707201	0.807341245409695	0.774027584354568	0.780551218240988	0.80571044981777	0.522523016038802	0.877703999988354	0.723426818763169	0.550437895574481	0.79545334674489	0.585529644804452	0.814876635960445	0.655354881393975	0.764795578986523	0.655187090254815	0.426728692613074	0.751619677128655	0.796306947719038	0.902495745584156	0.731694255848332	0.704406594385899	0.804603805407145	0.517650848876906	0.863895868272591	0.648729865010751	0.871707646169639	0.858062742654965	0.777960921675959	0.722550460509508	0.863649220676286	0.374059472574875	0.748111405859313	0.577663780248758	0.650286592347218	0.691394866879362	0.684874534805068	0.668530644791235	0.769475480938117	0.751110773561593	1	0.764230395208308	0.592127660739801	0.761737398949136	0.596811133096958	0.794528086662848	0.874382334968924	0.60694212118919	0.844090843046208	0.803051382324818	0.638131584212589	0.773544347072572	0.703069014809244	0.753196288857134	0.728873296518602	0.779492533832691	0.605336849734205	0.359304138906425	0.843504670872586	0.721832180837508	0.772473469815001	0.828676593028624	0.834296038597642	0.794172212083853	0.623914169909996	0.860415796225066	0.66090272317448	0.875855046094328	0.809440934420824	0.436509970366413	0.634264448237168	0.637703750837164	0.705401354351368	0.350286691381521	0.74410361967125	0.638012879798873	0.788885419332777	0.753073967985596	0.636577626219342	0.181745956918221	0.741596265299991	0.552092627537715	0.689876905594694	0.693875783959217	0.344483207393112	0.774272032693226	0.791301956978903	0.408489576398638
NECTIN2	0.561324665811231	0.688172186254263	0.839844663642887	0.692521888815982	0.826192665464855	0.81802717669429	0.732323483594742	0.670601522931754	0.687780947278341	0.819632322252145	0.908795137285638	0.463540394335371	0.799289450561795	0.683392020434726	0.830734650014169	0.679134436438187	0.710022096464415	0.652281595949073	0.724513600535664	0.630986714727065	0.315468693048008	0.889242304678448	0.89225297270215	0.400224753452259	0.593505797054034	0.81996250403942	0.836683998470898	0.848417541439394	0.488791216550756	0.436124401554277	0.761291283895896	0.731916919890468	0.688700979402044	0.794047283088457	0.595970451580118	0.435598027747691	0.672707150574721	0.150291338925906	0.772080682192779	0.841820007495769	0.754492108419715	0.876595445940907	0.646245895998604	0.433043150355563	0.682601316046481	0.453719083282045	0.910555134412522	0.172713161096355	0.426100510276131	0.399450224620248	0.644807730615734	0.776111944850178	0.628359904089094	0.502644723080801	0.764230395208308	1	0.437245095560778	0.508448558506176	0.577131833870021	0.66933057979544	0.772397909934857	0.804909106243968	0.725163487420523	0.6280005099606	0.619162895016838	0.740785710449916	0.833407577570542	0.621256552052226	0.524844596063491	0.590446577988016	0.51478157588228	0.392955630568538	0.677229902922401	0.853375330002614	0.622643199024584	0.859458558062774	0.65086671220458	0.684826976191938	0.867044273127248	0.773641482701366	0.467005550131158	0.692431824992882	0.840259348290231	0.350328208631541	0.814697785275373	0.606180368206477	0.628277208300834	0.344269541595851	0.454663110620062	0.859745550403802	0.782522614271326	0.826777586758647	0.835364618698314	0.531203707732203	0.72194691707968	0.841813139433729	0.88486290919307	0.847101278141102	0.275121106364992	0.612580161187681	0.767463488433879	0.11098623638539
TNFRSF10D	0.70481391475156	0.568297805760804	0.575101994652095	0.569399907617643	0.545805129657404	0.471553688401102	0.665710925828211	0.684877117737662	0.576414907479512	0.652579788857661	0.464319197323378	0.238323519657506	0.528221872227601	0.775978620557699	0.554772701650399	0.648229082518265	0.714478316321172	0.647830543218652	0.494288913526348	0.697664647260272	0.44092533221617	0.548980671638393	0.522152399958328	0.39875398852418	0.670859406546675	0.283808707738055	0.629407637914181	0.315455459915955	0.720825025113724	0.716573034996008	0.199385408063362	0.539139997017638	0.679637327653227	0.666037364004815	0.719828129860817	0.704029607112543	0.611310047835746	0.59236428190368	0.615292123372194	0.390449378054603	0.746090109586053	0.604200190340758	0.569560724696421	0.689590214936832	0.63244221704059	0.226250755549338	0.446311203025698	0.627207465018865	0.542993313130452	0.67711929742154	0.575511931398192	0.53598682203217	0.72082414894245	0.604669022722663	0.592127660739801	0.437245095560778	1	0.697354151649843	0.543027740544046	0.746608389300717	0.540678409532358	0.392314574754588	0.567188018639618	0.790478389824081	0.566579535778854	0.604161964837124	0.330879426075826	0.63105842930082	0.599432621576104	0.622574822057288	0.443853711817596	0.282050830286231	0.616045375679108	0.484660485073787	0.523732587449074	0.657381321860577	0.638388391253409	0.713407006031757	0.470395414210164	0.703265478781625	0.764810943479715	0.675425851462617	0.464487446950955	0.452334299150017	0.416249494136514	0.646546988881601	0.540426461170298	0.0915506164411209	0.749294417063111	0.301582543674198	0.639665126097637	0.473083994107767	0.464345474736976	0.0337900916876639	0.669243864052776	0.365018028267895	0.371079641417691	0.514037099004796	0.368040326274482	0.734072728124635	0.522200060805223	0.650267548724789
TLR6	0.82944052223668	0.755898216480075	0.663101710820096	0.672742477764329	0.725454685101812	0.514609060108711	0.765617778905835	0.84304062046587	0.680586410201411	0.716734459861204	0.648848443609715	0.299395875275129	0.497673247320949	0.658000812338894	0.728691747108417	0.865520490523435	0.836041511699327	0.740582771012027	0.695798680614075	0.779763307247397	0.549764371377904	0.650192957902434	0.574904103183969	0.548000129894816	0.784838919421059	0.313477266022011	0.732412093686413	0.46782469529308	0.888198866492857	0.790820858850276	0.256609298971804	0.687958012256859	0.786899684567532	0.829852908458053	0.832334893559753	0.877880919208303	0.719516470890977	0.789944849226375	0.787494182964078	0.455693098361241	0.829872354102584	0.746650884312054	0.741571371037625	0.857207958401171	0.852305340266534	0.353051400039038	0.480333221540806	0.786771919824546	0.771755570383879	0.808126664524676	0.656856731514704	0.601103044302766	0.752784637927021	0.805455597337341	0.761737398949136	0.508448558506176	0.697354151649843	1	0.590083317969452	0.774991105450736	0.704437542376893	0.494867443704371	0.769274330345367	0.782561647343309	0.612115149573374	0.695166271443481	0.517419064705864	0.763052397032929	0.728272361601659	0.748201255353418	0.704825793860633	0.343533369171954	0.849430898617033	0.584881352509684	0.730421615417792	0.720574329569538	0.845253675187111	0.800163411796001	0.514196972324173	0.736981727946746	0.771948134244414	0.888408272017901	0.630181454524142	0.412139912457325	0.517895229353762	0.626941602680035	0.73960812364445	0.144888524356729	0.718333029723954	0.45306656298384	0.777176174321228	0.605247454376519	0.551637046897964	-0.00895603000362206	0.765277464855203	0.413784993448369	0.477413925281449	0.543573742638181	0.340850558484255	0.78715201250807	0.651335261483049	0.696514190353395
CD300LF	0.72278306576547	0.73153017141999	0.731326500921104	0.727023259571132	0.767136670085821	0.736576784439793	0.760079940295602	0.69312441276151	0.749243073097079	0.759694727001524	0.718432427498898	0.482895275605199	0.710274218947301	0.632083267686095	0.768001636904613	0.694220608845568	0.757706745212225	0.752207299687355	0.770070097982763	0.702235607779541	0.595719697212095	0.676683780300166	0.718560634625081	0.659553397952193	0.688896271481614	0.486138775647202	0.784075638167787	0.612353842994699	0.527464093439441	0.691890338674	0.531650496924036	0.79320584331031	0.727239663314945	0.719313519063605	0.725499729936951	0.609647390025694	0.674584104548167	0.410364146778675	0.696119877023796	0.704589091888514	0.796752397853108	0.750235781614557	0.724066662467762	0.616867263101529	0.630048361020588	0.632553538794163	0.636878496994715	0.444749318179299	0.573112464638486	0.625985842636837	0.779910187045528	0.638389785995821	0.727722176548923	0.439626723502302	0.596811133096958	0.577131833870021	0.543027740544046	0.590083317969452	1	0.781782355654328	0.63891319996281	0.6809057190566	0.633520880548115	0.688581719410443	0.715587038772745	0.721977720597861	0.602742410444854	0.650587119561295	0.657562224983734	0.611367293863589	0.566504952868576	0.516671688212657	0.74369673059854	0.708287477404364	0.702594999547355	0.796350021863947	0.682833989277232	0.704042848496191	0.602402650640097	0.710129328392048	0.562794172383617	0.724259678599698	0.748962966417689	0.573010390976268	0.659418525042267	0.772669466525572	0.778028099383785	0.356446319582333	0.579475284768193	0.557345133914223	0.677127998679575	0.658797446344442	0.743333021904506	0.300066418620809	0.742310962735291	0.553832138184579	0.693905648010673	0.59943246079902	0.180872238870385	0.690866348897529	0.72689953471169	0.449699567699746
PDE1B	0.854353848135719	0.857979127741232	0.770626203086486	0.797705785733243	0.839060724569164	0.693801263807712	0.853321946024323	0.850544921161178	0.736573666994517	0.840154563270456	0.754002889461033	0.399105107535248	0.65867187459884	0.833974401062782	0.792258252976474	0.814592292884234	0.851968039879693	0.829139216198664	0.807308564842805	0.871958208703415	0.595864986244959	0.792411950369072	0.707075551845829	0.589218088949932	0.861963895824208	0.488802057965137	0.854060608964295	0.576788625320862	0.78084895791762	0.834674184626204	0.393701045415928	0.818629300882825	0.791940872214533	0.861978709444357	0.81914524720157	0.790986933235979	0.836522437178382	0.620312319325412	0.842120214658483	0.622827329684311	0.909790690702207	0.834165295260661	0.757073762855744	0.799792997775835	0.817245885456661	0.522848843637541	0.679818554480219	0.641738966372003	0.660577957281338	0.785573021217072	0.79198956288191	0.68444226102831	0.844251717263079	0.705115031722495	0.794528086662848	0.66933057979544	0.746608389300717	0.774991105450736	0.781782355654328	1	0.796372496256386	0.584273752695388	0.794714400144065	0.890739848834145	0.761265298744705	0.781672196148574	0.599062892899064	0.823523447841192	0.790936306932354	0.780145652817244	0.614471400255735	0.378802463105764	0.830025537421364	0.703122064113362	0.716603439417793	0.859251699494045	0.871030668196476	0.808407751917511	0.622526287297358	0.861488024294541	0.756408088141957	0.863230035806678	0.706856712989174	0.495070670270744	0.612662636221884	0.762070827689071	0.751097720190039	0.230384005890242	0.802089937356407	0.543139056033582	0.829536769354467	0.711075237477578	0.682269929707974	0.122682078312262	0.848657661899321	0.522896524403425	0.656822197976101	0.674197192516557	0.327351587415058	0.879017395225273	0.794749573626288	0.588155080258712
TNFRSF11B	0.789591817299468	0.856497650356212	0.725848853168048	0.782982919063542	0.876760804987546	0.6901533083673	0.798169849889852	0.853636554119346	0.659015188394166	0.836583685851695	0.859437833528041	0.355120259801469	0.606175513374053	0.732680405205765	0.811973685840624	0.725901982919832	0.773470297162886	0.801868632671707	0.837507924691883	0.805348422912569	0.515472630480665	0.860321513039962	0.672755368425202	0.484478175457657	0.747411310106365	0.519590176663838	0.844390923758911	0.596541955680714	0.70659755105073	0.688037217028079	0.439529788579408	0.812409561262669	0.744080993382493	0.849740797105979	0.644152068870426	0.689283129848872	0.822256277137636	0.481370691187035	0.852860474478184	0.633210821303421	0.854341797325314	0.831644568377154	0.759192459441914	0.728032845516533	0.783460234302429	0.50599984010003	0.710842884470469	0.497521515392186	0.665278598839223	0.697824384640836	0.733947466733239	0.651482038660552	0.752157837549517	0.658515421358708	0.874382334968924	0.772397909934857	0.540678409532358	0.704437542376893	0.63891319996281	0.796372496256386	1	0.598157470188572	0.825086373344175	0.794311354641085	0.659003665026094	0.840740312991282	0.726150473518645	0.803571259970998	0.731172468434818	0.729609535872526	0.587089098062983	0.274546971917994	0.842661658380083	0.707294641375705	0.72815429646608	0.843191611447625	0.839636530960859	0.732937835291101	0.591723527100716	0.843370642677068	0.592279618338278	0.815651564445385	0.771824012219958	0.335808300526736	0.633263682493636	0.618179428494963	0.702173184573366	0.248703408055628	0.727967796802254	0.637426903900289	0.767647248409293	0.715425367308032	0.653249768581495	0.0966330583119857	0.76780365088164	0.523447545191594	0.714516296926903	0.661077303240282	0.330558986890017	0.737295548911467	0.794496559950985	0.350298635766752
TNFRSF14	0.491239215925158	0.594975458982809	0.865375399346212	0.646312022602267	0.750128015235854	0.904505533290425	0.703453741782123	0.537429800978879	0.810383405418998	0.714079956183812	0.852942494323737	0.443031132970288	0.824409961497292	0.527215919002451	0.832485609964754	0.636310665397332	0.72053711456551	0.641338276930863	0.709670504296721	0.502384114157259	0.341333340827628	0.714161501390156	0.894317110536005	0.460261747428632	0.540121059944246	0.643182006423263	0.776331647327933	0.866442951900075	0.412170719954868	0.396282145187199	0.899867380239744	0.710416726373534	0.6616262300841	0.700262643880127	0.595583160629401	0.397788048019738	0.506438225797436	0.11611674451678	0.629143869505114	0.874174480035584	0.67807151614761	0.848339257727959	0.678265628779	0.374240496260022	0.628224742407136	0.600550963352191	0.795728885581791	0.163689507263176	0.431068852677029	0.392421956949399	0.711316808547297	0.798907227786945	0.53464477106401	0.41730152537606	0.60694212118919	0.804909106243968	0.392314574754588	0.494867443704371	0.6809057190566	0.584273752695388	0.598157470188572	1	0.575410823814693	0.489457381056144	0.555451729791697	0.724432691916786	0.856939819767045	0.528833263847166	0.436880100030911	0.550678356709419	0.484431730228768	0.511193796003169	0.641313428217381	0.877269546465419	0.622943838183648	0.795941852722091	0.546907610073728	0.690229179385152	0.84593139254992	0.680265196479018	0.398073178012678	0.620758436894018	0.846410597008428	0.505970123233073	0.910665724434637	0.652766840076876	0.646876106691718	0.279955000401675	0.368751355805402	0.874168966671854	0.704460352566019	0.844660220622774	0.877165308418558	0.690540337440318	0.691956175479369	0.900268220472217	0.888322713135345	0.820086708274972	0.221415587501046	0.560115190049146	0.704962009392034	0.221710678795005
UNC5B	0.841835149628667	0.854706431296372	0.771854079724646	0.814230139694577	0.885493664424157	0.632488698082612	0.853707431057658	0.899858684310901	0.690669971779816	0.854799696275048	0.814716337254805	0.329499225819135	0.557877697158978	0.685713156294661	0.83024549124609	0.848012638290883	0.795473380516631	0.871494590771114	0.828334758397735	0.886253317057288	0.531579599984728	0.87584528288948	0.703129199593703	0.536120573787638	0.773945209340296	0.588850878700377	0.877259658044857	0.602149270870997	0.802059324664169	0.771808214617858	0.40010474742399	0.848575972958178	0.850145834320492	0.883049302671134	0.684371708465793	0.833919332841236	0.849799907598526	0.654996913495564	0.859335533137178	0.609975712572901	0.865909567369256	0.831412203112813	0.81589466945079	0.814573281947038	0.877093493602521	0.466477868316377	0.647650198379791	0.635103089752435	0.698696634413496	0.781816804766527	0.730355373606339	0.707072364774486	0.861929275849863	0.721021527775649	0.844090843046208	0.725163487420523	0.567188018639618	0.769274330345367	0.633520880548115	0.794714400144065	0.825086373344175	0.575410823814693	1	0.800414954886648	0.769208328406316	0.806512276294492	0.636012237577681	0.802055421984272	0.767676092951957	0.760822720185298	0.702708528084455	0.187546341063979	0.904583119855312	0.715539166623798	0.66538189210718	0.851188834054898	0.872725313224393	0.740339863023107	0.676247102139786	0.829445737835157	0.704757233959514	0.894733583219923	0.75191765516239	0.29008462467505	0.648685306763478	0.692769592751257	0.80420388961479	0.230272938640413	0.706490806915752	0.612685008050205	0.78951661855305	0.736109542363838	0.709894142322693	0.0265700978204589	0.81946484099584	0.526883820885464	0.691354042825884	0.656039492392996	0.217731082660616	0.758311163633214	0.830155777248428	0.432790104899327
TNFRSF10B	0.873251346276664	0.813220601264649	0.735708104631871	0.786774307404548	0.801848520120677	0.619300839160204	0.834636033551653	0.872787892797302	0.697546289916856	0.839700944728408	0.701364259581825	0.314594619100711	0.605205261031598	0.881300091905622	0.747990671050759	0.770230881103238	0.831555589489961	0.825379184134859	0.748335651141196	0.883134051739143	0.515367209084343	0.779411474879449	0.661312087162118	0.48834255346431	0.829728411002749	0.463298699127566	0.829944289823805	0.463736785525749	0.831007581815826	0.849840558000989	0.303222543391086	0.771969639948237	0.830514000609832	0.852794019362683	0.774061540478429	0.816552006215201	0.825877176497298	0.66713304019106	0.842469348198045	0.537896355416715	0.898700723702991	0.784198525144002	0.747101733645658	0.830942808013341	0.806142822615789	0.381864047344286	0.613523389772632	0.699364225366221	0.680165068146669	0.80979341548287	0.735776605934503	0.67459199103166	0.863268622675948	0.709887560171179	0.803051382324818	0.6280005099606	0.790478389824081	0.782561647343309	0.688581719410443	0.890739848834145	0.794311354641085	0.489457381056144	0.800414954886648	1	0.737569174228039	0.799286671171046	0.5184320962734	0.798131212208238	0.801955473467971	0.764634035817477	0.606407627014001	0.261583590763992	0.8252360979537	0.650667490478832	0.653913923435936	0.83809295971063	0.837044292705186	0.818224681743976	0.582057043886059	0.86647869998974	0.797053422122204	0.846870842298545	0.633792480773095	0.377277509068344	0.553117375547622	0.723602947180873	0.708440849606492	0.162096561339889	0.844016818975456	0.494597234432283	0.804793696935654	0.654159908600236	0.608891030666396	0.0018407563874082	0.812359325380689	0.460014271968826	0.581407404443529	0.643863180528729	0.335898294795206	0.841021598513941	0.761948937978373	0.618209539885697
TSPAN15	0.818397583779571	0.840303670012214	0.736294803551604	0.873868902055976	0.833772673123842	0.63207416796348	0.834985620023636	0.76116654998866	0.790123633703831	0.80264072993708	0.684700313263803	0.316579717992247	0.543071739956138	0.639663043068165	0.731098227785255	0.730129603328657	0.675272919594585	0.836753837815983	0.807292868137841	0.872178055749426	0.549087316161431	0.806784710560783	0.697546082855464	0.46255446812576	0.643031111017324	0.607054302267454	0.857473888195553	0.547038554377924	0.6144506097621	0.824154225439575	0.415695088871257	0.890119262785341	0.737952521825007	0.699353881981359	0.599171667526418	0.705480848891934	0.836961395827396	0.597368032802503	0.765954696225921	0.555759635518988	0.769563918091766	0.758416454139683	0.753536894726603	0.712471472751656	0.745819164720528	0.5586998908104	0.622552842145602	0.506895050456686	0.488305832724733	0.756456962337847	0.857310448595206	0.675032010474712	0.786810993588842	0.466834089301625	0.638131584212589	0.619162895016838	0.566579535778854	0.612115149573374	0.715587038772745	0.761265298744705	0.659003665026094	0.555451729791697	0.769208328406316	0.737569174228039	1	0.735537392201467	0.523018672694268	0.740573009557748	0.770452253393034	0.598221302985571	0.560257191951944	0.18491079118261	0.794765680868739	0.727594312669515	0.498764014561948	0.805851324578688	0.717129829402287	0.661273467079874	0.662548414799782	0.683894437298027	0.620508975202336	0.73451194541136	0.62648159191363	0.238807806151765	0.587983788413994	0.675628258311902	0.837832312183258	0.168862043086004	0.61945013884577	0.588236778178966	0.701589782899667	0.693325901746732	0.782159405135829	0.102337735309972	0.732451196236451	0.518916385965016	0.730192547715852	0.549626295385164	0.065660602226644	0.702717617884992	0.872443408130369	0.397387296106554
PLD2	0.812754150273338	0.829651327241321	0.830371742538225	0.817557062875237	0.882336236687511	0.792386074014324	0.873689523575195	0.807287098798397	0.798146525265967	0.840738244542406	0.854520414196398	0.308344121204182	0.668186479824186	0.725874496744244	0.871902998873602	0.745073329327398	0.820943145565922	0.874350162137737	0.868486059660901	0.801970811412512	0.455862229626997	0.836987741357398	0.758450646276557	0.496039928726399	0.735077246204759	0.526148499893438	0.889177862832262	0.642712639897383	0.721260417211324	0.740498473924789	0.570564649932582	0.871574458038092	0.801317885527548	0.841122800256227	0.67346972677597	0.731161237173548	0.776512090675641	0.488072168892984	0.8025041068741	0.680424456269896	0.850090940828497	0.867506841252807	0.805021462776678	0.740547980604797	0.787523279868545	0.621026186821993	0.70001978358639	0.521348627578021	0.651123656916089	0.731662198656613	0.821846437953237	0.780179101090887	0.793406806808089	0.62173039937223	0.773544347072572	0.740785710449916	0.604161964837124	0.695166271443481	0.721977720597861	0.781672196148574	0.840740312991282	0.724432691916786	0.806512276294492	0.799286671171046	0.735537392201467	1	0.759849572951765	0.774053110478573	0.729110773679593	0.732210325437151	0.604597960817684	0.28764870178005	0.846958393844754	0.766986952976712	0.682216228782614	0.89237633532629	0.796853259214377	0.808373029424343	0.691055923049875	0.850905277159676	0.621780612696986	0.78887296472078	0.781835072136315	0.394379376645582	0.774488525656115	0.697252636942317	0.766849729206598	0.144381188756619	0.742284400279133	0.722381859944662	0.797942994219448	0.778728635164504	0.771141793869269	0.184974018786952	0.850631063346933	0.633958323515829	0.784779884329826	0.743157984227463	0.311544112232629	0.777800301762501	0.82958078688201	0.435722096315471
CD9	0.548414800578864	0.686292823936186	0.83822842215977	0.647685578285088	0.814013606526761	0.874962340506024	0.707575418668223	0.586230100980098	0.746278628249501	0.71300323366486	0.92229158857678	0.300164783782304	0.678251793335105	0.506448081081603	0.886383760085508	0.585785495907003	0.698310975113518	0.693426963381647	0.828141141330068	0.518532889616691	0.285486020892223	0.766556295727826	0.801879403516545	0.402140412786402	0.570123387017174	0.571364170334506	0.794773754758786	0.822072055626542	0.484650258917242	0.413036038327905	0.857968371218145	0.763228405623981	0.642324015605808	0.768046023615672	0.508824222395461	0.439626244119761	0.582526800351263	0.168562828973349	0.726864630953052	0.792191852664254	0.681367465492724	0.851710314249292	0.717750649609053	0.43807324778415	0.66854282619381	0.695436867819776	0.802727333552588	0.225275029321599	0.56296011005734	0.43729724202396	0.683010678005812	0.763847645940333	0.506036584328195	0.555314665691988	0.703069014809244	0.833407577570542	0.330879426075826	0.517419064705864	0.602742410444854	0.599062892899064	0.726150473518645	0.856939819767045	0.636012237577681	0.5184320962734	0.523018672694268	0.759849572951765	1	0.608623453022073	0.533420961487841	0.639876073315248	0.470661140363626	0.365243069583695	0.680648013565841	0.795941661041315	0.629319489739262	0.795687771178358	0.678558569328895	0.719894875180513	0.749891829153622	0.722676821898392	0.374963183103529	0.627168328087702	0.815331882491988	0.410809178763618	0.894663981225942	0.554374114282004	0.608862906722778	0.124185509801682	0.456623463405956	0.906106544980281	0.748202819520698	0.831257012514284	0.805027355664388	0.472201925367641	0.724157839169202	0.822713727419102	0.897710955827178	0.836430870191345	0.286670514935615	0.605738662404199	0.726096131021629	0.149133319669157
FAS	0.883231925344921	0.856579784137881	0.719945298320348	0.795832718807512	0.845969642918503	0.608865281262571	0.842982405618237	0.838959834167033	0.686329242443476	0.750866645151777	0.739980192732467	0.224704851439752	0.478729788939654	0.703608893798201	0.794047175187803	0.770503734813925	0.808095888463865	0.862137589236311	0.855844889553013	0.859194185240171	0.599180381276832	0.771114583171769	0.605557710902234	0.532741117071269	0.773946818480999	0.408455798158265	0.828913822732109	0.522750784670407	0.737164233426608	0.816101631779919	0.358217909941306	0.851632882508927	0.772421825534365	0.791844473300467	0.690536168838873	0.807783893092158	0.841425178627494	0.64226898527162	0.791054999936699	0.501795769014625	0.843514118415732	0.788250256988438	0.747677739830751	0.853970453105207	0.814332757460528	0.609038739343713	0.57116593565239	0.618231568064025	0.651787255889866	0.803062278387215	0.777522448778647	0.665015469967399	0.78858744196914	0.7014626296147	0.753196288857134	0.621256552052226	0.63105842930082	0.763052397032929	0.650587119561295	0.823523447841192	0.803571259970998	0.528833263847166	0.802055421984272	0.798131212208238	0.740573009557748	0.774053110478573	0.608623453022073	1	0.785034175810338	0.797738542849786	0.66992166168456	0.198213612113767	0.838774626875443	0.6380504778418	0.616324257983785	0.803004666279549	0.876773033169165	0.735582028965747	0.565206952478762	0.78648053334877	0.635195128470676	0.815589883545412	0.64612817507275	0.360118237059701	0.573860716539737	0.676155586208658	0.771605460934663	0.104053857996025	0.735639840179146	0.526528744379091	0.73791175827544	0.691073660418756	0.65676809892448	-0.0255194046687465	0.775573032517823	0.452750887648256	0.644774831471032	0.584306711746032	0.2437263915916	0.791008293210226	0.796652940162469	0.507696439639082
