""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
HTR1D	0.0286043013287213	-0.00418606194489872	-0.0200486347521245	-0.0239011549063644	-0.0258281959166142	-0.0191794893540482	0.00609572849237603	0.0248248438449262
HTR1E	-0.00105530084837362	-0.00935703430812069	-0.00942433835657883	-0.000884953072368943	-0.00211722767535501	0.00841389737050651	0.0026417766176337	0.00907934906006818
HTR1F	0.0239273858313592	-5.82888275941046e-05	-0.0156025948728978	-0.0153739735462174	-0.0193037532420917	0.00497606544648714	-0.00325852775321502	0.0181509157900488
HTR2A	0.0245886193597191	0.0553552468412158	0.00987105090552855	-0.0328075677442475	-0.0227752368603233	-0.0328708185336093	0.0585327683854582	0.0213430439093742
HTR2B	0.011356306525061	-0.00255268969305566	0.000940600250617994	0.00448350155090728	0.00198294876625021	-0.00079507705357151	-0.0192885049376782	-0.00208130075946215
HTR2C	-0.0468134522969864	-0.0126069725885753	0.059119054556055	0.029750872181032	0.0492579231555389	0.00341077701600169	-0.0305965619049746	-0.0504518105982722
HTR3A	-0.010082045371085	-0.014996633347509	-0.00898962218794984	0.0236936589326946	0.016967378039836	0.00778473220373805	-0.0127875399494505	-0.00775804158487954
HTR3B	-0.00885751313701189	-0.0280686950659069	-0.0118154457572751	0.0116462557228667	0.0147384897915958	-0.00815528967980449	-0.0176622636555363	-0.0141551774814446
HTR3C	0.0205560248016843	0.0108266719496538	0.00333791436871369	-0.0107588801881584	-0.00566274142382081	-0.00265344032030247	0.00813425558060386	0.00701099919582398
HTR3D	0.00862795901333385	0.00779448749409241	0.0143876043830683	-0.000179072674366531	0.00407607595755514	-0.00378278030061805	0.0074970314465423	0.00484616300703339
HTR3E	0.00853350628537077	0.0128354756898901	-0.0052809533847795	-0.000919136203991847	-0.00892343584645671	-0.00765220832605508	0.0219160031849873	-0.00664283873972974
HTR4	0.0935743387176441	0.0517271336811534	-0.04329045424747	-0.0799477181743404	-0.0811441717430342	0.0166550801194175	0.0519500118701334	0.0825683737842251
HTR5A	-0.000116650899046982	0.0105163661310196	0.00671038265612779	0.0188633961476048	0.0172027866265131	0.00382650774230246	0.0026144568526031	-0.0158116319669142
HTR6	-0.00268160922460667	-0.0125670657510915	-0.00772385672420814	0.0106381860605035	0.00241348250417516	-0.0163427664975598	-0.015428052896204	-0.00800649664331723
HTR7	0.0307600673080949	-0.0727766766745566	-0.075663127609426	-0.0575166188848639	-0.061849902130181	-0.00688268171669347	-0.0650066914332188	0.0736404885832605
HTR7P1	-0.000398163511789123	-0.0352467023462114	-0.0223249385617541	0.00715315977196143	0.00606915429701095	-0.0349212074256517	-0.0184321968888271	-0.00773583769392435
HTRA1	0.240024067867134	0.297049650010574	0.0208223876962066	-0.235585027052193	-0.242067886464106	-0.00626505393149648	0.24348623190318	0.254007744851493
HTRA2	-0.0687037249635955	0.0761665693656739	0.114639830270311	0.13153413504543	0.122911706107296	0.0342233989187263	0.0102492956599343	-0.113071908370215
HTRA3	0.0392731055200742	0.0109084001186435	-0.0296169575107294	-0.0171592696674189	-0.0289559901622387	-0.0126678149951448	0.00362275560162217	0.0384767816701827
HTRA4	-0.16995861443662	-0.048144820515979	0.0539442076793243	0.207075865861273	0.194538006008842	0.0477090719942789	-0.0151379039484418	-0.164232784289881
HTT	0.0530530348191236	0.11435426643636	0.0699064656545583	0.056859413956979	0.0421158119424066	0.00389819810912923	0.0800975382276079	-0.0125744537580421
HTT-AS1	-0.013691793403625	0.00582371287040266	0.00966840119524998	0.0215328287895244	0.0225217292727194	0.0364764378149079	0.00155730629356282	-0.0140531656702243
HULC	0.00616816839545053	0.0270357558622473	0.0180463524502687	0.014455224621737	0.0086975279341826	-0.00234902597650077	0.0138309545295128	-0.0105387949668666
HUNK	-0.104218441005539	-0.0628076702786309	0.0349639641174632	0.147267347904353	0.142290031293582	-0.000102868714755245	-0.0530407748212124	-0.12133978073385
HUS1	-0.00271053245249338	0.0291362444019143	0.0194053854317222	0.0537202828483437	0.0434912457082907	-0.0355305809086114	0.0131658835153257	-0.0579651708189416
HUS1B	0.0079075253408192	0.0204671149240432	0.015530498104521	0.00967638346574858	0.00545327367927732	-0.00411476044795309	0.00402405782098537	-0.00759736254334363
HUWE1	-0.0805247294386344	0.0501287664491993	0.124732709827715	0.178058657891019	0.172495928085485	0.0577539645135394	0.0186684394025693	-0.150375941915026
HVCN1	0.0936470478118108	0.0165424723683915	-0.0542020843996554	-0.108633094616179	-0.102432956149144	-0.0236447324648437	-0.0213333888801896	0.116051591608591
HYAL1	-0.0163720233609647	0.00920972184639714	0.0175573169673618	0.0376196990146344	0.0425520316795931	0.0415190659105496	0.00211092644521486	-0.027489417210483
HYAL2	-0.0170988956745076	0.11837425859064	0.127226611560515	0.0996951627693048	0.101093400482871	-0.00698947826049283	0.0631508513237423	-0.0658599826952016
HYAL3	0.0141636490790059	0.0304453819715469	0.0121598389139791	0.0371408237141207	0.0270675950561522	0.0288459312475755	0.0231442143850453	-0.032481424360866
HYAL4	0.0225953657160349	-0.0123278094384585	-0.0236451788407502	-0.027740425718366	-0.0278893118655496	-0.0242531794315991	-0.00419592765146435	0.0162135093467447
HYALP1	-0.0179291541102277	0.00432026654817025	0.0154704679374042	0.0268404929832865	0.020946988998175	0.00562595370311154	-0.0047843834435514	-0.0199046381203295
HYDIN	-0.133511220212681	0.0421827505956181	0.129798296126696	0.227456222939645	0.207163240612361	0.148752127655824	-0.00549194925876005	-0.16064301734209
HYDIN2	-0.2549545485211	-0.186427101534661	-0.0159015897484607	0.257874639204091	0.225491790167528	0.0379363566741207	-0.0974085614802172	-0.212095491864481
HYI	0.00203153659162095	0.126821389619926	0.103332680374617	0.069976339575815	0.0622274217738637	0.00137155390978559	0.0595285174329336	-0.0409525387718406
HYLS1	-0.0677487878859506	-0.068729126681829	0.00702693189303932	0.0667737468708751	0.0756955414183868	0.0163671167086426	-0.0870563926274474	-0.082688353596131
HYMAI	-0.0269942231605553	-0.0426674467081966	-0.00800704333297706	-0.00324801023087204	0.0070560147611118	0.000752929878764773	-0.0443616108116895	-0.021011158391484
HYOU1	0.0205395971702019	0.0699867686364574	0.0947441706343396	0.0818808424805394	0.0803170901861161	0.0104882844370287	0.0315488835973682	-0.0767230204034348
HYPK	-0.0324629910214712	0.0719734575960539	0.091619724913534	0.0621557311803748	0.0791082191306259	0.00150121868193706	0.0259778652571054	-0.126960085748639
IAH1	0.0678451571925527	0.156904750507314	0.0713716088355667	0.028533887026365	0.00869973116327252	-0.0106283889751268	0.129174938092376	0.0128382100760177
IAPP	-0.154513309664625	-0.124553393339163	-0.0168396009686338	0.14909155847459	0.128642979964004	0.00215282118111074	-0.0625333235386161	-0.122620518335712
IARS	0.0166776403495399	0.0950709314484981	0.0887595878064036	0.06315856926039	0.0713954123542441	-0.067540937707109	0.0654928549830457	-0.131218545337442
IARS2	0.0505292222141047	0.114996489636172	0.0710136430191788	0.0184286291989082	0.0162961570592607	-0.00369903615735804	0.0673446769909337	-0.0228003781023627
IBA57	-0.114651690506912	-0.104902771312205	-0.0263670673580754	0.144069831683665	0.118856296385191	-0.00436927947079853	-0.0375505411902159	-0.109044837703965
IBSP	0.0989071726020915	-0.0664587846318199	-0.0959694831254283	-0.113351882995776	-0.111784438776847	-0.00407429522810105	-0.0712529358522879	0.130093483230658
IBTK	0.00357547839555728	0.0592828089388401	0.0812979019112234	0.0685592368149713	0.0602687352641541	0.0403728399930576	0.0136834325712835	-0.0499279229753232
ICA1	-0.148973953360123	-0.0676593003580396	0.108699081405851	0.179751531222835	0.188253376360499	0.0584161876396237	-0.154433137056738	-0.153420517644996
ICA1L	-0.169406934454335	0.0508220570597926	0.0726982068934782	0.22834817996782	0.205284624577892	0.0286508424033709	0.05494536692751	-0.197754313223903
ICAM1	0.20476556936695	-0.150524402711113	-0.203852052607434	-0.218379665949281	-0.231206621744147	-0.058616164627428	-0.127836345427817	0.227088547157579
ICAM2	0.0901383488534933	-0.105683329877746	-0.128766801983872	-0.141554060483753	-0.141842319949551	-0.0326213944940215	-0.111353504213445	0.148689664765816
ICAM3	0.124540706860004	0.0416452862680912	-0.0790113677630115	-0.154561334117449	-0.150753692231113	-0.0469388933527079	0.0461338256103914	0.12592524236556
ICAM4	0.0236801980947452	-0.0508338475991318	-0.0515902454107525	-0.0223241244576839	-0.0184358020216401	-0.00259465392323457	-0.0283786629737752	0.0218677922402423
ICAM5	0.0662369729219852	-0.00169830466440626	-0.0419027101676804	-0.0371830613272204	-0.0409842058813813	-0.0204797569465305	0.0163658974266668	0.0306582754253403
ICK	-0.13908756718807	-0.0381443939816095	0.107958632488458	0.185145224553009	0.185430019313538	0.0585068518112771	-0.0495808159973373	-0.167404182171051
ICMT	-0.00618539854825642	0.0657711899713189	0.0662620512456541	0.0302910630635643	0.034419672623153	-0.0199572343625335	0.0189538688512247	-0.0526094975841432
ICOS	0.00216424907505484	-0.0762529866257018	-0.0763536065522123	-0.0802311365110885	-0.0746809633975726	-0.0103070868908589	-0.046063700319461	0.0675210348156313
ICOSLG	0.153000666503424	-0.165006327186381	-0.121284123618201	-0.251607062178101	-0.243978751518833	0.0777965182838365	-0.166563755092358	0.250059083609596
ICT1	0.00534247325317158	0.0949451377453952	0.0748094543789151	0.0383269829976279	0.0364458763392094	-0.0329235847189005	0.0401774215646166	-0.0702280137466583
ID1	0.0642581531374013	0.117791605025793	0.063624722147862	0.00849794797367953	0.0103095416496417	0.0094846292610297	0.0680936319553703	0.0292900997035638
ID2	0.0453279827144426	-0.20213122924231	-0.195103990048121	0.0370971054896963	0.00114679552362578	-0.0402744109897075	-0.197496256472144	0.0336570008863829
ID3	0.134274592006696	0.186670697452328	0.0537315948687227	-0.0182954913369931	-0.0272878790443227	-0.0222890418365211	0.102356330545306	0.11838963582228
ID4	0.118446442113923	0.267677992863552	0.04078329314057	0.00318377757622026	-0.0219262471638953	-0.0518084976272626	0.268928532859528	0.0422251884254646
IDE	0.0653631201829056	0.102689797733746	0.0677995785948661	-0.0336153925809413	-0.0366022443619592	0.00996395402017421	0.0424499012747834	0.0312942261885035
IDH1	-0.1020683943693	0.238639856712525	0.239171877667037	0.131367482408219	0.159778231490437	0.0303247766255806	0.101950220080574	-0.141529935079007
IDH1-AS1	0.0545870413356509	0.107904886973626	0.0193124125914801	-0.0415236276066866	-0.0378423792283744	-0.0481136147419193	0.0900526009493531	0.0410121152205663
IDH2	-0.162222472785598	0.00732315491508912	0.170568519903168	0.147560106419031	0.175914662642513	0.0716785976405912	-0.11484849108075	-0.172874083209745
IDH3A	0.135466144291829	0.237853622997591	0.0887252123751441	-0.0840076225278509	-0.0832074992905072	-0.0107984053818732	0.193459066119903	0.0399599724234789
IDH3B	0.00912088395039302	0.147826880785425	0.0449654465669323	0.0456893341957153	0.0270298145089277	-0.0567498428004484	0.143886302106583	-0.0526920552935672
IDH3G	0.0190193855067284	0.118700847064745	0.0941983050373896	0.0591462568798664	0.0571885003203341	0.0439728522386293	0.0595330062168329	-0.0328764070239355
IDI1	-0.0319984429027925	0.0660206577298031	0.157593961734843	0.0115225096138885	0.0439499713191838	0.0780453095354385	-0.0250194049684396	-0.0463999187998996
IDI2	-0.042651409909991	-0.00650070361880145	0.0615061992108784	0.0608984771955518	0.0712766869243247	0.00420767835211629	-0.048344625927821	-0.086312074303652
IDI2-AS1	-0.025857111342157	-0.00282002990885796	0.0758213482759086	0.0190342985531188	0.0392120598741873	0.0262581803778118	-0.0405928030302392	-0.0352786854958938
IDNK	0.0347995833963525	0.0244195903212275	0.000193937577586814	-0.0207230544929333	-0.0214478693015531	-0.0079871857390512	0.0214004366917351	0.0167370693550728
IDO1	-0.101390766671979	-0.095935079424552	-0.00936247972454794	0.125196516094085	0.101318423523292	0.00900454413157997	-0.0490473461728244	-0.0848338236287006
IDO2	0.0109009205173585	0.00428273075103718	-0.019414535403159	-0.00683964958313233	-0.00916459341780225	-0.00101310640544179	0.00203913976767677	0.0155855920207713
IDS	0.237826317007323	0.0806932267342983	-0.0695012453710195	-0.0942777072749936	-0.109609152375553	-0.0285478539486071	0.0799678015521276	0.147126508568749
IDUA	0.0518610678200213	0.133231991151535	0.0578058478545585	-0.00132280726479855	-0.00646328143635612	-0.00715269906685726	0.105152092281301	0.0189139837438663
IER2	-0.0299413626910073	-0.130811620509322	-0.0778948367342449	0.144585192954815	0.0979972089593774	-0.0270862268218347	-0.0890982039286463	-0.0765452929552249
IER3	0.277330614354308	-0.158721638240319	-0.276025161752346	-0.300448194752326	-0.317184878013132	-0.0674345916860254	-0.148988351357872	0.37337406523152
IER3IP1	-0.00171179928130452	0.111413749094246	0.0961774259917349	0.0554777398889622	0.0538739667041322	-0.0673080995953325	0.0385020945776841	-0.0850173895986491
IER5	0.12303374729177	-0.016214390441684	-0.119644759679428	-0.0887832788911489	-0.11457892214347	-0.0561820411426167	-0.00225962180040907	0.0999329170770674
IER5L	0.109565938583671	0.059462621556857	-0.0283382241924313	-0.0625696560164428	-0.061490907295554	-0.016971863859863	0.0588862065453055	0.0746140833451737
IFFO1	0.152898120891189	0.20599738412409	0.0278958328502975	-0.101346623952126	-0.112994149216715	-0.0628841947330357	0.172255816551376	0.114638321161893
IFFO2	0.00571611872570903	0.0445588408361009	0.0867650215378869	0.0764833428416073	0.0765945316115635	0.015803571798406	-0.0104991886000597	-0.0525192257645797
IFI16	0.347505464492728	0.10338547531028	-0.146640437314895	-0.236675808541327	-0.283579523125576	-0.120678952525593	0.0815424278934572	0.331538315595927
IFI27	0.12205571989727	0.142077416243215	0.0018890283144196	-0.0809046677130451	-0.0830317176774733	-0.0443855961193363	0.121096904308724	0.100360491655435
IFI27L1	0.018204011403567	0.147049414589318	0.0770209527007511	0.0230617465806183	0.0346105174333505	-0.0324142735215552	0.110344011476153	-0.0367868936818737
IFI27L2	0.0747634355236125	0.110603069995569	0.107682608995256	-0.0393724643901151	-0.0225535009185991	0.075937148263557	0.0383385510185818	0.0431726336057194
IFI30	0.322440187603339	-0.279792058277429	-0.390573210749322	-0.428209222591972	-0.439093579231811	-0.0888921218430508	-0.24990055256953	0.461632273548118
IFI35	0.27687367190846	0.198151368997468	-0.0635383750604154	-0.234597690608698	-0.24076335165347	-0.0647806720547223	0.186188141103433	0.24874266998847
IFI44	0.0332796380171045	0.123809576701479	0.0475129924642052	0.0159809290631018	0.00743335898471503	-0.0306489251323968	0.0939922399982222	0.0251193810315777
IFI44L	0.271614629552533	0.240919977358738	-0.0620354688235547	-0.27022399925256	-0.259404617498805	-0.081132585322588	0.239758943180907	0.28225705992513
IFI6	0.208524120813915	0.379154528237322	0.150039745209212	-0.166965493202161	-0.149135611782393	0.0278656351678521	0.300583776435144	0.162722238948315
IFIH1	0.186756017668957	0.162527657121136	-0.029264126406139	-0.187507856594795	-0.187556678481154	-0.0361037942325798	0.156594298324692	0.178795225293447
IFIT1	0.0514956553936376	0.0928080994224535	0.0642874939547835	-0.0595840782391601	-0.0387852688966603	0.04667233009217	0.0782493174067967	0.0348307295894675
IFIT1B	-0.0296316692882166	-0.0151948023017135	0.00416327619745238	0.0340493384293416	0.0347677225117862	0.0114848140941079	-0.0144845353890514	-0.021865422604862
IFIT2	0.0920963706158463	0.0718987099132755	0.0674434097524898	-0.117789540883635	-0.0980623619860219	0.111695141232009	0.0305568558148374	0.11763665208664
IFIT3	0.0110773084861683	0.0634593309934213	0.0422613972288459	-0.00734975810062701	-0.00725673971132423	0.0443522882481547	0.0797595722095057	0.0254113185593745
IFIT5	-0.0425373349422843	0.0554160025487107	0.125442665445928	0.0949857449595257	0.105638925903856	0.0611135620737297	0.00336158815439111	-0.0889663794322518
IFITM1	0.165857278915795	0.0330681102611355	-0.100649645187145	-0.163829685922978	-0.159517632021705	-0.0317215483482273	0.057778244463542	0.204751460890062
IFITM10	-0.00796259109953475	-0.0655206322008619	0.00352741603296593	0.0607259704211401	0.0360058958906831	0.0192343701312051	-0.0866517864931793	-0.0082151289149267
IFITM2	0.37977485560039	-0.0626869878147546	-0.302684746040892	-0.416572976843182	-0.415677303579443	-0.082445828376175	-0.0522570144860074	0.471058117359325
IFITM3	0.52505453836068	0.346638851680675	-0.133124238532461	-0.413742289198186	-0.423707791890169	-0.121069998416995	0.320357398987222	0.476525093123019
IFITM4P	-0.000370391308687986	-0.0125194919769657	-0.00856917256515591	0.0052012341516263	0.00228422685249218	-0.00694012130781966	-0.0254514972210419	-0.000983902249541225
IFITM5	0.0224166200646339	-0.0124550631531128	-0.0172921426367394	-0.022359608601825	-0.0234878431265667	-0.0174421327092095	-0.00148455471233539	0.0152280983101409
IFLTD1	0.0170210809256483	-0.0112109059783436	-0.0159429342222944	0.000642524952253544	0.00130139489102339	-0.0364863666150434	0.00811346956175634	0.00393671015211832
IFNA1	-0.0161267266596414	-0.0105562354543275	-0.00705252705081352	0.0171818750845413	0.0124907094338306	-0.015512242288874	0.00343950373121878	-0.0207666304731972
IFNA10	0.0131428889266461	0.00703959734681601	-0.00743120515302571	-0.00960585153570903	-0.00759526204361326	-0.00695717479830096	0.00283740590573086	0.0116491349313761
IFNA13	0.0147372255212595	0.0160213394795591	0.00351885430709526	0.000798978664233159	0.000554987522369627	0.0024984539392825	0.0157080632111021	-0.00392869828458313
IFNA14	-0.0052009203351131	-0.00555910157216929	-0.00489969714900028	0.00331183544767631	-0.00497170954561372	0.0138339626645863	-0.000802494599900467	0.00687874516934919
IFNA16	-0.0132899541433942	-0.00877995625064747	0.00270158844624371	0.00995560843876592	0.00710255574633766	0.0192932379557924	-0.0109096843723813	-0.00267313291017414
IFNA17	-0.0139788346538835	-0.0123991582749976	-0.00526495360500044	0.0275508173653142	0.0247085651147306	-0.00776140918010978	0.00831073511072032	-0.00151740670345416
IFNA2	-0.00989396493038492	-0.0164356192283857	0.00556010228376993	-0.0109939572177963	-0.00343852488734747	0.0292157029781339	-0.0099071173244889	0.00256981476011281
IFNA21	-0.00564509650707981	-0.013239993949382	-0.0152761875977765	0.00782726355641386	0.00611356597058575	0.00991244878750433	-0.0145696049295908	-0.00340376644673916
IFNA22P	-0.0100381579223292	0.00936335626901843	-0.00146917957725346	-0.00453893654734447	0.000431043937996642	-0.0111006905502853	0.00890654412789261	-0.016812016196755
IFNA4	-0.00933896419288417	-0.00914803984462841	0.00470989269310043	0.00925019390219679	0.00692372522940653	0.00477211713393452	-0.00917575031407183	-0.00840992059222486
IFNA5	-0.00705935733282512	0.00963680378787605	0.0143869897725871	0.00529707288365309	0.00636851223898512	0.00927090438372476	-0.00716216456741923	-0.0101323594827222
IFNA6	-0.0186223479893134	-0.000586240973678513	0.018139129350445	0.0122153969150412	0.0166453179351129	0.0103487471525625	-0.000635298761896879	-0.010893310602435
IFNA7	0.00293839542980243	-0.000564279425339631	-0.00526004118970728	-0.00902036360157387	-0.00857196532511401	0.0117564451256486	-0.00582707453313791	0.00359743145103109
IFNA8	-0.00222047626116233	0.00431842499638739	0.0125404285490415	0.00297912004906812	0.00828945073423256	0.0232891213803646	-0.00660034089912595	-0.0010783269308262
IFNAR1	0.0505913419210796	0.0891638150238965	0.075563068225524	-0.00416078039814509	0.00532359094986174	-0.0142388071961879	0.0327799013398698	0.0150951147496302
IFNAR2	-0.00681348702662783	0.0595140505471355	0.102128325761767	0.0329450469255009	0.0479658132381689	-0.024382994045244	-0.0362273940885298	-0.0358087633709738
IFNB1	0.01197885264387	0.0179386829924712	-0.00364555389825467	-0.0197170663166743	-0.0182064378662064	-0.000336704700109106	0.0297069452984126	0.00196857341685934
IFNE	0.0180496841217937	-0.0153052089119742	-0.0309431531529316	-0.0301110346014887	-0.0373196802084076	0.00623523745636179	-0.0102816421019204	0.0275131279452385
IFNG	0.00695717566887708	-0.0631753081115261	-0.0681809283795397	-0.0537762712685137	-0.0545398973612969	0.00472499319313311	-0.0443806811811468	0.0535091381141591
IFNGR1	0.258342513112555	-0.104538404853613	-0.203443335032706	-0.314192256297989	-0.309625759293466	-0.0357631108582533	-0.101523244238955	0.3171081687514
IFNGR2	0.183323282515939	0.0734158599768378	-0.0231182083037627	-0.12481762848708	-0.127166364294916	-0.0680526157553331	0.0140623932241513	0.147051935688824
IFNK	-0.0167015608991049	-0.0216185440343238	0.00436796603806785	0.0165879795173282	0.0116935255553816	0.0180351403126197	-0.0171754111185766	-0.0153807734148159
IFNL1	0.00592613630487821	-0.00516086853581665	-0.0116125577085327	-0.0140086422829101	-0.016124959133481	-1.71407334859938e-05	0.00126768967910277	0.0218729138194691
IFNL2	0.00691441663877325	-0.0109399392018439	-0.00565783013420171	-0.00321843207656176	-0.00417431053991429	-0.014445981014766	-0.0267042415275227	0.00373655382986644
IFNL3	-0.00621807852382896	0.00400802406272255	0.00872983926412899	0.00891135280970776	0.00546749391060518	-0.0100813820329538	-0.0185119681700222	-0.0113421905484484
IFNL4	0.0116644639340186	-0.0138887933931697	-0.0171298883892044	-0.00982003425743278	-0.00771345411904112	-0.00555380712597206	-0.0159117442708957	0.0108392805303513
IFNLR1	-0.119883013764531	-0.227006800961766	-0.132938915524558	0.103728405835774	0.0720517215926527	-0.0132768616199656	-0.132042933311457	-0.0630392740557704
IFNW1	-0.00176856776408091	0.00370424512970114	0.00921448796137552	0.0012507004725026	0.00443374285517859	0.0101255174033165	0.0137605144399237	-0.00676642740875987
IFRD1	0.0893105904418559	-0.0326581016291903	-0.109098578085674	0.0419597239423891	-0.0089836065649387	-0.0492497465499899	0.0300869552073868	-0.0181979827258285
IFRD2	0.0284872221475159	0.149121197167841	0.104454451795011	0.00193244154527589	0.000828006322839036	-0.0457432700830094	0.103186098578414	-0.0569690889982713
IFT122	0.130006506005425	0.150189993394948	0.0098060477274227	-0.0891072899204397	-0.0791884976710723	-0.0487405464522434	0.110863528011742	0.0718929750412651
IFT140	0.0306453109300529	0.13242512481785	0.0820457885318383	0.0665122561515185	0.0626062573582717	0.00638820740491679	0.0843004978305318	-0.044108530626858
IFT172	0.000372210540464445	0.155656815446769	0.0972400293097806	0.0686454135146658	0.0707285887140941	0.0331335666917687	0.108275521805211	-0.0591067269455331
IFT20	0.0413275331	0.0752274326166977	0.0377489703982616	0.010751430499194	0.0178866894048716	0.0323186550270894	0.0376644045658464	-0.0183477867355863
IFT27	-0.0730403585809785	0.0676684245229543	0.118070727405685	0.134665249787437	0.124494087197794	0.0666536859944063	0.00762390564292306	-0.122226581471571
IFT43	0.100420758191811	0.199100247274055	0.0620764678467534	-0.0114590051834706	-0.0198704612396138	-0.0188559029354481	0.183589901034949	0.0186492937450242
IFT46	-0.00746148434082955	0.122250466379301	0.107354171774043	0.0729308196587079	0.0773638013887154	0.0346536210553857	0.0609401991175183	-0.0737083303229435
IFT52	-0.0376197733817037	0.138821515331007	0.124421982416496	0.113303419874281	0.117009917781373	0.00186308488680176	0.108099700922816	-0.122223460353985
IFT57	0.111872974675918	0.210188780156285	0.0670485507896023	-0.0309491923739533	-0.0322635263374395	-0.0273141062418574	0.155359670290673	0.0154379113257207
IFT74	-0.0046511119378968	0.0737534207622756	0.0604553091401056	0.0199058476102332	0.0306376424798831	0.0218871781174234	0.0197365413506682	-0.0305819235728544
IFT80	-0.0138449040563309	0.191197036262029	0.162193382310513	0.0633710924275898	0.0727400617652019	0.0622933216779019	0.134892191547537	-0.0777510403596039
IFT81	-0.0407004953340296	0.179641967428066	0.138954339491427	0.140785941173857	0.135759620102314	-0.0111389110969805	0.132087947671809	-0.139628800754942
IFT88	-0.000977792124179831	0.122903120498905	0.0838288614252732	0.0613131428014365	0.0590312516713533	0.0465657936403526	0.103835979448272	-0.0631934186950663
IGBP1	0.0102842611425543	0.0141264683011423	0.0645587440140959	0.053958504206994	0.056512813371917	0.0437462813657625	-0.0227829235497785	-0.0466120927424333
IGBP1P1	-0.0201469817495998	-0.0214386890318401	-0.00281509864515096	0.0178955812679158	0.0171605620617654	0.0154346045547781	-0.0162996805182437	-0.033324203784006
IGDCC3	-0.0277683146268909	0.125741517883568	0.0248640615237357	0.0637215325060081	0.0497488582405434	0.013709608768728	0.122631848993311	-0.0350156838590072
IGDCC4	0.027522653833841	0.218005293771181	0.111840199421354	0.0878016581959323	0.0800448979405013	0.00194048658068188	0.17510921171788	-0.0435050944221782
IGF1	0.0243233415245668	-0.0884824017805126	-0.0895907530484508	-0.041575921585809	-0.0422629190280997	-0.00182515151244957	-0.0680820363071592	0.0529195257997719
IGF1R	-0.00196182235224611	0.0918889997619332	0.0517969996441908	0.115989524583536	0.0810159011016617	-0.000837243295713174	0.13624663299918	-0.0618433480519811
IGF2	0.0446106399972727	0.0285162680078292	0.0312763288047306	-0.0276485010268509	7.81949844407751e-05	0.0478015827571909	-0.0221479540967272	-0.00322522403731146
IGF2-AS	0.0963908162076823	0.126456012720102	-0.052603992723575	-0.129991011332056	-0.114250935031305	0.100609647697825	0.116654045728049	0.128240958006035
IGF2BP1	-0.0911978540982755	-0.0271279087588041	0.0985235535982127	0.132099060243853	0.139075470831379	-0.0359574734331923	-0.0897818765905996	-0.124408344999441
IGF2BP2	0.0571887607647644	0.110398642035106	0.117217720117597	0.0787567438425675	0.0762077026087705	-0.0504501333784459	0.051864449351428	-0.024384431320114
IGF2BP3	-0.0523697482065359	0.177303889183813	0.15642658649001	0.164040931375318	0.147866425740266	-0.0831177301647285	0.151057786395731	-0.13192437541331
IGF2R	0.0935739717946255	0.0396369035832614	-0.0127815945291953	-0.0082540047527525	-0.0224177620333705	-0.0158639994404836	0.0249164355812581	0.0621829593188634
IGFALS	-0.0158293633112377	-0.0169160145038383	0.00149489425573654	0.0314481967426313	0.0262732023272116	0.00718780715912338	-0.0149205937770827	-0.0377476694317454
IGFBP1	0.0519623075614178	0.00424351350084109	-0.0213817679551114	-0.0391892349751537	-0.0351149628414134	-0.00647257319133807	0.0210247935856491	0.0189873567115742
IGFBP2	0.115078101969362	0.297999938929689	0.115367205119102	0.0135960911806942	0.0165985537529471	-0.0868135934295132	0.266657215936505	-0.0352204748442372
IGFBP3	0.230108326769545	0.160163473014052	-0.0352190060790641	-0.130849093680408	-0.145983367071373	-0.162106091079928	0.224271492829775	0.108837241089148
IGFBP4	0.0653070139860512	0.0313817359532477	0.0136341140969476	0.0109058205332588	0.00820000055738732	-0.00616399884067815	-0.0164395418627489	0.0232626189681466
IGFBP5	0.173935056400245	0.265423959037497	0.0811448090138725	0.00602038833424625	-0.0035905030248714	-0.0758557434085032	0.22205597524288	-0.0106516765603631
IGFBP6	0.11629526449048	0.0272062741772668	-0.0493627964969727	-0.0502322502877009	-0.071082996544313	-0.0230258957774965	0.014088958432264	0.0748883529230333
IGFBP7	0.273604686723178	0.298727788736682	-0.0254793024548084	-0.165085964723764	-0.188159762422385	-0.0840054817061405	0.261730409296145	0.208103239990468
IGFBPL1	-0.297739077342488	-0.22467858639289	0.0260822591722192	0.349398017042905	0.329694836529534	0.093059569605059	-0.200091015774739	-0.311057696434993
IGFL1	-0.0149460559075801	-0.00772043445469633	0.0182800944994678	0.00317922832696232	0.00679032225263985	0.0179105438062852	-0.00633029158142876	-0.00577472605327202
IGFL2	-0.0132868602364646	-0.010255425650665	0.0206601274445688	0.0138063595502666	0.0123774215192573	0.0304949593158922	-0.0111755489168225	-0.0100856572720594
IGFL3	0.00905933018209357	0.00957321576941592	0.00805697365747488	-0.0120330715855924	-0.00350502466417512	0.0196888061881525	0.00622687060781571	0.00962868836468052
IGFL4	0.0224514778524817	0.0434804822804649	0.00452582098917658	-0.015548383586858	-0.0104189580935209	0.00599382268780144	0.0522934819252585	0.00323428480863291
IGFLR1	0.195230426623823	0.00171968225096339	-0.154556488188406	-0.242009711304375	-0.241590981274932	-0.0829976916358674	-0.0159758809404375	0.219104670314094
